科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,332,227.43","1,819,790.55","6,575,615.02","10,089,490.07","2,285,879.80","3,480,960.90","2,937,479.18","1,745,696.60","280,114.57","38,704,515.16","88,175,637.51","64,111,757.65","21,260,697.68","20,923,339.68","20,123,130.46","20,905,445.84","20,348,535.78","20,444,565.74","20,377,133.35","21,885,420.46","29,325,442.42","28,553,179.96","24,521,917.52","41,630,561.95","39,123,708.74","38,563,843.43","38,081,240.79","25,971,254.45","20,064,232.51","20,857,072.56","44,637,898.82","30,730,150.38","25,364,919.62","36,234,209.43","31,144,470.46","34,889,587.29","27,931,083.47","26,573,510.25","29,240,967.70","30,643,573.18","31,627,969.55","30,906,530.71","32,637,231.44","85,593,709.73"
短期借款,"474,666,153.31","474,666,153.31","474,634,705.57","456,584,705.57","456,584,705.57","443,547,962.77","443,547,962.77","745,259,676.77","745,259,676.77","609,089,676.77","490,660,854.47",,,,,,,,,,,,,,,,,,,,,,,"75,000,000.00","75,000,000.00",,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,049,121.00","1,334,811.00","1,199,427.00","1,314,407.00","1,314,407.00","1,314,407.00","1,314,407.00","1,314,407.00","1,314,407.00",
应收账款,"220,996,180.96","239,045,366.55","225,131,084.00","87,600,573.88","87,793,502.23","88,460,525.03","88,781,892.70","21,977,755.68","22,338,246.19","16,075,047.81","22,138,808.58",,,,,,,,,,,,,"2,854,275.56","4,494,391.21","5,764,864.22","6,966,622.09","3,675,540.33","9,209,412.48","7,421,248.02","10,960,103.84","5,493,086.91","23,673,985.88","7,828,184.94","10,784,999.07","22,951,524.24","31,145,759.09","31,597,958.07","30,653,271.73","14,577,956.79","16,853,586.34","16,854,960.63","24,330,629.73","10,286,939.40"
应付账款,"93,197,563.29","93,999,184.07","91,344,220.57","46,397,474.20","42,613,483.24","42,080,994.69","35,329,195.41","42,494,131.35","41,834,320.97","34,230,722.38","33,606,558.89","10,986,941.76","10,986,941.76","10,986,941.76",,,,,,,,,,"562,428.43","288,694.10","627,569.99","452,437.65","357,383.53","317,452.04","404,031.46","422,058.89","444,963.53","10,813,174.37","2,528,459.10","1,861,457.82","2,030,439.80","1,884,223.04","1,705,682.24","1,920,163.20","1,277,404.03","1,212,688.90","1,420,730.41","4,691,408.16","3,007,686.33"
预付款项,"2,831,397.56","2,991,730.36","3,524,177.31","6,660,759.71","7,193,551.04","9,259,882.25","7,015,248.26","4,646,809.54","5,399,957.86","4,795,531.24","1,962,403.20","184,622.02",,"1,150,000.00",,,,,,,,"1,200,000.00",,"597,856.50","2,109,498.10","2,114,663.03","2,106,629.03","284,880.79","279,880.03","362,505.52","359,730.55","622,922.39","1,895,490.29","52,990,573.25","56,870,351.70","1,353,025.57","3,573,464.31","5,919,865.80","11,763,717.24","1,296,018.88","2,880,720.09","472,675.99","555,144.28","1,576,542.53"
预收款项,"32,840,177.37","32,962,328.37","27,917,128.67","21,599,902.07","23,273,492.87","24,424,820.19","31,664,385.70","14,640,985.52","15,701,160.08","15,426,284.01","14,636,306.23","1,473,239.62","1,473,239.62","1,473,239.62","1,700,000.00",,,,,,,,,"1,407,190.51","3,855,250.60","1,229,476.89","2,187,908.47","2,015,604.58","3,504,655.79","1,992,538.37","4,687,911.71","3,844,308.85","5,820,899.78","6,691,115.31","9,197,821.29","5,443,164.34","7,276,507.18","8,383,378.11","8,477,335.17","5,074,183.24","7,151,136.17","4,887,133.40","4,980,757.91","2,232,587.11"
其他应收款,"145,634,120.23","144,032,199.72","150,797,567.79","143,026,849.54","144,471,198.13","142,378,072.09","144,263,948.98","198,570,943.49","198,876,074.51","118,937,789.63","516,140,652.77","1,086,380.60","1,140,136.78","1,967,888.47","1,166,406.78","7,754,263.41","7,758,132.84","5,563,591.18","4,992,962.85","4,602,149.52","3,467,226.67","1,827,364.80","1,261,027.80","5,585,339.83","3,383,752.16","3,017,136.92","3,062,950.71","2,368,763.16","3,476,144.35","3,035,328.59","2,594,237.88","1,885,013.06","8,619,480.73","7,434,838.78","7,137,007.45","13,072,298.07","6,596,426.85","8,504,156.80","12,839,155.25","228,493,532.04","64,990,123.77","62,862,717.71","45,561,517.49","12,608,469.33"
应付职工薪酬,"16,781,255.89","17,860,067.36","18,145,499.09","9,716,103.32","8,411,288.44","9,769,111.37","8,353,518.56","11,685,268.66","12,612,457.19","9,054,035.40","965,485.47","369,725.57","398,126.56","300,075.57",,"240,950.95",,,,"75,000.00",,"75,000.00",,"99,256.29","93,440.55","93,440.55","16,640.55","94,587.40","7,540.55","88,980.01","13,505.66","501,549.26","847,783.38","535,639.15","863,812.03","1,951,144.42","1,371,991.10","1,300,505.40","-5,770.12","437,094.27","11,070.55","83,187.25","31,498.55","3,164,581.21"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"80,449,092.79","81,682,169.51","82,026,739.65","84,885,899.53","85,138,566.83","85,553,409.66","88,648,112.15","117,392,021.46","117,819,514.02","118,062,808.75","100,172,840.86","1,397,758.75","527,027.88","227,366.09","211,907.84","601,432.36","601,993.13","601,931.11","415,352.92","569,257.94","533,534.46","415,595.18","275,329.03","2,721,028.83","1,696,620.32","1,915,114.91","2,025,556.86","1,847,467.67","1,398,592.34","1,456,794.93","1,253,388.05","2,025,672.59","2,400,411.15","602,492.67","761,027.54","1,649,285.08","385,946.57","742,118.70","608,261.70","1,373,582.35","922,705.20","1,023,844.74","910,013.53","1,587,675.62"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"29,662,864.39","48,411,374.21","57,836,685.80","76,791,710.93","86,313,437.30","100,029,739.33","109,441,272.13","298,745,598.28","300,726,730.78","296,292,153.44","268,975,058.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","3,869,775.00","1,248,338.00","1,248,338.00","1,248,338.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"75,703,292.45","66,606,393.59","62,707,477.79","59,701,565.84","61,434,505.62","65,076,544.00","67,408,272.52","19,829,122.30","22,985,069.62","20,737,127.54","12,356,789.97",,,,,,,,,,,,,"235,939.25","340,884.67","204,040.22","221,556.76","175,187.39","165,610.24","151,894.77","111,260.07","182,972.11","186,335.92","1,710,880.26","3,177,170.88","212,773.76","1,731,089.45","714,245.12","723,213.16","169,054.35","178,424.90","168,617.19","217,811.56","172,633.30"
其他应付款,"68,013,180.58","68,333,303.81","79,140,948.09","78,766,141.43","82,650,947.82","79,859,183.75","83,761,093.29","437,025,958.29","435,438,605.18","417,309,281.82","497,657,515.58","120,075,743.59","80,255,455.41","82,800,734.67","97,584,099.20","92,143,217.94","92,375,554.94","90,875,554.94","90,865,442.58","72,260,223.17","79,542,259.89","79,472,516.86","72,817,806.04","75,385,581.12","75,317,073.07","75,713,255.29","76,257,576.38","47,380,993.04","48,650,528.94","47,842,868.32","51,890,047.38","43,337,187.92","36,689,155.26","14,958,803.25","14,677,479.48","76,147,810.87","77,445,190.41","88,506,530.12","109,608,627.13","200,841,744.38","45,483,149.74","51,800,532.80","47,349,173.99","34,261,136.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","238,000,000.00","238,000,000.00","238,000,000.00","238,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"5,366.22","5,366.22",,,"22,000,000.00","23,000,000.00","23,000,000.00","3,000,000.00","15,000,000.00","2,000,000.00",,,"50,727,868.97","50,727,868.97","50,727,868.97","50,727,868.97",,,,"8,797,334.00",631.34
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
