科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"3,516,816.85","5,002,402.00","7,170,582.79","4,504,594.95","5,920,602.23","8,354,231.09","3,166,459.15","6,277,248.59","12,704,646.08","18,856,963.88","13,030,015.29","24,672,424.22","38,931,118.73","52,628,896.78","16,414,577.58","30,654,788.84","45,066,193.44","61,880,262.18","19,186,690.57","34,896,419.36","52,228,781.47","67,570,882.42","21,921,127.92","47,635,073.34","67,038,755.88","86,925,525.93","27,621,023.21","47,348,415.59","70,491,209.83","107,082,592.44","51,953,399.12","90,309,931.90","136,271,975.27"
取得借款收到的现金,"14,800,000.00","8,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","23,000,000.00","23,000,000.00","49,000,000.00","69,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","49,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","40,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","12,000,000.00","30,000,000.00","174,000,000.00","265,000,000.00","130,000,000.00","220,000,000.00","240,000,000.00"
支付的各项税费,"7,265,526.16","9,085,967.46","10,328,628.13","6,793,939.76","10,182,673.98","14,580,484.44","2,945,333.30","6,711,810.80","11,293,032.40","18,460,588.26","4,716,053.88","6,118,338.30","10,673,745.28","14,559,976.18","6,020,448.15","12,152,107.99","16,090,513.06","24,457,816.59","4,695,007.47","11,715,697.78","18,304,902.07","27,462,415.45","2,764,159.17","12,070,133.93","19,826,530.01","34,172,403.86","7,929,500.83","21,903,145.19","32,469,804.53","44,375,237.51","12,027,074.61","25,171,528.81","41,547,408.16"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,934,165.14",,,
支付其他与经营活动有关的现金,"8,520,903.98","9,714,207.58","12,978,493.18","7,255,992.91","11,134,275.34","13,742,436.10","7,661,846.27","11,475,821.69","16,173,310.75","28,461,798.77","6,008,545.40","21,847,420.28","33,870,782.57","45,519,769.31","11,359,070.99","23,975,240.11","25,790,149.84","44,822,705.28","8,633,518.99","20,745,253.29","23,748,301.05","47,381,378.93","10,593,519.82","23,562,870.26","35,124,432.16","47,160,900.58","13,561,930.47","22,259,351.49","37,502,130.55","47,618,547.78","15,654,110.81","28,611,803.22","58,990,226.49"
筹资活动现金流入小计,"24,800,000.00","8,000,000.00","36,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","398,260,000.00","398,260,000.00","398,260,000.00","398,260,000.00","23,000,000.00","23,000,000.00","49,000,000.00","69,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","49,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","40,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","12,000,000.00","30,000,000.00","174,000,000.00","289,934,165.14","130,000,000.00","220,000,000.00","240,240,000.00"
经营活动现金流出小计,"72,431,870.16","93,129,024.29","97,604,192.22","61,958,588.68","108,241,797.46","131,685,946.50","49,605,362.55","110,446,262.39","172,229,605.31","236,837,148.34","89,552,403.56","189,097,194.90","276,589,031.88","338,186,774.60","90,550,981.53","178,676,899.04","256,044,293.13","306,357,828.28","83,844,353.26","163,288,536.76","243,331,807.44","314,682,475.84","107,925,605.53","266,046,984.63","388,523,302.71","517,327,169.84","120,570,648.16","249,563,566.85","386,422,443.44","529,281,762.01","163,044,066.16","320,446,017.32","504,722,900.03"
偿还债务支付的现金,"15,000,000.00","7,800,000.00","18,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","42,500,000.00","23,000,000.00","23,000,000.00","49,000,000.00","49,000,000.00","15,000,000.00","15,000,000.00","24,500,000.00","44,500,000.00","40,500,000.00","40,500,000.00","40,500,000.00","45,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","92,000,000.00","130,000,000.00","174,000,000.00"
经营活动产生的现金流量净额,"8,748,894.68","15,745,435.42","17,079,257.20","8,452,074.88","6,818,400.15","17,480,042.74","-13,049,098.98","-19,254,711.92","-12,294,891.97","-10,152,877.28","-20,283,148.61","-16,147,530.58","-17,400,526.85","-10,252,961.48","-7,108,356.00","-12,650,980.72","-7,865,820.54","-9,904,121.20","-4,327,141.94","4,605,057.52","15,454,584.56","21,252,995.23","570,877.52","19,633,122.56","35,558,843.38","46,012,003.62","20,506,583.64","48,832,287.14","46,542,550.44","89,035,997.92","-14,180,368.05","12,585,115.63","44,064,739.15"
分配股利、利润或偿还利息支付的现金,"672,498.00","502,687.76","8,898,359.33","398,939.09","660,014.09","957,964.09","215,829.22","13,815,829.22","13,815,829.22","13,786,130.57","165,457.78","13,765,457.78","13,842,124.44","13,946,291.11","420,833.29","14,404,166.59","14,883,999.90","15,309,199.70","641,000.01","7,736,742.35","8,265,742.35","8,975,279.26","521,222.22","40,003,290.55","41,028,642.86","41,944,344.75","747,847.24","22,226,322.23","23,454,810.55","48,718,106.14","3,063,125.05","41,168,645.91","51,810,299.28"
收回投资收到的现金,"500,000.00","2,500,000.00",,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,
支付其他与筹资活动有关的现金,,,,,"900,000.00","900,000.00","3,349,956.25","4,117,500.00","4,117,500.00","4,547,500.00",,"5,889,712.37","5,889,712.37",,,,,,,,,,,,,"16,271,202.01",,,,"23,192,963.13",,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"22,157,718.79","22,157,718.79","22,157,718.79","17,246,600.34","17,246,600.34","17,246,600.34","32,546,600.34","18,052,397.67","18,052,397.67","32,555,385.66"
筹资活动现金流出小计,"15,672,498.00","8,302,687.76","26,898,359.33","20,398,939.09","21,560,014.09","21,857,964.09","38,565,785.47","52,933,329.22","52,933,329.22","60,833,630.57","23,165,457.78","42,655,170.15","68,731,836.81","62,946,291.11","15,420,833.29","29,404,166.59","39,383,999.90","59,809,199.70","41,141,000.01","48,236,742.35","48,765,742.35","53,975,279.26","30,521,222.22","80,003,290.55","81,028,642.86","98,215,546.76","30,747,847.24","82,226,322.23","83,454,810.55","161,911,069.27","95,063,125.05","171,168,645.91","225,810,299.28"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"124,227.00","1,877,745.79",,,,,,,814.04,150.00,150.00,"20,150.00","131,206.84","47,000.00","47,000.00","47,000.00","127,954.81","4,000.00","23,576.92","53,576.92","192,897.86",400.00,"3,400.00","44,400.00","277,769.00",500.00,"41,000.00","41,000.00","110,500.00","212,610.72","199,053.08","236,273.66"
筹资活动产生的现金流量净额,"9,127,502.00","-302,687.76","9,101,640.67","-398,939.09","-1,560,014.09","-1,857,964.09","359,694,214.53","345,326,670.78","345,326,670.78","337,426,369.43","-165,457.78","-19,655,170.15","-19,731,836.81","6,053,708.89","4,579,166.71","-9,404,166.59","-4,383,999.90","-10,309,199.70","8,858,999.99","1,763,257.65","1,234,257.65","-3,975,279.26","9,478,777.78","-10,003,290.55","-11,028,642.86","1,784,453.24","-18,747,847.24","-52,226,322.23","90,545,189.45","128,023,095.87","34,936,874.95","48,831,354.09","14,429,700.72"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-512.33,"-4,105.35","-19,767.05","-51,857.50","-140,285.29","-228,254.01","-56,949.95","-115,759.82","-178,757.22","-41,138.24","-58,576.04","2,833.45","13,503.51","-329,404.06","-327,836.97","-635,122.02","-799,467.42","-979,985.34","-114,513.02","69,964.18","56,713.92","106,066.39","357,440.06","575,852.73","692,239.06","724,020.53","20,117.32","76,308.61","61,458.06","229,503.45","-34,032.67","-98,230.74","-83,026.08"
收到其他与投资活动有关的现金,,"9,158,788.00","850,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,100,000.00","4,340,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"500,000.00","11,783,015.00","2,727,745.79",,,,,,,814.04,150.00,150.00,"20,150.00","131,206.84","47,000.00","47,000.00","47,000.00","127,954.81","4,000.00","23,576.92","53,576.92","192,897.86",400.00,"32,161,118.79","32,202,118.79","32,435,487.79","17,247,100.34","17,287,600.34","17,287,600.34","32,657,100.34","18,265,008.39","22,351,450.75","37,131,659.32"
五、现金及现金等价物净增加额,"4,304,212.54","1,945,213.17","7,380,071.61","2,848,845.33","-6,671,323.65","-4,522,110.63","330,862,697.07","292,439,026.40","277,457,084.60","207,850,934.80","-65,314,300.83","-107,485,792.38","-126,091,642.29","-119,403,109.40","-17,884,988.51","-46,574,584.46","-41,416,605.53","-51,421,525.45","-691,981.48","-2,504,891.72","3,223,537.56","-590,411.82","4,133,385.94","1,923,711.94","9,493,577.40","31,837,225.48","12,108,330.18","-9,961,268.10","-7,884,223.00","-13,776,770.10","31,258,456.55","23,908,662.48","27,269,984.80"
购建固定资产、无形资产和其他长期资产支付的现金,"5,071,671.81","25,276,444.14","21,508,805.00","5,152,432.96","11,789,424.42","19,915,935.27","15,725,468.53","33,517,172.64","55,395,936.99","83,462,351.83","27,107,268.40","38,381,435.66","55,686,693.52","81,701,020.15","15,074,962.25","22,931,315.13","27,414,317.67","29,356,174.02","5,113,326.51","8,966,747.99","13,575,595.49","18,167,092.04","6,274,109.42","12,573,091.59","20,060,980.97","21,248,739.70","6,917,623.88","23,931,141.96","29,728,438.86","36,729,885.25","7,729,026.07","42,261,027.25","50,773,088.31"
期初现金及现金等价物余额,"1,236,528.20","5,540,740.74","7,485,953.91","14,866,025.52","14,866,025.52","14,866,025.52","10,343,914.89","10,343,914.89","10,343,914.89","10,343,914.89","218,194,849.69","218,194,849.69","218,194,849.69","218,194,849.69","98,791,740.29","98,791,740.29","98,791,740.29","98,791,740.29","47,370,214.84","47,370,214.84","47,370,214.84","47,370,214.84","46,779,803.02","69,948,014.81","69,948,014.81","69,948,014.81","101,785,240.29","101,785,240.29","101,785,240.29","101,785,240.29","88,008,470.19","88,008,470.19","88,008,470.19"
投资支付的现金,,,,,,,,,,,"17,700,000.00",,,,,,,,,,,,,"27,870,000.00","27,870,000.00","10,000,000.00",,,,,,,
期末现金及现金等价物余额,"5,540,740.74","7,485,953.91","14,866,025.52","17,714,870.85","8,194,701.87","10,343,914.89","341,206,611.96","302,782,941.29","287,800,999.49","218,194,849.69","152,880,548.86","110,709,057.31","92,103,207.40","98,791,740.29","80,906,751.78","52,217,155.83","57,375,134.76","47,370,214.84","46,678,233.36","44,865,323.12","50,593,752.40","46,779,803.02","50,913,188.96","71,871,726.75","79,441,592.21","101,785,240.29","113,893,570.47","91,823,972.19","93,901,017.29","88,008,470.19","119,266,926.74","111,917,132.67","115,278,454.99"
