科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"187,958,687.56","418,113,184.58","630,874,499.63","919,951,032.76","232,053,585.58","478,274,283.09","784,708,771.83","1,027,985,827.86","201,364,659.91","413,411,195.51","695,583,248.13","967,462,908.30","203,804,790.62","490,241,017.35","828,462,394.60","1,288,439,999.42","404,511,687.32","954,230,628.97","1,476,696,746.32","2,045,855,478.42","722,519,031.33","1,493,546,961.63","2,364,406,333.72","3,222,501,552.35","872,929,812.87","1,760,296,506.08","2,546,712,237.14","4,086,999,427.28","1,013,681,130.91","2,129,991,563.46","3,686,308,152.98","5,408,826,244.29","1,217,073,811.52","3,086,350,350.79","4,967,255,884.18","7,570,424,103.48","1,712,605,527.23","4,454,021,386.29","6,654,948,570.81","9,849,073,706.86","2,162,164,050.05","5,308,531,841.29","8,282,304,395.68","11,810,972,034.87","3,103,511,188.39"
二、营业利润,"3,737,150.52","7,331,347.36","11,789,145.90","16,270,914.68","4,626,003.22","4,837,352.88","7,334,352.16","980,083.85","2,783,621.26","6,146,989.08","9,699,501.20","11,772,439.92","2,232,335.42","7,323,934.30","10,652,415.24","12,709,354.37","3,086,800.70","7,304,254.70","18,032,178.01","21,071,887.32","4,150,749.94","11,914,069.62","17,822,481.32","21,419,285.93","3,674,809.86","13,774,203.19","21,721,224.41","28,898,867.81","4,200,186.27","14,962,662.05","27,094,621.96","45,033,269.86","2,958,031.38","13,689,142.26","27,516,518.74","29,611,295.58","3,780,168.09","10,735,129.62","15,292,107.82","41,758,740.25","4,316,728.62","8,969,219.15","11,228,507.02","45,577,479.65","6,907,246.60"
减:营业成本,"159,098,706.67","357,038,532.74","537,017,763.90","791,589,212.89","202,234,358.27","418,256,363.94","691,177,418.74","898,842,629.11","167,115,648.46","342,233,213.67","585,049,162.49","811,509,340.87","164,703,432.80","416,864,941.95","706,368,267.23","1,108,813,219.65","363,656,537.17","859,859,111.42","1,332,440,843.53","1,846,721,437.13","689,351,789.48","1,420,321,416.67","2,234,815,189.90","3,029,817,702.43","830,054,382.97","1,655,912,411.29","2,384,108,465.51","3,829,758,893.17","966,033,455.38","2,014,746,733.16","3,503,992,823.22","5,122,477,618.33","1,163,192,780.23","2,962,716,490.12","4,765,562,430.79","7,288,470,303.15","1,659,097,193.49","4,341,689,482.97","6,477,361,043.68","9,546,234,532.61","2,105,868,251.40","5,163,699,301.46","8,047,929,429.96","11,477,484,875.13","3,020,884,569.72"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"25,544.97","724,143.61","1,386,855.38","2,404,958.19","413,755.15","611,746.10","1,436,149.57","2,241,107.99","973,769.47","1,809,725.20","3,176,242.28","4,582,889.61","396,403.94","704,430.36","1,928,004.82","2,613,656.83","846,566.91","2,253,047.84","2,434,333.02","3,162,640.23","246,796.47","1,137,741.94","1,391,093.39","2,101,797.29","2,403,499.44","3,378,109.98","3,780,776.07","4,540,943.66","336,758.80","595,015.24","820,723.22","1,996,543.65","416,316.66","1,280,381.50","1,784,609.85","3,052,337.55","362,004.94","958,085.26","1,866,273.02","15,778,309.93","2,960,429.21","6,924,527.95","11,565,843.93","14,290,671.11","4,550,868.34"
营业外收入,"307,123.07","540,784.17","706,725.52","1,957,679.62","309,322.24","1,501,241.19","2,555,808.50","8,707,673.20","80,686.84","219,100.07","339,300.28","3,576,024.37","167,859.49","247,408.68","395,717.45","4,048,710.69","130,719.21","2,279,210.91","2,557,613.38","4,833,485.88","90,528.56","1,858,897.35","2,380,096.55","5,764,817.00","72,847.01","13,200.00","868,300.00","7,329,449.70","186,848.09","564,921.98","1,152,373.16","3,353,522.04","107,477.99","174,149.99","273,888.34","6,671,948.76","2,846,362.21","6,264,698.91","8,542,616.38","12,433,911.86","3,953,315.64","7,768,284.08","8,834,599.70","1,995,339.26","3,250,692.68"
销售费用,"10,560,941.66","21,314,518.28","32,642,475.91","42,251,194.95","9,563,535.20","22,332,629.56","34,865,368.89","55,916,406.68","15,350,580.80","32,705,038.26","50,738,054.76","77,006,632.54","22,171,658.88","39,750,640.38","66,352,699.92","98,904,548.31","20,902,562.85","50,157,578.84","72,630,456.72","94,499,510.26","13,763,172.26","30,232,291.28","56,752,668.37","85,607,710.60","16,870,237.29","42,128,900.44","64,600,651.68","98,490,335.19","16,685,462.75","47,827,462.26","72,766,010.41","101,209,973.00","20,297,706.17","48,503,842.93","80,384,047.73","108,618,587.56","20,239,590.70","49,036,503.07","79,725,961.79","119,573,793.27","20,266,055.88","58,725,798.83","100,997,626.91","130,054,332.39","26,283,408.84"
减:营业外支出,"82,230.99","82,230.99","143,230.99","361,838.35","50,000.00","475,549.38","575,549.38","599,190.97","50,030.00","50,030.00","186,504.45","311,935.20","117,137.68","117,137.68","122,131.14","254,710.89","6,650.00","1,000.00","109,190.68","296,223.36","5,000.00","65,066.50","67,066.50","83,040.22","51,066.50","243,698.40","273,698.40","294,922.47","44,172.88","201,025.59","219,775.90","311,600.63","34,105.94","70,594.04","71,334.61","708,996.25","1,000.00","400,150.09","444,537.10","145,830.29","80,480.78","92,104.44","333,283.56","938,117.66","150,087.04"
管理费用,"14,044,047.92","30,234,239.72","44,489,853.51","59,423,714.61","13,627,606.76","26,668,025.02","42,322,205.44","56,726,442.47","13,013,732.02","27,119,323.81","40,161,836.54","56,941,265.52","13,052,598.68","24,784,228.36","39,282,751.17","61,866,622.61","14,806,513.22","30,698,036.96","45,618,251.63","74,458,991.41","14,882,906.30","29,377,380.62","50,339,531.47","72,350,786.18","16,783,603.30","34,980,143.03","57,377,965.98","94,394,501.09","20,922,593.60","33,767,852.28","55,252,371.12","94,081,940.98","20,169,531.21","38,942,743.25","63,751,200.96","88,107,938.51","20,866,966.99","38,867,673.31","59,296,416.12","81,833,270.60","21,412,710.87","45,828,886.22","68,877,534.49","100,799,712.73","23,711,206.20"
其中:非流动资产处置净损失,,,,"218,607.36",,,,"114,704.09",,,,"175,391.82",,,,"129,661.58",,,,"5,170.59",,,,"8,331.62",,,,"18,516.90",,,,"73,446.55",,,,"1,667.65",,,,"32,490.99",,"14,763.53",,,
