科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"7,177,167.48","7,689,708.65","13,936,189.13","12,845,089.16","18,555,555.56","26,349,649.01","6,731,785.00","12,751,401.56","19,551,133.05","29,929,000.33","7,506,140.73","15,411,092.70","24,364,553.34","36,327,283.40","7,277,619.83","16,939,381.81","25,752,034.79","36,288,413.95","14,192,102.15","27,424,417.60","38,559,816.28","49,889,644.54","19,951,521.64","32,632,829.51","44,929,213.61","58,276,185.40","17,228,253.45","31,090,443.01","46,248,513.63","79,440,004.48","49,926,237.89","104,287,339.35"
取得借款收到的现金,"13,000,000.00","23,000,000.00","18,500,000.00","35,500,000.00","35,500,000.00","35,500,000.00","24,800,000.00","24,800,000.00","34,800,000.00","34,800,000.00",,,"20,000,000.00","40,000,000.00","41,000,000.00","41,000,000.00","41,000,000.00","41,000,000.00","15,000,000.00","18,000,000.00","28,000,000.00","33,000,000.00","17,000,000.00","17,000,000.00","17,000,000.00","40,000,000.00",,"20,000,000.00","25,000,000.00","35,000,000.00","20,000,000.00","25,000,000.00"
支付的各项税费,"3,150,855.43","4,127,115.77","26,838,050.46","14,963,311.14","23,495,948.50","29,326,996.23","3,072,474.72","15,283,972.29","23,535,536.50","31,788,140.47","3,565,702.46","8,568,035.19","14,042,015.59","25,916,630.08","3,359,860.16","9,463,645.27","16,082,832.80","21,075,831.21","11,293,402.00","19,618,499.50","25,450,210.17","32,646,980.24","4,859,164.51","8,243,341.31","13,953,080.65","23,753,813.35","12,461,056.91","20,889,861.97","27,155,507.85","35,291,765.26","36,159,672.12","49,778,071.21"
收到其他与筹资活动有关的现金,"4,480,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,957,310.60",,
支付其他与经营活动有关的现金,"11,787,066.37","14,675,550.22","12,815,903.26","9,288,548.76","14,879,842.50","17,696,224.36","4,256,072.77","10,669,664.62","17,568,212.70","21,773,946.22","165,712.49","10,795,138.46","8,091,483.35","27,551,313.64","7,543,411.69","12,593,578.96","17,792,155.01","25,533,284.29","8,195,291.99","16,187,834.42","22,612,422.68","29,545,796.27","5,831,112.65","16,130,909.10","23,622,896.57","34,887,741.34","9,141,217.60","12,950,115.43","23,516,579.43","42,813,061.13","18,911,878.46","51,101,236.87"
筹资活动现金流入小计,"17,480,000.00","23,000,000.00","57,540,000.00","35,500,000.00","35,500,000.00","379,662,500.00","24,800,000.00","24,800,000.00","37,800,000.00","37,800,000.00","4,500,000.00","4,500,000.00","24,500,000.00","44,500,000.00","41,000,000.00","41,000,000.00","41,000,000.00","41,000,000.00","15,000,000.00","18,000,000.00","28,000,000.00","33,000,000.00","17,000,000.00","17,000,000.00","17,000,000.00","40,000,000.00","12,300,000.00","32,300,000.00","37,300,000.00","58,857,310.60","20,000,000.00","949,716,974.79"
经营活动现金流出小计,"142,029,846.48","138,879,426.64","207,375,847.87","130,008,748.20","238,717,388.98","252,634,566.35","58,920,121.07","131,035,036.84","194,572,473.53","283,945,403.06","115,827,822.23","173,907,341.70","283,002,092.48","397,526,482.52","79,905,279.14","142,462,932.77","238,121,867.77","324,340,519.62","108,789,810.96","212,883,454.77","309,653,103.72","420,770,045.09","99,639,269.62","190,524,393.06","277,069,965.43","342,230,916.91","89,714,519.09","192,283,529.75","322,874,635.72","589,220,307.96","556,568,258.63","1,056,147,126.13"
偿还债务支付的现金,"9,000,000.00","13,000,000.00","14,000,000.00","17,000,000.00","17,000,000.00","34,000,000.00","29,000,000.00","29,000,000.00","53,800,000.00","53,800,000.00",,,"10,000,000.00","10,000,000.00","30,000,000.00","30,000,000.00","58,000,000.00","65,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00","15,000,000.00","18,000,000.00","28,000,000.00","33,000,000.00","17,000,000.00","17,000,000.00","22,000,000.00","50,000,000.00",,"20,000,000.00"
经营活动产生的现金流量净额,"5,858,627.89","4,839,765.49","9,591,318.47","42,403,553.40","25,408,091.58","37,050,502.83","-4,374,787.21","-25,404,277.45","-43,815,133.67","-41,590,430.91","-16,733,571.90","-23,020,078.21","-33,020,026.50","-49,234,035.40","-13,622,898.46","7,868,334.69","12,458,117.33","35,855,110.77","-23,374,951.15","-16,351,756.15","-23,001,162.56","-3,919,721.53","-3,918,410.03","33,183,923.61","22,344,645.16","35,288,734.98","-3,026,817.97","-4,933,893.52","3,094,646.31","33,923,670.02","70,502,578.51","81,954,386.52"
分配股利、利润或偿还利息支付的现金,"895,519.93","898,124.00","2,213,796.88","1,275,121.36","2,036,205.36","2,775,560.86","408,076.66","8,023,834.87","8,209,933.63","8,296,366.64","151,499.99","4,226,948.55","10,077,926.92","10,486,083.56","729,375.00","2,471,775.29","4,499,588.54","5,158,891.23","294,941.69","2,035,248.88","4,543,671.09","4,921,509.73","418,421.11","2,230,744.89","5,441,984.90","5,301,242.81","288,931.92","4,398,386.29","5,819,106.70","5,234,833.53","316,265.20","784,198.63"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,"19,000,000.00","50,000,000.00","93,000,000.00","116,500,000.00","40,000,000.00","64,000,000.00","118,090,000.00","165,140,000.00","28,400,000.00","53,900,000.00","61,900,000.00","105,900,000.00","58,600,000.00","201,600,000.00"
支付其他与筹资活动有关的现金,,,"4,480,000.00",,,"6,465,000.00",,,,,,,,,,,,,,,,,,,,,,,,"11,939,492.00",,"3,777,826.38"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"151,146.46","479,635.51","835,227.29","955,158.80","300,054.80","367,383.58","597,137.97","730,392.08","44,991.79","123,530.14","145,690.42","280,663.02","210,217.84","668,676.96"
筹资活动现金流出小计,"9,895,519.93","13,898,124.00","20,693,796.88","18,275,121.36","19,036,205.36","43,240,560.86","29,408,076.66","37,023,834.87","62,009,933.63","62,096,366.64","151,499.99","4,226,948.55","20,077,926.92","20,486,083.56","30,729,375.00","32,471,775.29","62,499,588.54","70,158,891.23","16,294,941.69","18,035,248.88","20,543,671.09","20,921,509.73","15,418,421.11","20,230,744.89","33,441,984.90","38,301,242.81","17,288,931.92","21,398,386.29","27,819,106.70","67,174,325.53","316,265.20","24,562,025.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,"28,000.00","15,175,253.62",,"101,000.00","116,973.80","119,689.35","26,841.86","26,841.86","26,841.86","523,000.64",,"4,239.31","974,414.19","1,165,104.62","415,658.12","511,555.55","517,745.29","1,142,739.80","13,834.41","85,810.25","438,075.07","963,766.13","48,250.43","206,871.12"
筹资活动产生的现金流量净额,"7,584,480.07","9,101,876.00","36,846,203.12","17,224,878.64","16,463,794.64","336,421,939.14","-4,608,076.66","-12,223,834.87","-24,209,933.63","-24,296,366.64","4,348,500.01","273,051.45","4,422,073.08","24,013,916.44","10,270,625.00","8,528,224.71","-21,499,588.54","-29,158,891.23","-1,294,941.69","-35,248.88","7,456,328.91","12,078,490.27","1,581,578.89","-3,230,744.89","-16,441,984.90","1,698,757.19","-4,988,931.92","10,901,613.71","9,480,893.30","-8,317,014.93","19,683,734.80","925,154,949.78"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"4,900,000.00","4,900,000.00","4,900,000.00",,,,,,,,"8,000,000.00",,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"15,400,000.00","13,220,000.00","13,220,000.00","16,290,000.00","18,600,000.00",,"600,000.00","2,600,000.00","35,837,510.15",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,"28,000.00","15,175,253.62",,"101,000.00","116,973.80","119,689.35","26,841.86","26,841.86","26,841.86","523,000.64","24,051,146.46","55,383,874.82","99,709,641.48","134,020,263.42","53,935,712.92","78,098,939.13","135,494,883.26","185,613,131.88","28,458,826.20","54,709,340.39","73,083,765.49","142,981,939.30","58,858,468.27","202,475,548.08"
五、现金及现金等价物净增加额,"4,010,850.30","7,722,974.87","2,917,941.17","41,585,791.70","20,463,042.91","347,867,833.20","-22,539,359.15","-52,048,007.69","-83,177,565.41","-83,652,788.76","-14,308,148.02","-26,961,658.36","-39,703,950.12","-51,287,705.85","-21,191,208.94","-14,656,340.32","-45,076,732.80","-40,113,926.65","-43,541,170.67","-58,896,015.47","-72,175,215.91","-73,268,900.32","24,557,611.86","-16,622,303.60","-27,251,245.68","-49,904,425.53","-23,244,764.78","-827,122.12","1,433,336.53","57,402,368.00","27,985,430.23","70,418,480.82"
购建固定资产、无形资产和其他长期资产支付的现金,"9,432,257.66","6,218,666.62","26,824,919.91","18,042,640.34","21,408,843.31","25,604,608.77","13,556,495.28","14,419,895.37","15,180,498.11","32,941,244.83","1,923,076.13","4,315,631.60","8,991,720.50","23,956,026.24","13,512,994.43","26,726,958.67","31,709,320.54","43,443,848.52","12,922,424.29","23,892,885.26","52,340,023.74","71,447,932.48","17,041,269.92","67,034,421.45","78,558,789.20","124,965,049.58","21,187,841.09","25,004,182.70","28,725,968.57","30,686,226.39","5,459,351.35","13,266,403.56"
期初现金及现金等价物余额,"2,356,461.29","6,367,311.59","14,090,286.46","17,008,227.63","17,008,227.63","17,008,227.63","364,876,060.83","364,876,060.83","364,876,060.83","364,876,060.83","281,223,272.07","281,223,272.07","281,223,272.07","281,223,272.07","229,935,566.22","229,935,566.22","229,935,566.22","229,935,566.22","189,821,639.57","189,821,639.57","189,821,639.57","189,821,639.57","116,552,739.25","116,552,739.25","116,552,739.25","116,552,739.25","66,648,313.72","66,648,313.72","66,648,313.72","66,648,313.72","137,541,713.72","137,541,713.72"
投资支付的现金,,,"16,694,660.51",,,,,,,,,,"2,231,250.00","2,231,250.00","4,352,782.91","4,352,782.91","4,352,782.91",,"30,000,000.00","74,000,000.00","104,000,000.00","144,000,000.00","10,000,000.00","57,640,000.00","90,090,000.00","147,540,000.00","22,500,000.00","36,500,000.00","55,500,000.00","80,500,000.00","115,600,000.00","1,125,900,000.00"
期末现金及现金等价物余额,"6,367,311.59","14,090,286.46","17,008,227.63","58,594,019.33","37,471,270.54","364,876,060.83","342,336,701.68","312,828,053.14","281,698,495.42","281,223,272.07","266,915,124.05","254,261,613.71","241,519,321.95","229,935,566.22","208,744,357.28","215,279,225.90","184,858,833.42","189,821,639.57","146,280,468.90","130,925,624.10","117,646,423.66","116,552,739.25","141,110,351.11","99,930,435.65","89,301,493.57","66,648,313.72","43,403,548.94","65,821,191.60","68,081,650.25","124,050,681.72","165,527,143.95","207,960,194.54"
