科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"31,805,724.17","37,932,554.10","53,713,512.89","32,799,107.95","48,239,334.14","66,347,278.63","21,631,955.45","36,847,630.97","51,726,133.35","67,959,203.57","18,608,225.44","33,689,411.31","49,323,311.37","67,847,834.34","22,418,317.92","43,816,567.72","64,519,490.80","84,538,933.92","28,236,845.60","49,420,936.88","70,363,659.10","90,193,454.15","25,220,094.64","45,297,583.64","65,409,662.81","89,524,149.37","28,206,568.64","49,950,118.57","66,987,917.33"
取得借款收到的现金,"85,000,000.00","163,000,000.00","145,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00",,"45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,,,,"186,516,000.00","186,516,000.00",,,,,,,"10,000,000.00"
支付的各项税费,"49,217,772.58","63,261,019.28","58,270,155.11","29,669,614.79","48,961,350.30","66,055,658.19","9,222,104.09","28,911,332.14","45,728,523.87","67,946,419.43","5,249,477.14","18,696,103.72","35,092,043.08","64,255,955.33","8,061,498.99","30,697,555.43","51,589,568.65","72,571,649.07","8,571,575.50","22,077,902.40","52,095,165.60","86,224,379.41","10,175,496.17","20,937,650.47","46,179,095.04","70,019,219.43","7,098,570.70","22,661,891.21","52,511,265.64"
收到其他与筹资活动有关的现金,,,"1,700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"62,536,071.74","72,304,209.33","110,196,592.05","52,808,097.57","79,991,825.06","27,752,167.05","3,985,927.72","18,638,026.09","25,787,705.09","31,375,174.88","54,401,447.45","17,588,662.46","22,435,394.83","42,526,284.72","17,478,045.82","29,282,626.03","39,036,682.68","44,715,327.59","12,050,571.41","24,286,850.56","50,817,056.13","49,347,153.50","24,203,464.08","36,602,953.89","57,534,996.17","55,595,347.76","21,194,374.49","35,062,780.99","113,776,864.49"
筹资活动现金流入小计,"285,047,246.80","163,000,000.00","146,700,000.00","30,000,000.00","830,756,200.00","830,756,200.00",,"45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,,,,"186,516,000.00","186,516,000.00",,,,,"45,097,400.00","45,097,400.00","55,097,400.00"
经营活动现金流出小计,"701,234,206.43","727,647,372.63","898,923,161.06","398,803,458.95","658,118,331.55","904,061,914.98","237,641,504.30","465,753,108.47","667,256,531.50","894,750,495.06","254,233,731.15","413,644,287.79","625,779,988.18","924,507,930.38","288,956,796.91","554,212,322.45","872,404,066.25","1,172,951,560.08","289,775,686.89","530,759,108.29","792,640,113.64","1,084,209,269.24","259,880,446.64","520,379,411.11","785,421,913.82","1,137,782,692.31","336,978,365.71","606,528,816.13","922,677,808.97"
偿还债务支付的现金,"157,523,311.24","196,704,189.23","147,000,000.00","35,000,000.00","65,000,000.00","152,000,000.00","30,000,000.00","30,000,000.00","55,000,000.00","75,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,"1,000,000.00",,,,"100,000.00",,,,"100,000.00",,,
经营活动产生的现金流量净额,"59,425,454.79","120,370,774.69","150,078,179.14","75,178,657.74","11,682,359.58","29,155,486.84","-114,484,738.02","18,581,341.27","20,411,375.49","101,270,187.60","-66,864,350.50","50,827,019.73","43,976,717.28","66,217,460.05","-90,566,982.63","55,922,283.45","25,218,514.90","109,783,799.11","-70,191,152.56","61,109,308.08","119,563,686.05","144,198,189.91","-3,057,260.15","110,671,903.55","179,569,343.79","239,251,092.20","-31,786,437.25","90,442,000.82","222,155,970.60"
分配股利、利润或偿还利息支付的现金,"40,354,177.04","13,071,015.36","13,311,645.62","59,776,335.38","62,806,776.29","66,143,161.87","993,671.48","26,299,592.54","47,515,577.70","28,509,588.00","587,972.50","24,560,847.50","25,629,069.01","26,150,612.76","515,812.50","27,173,876.42","27,701,151.42","28,224,414.55","471,552.09","29,586,413.52","30,010,429.77","35,188,996.40","377,978.85","35,137,027.05","29,248,580.72","40,824,604.01","370,440.00","55,259,742.75","55,638,414.75"
收回投资收到的现金,,"10,000,000.00",,,,"3,000,000.00",,,,,,,,,,,,,,,,"60,000,000.00",,,"150,000,000.00","150,000,000.00",,,
支付其他与筹资活动有关的现金,"2,381,911.61","1,550,000.00","2,442,624.53","1,182,954.10","2,400,849.06","7,238,849.06",,"234,456.00","340,144.89","234,456.00",,,,,,,,"2,080,257.50",,"188,777.40","471,660.00","471,660.00",,"73,857,400.00","73,857,400.00","73,923,248.00",,,"1,560,728.99"
取得投资收益收到的现金,,,"4,000.00","4,000.00","4,000.00","4,000.00",,"2,125.00","2,125.00","2,125.00","3,101.63","3,101.63","3,101.63","3,101.63",,"3,862.59","3,862.59","3,862.59",,"4,601.48","4,601.48","308,175.09",,"4,384.94","4,384.94","6,338,666.10","4,222.53","4,222.53","4,222.53"
筹资活动现金流出小计,"200,259,399.89","211,325,204.59","162,754,270.15","95,959,289.48","130,207,625.35","225,382,010.93","30,993,671.48","56,534,048.54","102,855,722.59","103,744,044.00","20,587,972.50","44,560,847.50","45,629,069.01","46,150,612.76","515,812.50","27,173,876.42","27,701,151.42","31,304,672.05","471,552.09","29,775,190.92","30,482,089.77","35,760,656.40","377,978.85","108,994,427.05","103,105,980.72","114,847,852.01","370,440.00","55,259,742.75","57,199,143.74"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"30,000.00","1,010,500.00",,,"31,584.00",,,"33,983.32","68,626.32",500.00,"1,950.00","4,050.00","4,343.14","140,408.00","161,604.58","364,680.58","475,070.58","5,564.00","5,913,721.71","6,014,039.71","6,014,194.71","2,460.00","2,460.00","68,060.00","14,403,855.44","3,691,100.00","6,859,140.00","6,884,447.00"
筹资活动产生的现金流量净额,"84,787,846.91","-48,325,204.59","-16,054,270.15","-65,959,289.48","700,548,574.65","605,374,189.07","-30,993,671.48","-11,534,048.54","-57,855,722.59","-58,744,044.00","-20,587,972.50","-44,560,847.50","-45,629,069.01","-46,150,612.76","-515,812.50","-27,173,876.42","-27,701,151.42","-31,304,672.05","-471,552.09","-29,775,190.92","156,033,910.23","150,755,343.60","-377,978.85","-108,994,427.05","-103,105,980.72","-114,847,852.01","44,726,960.00","-10,162,342.75","-2,101,743.74"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,"6,169,570.78","1,651,080.94",,,,,,,,,,,
四、汇率变动对现金的影响,416.94,-443.61,"652,137.46",43.90,21.25,20.58,,,,,,,,0.12,,,,,,,,"49,648.01",,"74,687.47","74,687.47","-313,011.52",,"-3,047,445.56","-5,671,299.39"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"39,775,000.00","6,700,000.00","8,225,000.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"10,030,000.00","1,014,500.00","4,000.00","4,000.00","3,035,584.00",,"2,125.00","36,108.32","70,751.32","3,601.63","5,051.63","7,151.63","39,782,444.77","6,840,408.00","8,390,467.17","6,538,113.95","2,130,014.11","5,564.00","5,918,323.19","6,018,641.19","66,322,369.80","2,460.00","6,844.94","150,072,444.94","170,742,521.54","3,695,322.53","6,863,362.53","6,888,669.53"
五、现金及现金等价物净增加额,"9,677,627.68","2,850,308.19","52,404,387.67","6,002,799.16","653,416,680.70","575,583,177.96","-146,643,774.86","-7,408,100.78","-83,102,689.63","-51,731,349.39","-177,105,882.88","-132,113,045.30","-347,290,998.83","-273,829,864.51","-126,492,729.19","-13,178,698.99","-91,580,412.66","-48,659,799.88","-87,643,580.89","-5,076,845.76","225,493,754.98","89,267,155.49","-8,342,823.20","-5,728,110.87","213,870,181.71","196,471,034.84","3,557,396.69","39,433,011.07","103,385,849.47"
购建固定资产、无形资产和其他长期资产支付的现金,"30,472,427.66","21,917,656.28","20,518,681.09","3,220,613.00","7,262,398.73","10,426,226.48","1,165,365.36","14,457,518.51","45,694,450.85","94,328,244.31","89,657,161.51","138,384,269.16","180,645,798.73","177,285,083.69","42,250,342.06","50,317,573.19","95,635,890.09","129,268,941.05","16,986,440.24","27,329,286.11","41,122,482.49","47,058,395.83","4,910,044.20","7,487,119.78","12,740,313.77","47,624,338.67","13,078,448.59","44,162,563.97","117,385,747.53"
期初现金及现金等价物余额,"140,405,752.00","150,083,379.68","152,933,687.87","205,338,075.54","205,338,075.54","205,338,075.54","780,921,253.50","780,921,253.50","780,921,253.50","780,921,253.50","729,189,904.11","729,189,904.11","729,189,904.11","683,046,405.48","402,642,621.91","402,642,621.91","409,216,540.97","409,216,540.97","363,828,329.47","363,828,329.47","363,828,329.47","360,556,741.09","450,089,835.58","449,823,896.58","450,089,835.58","449,823,896.58","647,599,546.42","647,599,546.42","647,599,546.42"
投资支付的现金,"101,499,891.97","34,951,008.10","47,451,725.29",,"51,555,876.05","48,660,649.53",,,,,,,"165,000,000.00",,,,,,,"15,000,000.00","15,000,000.00","225,000,000.00",,,,"15,000,000.00",,,
期末现金及现金等价物余额,"150,083,379.68","152,933,687.87","205,338,075.54","211,340,874.70","858,754,756.24","780,921,253.50","634,277,478.64","773,513,152.72","697,818,563.87","729,189,904.11","552,084,021.23","597,076,858.81","381,898,905.28","409,216,540.97","276,149,892.72","389,463,922.92","317,636,128.31","360,556,741.09","276,184,748.58","358,751,483.71","589,322,084.45","449,823,896.58","441,747,012.38","444,095,785.71","663,960,017.29","646,294,931.42","651,156,943.11","687,032,557.49","750,985,395.89"
