科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"29,668,323.03","16,275,885.31","51,775,465.19","57,954,180.35","24,445,776.80","64,482,815.73","48,126,860.27","192,461,286.48","181,386,605.94","212,869,231.65","183,540,499.56","251,923,550.42","201,316,918.94","273,867,496.71","236,737,917.73","85,284,177.98","373,244,267.32","353,768,240.14","450,072,531.63","559,308,317.40","466,864,876.45","482,616,513.03","476,868,816.86","664,022,187.94","710,537,175.47","1,464,225,527.90","1,539,898,629.41","1,600,656,970.21","1,598,466,966.10","1,697,393,737.11","1,525,452,938.06","1,568,608,462.63","1,659,962,620.82","1,804,087,648.21","1,793,563,841.32","1,930,398,824.67","3,524,848,775.54","2,002,694,050.81","1,931,955,973.17","2,416,149,039.75","2,208,648,049.91","2,297,282,377.24","2,040,108,758.40","2,426,704,580.36","3,919,654,337.69","1,955,638,259.37","1,791,133,105.20","1,957,280,220.44","2,490,982,926.91"
短期借款,"560,200,000.00","552,200,000.00","575,200,000.00","495,200,000.00","518,200,000.00","567,200,000.00","567,200,000.00","522,200,000.00","529,200,000.00","483,380,000.00","502,200,000.00","550,200,000.00","535,200,000.00","494,200,000.00","436,200,000.00","222,200,000.00","380,200,000.00","390,200,000.00","460,000,000.00","457,000,000.00","435,000,000.00","437,800,000.00","518,300,000.00","598,300,000.00","561,800,000.00","1,031,800,000.00","971,800,000.00","966,510,000.00","936,510,000.00","871,800,000.00","1,071,800,000.00","889,600,000.00","784,400,000.00","906,400,000.00","951,400,000.00","1,091,400,000.00","1,221,400,000.00","3,783,744,000.00","3,740,986,000.00","3,003,190,000.00","3,022,811,000.00","2,871,680,000.00","2,884,180,000.00","3,076,929,000.00","3,199,814,000.00","2,070,599,000.00","2,010,599,000.00","1,990,600,000.00","2,546,399,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,602,590.00",
应收票据,"150,400.00","2,546,800.00","250,000.00","4,823,338.00","1,829,750.00","1,463,000.00","310,000.00","983,021.00","745,550.00","2,344,000.00","1,093,750.00","1,200,000.00","2,681,388.59","2,466,496.50","1,978,189.00","1,470,000.00","11,296,622.32","13,900,793.25","11,977,857.80","26,014,319.31","20,490,400.34","25,637,286.99","23,397,299.30","28,116,768.00","15,822,525.64","74,104,577.62","97,001,308.48","105,006,030.79","181,109,994.06","52,244,852.76","74,541,633.88","104,991,717.37","88,193,321.74","84,148,083.57","75,619,441.18","84,693,405.26","91,534,403.08","80,604,309.37","76,906,892.02","96,072,859.60","189,785,135.28","130,439,950.80","95,952,608.74","123,093,993.79","214,348,533.08","232,136,231.43","191,100,030.10","185,647,932.95","99,617,165.29"
应付票据,"31,200,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","32,000,000.00","57,000,000.00","72,000,000.00","152,000,000.00","134,000,000.00","95,000,000.00","126,000,000.00","190,000,000.00","165,000,000.00","110,000,000.00","136,100,000.00","173,600,000.00","135,400,000.00","99,400,000.00","117,380,000.00","116,800,000.00","90,100,000.00","137,000,000.00","163,000,000.00","236,096,176.00","227,396,176.00","211,596,176.00","244,596,176.00","220,200,000.00","159,000,000.00","142,101,400.66","334,600,000.00","470,200,000.00","478,512,216.60","413,670,101.26","464,459,211.99","567,658,481.41","474,678,654.08","314,014,016.13","219,485,140.02","226,834,200.14","238,026,846.87","183,737,812.51","107,132,703.81","97,563,042.14",,"225,592,581.20",
应收账款,"214,396,421.21","283,152,732.43","254,825,682.28","203,612,970.42","199,919,569.73","239,163,570.42","230,793,049.47","166,416,433.44","157,975,935.20","205,840,205.33","190,913,963.92","103,141,054.44","156,971,880.22","125,713,722.95","71,712,682.10","53,030,628.25","221,906,715.01","307,389,768.39","186,698,232.46","95,400,031.81","156,205,160.45","209,120,685.38","171,768,839.84","145,387,253.29","128,874,831.46","241,668,815.22","119,149,701.02","115,277,521.11","147,308,358.18","232,582,370.66","167,717,607.76","126,909,795.21","158,134,356.90","654,651,296.39","836,899,164.94","851,024,184.09","848,356,776.99","992,673,267.86","994,574,449.39","953,535,410.81","905,098,657.76","1,248,893,957.47","1,091,694,176.17","1,117,124,363.35","1,189,720,366.25","1,482,373,015.24","1,379,134,802.34","1,637,904,821.62","1,353,192,149.54"
应付账款,"161,980,244.83","179,177,979.85","170,161,119.22","129,211,947.56","124,536,178.73","129,176,166.14","91,009,870.80","105,681,638.37","74,296,264.27","107,409,850.81","99,541,320.67","95,986,883.72","100,440,076.51","112,783,504.42","106,668,847.74","107,846,064.88","184,079,203.96","222,395,685.99","155,844,319.40","148,674,062.12","180,885,802.01","180,592,087.65","118,903,822.62","101,466,811.13","126,293,704.29","482,648,155.28","410,080,568.57","469,392,767.46","439,719,067.86","461,149,597.66","570,951,581.22","446,035,414.36","446,290,755.86","943,013,366.20","886,594,752.01","973,630,651.48","829,620,873.52","1,030,349,062.74","1,252,117,690.94","1,228,614,886.98","1,142,608,805.10","1,593,357,742.90","1,738,972,231.05","2,461,319,408.90","2,095,535,687.19","2,229,357,882.98",,"2,753,890,747.53",
预付款项,"99,023,504.07","98,866,730.10","99,243,687.46","81,542,255.53","92,358,381.18","95,510,075.18","90,479,410.66","36,201,177.05","50,350,656.29","38,606,572.08","39,454,553.45","34,247,699.29","22,895,778.64","31,279,399.47","25,026,495.57","31,775,722.10","104,845,837.49","22,655,425.37","29,883,925.93","33,211,878.37","54,114,329.63","59,073,492.98","47,640,745.51","106,349,284.29","100,040,527.60","247,777,811.79","250,995,662.47","226,361,492.41","258,173,845.31","216,491,012.32","640,659,400.27","94,957,122.57","82,778,155.22","178,892,248.20","128,916,462.44","256,532,205.37","318,894,824.75","449,856,150.76","720,096,880.27","391,999,411.01","613,210,429.95","486,681,616.96","745,549,085.18","514,787,586.00","491,627,875.54","504,170,644.20","752,183,691.33","351,352,610.85","317,608,417.75"
预收款项,"20,350,304.17","6,950,680.64","10,260,638.80","11,987,761.09","4,947,762.81","5,213,499.93","7,407,460.02","38,033,560.30","72,274,355.05","13,547,259.81","11,960,966.94","17,796,979.25","59,178,113.84","18,170,429.76","10,401,784.48","32,767,748.92","42,763,956.42","16,640,919.74","8,644,467.22","60,123,028.98","69,365,080.65","31,751,856.74","18,309,997.47","84,708,318.14","92,163,084.75","123,183,488.49","133,876,750.06","185,358,159.49","119,833,542.22","100,238,730.05","111,392,239.01","155,546,303.50","119,182,584.98","313,694,463.25","305,000,194.65","368,367,402.17","337,268,001.26","156,500,972.92","407,613,503.73","530,369,203.41","761,816,344.95","714,425,559.30","960,486,999.26","1,115,396,078.24","1,167,266,921.99","648,559,557.23","857,809,647.35","854,287,816.09","895,903,049.79"
