科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"5,354,588,833.00","8,346,333,262.00","13,628,014,939.00","20,302,972,417.00","5,348,973,007.00","11,698,213,396.00","20,466,831,055.00","30,334,566,151.00","6,283,922,667.00","10,110,865,169.00","16,465,669,518.00","25,507,422,029.00","4,323,228,402.00","9,131,302,192.00","14,640,748,663.00","20,003,225,294.00","3,873,962,723.00","8,075,580,058.00","13,046,749,110.00","17,448,282,731.00","3,995,217,488.00","8,790,346,927.00","14,760,787,257.00","19,484,381,214.00","4,230,212,628.00","8,702,183,341.00","13,928,282,311.00","19,399,598,391.00","4,455,688,812.00","9,020,799,097.00","14,222,252,047.00","18,500,251,727.00","4,764,983,700.00","7,863,158,648.00","12,805,743,250.00","19,506,900,429.00","6,343,013,694.00","10,375,520,600.00","15,611,946,856.00","21,354,693,208.00","5,905,860,294.00","9,070,473,522.00","12,443,820,075.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"26,966,117.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,606,000.00",,,,,,,
收到的税费返还,"165,759,384.00","380,674,727.00","633,152,173.00","1,154,439,122.00","60,393,505.00","587,886,966.00","1,041,906,608.00","2,048,181,646.00","1,077,736,906.00","1,969,610,504.00","2,551,981,704.00","2,955,681,615.00","502,529,985.00","721,398,278.00","808,571,790.00","815,575,666.00","245,256,293.00","514,417,805.00","715,201,011.00","1,026,235,686.00","329,704,352.00","487,918,296.00","681,570,452.00","729,927,160.00","1,526,348.00","189,292,242.00","331,003,401.00","629,736,552.00","71,264,145.00","216,211,110.00","455,806,798.00","583,212,505.00","329,314,828.00","433,314,715.00","701,967,129.00","984,630,764.00","351,705,570.00","532,180,192.00","664,820,125.00","917,117,592.00","336,994,477.00","447,457,757.00","713,304,577.00"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"308,513,664.00","1,003,879.00",,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"63,853,925.00","58,067,105.00","61,635,537.00","70,190,675.00","157,218,395.00","436,012,985.00","861,457,516.00","242,964,036.00","8,058,658.00","1,077,044,064.00","1,095,409,138.00","127,146,367.00","122,698,542.00","267,721,826.00","286,869,837.00","170,912,583.00","53,669,865.00","100,723,565.00","153,230,968.00","88,040,229.00","20,631,819.00","53,105,359.00","90,409,542.00","91,487,465.00","81,135,039.00","148,545,159.00","168,810,337.00","243,552,945.00","116,677,752.00","150,121,635.00","194,111,792.00","301,169,823.00","45,753,902.00","108,242,136.00","206,998,024.00","447,191,781.00","94,142,847.00","112,114,941.00","154,022,380.00","437,301,182.00","258,263,448.00","85,904,884.00","163,725,270.00"
投资活动现金流出小计,"715,319,984.00","1,631,763,444.00","2,633,694,709.00","4,108,499,743.00","857,886,468.00","2,972,424,384.00","3,328,496,936.00","5,706,720,998.00","1,611,389,383.00","2,894,731,291.00","3,487,402,674.00","4,226,277,016.00","388,131,444.00","695,381,626.00","890,526,974.00","1,260,393,029.00","121,450,367.00","405,289,190.00","889,691,403.00","804,070,386.00","106,648,653.00","5,287,395,110.00","6,924,774,877.00","7,752,585,221.00","4,560,500,630.00","8,199,030,783.00","8,022,462,551.00","8,353,163,177.00","6,293,186,551.00","7,691,051,891.00","8,534,829,716.00","8,661,054,095.00","1,414,383,393.00","3,988,377,862.00","4,774,969,797.00","6,038,677,769.00","87,879,377.00","1,063,330,655.00","1,250,800,748.00","1,805,734,512.00","204,865,103.00","964,068,884.00","1,547,986,854.00"
经营活动现金流入小计,"5,584,202,142.00","8,785,075,094.00","14,322,802,649.00","21,527,602,214.00","5,566,584,907.00","12,722,113,347.00","22,370,195,179.00","32,625,711,833.00","7,369,718,231.00","13,157,519,737.00","20,113,060,360.00","28,590,250,011.00","4,948,456,929.00","10,120,422,296.00","15,736,190,290.00","20,989,713,543.00","4,172,888,881.00","8,690,721,428.00","13,915,181,089.00","18,562,558,646.00","4,345,553,659.00","9,331,370,582.00","15,532,767,251.00","20,305,795,839.00","4,312,874,015.00","9,040,020,742.00","14,428,096,049.00","20,272,887,888.00","4,643,630,709.00","9,387,131,842.00","14,872,170,637.00","19,384,634,055.00","5,140,052,430.00","8,404,715,499.00","13,714,708,403.00","20,938,722,974.00","6,788,862,111.00","11,019,815,733.00","16,430,789,361.00","22,709,111,982.00","6,501,118,219.00","9,603,836,163.00","13,320,849,922.00"
投资活动产生的现金流量净额,"-712,355,745.00","-1,577,549,122.00","-2,573,011,485.00","-3,928,129,825.00","-801,751,926.00","-2,891,122,918.00","-3,222,014,995.00","-5,610,994,225.00","-1,505,646,418.00","-2,752,722,891.00","-3,339,573,556.00","-4,074,247,302.00","-382,824,539.00","-674,859,479.00","-855,320,132.00","-1,041,525,586.00","-118,246,281.00","-398,493,077.00","-878,203,899.00","-622,960,367.00","-76,028,130.00","-4,720,437,174.00","-3,618,750,149.00","-390,855,294.00","-4,112,074,626.00","-6,716,248,227.00","-5,724,122,760.00","-2,688,012,249.00","-4,488,181,422.00","-2,678,366,527.00","-3,172,995,727.00","-1,682,791,329.00","3,282,043,041.00","819,437,931.00","913,980,997.00","2,565,598,510.00","-6,494,019.00","-949,878,952.00","-1,109,184,770.00","-726,215,078.00","-170,665,025.00","-898,870,128.00","-1,471,191,625.00"
购买商品、接受劳务支付的现金,"4,788,874,760.00","7,256,737,642.00","12,117,265,878.00","19,365,077,517.00","6,037,859,488.00","17,078,977,061.00","26,285,519,950.00","34,225,442,441.00","8,107,230,179.00","13,918,672,951.00","18,346,674,873.00","25,384,051,680.00","3,238,706,891.00","6,671,907,564.00","9,996,318,463.00","13,933,854,928.00","3,185,963,446.00","7,162,575,755.00","11,721,083,568.00","15,349,294,037.00","4,137,687,001.00","7,808,460,623.00","12,732,162,140.00","15,491,972,477.00","4,381,228,355.00","7,979,996,004.00","12,865,392,365.00","17,547,227,019.00","4,823,725,937.00","9,113,539,875.00","14,830,971,187.00","18,081,033,665.00","5,925,967,897.00","9,045,423,726.00","14,049,491,817.00","20,174,319,424.00","5,598,528,109.00","9,448,367,382.00","14,220,499,240.00","18,154,428,952.00","5,021,827,389.00","7,840,382,211.00","10,753,181,377.00"
吸收投资收到的现金,,,,"3,534,059,945.00",,,,"1,000,000,000.00",,"2,200,000,000.00",,,,,,"502,000.00",,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,,,,
