科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"563,357,346.82","1,219,747,612.99","1,936,401,621.92","2,867,837,333.93","857,295,588.04","1,856,572,307.30","2,596,835,216.78","3,443,663,114.31","864,529,551.73","1,888,540,632.59","2,886,273,557.87","3,997,894,916.79","1,146,942,635.67","2,283,234,911.78","3,356,892,649.49","4,737,750,863.89","1,363,527,666.92","2,778,204,978.61","3,845,178,686.72","5,195,467,162.56","1,351,136,074.37","3,054,252,669.19","5,019,455,145.82","7,003,119,191.75","1,730,906,005.11","3,644,156,895.19","5,969,394,460.38","8,469,413,659.55","2,269,044,480.65","4,702,324,857.26","7,161,678,535.05","9,710,121,856.35","2,182,701,350.74","4,673,398,117.84","6,866,883,809.72","8,651,296,129.53","1,873,516,811.75","3,880,498,660.52","5,511,335,428.66","7,701,060,175.50","2,459,004,098.05","4,714,476,343.23","7,232,837,877.30","10,408,071,378.76"
二、营业利润,"95,061,380.46","223,394,251.98","345,091,229.55","414,064,949.12","150,390,216.72","337,326,472.64","419,394,691.74","445,763,641.33","107,023,481.92","272,109,417.01","390,279,098.13","499,871,218.78","112,680,134.07","163,803,966.56","168,054,441.37","290,239,710.44","125,675,128.57","305,763,135.22","325,068,676.05","411,031,585.32","91,986,175.93","256,696,198.57","384,042,072.60","528,844,442.22","112,742,515.84","219,548,651.18","379,054,422.45","575,249,000.97","230,771,223.61","486,445,698.97","733,494,927.74","954,565,036.44","287,200,093.31","616,201,790.63","903,282,579.49","1,063,344,936.93","261,153,922.04","579,967,829.53","758,642,825.63","1,035,421,882.94","369,110,774.66","642,564,286.03","998,134,532.62","1,449,489,293.56"
减:营业成本,"439,082,728.18","922,724,945.77","1,468,595,607.56","2,260,419,837.28","639,523,626.50","1,363,529,733.35","1,948,609,707.84","2,682,390,468.61","723,926,815.61","1,477,868,750.91","2,279,525,638.65","3,197,614,835.85","954,710,105.18","1,957,831,822.83","2,943,868,396.11","4,109,860,364.67","1,165,342,530.16","2,318,631,845.67","3,275,389,035.18","4,443,838,512.68","1,175,446,676.60","2,594,637,330.28","4,295,498,252.50","5,984,168,573.70","1,489,784,365.63","3,162,506,598.96","5,179,459,732.99","7,323,986,847.93","1,889,344,219.69","3,917,939,157.99","5,980,255,781.82","8,068,050,705.89","1,730,073,771.68","3,702,967,786.62","5,442,789,307.44","6,885,548,386.50","1,490,823,939.20","3,060,311,539.20","4,392,633,053.30","6,142,982,365.34","1,957,844,860.23","3,813,054,213.18","5,828,903,355.43","8,366,571,933.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,978,510.96","6,262,870.42","8,551,272.03","11,953,369.38","3,867,699.50","6,794,733.77","8,718,147.09","12,389,828.87","1,718,824.79","2,161,082.49","3,493,564.51","4,804,391.27","1,270,579.51","3,531,367.79","5,058,765.27","6,400,454.60","1,670,196.39","4,265,196.68","6,167,245.97","8,218,477.29","4,588.48","1,948,347.37","3,130,957.18","2,379,061.09",473.26,"1,437.60","2,313.69","23,392.48",340.98,"21,783.32","22,311.33","8,698,645.63","5,628,118.72","12,791,385.54","21,106,515.79","27,490,168.61","3,904,804.11","14,175,092.02","24,802,674.08","60,773,195.44","15,199,219.72","29,291,501.41","53,420,102.63","76,144,823.57"
营业外收入,"451,488.47","750,251.61","1,170,035.64","2,144,527.44","2,155,219.28","2,580,559.81","2,154,013.82","5,128,383.08","136,766.70","217,239.09","588,628.32","2,167,246.80","57,610.00","676,788.88","3,365,525.24","11,375,454.19","729,540.55","1,291,942.98","1,513,231.22","8,980,582.07","1,273,844.16","1,912,562.15","2,270,543.95","4,694,385.46","1,456,121.21","4,215,893.71","5,213,311.44","4,139,671.21","217,620.88","323,071.25","890,449.06","2,433,669.59","2,473,000.96","5,120,790.72","5,472,346.99","6,206,888.29","64,602.08","394,140.72","4,604,349.34","3,647,718.64","883,833.00","1,096,246.46","1,673,301.44","1,496,131.91"
销售费用,"14,146,171.83","31,589,136.07","50,257,259.71","93,419,121.88","19,199,760.60","53,416,154.15","76,379,373.82","94,505,338.74","18,315,910.08","41,078,243.93","62,896,794.75","87,644,745.02","23,970,975.52","47,433,420.32","73,613,379.79","100,985,863.12","23,031,807.49","47,550,554.03","67,664,543.54","95,346,579.35","22,673,110.21","53,421,439.93","97,940,160.86","141,429,282.90","32,777,846.87","66,039,940.08","114,682,208.96","166,801,053.96","43,343,904.43","86,207,961.36","128,994,308.16","176,945,026.74","41,377,606.39","88,088,290.65","133,076,375.11","184,508,863.68","42,425,629.27","83,420,884.04","113,802,745.26","167,092,728.90","46,562,611.22","86,338,414.75","132,147,628.17","188,919,871.17"
减:营业外支出,"14,265.96","461,600.54","491,600.54","1,707,072.82","30,525.00","55,937.02","347,025.22","438,021.77","135,582.11","307,635.63","308,796.44","312,860.40","33,938.27","39,538.17","66,211.33","1,926,140.60","27,681.26","108,505.81","135,621.61","1,529,486.78","10,226.21","898,754.61","904,304.71","1,108,995.23","198,969.11","234,936.15","358,794.21","1,656,321.20","1,168,310.86","1,537,649.50","1,816,327.46","2,053,859.94","464,952.53","645,405.88","2,120,850.47","2,127,893.70","57,339.87","2,835,377.42","3,640,322.82","5,275,178.23","121,828.49","162,910.78","491,397.12","12,571,562.37"
管理费用,"10,401,629.81","21,816,436.41","32,386,209.23","42,397,566.04","15,978,614.14","32,759,747.48","49,274,524.48","56,603,064.55","14,461,933.83","36,207,527.31","54,288,635.44","77,011,129.62","18,793,059.89","36,601,398.03","52,954,133.15","78,451,966.64","14,054,162.16","32,768,886.18","56,377,467.99","85,164,564.69","16,631,421.96","35,299,737.69","56,261,348.29","82,202,897.86","19,644,752.44","40,542,088.83","63,584,846.79","99,678,118.61","28,272,524.15","54,787,210.02","82,140,226.74","151,199,598.91","46,007,434.55","112,454,717.01","167,347,926.29","232,916,482.41","37,251,879.24","74,232,545.22","118,067,493.12","153,689,399.99","33,542,806.94","68,981,824.98","114,401,887.97","170,404,108.85"
其中:非流动资产处置净损失,,"422,334.58","422,334.58","1,137,706.86",525.00,"4,872.82","220,832.82","311,829.37","135,582.11","217,332.33","218,493.14","222,557.10","33,938.27","39,538.17","66,211.33","1,282,078.34","27,681.26","107,005.81","134,121.61","1,211,266.83","10,226.21","898,754.61","901,874.71","1,106,565.23","103,969.11","139,936.15","262,594.21","1,337,592.20","1,168,310.86","1,520,498.79","1,799,176.75","2,036,709.23","464,952.53","615,405.88","2,090,850.47","2,097,893.70","57,339.87","2,835,377.42","2,912,822.82","4,547,678.23","121,828.49","131,577.42","460,063.76",
