科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"86,338,855.50","29,896,411.14","388,529,107.29","350,637,215.16","359,689,275.80","349,342,484.07","380,781,209.81","325,567,261.93","328,732,932.09","279,971,238.85","239,172,787.65","179,831,698.32","169,083,570.04","214,207,386.55","221,964,888.70","228,209,430.72","110,232,167.90","129,859,530.02","88,471,143.76","122,152,674.19","122,495,663.55","151,841,583.67","93,759,967.65","97,472,667.88","128,431,142.45","128,065,276.18","215,193,463.01","482,313,798.20","280,534,682.51","204,234,235.12","183,783,583.09","249,905,832.08","305,323,195.72","864,311,774.11","773,992,375.32","740,993,118.25","772,997,502.86","4,323,942,879.63","2,200,305,539.54","2,319,700,610.02","2,394,215,979.04","3,584,097,127.28","2,491,302,442.09"
短期借款,"121,250,000.00","53,700,000.00","47,250,000.00","17,250,000.00","17,250,000.00","10,000,000.00","50,000,000.00","75,000,000.00","125,000,000.00","125,000,000.00","175,000,000.00","175,000,000.00","175,000,000.00","140,000,000.00","120,000,000.00","150,000,000.00","150,000,000.00","190,000,000.00","190,000,000.00","220,000,000.00","195,000,000.00","240,000,000.00","210,000,000.00","200,000,000.00","227,000,000.00","212,000,000.00","464,002,080.75","520,520,294.45","517,312,264.33","465,388,201.66","673,119,609.27","801,346,745.84","933,279,154.28","1,332,792,445.51","1,481,357,335.56","1,502,637,483.53","2,018,820,346.17","1,879,141,264.16","1,578,697,679.70","1,930,696,720.50","2,278,161,664.52","3,569,606,110.41","3,094,689,443.68"
交易性金融资产,,,,"2,435,250.00","2,289,135.00","3,094,391.00","3,539,230.00","2,448,285.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"22,805,265.01","61,940,733.32","39,637,107.33","48,079,146.02","70,557,320.64","64,557,855.96","34,234,184.12","48,358,025.50","55,969,752.06","56,957,222.45","49,532,632.38","44,874,785.97","67,458,375.76","71,675,149.36","41,066,598.00","68,422,279.17","71,633,507.54","160,466,625.58","88,843,241.15","107,110,140.26","81,269,382.69","100,817,782.59","89,036,555.35","74,602,552.64","53,879,147.35","83,151,117.99","66,673,958.63","118,165,018.92","58,796,144.89","153,106,040.16","60,423,313.46","87,690,890.45","151,183,890.28","382,156,844.46","226,468,893.99","352,977,891.49","311,098,820.63","569,750,544.69","614,314,862.90","521,236,373.13","539,784,680.63","1,448,725,590.37","990,911,797.80"
应付票据,,"1,800,000.00","10,330,000.00","18,240,000.00","37,858,000.00","45,120,460.00","39,875,260.00","95,110,558.70","116,394,558.70","68,386,300.00","32,024,300.00","28,260,000.00","58,086,000.00","54,892,456.00","81,301,038.00","87,356,582.00","19,508,000.00","61,938,000.00","30,228,400.00","44,479,998.20","48,811,598.20","41,491,000.00","57,172,400.00","86,650,402.51","60,490,402.51","56,730,000.00","74,515,549.45","59,292,581.85","117,383,830.97","106,564,120.00","129,077,756.76","213,503,024.20","316,620,087.70","251,779,817.32","262,353,554.13","428,531,315.07","863,801,329.42","941,524,830.58","832,454,905.79","1,223,511,761.43","1,985,422,557.87","1,717,326,024.63","2,855,014,682.28"
应收账款,"19,824,202.93","14,323,291.71","24,628,429.77","22,284,987.09","39,058,699.59","23,148,196.19","32,229,532.16","22,815,256.59","22,497,026.31","12,381,919.95","33,336,298.55","22,153,207.93","24,066,529.40","17,763,005.15","42,855,245.00","26,736,601.13","33,997,141.33","25,670,889.29","56,217,187.50","28,446,474.96","36,946,685.44","24,855,834.65","37,210,473.76","39,607,450.45","43,338,383.44","36,161,400.35","467,771,816.79","564,747,343.23","811,175,561.47","559,756,607.00","698,375,634.71","884,686,850.07","1,555,129,933.19","1,610,527,675.07","1,799,158,148.47","2,252,701,789.68","2,970,167,881.12","2,975,082,504.91","3,234,225,248.74","3,867,181,263.86","4,578,906,206.16","4,334,659,205.46","5,630,597,287.18"
应付账款,"84,535,704.01","80,806,698.19","82,560,044.59","85,506,521.73","89,948,605.29","100,783,437.97","101,450,276.49","113,998,096.69","125,022,759.02","148,706,033.79","190,415,096.52","228,396,367.98","269,359,055.01","201,238,680.06","260,877,481.00","205,060,235.82","179,728,758.09","226,773,380.41","215,656,913.24","197,057,430.33","250,920,902.03","234,863,069.27","256,599,120.42","264,658,205.04","303,254,408.42","279,299,923.02","487,534,481.59","550,582,936.29","554,830,782.77","505,355,386.45","509,745,302.02","591,009,157.52","986,084,141.56","1,063,780,331.39","1,165,140,128.39","1,205,781,709.93","1,788,978,216.60","2,448,317,081.27","1,723,828,704.51","1,658,382,588.63","1,474,030,748.51","2,737,213,348.42","2,721,205,183.92"
预付款项,"36,651,052.94","29,186,811.75","31,184,925.80","33,294,497.74","80,753,536.12","81,429,076.81","98,865,512.39","143,746,828.75","175,209,972.79","71,154,610.33","87,268,073.16","145,225,496.31","120,484,528.18","91,364,082.68","146,711,153.61","64,037,707.76","109,177,776.84","130,074,870.51","126,588,223.26","129,391,201.16","134,205,888.04","115,556,691.86","115,453,956.86","126,047,258.51","130,729,478.43","48,587,547.04","150,440,594.08","160,239,349.67","210,329,224.96","166,514,878.50","224,575,373.71","278,129,353.14","236,845,172.00","182,077,742.66","361,182,499.59","447,582,965.97","629,587,586.45","316,907,150.42","599,222,565.17","309,465,466.31","405,769,615.07","606,139,137.85","704,604,091.06"
预收款项,"5,516,616.77","9,105,873.47","19,163,513.40","18,421,221.58","18,503,542.92","6,922,922.58","8,218,013.91","10,043,020.27","7,281,518.16","7,815,437.27","6,365,845.65","9,656,426.25","8,264,969.80","27,719,957.07","19,543,193.22","18,463,636.64","17,236,046.63","18,195,548.50","17,499,803.26","9,984,862.91","10,064,250.63","23,206,529.99","15,054,162.41","12,446,241.40","16,495,983.36","16,265,195.92","48,360,035.06","24,693,815.49","31,633,646.28","67,995,244.34","27,779,712.43","47,239,178.74","85,187,902.81","116,431,324.13","128,219,368.38","172,887,446.30","150,482,742.35","125,316,741.98","119,442,680.99","125,410,383.44","104,244,201.32","76,757,324.95","37,902,580.37"
