科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"2,097,486,484.30","4,504,204,126.15","7,395,096,874.29","9,337,314,093.81","2,973,066,356.29","5,604,715,416.42","8,652,736,259.71","11,518,750,024.66","3,106,011,299.11","5,768,395,515.58","8,855,160,047.81","13,388,579,987.88","3,409,726,861.43","6,558,305,793.79","8,880,329,931.92","11,371,553,762.77","4,057,776,477.91","7,080,731,236.52","11,162,139,274.91","13,100,315,388.89","4,380,310,753.05","7,102,237,205.65","11,345,706,840.83","13,640,704,980.92","2,534,515,573.06","7,140,448,522.12","10,847,054,087.57","16,562,797,646.66","4,664,097,915.25","9,761,584,610.34","14,469,285,558.53","21,294,681,463.15","4,728,694,715.91","12,652,432,142.88","16,418,535,827.42","23,900,124,367.54","5,464,464,652.58","13,124,752,226.38","17,249,144,256.22","24,683,130,596.92","5,706,024,673.33","11,494,473,115.19","16,805,488,967.75"
取得子公司及其他营业单位支付的现金净额,,,"2,250,000.00",,,,,"4,514,337.55",,"40,398,522.52","41,598,522.52","31,707,631.30",,,,"5,501,490.62","17,953,038.90","21,401,200.25","44,638,587.27","24,812,179.37","573,577.05",,,,,"188,280.00","188,280.00","77,991,281.00","10,817,000.00","10,817,000.00","10,817,000.00","10,817,000.00",,,,"3,217,355.33",,,,,,,
收到的税费返还,"608,996.74","2,704,618.79","2,704,618.79","9,484,786.87","2,000,583.68","9,233,287.26","9,355,883.48","12,006,824.74","5,414,490.94","1,440,460.33","5,481,794.47","3,815,523.65","555,104.35","9,725,993.81","12,560,284.93","19,692,255.90","49,388.13","478,557.37","259,523.98","323,781.25",,,,,,,,"4,746,530.63",,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,"169,594.61",,,,,"4,248,340.00","4,248,340.00",,,"10,672,382.42","10,672,382.42","60,672,382.42",,,,,,,,"138,755,806.43","17,060,822.19","5,802,584.75","5,802,584.75","13,630,566.70","1,501,854.81","1,501,854.81","1,501,854.81","675,577.38",,,,,"794,000.00","794,400.38","794,400.38","794,400.38",,,
收到其他与经营活动有关的现金,"7,711,249.83","44,957,287.84","57,199,216.00","88,613,367.29","8,404,658.51","55,489,154.89","72,209,093.66","93,927,919.57","80,059,971.80","47,485,305.58","41,788,434.28","113,163,746.37","33,606,648.27","31,228,848.20","48,838,809.33","105,959,075.61","222,419,635.25","68,566,155.50","51,602,119.12","150,798,218.99","40,487,458.29","202,176,093.55","300,255,401.33","318,368,475.42","183,129,861.55","209,411,460.44","347,325,530.42","284,098,175.53","80,379,841.95","101,302,402.63","125,394,912.82","325,459,658.58","116,264,183.28","292,170,203.19","320,560,169.83","367,846,539.92","28,030,951.11","293,734,573.30","369,980,532.68","519,064,741.10","186,273,244.45","402,358,612.55","206,496,583.44"
投资活动现金流出小计,"13,798,769.47","28,345,661.04","75,117,876.00","136,633,507.56","125,327,497.07","377,454,589.30","420,660,138.45","548,873,237.37","57,533,536.83","126,279,409.98","174,196,521.59","259,318,417.74","91,462,667.23","181,797,262.84","289,071,877.56","541,755,445.44","100,397,537.03","151,834,727.61","179,379,186.62","629,472,185.80","74,843,005.46","235,075,987.40","362,129,721.40","573,868,832.79","75,325,053.24","66,588,956.75","102,957,552.76","294,985,016.49","60,477,812.25","79,776,659.40","110,447,669.33","162,837,477.42","33,580,857.29","51,769,358.21","94,179,912.52","189,232,507.94","80,770,496.70","112,239,668.65","175,989,577.79","197,038,028.95","35,082,287.95","88,136,013.89","110,524,762.81"
经营活动现金流入小计,"2,105,806,730.87","4,551,866,032.78","7,455,000,709.08","9,435,412,247.97","2,983,471,598.48","5,669,437,858.57","8,734,301,236.85","11,624,684,768.97","3,191,485,761.85","5,817,321,281.49","8,902,430,276.56","13,505,559,257.90","3,443,888,614.05","6,599,260,635.80","8,941,729,026.18","11,497,205,094.28","4,280,245,501.29","7,149,775,949.39","11,214,000,918.01","13,251,437,389.13","4,420,798,211.34","7,304,413,299.20","11,645,962,242.16","13,959,073,456.34","2,717,645,434.61","7,349,859,982.56","11,194,379,617.99","16,851,642,352.82","4,744,477,757.20","9,862,887,012.97","14,594,680,471.35","21,620,141,121.73","4,844,958,899.19","12,944,602,346.07","16,739,095,997.25","24,267,970,907.46","5,492,495,603.69","13,418,486,799.68","17,619,124,788.90","25,202,195,338.02","5,892,297,917.78","11,896,831,727.74","17,011,985,551.19"
投资活动产生的现金流量净额,"-10,552,848.30","100,500,185.10","97,522,930.87","101,382,207.15","10,604,124.42","-55,403,497.20","-91,990,123.76","-144,289,503.79","-21,485,701.35","-64,205,302.40","-129,786,426.53","-184,637,301.59","-84,125,289.10","-142,729,017.37","-197,159,201.68","-288,062,118.00","-82,326,681.72","-91,541,835.93","-59,647,525.62","-401,100,675.67","-61,486,800.96","-96,551,739.91","-187,896,231.34","-179,357,147.53","75,263,044.36","251,232,489.10","217,794,397.35","162,963,813.72","-15,269,079.63","-5,279,443.00","-502,418.56","-38,559,448.38","-28,409,344.01","-37,613,654.97","-76,965,978.63","-169,156,486.37","-80,317,407.13","-109,946,411.70","-167,506,427.72","-70,234,530.37","-9,400,724.25","-55,491,705.83","-68,741,523.08"
购买商品、接受劳务支付的现金,"1,989,688,442.98","4,469,104,792.58","6,969,448,874.43","8,717,318,419.88","2,823,004,226.37","5,341,395,223.30","8,287,997,415.99","10,781,511,323.15","2,935,792,610.78","5,146,988,579.45","8,540,970,307.50","12,520,431,729.20","3,320,380,527.14","6,110,296,810.23","8,340,908,130.16","10,093,931,119.07","3,745,517,397.21","6,668,049,133.92","10,751,600,445.95","12,339,362,998.35","3,855,187,269.72","6,710,723,622.03","10,907,175,120.59","12,342,023,129.95","2,667,691,350.92","7,088,397,589.18","10,795,194,068.90","16,042,918,346.51","4,586,194,482.67","8,956,058,779.71","13,635,165,207.14","20,741,794,288.94","4,857,634,600.86","12,468,276,493.70","16,160,185,505.47","22,922,080,258.53","5,775,063,285.05","12,764,729,617.30","17,187,259,155.60","23,876,471,918.98","6,403,197,340.73","11,897,731,335.83","17,071,786,107.61"
吸收投资收到的现金,,,,"244,000.00",,,"1,750,000.00","2,830,000.00",,,,"7,206,303.20",,"590,796,666.67","594,283,000.00","609,083,000.00","5,300,000.00","52,936,000.00","56,278,540.00","163,609,540.00","6,015,000.00","6,000,000.00","10,015,000.00","12,120,000.00",,"10,394,160.00","10,394,160.00","10,394,160.00",,,,"1,026,793,573.60","6,000,000.00","30,500,000.00","30,500,000.00","80,995,000.00",,,,"4,200,000.00",,,"1,700,000.00"
支付给职工以及为职工支付的现金,"52,107,056.26","139,227,374.18","203,984,425.56","246,283,257.96","53,139,521.01","149,129,160.50","205,756,094.59","310,857,688.86","78,868,013.40","157,590,455.82","244,110,816.12","354,072,776.98","95,271,235.89","186,390,984.81","272,822,988.26","427,207,656.50","107,002,470.35","215,858,339.62","323,340,920.70","471,349,288.27","107,327,863.50","212,261,540.09","324,007,228.58","463,918,558.25","118,116,796.78","217,767,722.04","339,675,087.60","467,422,180.68","113,709,531.13","234,923,096.98","344,163,217.09","458,432,695.72","119,466,033.46","257,117,354.34","348,694,020.87","489,247,506.46","179,009,893.21","285,582,072.51","411,180,648.90","543,033,560.35","153,696,495.18","286,350,031.25","407,485,196.34"
取得借款收到的现金,"248,200,000.00","840,499,941.03","1,226,507,141.03","2,022,812,602.71","332,163,778.10","1,210,162,262.52","1,536,232,479.18","2,238,175,408.49","403,136,727.06","1,166,265,691.56","1,514,390,807.04","2,737,649,123.10","332,698,221.51","1,412,308,754.85","1,780,847,300.44","3,357,528,326.60","390,819,032.71","1,105,643,219.09","1,725,285,812.18","3,339,014,535.75","657,840,000.00","1,545,600,000.00","2,630,665,914.33","3,498,960,000.00","936,240,000.00","1,959,160,000.00","3,038,909,451.74","4,292,840,451.74","1,130,708,000.00","2,641,738,336.44","3,888,455,336.44","6,187,775,336.44","750,400,000.00","1,833,500,000.00","1,851,500,000.00","3,586,081,186.90","1,430,000,000.00","3,102,000,000.00","4,871,540,000.90","7,323,971,561.32","3,010,000,000.00","5,120,000,000.00","7,140,000,000.00"
支付的各项税费,"26,085,425.33","49,312,700.10","103,988,198.13","123,715,362.25","26,530,345.66","96,177,726.26","133,358,548.39","179,072,697.62","52,372,252.65","103,195,019.54","163,015,378.79","186,951,416.60","43,772,306.24","91,831,633.82","147,252,724.46","265,836,439.29","47,605,250.14","141,643,969.08","197,887,877.97","273,238,253.35","87,790,179.88","121,578,949.43","147,915,761.52","304,401,432.99","89,176,341.38","166,182,663.38","240,155,698.07","311,388,636.42","83,412,526.08","169,837,978.16","244,622,736.93","334,887,907.73","71,445,251.67","184,723,494.74","291,166,381.74","358,671,931.31","88,261,756.62","170,469,200.14","175,830,771.26","336,541,383.79","78,880,193.51","230,799,586.66","287,381,091.24"
收到其他与筹资活动有关的现金,,,,,,,,,,"98,250,000.00","257,741,200.00",,,,,,,"1,230,020,000.00","1,606,455,680.64","286,230,000.00","422,009,257.59","1,149,906,107.11","2,060,300,154.54","2,795,556,632.39","502,200,000.00","1,072,459,810.15","1,258,229,284.77","1,775,642,913.20","320,578,218.95","556,681,465.53","870,316,333.83","1,283,424,368.93","213,874,238.00","331,206,238.00","391,206,238.00","511,206,238.00",,"39,759,639.34","56,519,278.35","56,519,278.35",,,
支付其他与经营活动有关的现金,"173,831,986.84","111,894,996.72","217,899,763.76","267,014,962.67","149,981,936.56","105,322,102.28","144,172,634.13","348,916,505.30","79,580,939.38","212,869,888.18","328,109,580.11","423,886,542.94","101,901,150.42","266,603,050.89","420,526,484.02","591,153,037.10","202,853,365.32","267,518,577.07","355,332,711.33","860,016,735.98","29,323,326.30","244,395,335.26","420,469,756.61","680,561,937.87","36,488,625.31","250,161,637.12","347,511,193.35","384,181,468.07","115,254,458.55","307,343,349.92","322,529,095.09","426,039,895.14","88,413,009.91","137,807,950.57","332,771,869.09","804,055,345.68","50,719,684.08","371,480,991.43","606,650,491.45","687,026,456.21","255,301,318.44","205,172,289.15","288,937,625.03"
筹资活动现金流入小计,"248,200,000.00","840,499,941.03","1,226,507,141.03","2,023,056,602.71","332,163,778.10","1,210,162,262.52","1,537,982,479.18","2,241,005,408.49","403,136,727.06","1,264,515,691.56","1,772,132,007.04","2,744,855,426.30","332,698,221.51","2,003,105,421.52","2,375,130,300.44","3,966,611,326.60","396,119,032.71","2,388,599,219.09","3,388,020,032.82","3,788,854,075.75","1,085,864,257.59","2,951,506,107.11","4,950,981,068.87","6,806,636,632.39","1,438,440,000.00","3,042,013,970.15","4,956,532,896.51","6,728,877,524.94","1,851,286,218.95","3,598,419,801.97","5,258,771,670.27","8,997,993,278.97","1,770,274,238.00","3,795,206,238.00","5,067,206,238.00","7,171,682,424.90","3,027,147,760.00","5,935,987,399.34","8,820,081,269.53","11,676,543,599.67","3,010,000,000.00","5,120,000,000.00","7,541,700,000.00"
