科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"882,480,440.85","2,176,476,821.81","3,506,298,440.00","4,891,602,003.91","1,284,409,572.26","3,042,445,145.53","4,620,519,760.37","5,835,868,479.78","916,347,556.75","2,341,204,139.14","4,309,221,195.50","6,347,707,430.43","1,624,176,849.48","4,053,302,602.25","6,103,666,077.53","8,053,707,360.89","1,817,668,496.74","4,649,053,996.96","7,583,439,530.67","10,873,866,112.77","2,598,441,834.83","5,504,141,477.60","8,038,746,329.90","10,972,922,380.31","2,803,809,082.95","5,686,941,438.17","8,550,761,603.70","11,786,336,488.86","2,451,825,172.37","5,398,262,391.50","8,511,235,439.08","11,451,694,093.45","2,003,541,211.32","4,779,744,824.51","8,286,198,354.67","11,572,197,772.35","1,780,588,203.46","3,692,111,698.69","5,975,568,477.91","9,183,466,307.67","2,711,223,638.20","5,868,811,676.29","9,904,500,872.36"
二、营业利润,"10,602,222.25","33,434,658.49","55,138,548.20","86,586,596.03","15,918,145.63","50,501,025.43","81,072,302.87","95,664,286.38","12,482,001.31","54,083,719.11","102,888,585.68","151,777,587.45","29,431,686.23","81,491,872.48","134,296,581.00","193,760,685.36","41,182,311.73","113,044,767.42","164,013,692.13","200,248,081.78","20,978,130.15","59,840,877.82","79,369,982.61","110,005,954.09","18,253,881.48","62,571,550.43","90,976,066.42","139,058,985.73","23,275,108.79","65,429,722.60","94,280,682.10","132,400,255.90","11,225,627.08","57,028,456.19","82,569,352.07","80,829,458.24","10,348,450.26","43,630,322.94","63,273,131.48","77,646,960.04","8,539,358.72","34,157,544.24","66,757,206.98"
减:营业成本,"856,879,462.69","2,109,393,895.16","3,396,600,896.48","4,737,730,839.28","1,243,113,496.51","2,944,754,172.22","4,465,545,599.00","5,639,987,519.27","881,867,582.66","2,240,758,149.88","4,129,254,939.22","6,085,243,311.18","1,565,090,525.15","3,918,520,067.96","5,884,854,049.32","7,735,521,213.95","1,742,837,516.39","4,480,205,295.36","7,328,723,324.10","10,546,195,892.25","2,547,182,194.51","5,387,753,369.33","7,867,742,135.75","10,732,618,557.06","2,750,108,910.20","5,562,101,076.03","8,361,693,633.46","11,513,556,594.94","2,401,815,413.22","5,270,971,260.99","8,310,409,207.99","11,179,925,953.20","1,967,794,568.68","4,673,558,588.22","8,123,117,464.93","11,389,324,393.82","1,743,237,275.76","3,597,536,363.26","5,834,869,410.84","9,008,636,435.78","2,678,146,617.69","5,788,620,559.90","9,758,678,793.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"413,817.94","1,009,469.59","1,757,392.87","2,473,368.75","1,217,027.14","2,246,186.48","3,447,269.61","4,802,384.27","1,543,591.79","3,157,862.89","4,390,595.33","6,210,148.47","1,270,512.26","2,526,866.86","4,157,993.64","5,798,313.86","1,968,160.73","2,946,051.01","3,857,734.15","6,129,633.37","1,100,262.04","2,824,714.00","3,769,521.30","5,967,106.03","1,306,264.28","3,653,589.11","5,314,962.94","7,368,487.32","1,222,652.17","1,942,843.54","3,027,198.90","5,549,765.02","1,283,125.30","2,368,255.76","2,961,049.45","4,286,696.34","1,133,575.97","2,265,509.49","4,656,764.68","10,904,437.31","1,015,547.31","2,978,875.31","4,506,183.04"
营业外收入,"19,228.74","2,609,900.95","2,802,711.59","3,276,573.80","436,225.76","2,064,616.18","2,405,514.97","1,665,739.53","988,339.58","1,404,512.66","1,922,517.60","3,026,194.02","2,295,912.43","3,308,282.79","5,082,368.26","4,280,389.53","1,035,882.00","2,163,240.67","3,500,175.79","5,010,724.88","929,899.16","1,989,563.86","6,976,531.01","4,524,270.13","803,490.40","3,281,036.99","5,099,071.62","6,251,352.80","1,760,467.25","3,633,623.10","5,102,461.48","6,096,604.78","2,145,968.77","3,992,395.09","7,536,658.53","8,181,386.12","1,424,358.00","3,705,616.17","5,526,860.59","7,802,717.86","1,444,511.64","2,711,932.17","5,074,586.26"
销售费用,"3,107,941.83","8,097,573.52","12,778,405.40","18,871,409.55","4,174,680.85","10,339,729.98","16,788,909.33","25,329,352.54","6,075,186.86","14,587,302.44","24,583,709.14","34,087,773.68","8,074,737.78","16,978,222.52","26,594,948.00","36,809,253.04","7,801,094.05","18,544,013.87","28,383,675.01","40,632,734.43","7,269,272.53","14,649,049.82","23,947,293.39","35,090,742.89","6,947,471.97","16,499,152.09","31,014,880.00","58,524,274.37","8,124,946.52","29,850,413.90","50,536,260.20","72,548,758.24","4,856,342.59","16,256,584.55","24,930,536.74","34,010,750.08","5,559,808.69","13,548,805.20","20,283,977.99","31,320,238.09","5,489,936.28","12,988,551.06","22,233,835.50"
减:营业外支出,"412,015.43","1,046,976.84","1,598,192.61","2,077,765.30","1,033,160.07","2,176,270.42","2,954,684.53","3,527,839.80","385,997.64","954,502.58","1,505,135.88","2,573,934.66","664,299.35","1,547,213.86","2,805,870.71","3,744,247.91","1,232,707.87","2,324,847.94","3,340,145.39","5,254,264.24","621,087.97","1,374,229.09","2,105,455.80","2,824,353.32","568,987.92","1,293,255.84","2,960,225.20","3,685,566.62","442,934.53","1,222,602.64","2,280,536.19","2,918,607.27","1,088,838.70","4,002,551.71","4,654,933.04","6,055,942.89","377,230.82","1,731,773.99","2,435,171.53","4,063,989.69","25,678.77","48,420.38","67,809.71"
管理费用,"6,357,858.10","15,197,377.06","22,640,043.77","26,343,821.00","10,420,579.57","21,960,715.31","33,440,399.64","46,392,783.41","10,218,954.66","23,423,584.52","38,430,772.43","63,898,608.75","12,256,880.84","28,138,062.03","41,838,933.49","74,909,768.06","14,858,559.71","24,744,714.23","38,584,846.68","64,584,415.68","10,660,210.60","25,822,291.48","40,593,028.32","65,487,209.10","13,130,110.11","28,091,700.99","43,396,490.09","60,031,100.70","13,231,943.13","28,843,560.20","47,043,849.31","61,375,332.95","13,120,533.71","28,363,017.80","46,291,847.66","62,715,988.84","16,774,928.74","33,707,471.03","49,212,805.36","58,562,780.81","15,348,571.55","30,454,485.46","55,590,667.03"
其中:非流动资产处置净损失,,,,,,"3,800.00","3,800.00","155,391.96",,,"-36,513.76","312,035.80",,,"-99,289.30","102,754.88",,,,"93,783.89",,140.00,,140.00,,215.00,,"1,017,603.26",,"149,688.62","554,685.17","611,597.92","709,785.63","2,955,164.96","2,992,168.03","3,429,407.34","12,566.02","813,205.08","950,796.53","2,478,246.76","5,265.27","27,968.12","35,048.31"
