科目,2008-12-31,2009-12-31,2010-12-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"2,281,673.19","6,310,230.66","4,485,681.40","11,423,083.66","6,370,274.26","6,051,251.58","4,098,382.88","5,308,759.04","7,724,862.80","4,752,046.21","6,193,898.67","4,035,915.34","4,237,002.40","3,056,185.96","7,390,317.46","2,844,193.57","7,677,808.71","3,276,705.12","6,006,868.00","5,216,334.68","5,946,725.68","5,215,621.72","7,213,677.68","5,747,716.43","17,785,289.56","12,547,532.82","15,184,309.34","11,260,341.86","23,653,462.79","9,621,915.04","8,348,808.24"
应收利息,"598,296.78","733,201.32","936,685.96","874,284.96","1,268,831.39","699,993.32","1,467,696.98","1,710,534.06","3,656,324.26","4,594,974.10","1,276,643.75","2,240,775.49","2,866,614.96","3,689,658.74","5,807,519.41","4,742,754.51","2,533,088.52","8,054,283.15","7,085,657.81","6,799,277.94","1,366,112.95","1,362,240.59","448,910.57","448,910.57","1,025,498.95","1,025,498.95","4,314,645.16","430,485.16","281,449.39","314,949.71","3,211,342.46"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,453.50","8,453.50","7,685.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"3,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"5,151,484.17","3,783,328.96","23,215,275.41","32,683,395.75","30,498,629.19","32,862,260.55","31,679,208.81","31,560,858.08","27,807,491.72","29,501,712.55","33,620,940.18","36,346,788.83","31,536,103.31","33,831,131.47","36,882,869.86","41,918,071.43","38,154,648.17","45,760,321.04","47,809,911.95","47,553,847.28","45,571,595.19","43,921,507.46","43,028,952.64","44,268,900.96","127,974,270.42","146,623,745.94","161,670,991.36","179,123,004.94","174,017,402.27","182,089,294.28","176,311,605.11"
其他应付款,"219,793.63","238,227.54","104,031.35","1,633,372.93","1,000,704.27","5,083,556.66","721,776.22","583,846.13","705,767.31","676,757.85","750,868.34","820,022.05","1,077,618.54","1,174,609.41","1,279,538.03","1,105,295.69","1,608,951.95","2,162,304.84","1,598,054.42","1,344,000.25","1,669,985.84","2,138,432.66","1,460,936.65","1,695,373.83","261,864,320.87","54,069,481.64","41,007,156.27","43,972,131.46","44,504,632.30","41,653,851.40","25,587,819.06"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"376,798.02","244,037.70","111,277.38","12,500.00",,,,,,,,,,,,,"26,496.87",,,,,,
一年内到期的非流动负债,"3,890,000.00",,"8,770,000.00",,,,,,"2,086,000.00","1,617,000.00","2,447,000.00","2,447,000.00","5,160,600.00","4,383,600.00","4,383,600.00","4,383,600.00",,,,,,,,,,,,,,,
其他流动资产,"25,006.66","11,666.70",,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","70,000,000.00","110,008,770.92","115,000,000.00","130,000,000.00","180,000,000.00","100,063,311.50","100,052,014.60","52,014.60","34,852,014.60","35,322,430.45","5,518,357.75","41,718,357.75","100,118,357.75","153,715,241.97","171,620,578.25","163,498,675.93","162,898,675.93","169,538,606.33","228,936,270.53","189,065,557.89"
其他流动负债,,,,,"850,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00",,,,,,,,,,,,,,,
流动资产合计,"81,583,670.00","110,489,671.00","165,025,317.70","157,834,753.39","185,239,775.95","829,537,548.85","839,478,149.69","785,103,647.78","832,234,959.78","822,368,949.78","857,024,399.31","875,036,941.47","888,571,697.11","882,960,233.92","890,841,510.82","886,998,250.78","909,338,779.30","900,885,110.89","816,680,708.89","799,703,756.01","827,330,268.54","820,371,278.51","818,808,291.88","839,711,215.02","1,061,795,766.74","903,805,028.44","895,345,382.36","809,808,493.06","995,723,547.68","948,166,561.90","883,062,728.58"
流动负债合计,"21,290,379.52","36,019,985.23","67,491,063.83","64,288,750.07","50,270,323.28","41,357,995.39","33,793,785.28","37,052,918.02","46,507,948.05","37,700,783.66","50,278,568.83","55,994,950.64","63,007,461.44","55,497,228.42","61,787,379.69","59,321,836.27","68,070,833.98","48,891,251.25","54,665,196.70","50,136,575.45","72,087,163.36","61,062,150.86","65,015,725.58","70,465,461.86","425,203,208.24","232,026,132.15","202,617,731.58","166,564,085.20","217,691,778.57","163,707,959.02","147,186,914.24"
可供出售金融资产,,,,,,,,"30,000,000.00",,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,067,500.00","4,067,500.00","4,067,500.00","4,067,500.00","139,083,869.00","139,083,869.00","73,857,651.30"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"338,000.00","338,000.00",,,,,"81,700,000.00","103,027,282.99","105,127,471.26","107,343,924.40","107,822,709.03","108,274,628.78","112,371,161.96","111,043,605.83","112,883,426.60","189,198,521.75","70,888,002.40","70,055,164.94","69,080,787.80"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"499,914.43","451,535.62","403,156.80","12,908,501.73","12,820,482.62","12,731,832.49","12,643,182.30","4,047,993.54","4,022,214.48","3,986,749.84","3,951,260.40","3,915,770.96","3,880,236.78","3,844,767.43","3,809,277.98","3,773,788.54","3,738,259.21","3,702,760.18","3,667,265.77","3,631,771.39","47,399,769.26","47,132,552.69","46,865,336.10","46,598,119.51","46,330,902.92","46,063,686.35","45,796,469.75","45,529,253.18","45,262,036.58","44,994,820.01","44,727,603.42"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123,700.00","123,700.00","123,700.00"
固定资产,"7,019,614.71","6,663,156.94","8,598,388.29","37,073,490.70","36,492,243.94","36,220,109.26","37,518,545.94","44,589,016.57","45,095,857.07","44,490,050.98","44,445,870.18","47,996,939.28","48,333,603.75","47,667,297.76","47,574,860.03","48,748,276.60","148,928,642.90","151,923,120.28","151,301,574.39","149,589,018.52","106,054,684.24","104,349,978.73","102,700,578.06","101,067,153.84","244,791,063.79","235,202,368.90","235,663,836.99","231,491,165.28","274,690,174.92","266,657,842.02","263,003,660.32"
递延所得税负债,,"13,413.40",,,,,,,,,,,,,,,,,,,,,,,"2,181,203.91","2,181,203.91","2,181,203.91","2,181,203.91","19,156,175.44","19,156,175.44","16,880,680.77"
在建工程,,,,"1,089,631.00","1,798,438.40","1,884,438.40","1,968,288.40","29,184,503.40","38,900,100.40","51,005,935.10","57,587,556.10","62,871,959.11","69,466,778.04","81,120,849.79","86,391,064.79","88,096,432.12","6,937,514.46","5,285,224.82","4,225,338.93","9,792,544.36","21,009,228.03","30,846,695.62","41,343,493.82","50,829,520.84","14,023,313.95","15,670,882.18","15,797,933.37","25,829,116.63","14,085,447.07","35,039,839.56","57,937,916.52"
其他非流动负债,"3,150,000.00","6,920,000.00",,"1,520,000.00","2,084,800.00","3,698,800.00","4,258,800.00","4,258,800.00","2,902,800.00","2,902,800.00","2,902,800.00","2,902,800.00","415,300.00","415,300.00","415,300.00","415,300.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,150,000.00","6,933,413.40",,"1,520,000.00","2,084,800.00","3,698,800.00","4,258,800.00","4,258,800.00","2,902,800.00","2,902,800.00","2,902,800.00","2,902,800.00","415,300.00","415,300.00","415,300.00","415,300.00",,"1,790,000.00","2,434,700.00","2,634,700.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","8,681,203.91","8,181,203.91","7,681,203.91","2,681,203.91","19,279,875.44","19,279,875.44","17,004,380.77"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,"-69,130.08","-69,130.08",,,,
负债合计,"24,440,379.52","42,953,398.63","67,491,063.83","65,808,750.07","52,355,123.28","45,056,795.39","38,052,585.28","41,311,718.02","49,410,748.05","40,603,583.66","53,181,368.83","58,897,750.64","63,422,761.44","55,912,528.42","62,202,679.69","59,737,136.27","68,070,833.98","50,681,251.25","57,099,896.70","52,771,275.45","76,587,163.36","65,562,150.86","69,515,725.58","74,965,461.86","433,884,412.15","240,207,336.06","210,298,935.49","169,245,289.11","236,971,654.01","182,987,834.46","164,191,295.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,680,000.00","10,680,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","287,473,405.00","287,473,405.00","287,473,405.00","287,473,405.00","287,473,405.00","287,473,405.00","287,473,405.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"960,167.95","960,167.95","18,661,502.59","18,661,502.59","18,661,502.59","635,850,302.59","635,850,302.59","575,850,302.59","575,850,302.59","575,850,302.59","575,850,302.59","575,850,302.59","577,569,202.59","577,569,202.59","579,829,902.59","579,829,902.59","581,866,702.59","581,866,702.59","464,297,502.59","465,513,002.59","462,562,202.59","463,334,002.59","464,105,802.59","464,877,602.59","1,127,862,382.50","1,127,862,382.50","1,127,862,382.50","1,127,862,382.50","1,127,874,188.06","1,127,874,188.06","1,127,874,188.06"
无形资产,"12,967.28","208,883.96","158,115.48","10,356,610.65","10,706,675.92","10,612,870.87","10,519,083.62","11,339,178.84","11,410,920.14","11,374,072.83","11,260,305.17","11,146,537.52","26,441,540.76","26,258,169.27","26,157,586.13","41,379,197.54","41,114,687.04","40,850,275.39","40,587,476.79","40,326,690.35","38,061,761.24","37,867,689.14","37,616,529.67","37,365,977.19","66,242,274.30","65,439,444.03","65,837,503.13","64,056,340.85","69,260,993.62","68,547,022.58","67,503,398.91"
盈余公积,"5,713,924.69","8,756,504.80","5,454,454.37","5,454,454.37","15,202,296.20","15,202,296.20","15,202,296.20","15,202,296.20","22,318,840.83","22,318,840.83","22,318,840.83","22,318,840.83","31,221,729.80","31,221,729.80","31,221,729.80","31,221,729.80","40,389,420.01","40,389,420.01","40,389,420.01","40,389,420.01","46,181,612.79","46,181,612.79","46,181,612.79","46,181,612.79","55,001,802.43","55,001,802.43","55,001,802.43","55,001,802.43","67,038,104.25","67,038,104.25","67,038,104.25"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"732,741,932.47","732,364,210.93","732,741,932.47","732,741,932.47","651,392,259.01","651,392,259.01","651,392,259.01"
未分配利润,"50,423,722.11","57,377,252.91","41,744,424.91","87,448,983.92","118,720,633.54","137,470,079.78","155,806,568.01","154,495,878.37","166,081,469.51","176,972,521.59","205,636,961.27","226,473,374.87","247,176,354.72","259,924,754.38","264,026,279.32","280,870,299.30","301,960,376.18","311,581,130.32","305,656,201.47","316,541,962.28","327,908,772.20","340,745,532.94","342,474,701.53","364,491,212.26","382,224,081.90","406,744,660.86","430,804,686.30","465,766,703.32","478,988,898.41","498,096,246.41","393,103,129.89"
长期待摊费用,"1,653,345.49","1,874,057.17","2,829,032.31","2,600,871.70","2,369,887.15","2,138,902.60","1,907,918.05","1,676,933.50","1,069,150.93","1,591,331.96","1,728,735.99","1,584,259.02","1,514,698.71","1,624,355.06","1,462,678.07","1,621,151.07","1,442,624.07","1,367,202.36","4,427,892.12","4,316,190.63","3,898,378.31","3,454,838.62","3,048,184.78","2,623,861.73","2,772,120.95","2,339,550.29","2,398,700.71","2,150,102.89","2,701,696.93","2,587,160.19","2,698,537.30"
少数股东权益,,,,,,,,,,,,,,,,,,,"999,696.14","998,873.49","1,089,838.87","1,141,728.44","1,193,079.22","1,270,303.25","4,970,330.12","5,049,624.14","5,289,293.02","5,320,572.61","77,664,393.28","76,854,813.98","79,739,063.59"
递延所得税资产,"1,448,682.36","1,040,019.60","1,337,435.12","509,831.78","512,051.63","453,771.49","876,584.08","918,921.55","928,158.18","928,158.18","989,346.37","989,346.37","839,921.46","830,654.24","994,041.37","992,620.29","631,439.50","682,142.59","1,666,883.99","1,883,877.41","1,912,661.87","1,964,622.84","2,179,947.03","2,376,169.11","8,117,900.31","8,138,054.30","7,657,195.29","6,821,337.16","9,025,658.99","9,208,650.87","7,120,199.63"
外币报表折算价差,,,,,,,,,,,,"1,484.80","-3,571.94","16,112.28","-49,572.21","-49,351.02",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"10,634,524.27","10,237,653.29","13,326,128.00","64,538,937.56","64,699,779.66","64,041,925.11","65,433,602.39","121,756,547.40","101,426,401.20","113,376,298.89","119,963,074.21","128,504,812.26","150,814,779.50","161,684,093.55","166,389,508.37","184,611,466.16","202,793,167.18","203,810,725.62","291,576,431.99","316,567,375.65","327,463,954.21","336,960,302.04","345,576,778.49","353,135,431.00","1,231,458,170.65","1,220,260,172.73","1,222,775,368.23","1,301,885,270.21","1,276,390,138.52","1,287,566,628.18","1,237,322,014.21"
所有者权益(或股东权益)合计,"67,777,814.75","77,773,925.66","110,860,381.87","156,564,940.88","197,584,432.33","848,522,678.57","866,859,166.80","865,548,477.16","884,250,612.93","895,141,665.01","923,806,104.69","944,644,003.09","975,963,715.17","988,731,799.05","995,028,339.50","1,011,872,580.67","1,044,061,112.50","1,053,702,420.31","1,051,157,244.18","1,063,499,856.21","1,078,207,059.39","1,091,769,429.69","1,094,869,344.79","1,117,881,184.16","1,859,369,525.24","1,883,857,865.11","1,907,821,815.10","1,942,448,474.16","2,035,142,032.19","2,052,745,355.62","1,956,193,447.78"
资产总计,"92,218,194.27","120,727,324.29","178,351,445.70","222,373,690.95","249,939,555.61","893,579,473.96","904,911,752.08","906,860,195.18","933,661,360.98","935,745,248.67","976,987,473.52","1,003,541,753.73","1,039,386,476.61","1,044,644,327.47","1,057,231,019.19","1,071,609,716.94","1,112,131,946.48","1,104,695,836.51","1,108,257,140.88","1,116,271,131.66","1,154,794,222.75","1,157,331,580.55","1,164,385,070.37","1,192,846,646.02","2,293,253,937.39","2,124,065,201.17","2,118,120,750.59","2,111,693,763.27","2,272,113,686.20","2,235,733,190.08","2,120,384,742.79"
负债和所有者(或股东权益)合计,"92,218,194.27","120,727,324.29","178,351,445.70","222,373,690.95","249,939,555.61","893,579,473.96","904,911,752.08","906,860,195.18","933,661,360.98","935,745,248.67","976,987,473.52","1,003,541,753.73","1,039,386,476.61","1,044,644,327.47","1,057,231,019.19","1,071,609,716.94","1,112,131,946.48","1,104,695,836.51","1,108,257,140.88","1,116,271,131.66","1,154,794,222.75","1,157,331,580.55","1,164,385,070.37","1,192,846,646.02","2,293,253,937.39","2,124,065,201.17","2,118,120,750.59","2,111,693,763.27","2,272,113,686.20","2,235,733,190.08","2,120,384,742.79"
