科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"32,092,885.62","53,058,942.04","28,828,475.65","32,001,450.27","114,809,126.70","112,815,007.35","87,124,193.14","73,809,537.33","66,578,317.76","63,899,639.18","126,622,755.78","225,207,666.73","71,237,461.94","138,932,250.85","117,522,992.34","130,602,894.51","110,804,764.84","168,489,747.59","136,078,101.73","205,552,727.02","122,118,815.78","134,807,342.46","198,614,602.17","182,604,657.81","256,735,270.60","286,237,412.68","499,038,622.78","530,294,963.49","414,945,176.91","430,673,380.25","460,019,697.81","441,928,156.29","398,392,139.42","365,485,070.44","316,668,441.89","259,903,820.99","284,439,594.92","213,567,329.90","207,489,600.51","144,570,956.43","47,518,144.12","71,364,005.63","62,583,181.96","194,391,639.37","8,360,357.35","5,129,783.45","4,735,928.44","5,077,706.04","2,719,998.67"
短期借款,"259,100,000.00","280,100,000.00","254,600,000.00","277,600,000.00","252,700,000.00","240,000,000.00","220,000,000.00","226,000,000.00","239,900,000.00","239,900,000.00","259,900,000.00","250,400,000.00","233,300,000.00","245,900,000.00","225,900,000.00","285,161,294.74","342,161,294.74","337,761,294.74","323,761,294.74","356,600,000.00","343,100,000.00","343,000,000.00","330,400,000.00","340,400,000.00","320,400,000.00","290,000,000.00","377,000,000.00","375,550,000.00","508,000,000.00","540,000,000.00","350,000,000.00","323,600,000.00","355,600,000.00","235,596,900.00","235,600,000.00","514,200,000.00","479,200,000.00","395,200,000.00","334,000,000.00","174,000,000.00","66,000,000.00",,,,,,,"5,000,000.00","5,000,000.00"
交易性金融资产,,,,,"500,000.00","502,600.00","524,450.00","548,100.00","530,500.00","539,300.00","1,000,000.00","1,012,000.00","954,000.00","744,000.00","790,000.00","843,000.00","889,000.00","848,000.00","718,000.00","685,000.00","715,000.00","727,000.00","676,000.00","773,849.98","754,951.33","672,394.07","734,063.35","715,164.70","662,447.42","678,360.07","763,903.33","1,180,668.30","1,290,081.53",,,,,,,,,,,"39,571,420.00","38,006,920.00",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"800,000.00",,,"800,000.00",,"915,218.00","914,303.00","100,000.00","3,000,000.00",,"850,000.00",,,,,,"1,726,800.00","2,460,600.00","1,400,000.00",,"609,000.00","310,776.00",,"100,000.00","950,000.00",,"830,000.00","500,000.00","732,180.00","1,100,000.00","300,000.00","2,725,134.00","767,206.00","200,000.00","1,640,286.00","240,000.00","590,000.00","500,000.00","383,022.00","233,022.00","100,000.00","200,000.00",,"50,000.00","50,000.00","300,000.00"
应付票据,"19,000,000.00","12,000,000.00","31,198,000.00","55,798,000.00","34,600,000.00","24,000,000.00","39,800,000.00","35,000,000.00","39,500,000.00","20,000,000.00","120,000,000.00","169,500,000.00","115,000,000.00","110,000,000.00","135,000,000.00","135,000,000.00","155,000,000.00","201,500,000.00","216,500,000.00","286,500,000.00","206,500,000.00","214,500,000.00","222,800,000.00","253,100,000.00","432,800,000.00","482,850,000.00","657,650,000.00","678,350,000.00","579,550,000.00","619,580,000.00","649,330,000.00","625,400,000.00","608,250,000.00","554,160,000.00","549,460,000.00","396,410,000.00","404,960,000.00","304,960,000.00","249,960,000.00","249,960,000.00","34,574,653.11","52,842,175.69","47,896,595.84","9,629,073.26",,,,,
应收账款,"62,120,384.97","62,417,029.86","30,468,659.36","53,076,901.16","44,423,530.71","46,481,070.66","16,597,479.48","17,559,028.42","30,768,598.01","13,831,628.73","15,010,688.99","19,624,714.95","17,867,200.73","27,325,911.59","35,629,426.78","68,582,192.57","71,834,962.67","68,261,672.07","59,740,619.60","57,179,629.94","49,329,332.43","59,196,106.80","61,822,778.33","76,140,163.87","78,562,148.79","82,543,258.66","52,553,863.38","57,795,761.95","66,846,939.90","89,269,944.87","95,179,438.04","129,026,811.25","132,407,305.80","127,369,851.39","151,100,619.95","173,346,493.32","196,793,018.06","130,970,715.99","30,092,000.66","7,517,907.22","16,221,855.83","9,219,214.22","8,070,753.81","8,661,528.98","8,112,920.38","6,407,747.34","5,223,217.92","5,356,929.71","4,937,211.06"
应付账款,"64,388,598.17","104,616,341.72","90,443,341.62","114,403,381.38","69,949,782.76","78,531,952.00","112,741,145.69","54,903,286.73","96,444,513.91","91,338,116.02","43,123,509.54","70,473,817.37","39,794,832.54","58,293,077.42","55,009,406.80","50,184,584.27","61,080,407.33","115,252,026.89","137,445,018.00","112,320,443.74","191,027,674.22","161,494,019.87","105,278,724.81","84,240,483.76","62,254,848.80","118,906,854.69","64,457,497.75","138,962,596.59","157,974,696.95","146,820,983.83","128,869,125.64","162,219,435.45","125,516,860.06","135,449,969.79","111,191,819.90","137,629,719.76","145,040,614.61","115,033,052.04","180,488,011.81","162,519,005.02","89,176,448.05","28,186,695.19","20,300,792.02","21,059,067.65","23,147,766.30","21,440,233.87",,"18,555,073.59",
预付款项,"114,139,306.82","121,056,350.61","124,003,021.54","157,023,822.91","81,335,972.60","146,781,493.52","248,154,946.37","84,616,091.90","127,296,613.49","111,676,821.88","68,054,759.25","81,940,569.31","52,254,412.60","52,210,898.93","73,602,745.90","120,767,200.16","185,123,112.22","194,302,817.64","237,445,085.89","137,309,253.81","168,973,729.54","144,695,232.19","96,536,256.76","112,886,502.75","161,349,650.13","120,911,271.29","123,038,561.30","108,815,644.52","128,657,395.55","110,797,767.55","102,781,389.02","108,495,657.69","91,592,738.07","111,315,212.50","124,863,233.25","81,961,598.22","82,086,934.30","96,823,818.70","4,827,205.61","17,038,696.09","16,661,512.97","5,867,094.61","6,232,524.75","4,324,215.85","17,481,170.82","12,496,978.41","4,361,220.78","3,808,819.41","45,939,817.68"
预收款项,"51,861,137.47","60,930,565.85","80,091,129.31","86,904,870.60","123,789,394.96","109,082,336.77","198,194,203.70","145,977,452.78","152,891,214.13","138,213,377.31","152,790,036.76","111,791,468.82","126,232,996.93","92,663,080.19","91,856,876.17","123,878,085.08","128,892,139.08","136,199,814.25","186,456,378.70","219,826,689.42","178,488,065.51","74,762,518.31","135,596,759.98","116,972,792.06","150,369,288.70","78,712,197.59","141,844,144.27","71,362,500.13","66,451,524.15","44,647,197.35","39,219,959.15","28,859,374.08","21,764,226.35","17,829,127.92","16,875,235.64","29,698,694.18","22,622,888.57","14,833,002.57","36,526,054.80","61,325,613.57","38,809,442.48","21,155,894.62","14,031,407.74","13,475,943.63","31,301,561.63","18,612,631.94","12,791,890.81","14,489,948.98","56,573,111.38"
