科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"101,630,114.29","223,813,728.84","344,528,052.07","489,270,085.73","116,484,388.28","239,031,149.03","362,009,196.24","364,153,360.26","56,892,294.68","184,999,096.82","314,130,345.51","488,073,309.53","135,028,979.97","322,369,136.74","466,927,758.65","637,801,565.40","204,623,191.07","319,182,717.75","497,916,667.75","712,893,557.26","191,211,012.28","375,432,991.91","554,979,545.43","845,114,483.38","272,192,643.51","576,348,010.06","828,332,357.60","1,131,098,580.37","220,802,549.07","471,623,824.81","813,672,892.15","1,210,952,548.57","302,735,429.91","620,993,333.48","943,069,655.40","1,226,746,791.62","262,310,373.65","552,157,585.56","857,868,442.54","1,198,200,216.42","272,392,669.11","739,337,756.87","1,070,339,146.54","1,475,545,719.72"
二、营业利润,"2,364,797.45","7,284,177.80","12,603,661.68","16,724,105.87","10,087,072.74","25,071,182.23","27,873,961.00","27,403,794.97","11,425,854.67","26,398,204.20","44,048,202.07","41,619,777.69","13,569,001.94","26,044,164.29","36,523,376.31","37,412,783.15","14,267,476.75","25,179,211.88","35,219,628.39","36,757,319.07","8,414,729.86","-20,784,519.82","-61,575,418.88","-106,144,021.07","-7,819,317.88","-6,687,995.05","-2,917,493.26","77,871,205.68","-6,111,246.28","-14,202,692.41","-34,339,158.26","-83,135,175.41","10,843,427.27","17,372,032.48","6,217,644.46","19,290,072.72","-8,070,349.18","-28,138,046.59","-53,424,309.47","-92,920,287.35","419,907.76","19,754,452.48","51,134,160.79","86,168,385.31"
减:营业成本,"78,097,946.52","178,898,231.41","274,826,511.50","384,889,425.06","93,822,093.55","192,713,186.84","287,626,374.81","292,272,889.04","38,573,202.87","149,583,054.21","262,259,645.27","400,904,697.25","110,827,092.12","268,333,276.41","378,177,830.17","527,759,192.27","15,542,596.78","261,172,573.17","404,514,886.12","591,225,114.92","166,377,330.51","336,576,764.17","523,559,790.43","809,070,880.87","254,440,488.03","527,913,970.56","775,512,458.28","1,087,938,001.98","196,330,525.66","434,138,124.26","768,575,330.45","1,154,743,462.84","290,381,741.76","588,138,026.03","887,982,615.01","1,142,511,012.84","238,744,912.33","511,249,697.64","804,410,781.73","1,128,134,488.54","253,475,015.89","677,617,195.79","963,009,655.45","1,299,603,719.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"981,845.30","1,932,151.40","2,860,014.32","3,992,060.63","953,344.86","1,941,190.84","2,909,242.92","3,567,356.45","995,621.08","1,828,006.10","2,720,701.14","3,784,767.99","1,107,106.08","2,140,101.35","3,120,763.05","6,199,691.62","1,701,903.03","3,553,081.05","5,272,489.15","7,012,444.48","1,751,176.11","3,933,220.40","5,720,961.52","7,745,312.89","1,974,216.45","4,563,456.68","6,346,486.46","8,268,522.42","1,871,598.85","3,584,141.74","5,375,106.42","7,905,969.24","1,790,000.62","3,546,620.66","5,502,273.75","7,624,971.76","1,857,241.99","3,126,938.03","3,803,678.76","10,337,248.55","2,585,948.73","6,589,017.85","9,007,413.66","13,962,996.87"
营业外收入,"85,065.80","247,826.72","249,173.72","781,926.94","1,755.25","17,652,151.82","23,190,092.06","23,765,753.74","755,990.70","853,452.70","863,662.10","1,512,441.46","403,300.00","4,982,567.16","8,974,549.43","10,595,278.55","3,092,589.15","15,619,413.07","17,968,018.28","24,333,800.91","2,365,906.12","4,743,336.68","7,193,610.63","11,818,453.86","2,853,980.81","5,976,618.99","19,421,697.93","24,218,052.93","2,901,713.18","5,943,159.74","12,981,052.25","21,159,989.26","3,229,984.90","7,876,949.28","19,588,147.80","24,122,339.62","1,215,355.70","2,298,220.41","8,708,280.52","15,072,447.15","3,975,357.70","528,419.77","68,148.33","787,567.93"
销售费用,"4,840,047.26","8,580,980.30","12,276,575.57","17,235,392.95","4,310,924.09","7,437,836.72","11,049,204.67","15,283,793.72","3,178,774.25","6,183,378.01","1,961,310.28","13,627,705.08","3,810,297.42","6,486,076.01","11,233,987.00","7,928,733.78","1,642,378.13","3,444,774.44","5,484,409.00","8,191,131.82","1,620,795.51","3,823,373.24","5,697,471.91","8,566,463.34","2,008,939.33","4,096,726.20","6,687,627.51","11,201,842.67","2,517,759.36","5,101,502.04","8,141,402.16","14,067,625.17","2,478,274.80","5,010,699.03","8,006,440.06","11,743,914.73","2,131,423.67","4,516,009.63","6,911,080.91","10,161,699.85","2,133,505.40","4,007,043.14","6,296,597.07","9,940,696.87"
减:营业外支出,377.60,"16,450.44","89,150.17","98,524.04","20,888.96","352,287.50","414,153.02","541,681.65","12,054.65","27,914.65","27,952.16","101,226.81",607.68,"1,107.68","2,428.80","90,199.09",,"1,890.28","3,269.91","24,171.44","10,046.59","10,046.59","2,256,503.70","3,333,933.97",,"10,000.00","10,013.88","70,795.78",113.60,"3,751.62","3,751.62","83,757.49","13,625.10","72,988.56","100,785.32","260,665.61","20,563.54","20,829.78","30,077.09","138,691.94","3,182.59","3,478.36","1,503,598.36","2,015,456.96"
管理费用,"14,491,645.21","25,803,155.09","38,053,569.45","58,840,282.62","11,166,543.49","25,679,255.52","44,922,918.47","53,348,135.78","9,032,628.33","18,523,183.47","28,860,718.23","45,000,492.25","12,134,343.22","27,545,944.53","47,217,145.51","72,431,864.30","13,536,802.96","30,654,365.07","51,748,404.77","75,484,285.64","18,733,096.00","52,925,299.50","80,880,655.36","124,751,094.63","25,549,153.47","75,713,852.63","96,379,312.73","143,098,049.02","39,411,853.66","64,664,701.53","89,405,947.94","119,496,105.45","21,004,571.52","45,057,284.86","70,628,446.60","103,044,704.30","22,149,397.07","46,124,255.12","74,816,082.68","106,901,733.12","20,188,494.12","40,846,568.49","67,852,129.78","114,356,601.65"
其中:非流动资产处置净损失,,,,"64,852.40",,,,"82,931.30",,,,"81,700.24",,,,"37,842.92",,,,"21,101.44",,"9,996.59",,"20,497.40",,,,"55,689.54",,"3,638.02","3,638.02","83,643.89","13,625.10","72,965.54","72,965.54","260,642.59","20,504.69","20,770.93","13,688.95","138,610.37","3,182.59","3,281.59","3,401.59",
