科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"596,516,671.49","1,184,464,113.34","1,833,687,838.89","2,498,556,727.65","752,732,185.97","1,535,179,966.20","2,239,980,939.25","2,938,487,360.76","751,451,273.69","1,667,802,711.24","2,670,486,403.01","3,683,247,060.76","1,045,637,417.90","2,082,885,064.95","3,233,286,135.32","4,472,857,598.31","1,286,287,520.41","2,395,114,847.43","3,546,416,960.57","4,791,513,530.93","1,224,427,462.24","2,779,612,143.54","4,400,904,162.68","5,849,960,920.47","1,489,527,276.82","2,917,593,797.33","4,371,111,988.20","6,219,885,201.14","1,732,745,963.48","3,566,508,105.81","5,564,125,226.15","7,417,906,235.14","2,116,591,711.88","4,179,725,332.77","6,463,256,148.84","8,641,891,376.41","2,355,335,131.69","4,911,046,268.48","7,367,620,232.51","9,721,544,239.74","2,758,742,855.18","5,443,462,585.94","8,207,870,020.22","10,779,258,187.81"
二、营业利润,"245,622,837.85","451,899,532.95","1,096,754,862.68","1,167,565,491.31","81,647,411.78","39,643,793.65","37,331,892.33","-2,700,072.50","188,723,620.37","414,898,083.87","635,414,854.26","874,099,977.18","293,588,462.64","562,886,144.95","850,767,000.00","1,101,501,408.72","268,838,999.36","419,679,340.08","556,328,374.53","556,301,912.23","143,235,889.43","283,803,635.42","450,814,529.14","503,477,110.11","214,398,797.13","374,829,471.09","550,883,058.23","657,978,929.62","216,513,066.05","428,926,536.60","616,813,198.37","733,722,640.14","280,263,940.37","563,945,095.49","790,868,772.91","866,979,218.83","306,892,545.90","564,964,175.70","823,588,401.56","1,039,073,464.44","406,844,901.02","729,288,838.69","5,321,702,974.21","5,872,665,236.76"
减:营业成本,"272,831,829.87","599,579,390.87","916,390,411.16","1,248,717,614.43","394,148,700.13","798,075,075.24","1,130,238,364.18","1,440,100,457.45","345,362,293.55","747,309,274.70","1,197,792,257.64","1,634,792,761.19","442,659,191.91","879,943,688.12","1,374,358,959.91","1,906,495,629.16","616,580,005.22","1,158,902,123.69","1,693,129,176.98","2,255,795,827.97","532,484,934.48","1,341,083,514.08","2,125,731,841.26","2,823,454,230.56","593,844,956.31","1,151,188,943.02","1,674,426,057.58","2,463,273,940.94","721,855,313.45","1,456,482,242.39","2,267,701,113.51","3,036,009,922.41","816,880,758.77","1,643,123,726.50","2,531,284,993.12","3,426,916,571.12","877,859,115.27","1,839,392,977.87","2,729,960,905.66","3,661,963,411.51","980,695,291.74","1,993,658,149.61","2,959,423,694.86","4,008,115,022.81"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,189,949.10","2,584,722.73","3,826,533.23","5,225,399.39","1,239,760.20","2,939,619.12","4,392,023.98","6,432,301.53","1,736,011.75","3,740,791.33","5,621,192.33","7,376,462.39","1,688,395.08","4,050,021.39","6,820,012.47","12,859,316.79","11,549,758.37","24,239,011.40","37,881,041.14","57,682,448.75","15,046,678.82","31,325,456.93","52,640,229.12","72,270,429.07","17,598,221.39","35,452,456.74","53,633,567.41","78,183,808.78","19,600,836.14","42,843,289.38","68,420,768.51","94,251,681.24","26,704,031.35","49,812,343.02","79,574,750.65","108,786,167.32","32,730,492.31","63,589,528.27","94,323,574.28","160,017,899.74","42,697,164.93","82,357,665.01","130,732,216.77","165,627,205.68"
营业外收入,"4,568,096.16","7,081,696.61","9,401,017.49","15,895,496.06","2,322,673.80","6,642,888.84","10,300,257.65","18,716,244.08","2,929,541.55","6,148,023.02","9,432,508.56","22,771,369.48","4,788,329.74","12,862,132.91","18,321,970.34","30,218,440.72","12,642,297.64","30,420,029.26","36,196,482.31","45,081,180.10","3,724,738.31","19,305,078.27","25,255,287.24","54,960,165.98","14,467,313.83","25,962,098.10","42,798,630.29","60,896,430.65","22,886,180.88","26,755,606.39","65,982,377.53","78,073,411.17","65,560,682.49","81,510,796.27","113,254,025.99","141,423,578.21","53,799,627.97","66,799,103.31","113,161,125.33","149,789,754.02","46,211,375.74","77,613,553.20","362,807,826.25","94,078,169.92"
销售费用,"114,171,817.87","214,996,521.59","342,671,334.42","482,294,257.73","139,540,949.32","292,139,905.83","455,508,750.17","630,974,681.11","178,537,962.89","393,569,108.55","626,911,930.46","837,732,439.56","226,313,632.20","446,167,905.93","707,475,647.94","998,600,154.24","281,951,259.39","565,547,250.54","906,472,900.97","1,357,990,653.87","416,221,919.72","831,458,830.93","1,314,115,608.83","1,781,867,233.18","513,623,558.24","1,041,286,260.90","1,605,471,531.76","2,264,002,656.62","596,891,244.89","1,284,902,987.00","2,024,658,893.37","2,742,614,053.88","761,338,717.72","1,474,323,072.44","2,334,582,403.86","3,138,780,051.21","890,004,417.40","1,850,058,303.57","2,834,296,967.35","3,738,246,421.75","1,060,917,940.74","2,054,118,602.71","3,144,548,369.83","3,963,764,314.44"
减:营业外支出,"442,295.52","10,619,241.02","12,700,638.62","18,217,039.06","645,692.81","5,071,019.99","7,989,858.66","9,926,597.31","808,832.30","3,961,131.95","6,025,697.99","7,403,858.25","1,007,499.63","2,955,337.60","3,920,374.40","15,110,222.21","677,870.33","437,400.04","2,362,108.92","7,557,243.36","190,560.18","434,887.90","2,547,394.23","12,524,999.65","165,005.72","2,894,378.33","4,181,589.65","10,964,305.10","395,398.31","2,135,570.97","4,528,400.25","11,284,243.03","5,181,834.42","6,549,455.37","7,330,800.70","27,062,579.88","538,111.54","3,081,404.36","3,466,643.44","8,218,984.01","3,845,376.33","12,003,934.67","20,524,161.14","26,361,572.08"
管理费用,"77,713,960.41","148,875,873.79","222,806,019.95","335,710,277.61","69,294,192.19","145,387,504.47","227,938,228.83","326,622,985.93","77,700,443.46","172,319,051.02","257,209,632.40","390,199,061.99","80,577,391.88","181,067,092.84","284,950,550.11","451,406,959.12","101,375,187.00","220,152,760.10","339,697,992.54","484,205,429.69","114,015,677.18","250,120,523.90","391,022,752.03","559,612,372.39","137,938,678.23","283,482,995.67","439,564,889.94","635,730,185.77","140,827,714.46","284,161,227.88","473,089,441.15","671,040,637.18","185,317,474.78","390,849,430.44","632,402,706.74","904,691,275.23","212,274,844.22","468,455,933.72","720,109,073.16","1,008,196,364.84","239,680,685.82","512,240,507.68","798,853,797.10","1,181,078,820.63"
其中:非流动资产处置净损失,"48,045.46","190,889.79","713,865.12","884,587.66","32,595.74","502,133.50","569,860.71","1,922,441.55","10,115.13","791,268.55","1,484,508.53","1,301,836.55",,"498,732.12","548,163.58","834,836.01","1,523.50","60,850.82","162,283.42","1,911,471.79","112,680.14","136,542.89","1,712,449.65","8,572,061.18","53,808.92","4,620.05",,"580,702.24","22,003.48","1,118,558.25","1,132,059.09","1,607,886.04","5,088,913.67","4,889,806.85","5,051,461.68","6,093,645.78","142,502.22","217,369.82","339,797.17","1,592,598.18","331,614.75","7,670,643.65","6,243,893.57","2,309,247.98"
