科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"70,754,373.70","14,920,545.44","34,008,004.60","40,088,540.41","37,503,056.37","31,955,331.58","22,973,590.94","23,352,976.25","21,174,960.54","19,405,552.48","24,309,026.97","23,307,671.51","13,304,094.37","7,050,463.91","7,376,669.18","21,873,129.44","3,378,023.28","14,478,143.28","33,754,400.98","38,970,490.06","34,691,838.15","34,422,012.36","41,737,771.53","23,621,285.47","61,694,461.37","61,225,501.16","55,587,581.71","45,580,815.70","18,437,573.30","3,959,495.08","3,503,377.62","2,641,064.62","3,240,199.94","2,706,329.74","2,056,958.48","133,182,094.35","126,891,341.68","1,243,780,530.86","920,656,593.38","901,217,445.21","860,499,099.59","676,326,489.60","798,270,013.16"
短期借款,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"140,000,000.00","140,000,000.00","2,390,000,000.00","1,890,000,000.00","1,850,000,000.00","1,850,000,000.00","1,850,000,000.00","1,850,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"501,524.05","488,969.05","488,969.05",,,,,,,"84,876.40",,,"480,000.00",,"310,560.00",,,,,,,"3,055,392.00","52,000,000.00","54,994,284.16","3,328,588.16","1,497,142.08","1,527,696.00","2,477,142.08","1,527,696.00","3,997,876.68","1,527,696.00","5,345,646.18","7,445,646.18","9,556,750.28","14,875,254.38","18,370,958.48","21,866,662.58","26,824,839.48","32,143,343.58","36,503,520.48","41,387,860.98","43,821,504.92","44,510,564.12"
应付账款,"83,758.71","83,758.71","83,758.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","115,522.71","51,658.71","115,522.71","51,658.71","51,658.71","51,658.71","81,658.71","486,537.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","51,658.71","6,855,565.82","8,698,369.83","8,318,411.53","6,778,411.52","5,426,468.05","5,726,468.05","5,126,468.05","4,194,883.54","9,008,903.26","9,008,903.26","4,094,883.54","4,094,883.54","4,094,883.54","3,164,883.54"
预付款项,"268,830.00","318,830.00",,,,,,"1,000,000.00","1,000,000.00","10,900,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,098,450.00","713,328.45","879,328.45","879,328.45","70,000.00",,,"2,300,000.00","2,300,000.00","2,800,000.00","17,786,437.03","32,376,437.03","32,376,437.03","37,657,293.29","531,956.26","531,956.26","531,956.26","531,956.26","2,981,956.26","2,981,956.26","2,981,956.26","2,981,956.26","2,981,956.26","5,181,956.26","38,482,943.45","33,556,771.94","27,426,576.70","31,386,924.60","33,122,141.70","45,905,521.83"
预收款项,,,,"43,456,412.00","43,456,412.00",,,,,"600,000.00",,,,,,"240,000.00",,"120,000.00",,"13,841,597.78","14,409,084.85","15,483,708.45","16,184,898.26","16,208,887.78","16,459,580.46","16,769,078.64","17,224,486.82","17,124,344.46","17,024,202.10","16,924,059.74","16,823,917.38","16,723,775.02","16,623,632.66","16,523,490.30","16,423,347.94","16,323,205.58","16,223,063.22","820,064,522.61","1,090,024,126.24","1,078,423,256.15","1,300,596,497.02","965,457,975.96","1,272,791,115.65"
其他应收款,"8,931,947.82","14,061,500.44","10,838,657.41","7,904,879.93","8,353,916.18","8,444,287.91","9,134,311.21","394,494.70","479,381.60","252,702.50","685,701.51","625,057.72","2,707,602.43","734,967.14","1,732,452.43","131,719.83","10,384,139.70","10,090,343.63","1,810,095.43","196,104.00","2,225,619.39","2,625,030.32","1,956,484.70","732,021.38","682,986.91","2,828,132.60","2,688,803.22","546,940.68","975,448.42","410,540.12","374,556.08","446,718.83","474,540.50","290,452.81","473,999.13","229,540.66","121,998.72","64,093,809.03","70,598,645.13","97,507,534.15","95,435,596.42","106,477,136.80","113,951,089.84"
