科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"46,144,053.01","97,159,187.60","135,242,801.81","180,608,401.73","53,857,318.45","146,449,577.08","234,478,824.65","286,719,938.13","62,543,499.01","164,578,452.25","286,658,921.49","408,956,180.28","95,294,931.41","244,529,963.59","332,817,777.99","464,161,241.32","86,756,181.46","249,646,748.41","332,440,711.12","409,661,686.04","64,239,937.91","152,341,068.19","220,264,752.32","331,077,628.33","68,406,407.56","148,292,347.35","197,411,895.32","262,234,824.69","53,871,913.31","157,054,977.84","211,574,642.82","273,643,289.35","46,550,895.79","110,130,953.04","151,182,040.82","230,056,809.46","52,622,583.94","121,378,328.81","167,205,409.22","247,380,252.64","58,825,851.98","119,628,688.70","812,358,352.26","1,171,191,341.13","297,185,149.31"
二、营业利润,"-986,437.70","-1,252,600.68","-3,299,969.83","-14,187,610.48","-369,887.80","-1,657,830.68","-3,321,072.99","-2,137,528.65","892,859.16","3,599,757.31","5,494,519.76","8,475,289.90","2,787,147.65","6,698,778.99","7,718,900.35","9,522,558.11","294,750.86","428,079.23","589,238.20","-100,674.95","153,502.33","204,051.32","81,772.76","395,433.63","-1,541,622.29","-2,703,406.16","-6,684,728.13","-913,661.60","-1,535,957.92","-4,738,145.93","-7,268,973.75","6,389,801.81","-5,444,098.86","-5,250,882.24","-8,161,949.16","-13,009,166.32","-972,680.33","-1,399,851.24","-6,530,987.15","-7,890,459.07","-5,307,988.70","-7,353,851.22","175,665,299.58","275,097,957.12","78,094,808.05"
减:营业成本,"40,499,118.09","84,963,536.85","118,692,968.72","167,111,548.66","47,550,336.64","134,008,821.31","215,271,746.19","256,920,788.76","53,502,964.31","141,610,210.72","247,999,052.54","353,773,817.47","82,120,410.01","216,926,319.43","295,226,709.35","408,919,879.87","77,137,472.86","229,589,462.73","303,242,405.35","368,704,711.40","53,771,513.25","131,747,650.08","191,473,723.01","289,349,384.13","60,673,357.78","131,792,874.66","175,962,298.25","229,426,208.40","49,720,351.90","145,377,041.67","196,025,452.10","255,370,470.32","45,074,775.56","103,645,243.82","144,178,134.68","221,690,111.68","49,040,746.10","114,211,611.24","158,031,723.57","230,634,220.16","55,246,438.90","113,467,439.90","309,762,096.18","455,259,752.03","134,353,702.97"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"152,155.54","346,969.03","479,562.27","565,303.43","201,590.03","495,639.02","707,214.29","951,799.03","440,145.94","912,503.61","1,346,166.67","1,717,268.36","380,722.24","817,083.00","1,151,170.34","1,237,939.84","154,137.77","411,140.12","589,379.08","777,104.00","270,819.98","536,639.97","762,748.03","1,114,299.12","284,186.26","462,210.02","654,298.17","916,736.34","89,044.34","413,447.48","556,802.78","745,145.57","47,400.72","254,724.41","299,753.20","443,932.94","80,518.56","252,423.33","321,757.16","1,159,190.67","93,120.39","928,249.16","4,368,453.34","8,213,775.48","1,300,226.19"
营业外收入,"1,535,534.59","2,369,043.99","2,916,477.75","2,951,407.02","739,930.28","2,494,874.08","4,584,269.57","4,796,967.37","20,000.00","118,734.95","979,441.69","1,466,563.79","128,231.88","169,099.09","253,238.16","1,033,932.53","17,243.28","24,353.19","40,549.74","1,157,989.60","112,841.31","173,543.13","334,753.33","663,949.44","26,876.96","72,632.48","73,892.44","138,206.65","36,342.44","109,091.90","116,021.65","467,006.19",21.60,"500,021.60","563,871.28","231,100.82","105,900.00","192,675.21","192,675.21","52,115,684.95","1,349,659.67","22,982.91","14,941,780.92","9,180,910.83","108,263.60"
销售费用,"1,742,931.23","2,844,379.85","4,972,176.33","6,456,790.87","1,275,154.07","3,109,247.86","5,556,868.12","7,473,406.65","1,981,213.10","4,634,246.63","7,326,557.60","10,198,111.92","2,740,882.67","6,445,362.49","8,956,546.39","11,667,171.85","3,120,348.75","5,778,191.42","7,936,656.14","9,671,966.96","2,522,690.97","5,070,020.96","7,006,981.36","8,788,525.36","1,993,047.65","4,657,027.74","6,360,306.43","8,179,987.54","1,873,370.11","4,043,833.53","6,282,510.31","8,028,060.93","1,877,555.90","3,774,206.62","6,420,648.72","8,178,405.25","1,920,824.71","3,961,061.27","6,779,370.07","8,856,205.81","2,874,152.00","5,361,875.41","220,987,054.28","308,642,401.55","51,458,952.14"
减:营业外支出,,,"6,550.00","440,316.60",150.00,200.00,"38,130.22","1,034,786.20","11,024.20","15,246.69","15,246.69","83,111.02",,"7,037.61","149,837.43","149,837.43","12,854.62","15,374.62","142,513.69","143,159.84","3,698.46","7,550.08","23,224.33","146,605.51","60,261.22","60,261.22","60,261.22","111,708.08","25,424.31","45,311.51","62,603.57","65,603.57","80,696.44","83,675.43","83,675.43","230,674.11","11,180.00","435,504.41","452,303.42","48,411,153.62","30,728.63","30,728.63","282,190.61","52,180.09","269,541.02"
管理费用,"3,686,147.48","7,315,914.77","10,191,323.62","12,306,767.88","3,800,611.63","7,538,882.32","12,029,315.74","16,215,992.31","4,764,142.06","9,518,478.61","18,896,093.79","22,961,966.68","5,847,054.31","11,871,393.16","17,295,922.06","28,137,651.34","5,547,686.54","12,507,742.48","17,995,190.78","25,344,525.61","6,287,122.32","12,945,041.64","18,782,040.63","27,464,809.12","6,274,037.15","12,770,824.36","18,584,067.57","28,123,798.80","6,163,224.57","17,108,443.95","24,512,113.79","33,941,848.56","6,663,816.55","14,618,119.89","22,272,873.56","36,192,260.20","7,130,802.57","12,991,158.93","21,607,284.08","33,976,663.56","13,149,268.43","23,645,107.31","102,425,106.26","124,821,489.61","34,750,360.77"
其中:非流动资产处置净损失,,,,"418,691.10",,,,,,,,,,,,,,,,,,,,"116,555.51",,,,,,,,"37,179.26","80,696.44","83,675.43","83,675.43","226,874.11",,"424,324.41","441,123.42","48,271,051.29","30,728.63","30,728.63","30,728.63",,
