科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"158,285,563.00","104,327,959.00","115,740,874.00","120,930,940.00","136,188,678.00","147,356,503.00","126,777,632.00","153,853,161.00","98,580,831.00","221,241,401.00","88,533,260.00","139,130,176.00","118,490,225.00","86,507,254.00","96,952,278.00","159,722,045.00","974,108,301.00","178,247,710.00","449,233,853.00","845,083,167.00","359,724,033.00","746,039,053.00","259,965,253.00","510,907,755.00","416,252,287.00","373,319,104.00","370,392,141.00","501,349,992.00","669,167,259.00","1,154,523,921.00","792,080,038.00","507,161,367.00","6,705,552,610.00","5,827,380,461.00","5,943,479,160.00","5,918,845,168.00","6,532,324,432.00","7,402,763,178.00","7,331,479,239.00","7,211,178,987.00","7,618,654,413.00","7,413,753,498.00","6,556,562,871.00","6,728,200,042.00","8,417,565,937.00","9,032,498,382.00"
短期借款,"1,140,088,486.00","1,260,009,372.00","1,207,159,211.00","1,506,212,321.00","1,690,964,270.00","1,794,312,295.00","1,727,271,885.00","1,070,840,596.00","977,800,000.00","703,100,000.00","361,467,692.00","229,668,513.00","482,267,864.00","701,924,470.00","1,187,518,984.00","1,094,987,188.00","1,131,964,660.00","1,369,348,950.00","1,645,441,495.00","2,026,254,546.00","1,722,868,299.00","1,354,373,594.00","1,174,800,000.00","1,146,422,756.00","1,090,773,722.00","2,123,402,565.00","1,726,361,630.00","1,260,578,056.00","1,876,058,685.00","2,562,077,236.00","2,783,336,963.00","2,640,902,907.00","3,364,789,911.00","2,961,019,231.00","2,971,493,539.00","2,636,462,068.00","3,291,048,540.00","5,315,469,757.00","4,057,441,596.00","4,255,037,518.00","4,644,875,804.00","6,753,955,591.00","5,829,600,852.00","5,379,161,092.00","6,939,211,500.00","8,140,826,436.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,"340,700.00",,,"1,632,400.00","1,637,030.00",,,"6,228,243.00","3,686,636.00","23,691,758.00","6,469,919.00","3,095,428.00",,"120,660.00",,,"1,951,267.00",,,"110,019,355.00","105,489,404.00","101,284,102.00","117,140,061.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,"706,169.00",,,,,,,"29,800.00","8,116,370.00","11,000,821.00","9,688,060.00","592,050.00","1,703,200.00","1,853,430.00","1,876,500.00","7,193,150.00","925,435.00","3,072,104.00","3,318,242.00","2,006,250.00",,"8,495,213.00","35,353,944.00","19,429,785.00","23,190,469.00","54,638,844.00","21,160,083.00"
应收票据,"55,947,010.00","58,089,912.00","81,056,034.00","104,192,178.00","93,170,255.00","121,137,442.00","106,384,272.00","92,225,922.00","83,098,444.00","95,525,858.00","137,079,825.00","65,939,229.00","180,727,921.00","175,041,585.00","167,180,953.00","192,635,983.00","314,553,296.00","376,736,917.00","591,148,077.00","546,463,188.00","460,042,470.00","482,408,559.00","462,255,374.00","556,183,346.00","649,899,286.00","746,157,207.00","790,097,833.00","680,366,362.00","685,127,521.00","633,044,891.00","642,068,611.00","544,506,008.00","758,312,544.00","724,829,045.00","724,654,181.00","569,748,367.00","806,588,027.00","924,317,389.00","713,228,919.00","871,597,857.00","1,047,431,186.00","1,151,706,102.00","1,078,348,567.00","921,383,461.00","984,288,246.00","899,788,362.00"
应付票据,"413,000,564.00","507,682,854.00","686,021,724.00","401,363,648.00","340,418,848.00","416,223,658.00","499,011,032.00","455,482,741.00","427,568,510.00","573,933,220.00","615,558,817.00","476,344,402.00","720,936,811.00","705,582,862.00","762,648,696.00","699,735,536.00","557,783,444.00","378,349,829.00","243,980,745.00","195,542,194.00","223,579,802.00","427,942,640.00","415,949,881.00","378,102,073.00","377,068,323.00","510,645,059.00","529,936,881.00","484,474,421.00","524,125,202.00","565,795,934.00","822,975,288.00","566,620,138.00","605,294,884.00","677,193,160.00","570,542,693.00","460,160,232.00","522,606,282.00","410,946,570.00","371,231,276.00","613,982,362.00","918,394,972.00","778,408,323.00","856,891,527.00","977,677,867.00","1,129,524,625.00","1,093,524,981.00"
应收账款,"660,528,471.00","742,485,850.00","725,232,537.00","780,759,615.00","735,636,476.00","836,370,710.00","772,694,671.00","765,125,302.00","733,025,928.00","987,521,460.00","998,377,430.00","1,169,765,926.00","1,112,908,252.00","1,273,526,847.00","1,372,476,618.00","1,570,234,478.00","1,468,919,645.00","1,525,543,393.00","1,569,810,808.00","1,514,771,398.00","1,576,174,846.00","1,697,740,870.00","1,764,596,348.00","1,743,726,871.00","1,902,961,697.00","2,065,790,957.00","1,931,361,071.00","2,052,982,306.00","2,126,613,605.00","2,203,305,147.00","2,062,271,454.00","2,434,768,393.00","2,390,084,592.00","2,376,259,785.00","2,186,738,432.00","2,762,405,078.00","2,631,031,956.00","2,812,072,247.00","2,929,704,559.00","3,636,343,106.00","2,943,981,474.00","3,117,064,070.00","3,282,077,178.00","3,716,260,518.00","3,280,617,104.00","3,694,890,108.00"
应付账款,"345,459,148.00","283,414,497.00","250,962,297.00","397,393,888.00","345,832,789.00","334,988,516.00","360,522,440.00","251,992,477.00","250,282,293.00","320,263,282.00","308,493,384.00","398,190,634.00","482,293,398.00","483,246,968.00","469,980,542.00","603,773,402.00","659,549,974.00","703,186,400.00","560,631,027.00","544,080,773.00","593,316,964.00","555,911,974.00","642,205,287.00","519,144,896.00","563,920,705.00","637,372,599.00","625,576,943.00","756,232,456.00","823,081,120.00","977,244,630.00","880,476,514.00","949,506,479.00","836,832,759.00","835,293,107.00","787,195,828.00","909,111,745.00","976,551,922.00","1,026,145,165.00","1,128,652,750.00","1,300,220,344.00","1,187,673,789.00","1,082,178,146.00","1,246,556,003.00","1,423,419,251.00","1,223,561,023.00","1,228,286,869.00"
预付款项,"86,211,261.00","77,040,426.00","97,304,022.00","101,280,693.00","113,473,474.00","77,401,439.00","62,682,405.00","43,670,078.00","39,848,563.00","40,842,510.00","50,443,322.00","128,201,978.00","226,667,135.00","203,797,831.00","155,793,253.00","179,083,152.00","243,440,977.00","174,949,330.00","146,998,338.00","128,644,028.00","182,755,857.00","192,571,980.00","216,285,570.00","135,674,453.00","149,360,176.00","167,911,204.00","171,759,327.00","226,367,409.00","291,820,532.00","270,259,251.00","248,523,811.00","281,696,446.00","277,947,150.00","237,283,427.00","209,341,457.00","178,812,459.00","187,459,352.00","142,866,268.00","184,764,655.00","150,956,724.00","185,350,439.00","171,934,022.00","167,416,787.00","195,521,295.00","246,376,071.00","289,694,892.00"
预收款项,"22,193,001.00","17,672,682.00","37,975,303.00","26,381,243.00","22,378,694.00","44,512,160.00","27,164,655.00","63,442,917.00","37,953,334.00","37,657,035.00","40,164,995.00","29,854,879.00","33,382,877.00","15,997,806.00","29,699,891.00","24,213,507.00","28,249,848.00","30,489,295.00","29,724,335.00","20,582,399.00","17,784,294.00","23,146,843.00","23,479,366.00","18,808,004.00","21,805,903.00","54,489,324.00","115,185,964.00","19,320,935.00","44,760,658.00","44,557,742.00","20,891,446.00","35,239,412.00","40,921,392.00","32,099,442.00","41,902,033.00","33,985,494.00","30,720,471.00","22,484,212.00","24,496,292.00","21,435,585.00","29,528,277.00","21,985,954.00","25,809,869.00","18,007,856.00","33,264,568.00","689,409,902.00"
