科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"826,254,018.03","2,079,667,651.38","3,269,714,032.87","4,770,108,141.00","1,039,260,900.00","2,724,526,222.00","4,528,906,645.00","6,349,459,647.00","1,280,498,085.00","3,150,965,254.00","5,089,084,311.00","6,906,329,407.00","1,291,748,399.00","3,259,292,694.00","5,292,207,946.00","8,469,426,137.00","2,084,509,778.00","5,571,471,839.00","8,979,090,779.00","12,638,039,183.00","2,420,289,641.00","5,486,444,337.00","8,815,020,653.00","12,520,527,247.00","2,668,251,406.00","6,625,268,600.00","10,589,843,697.00","15,984,355,256.00","3,085,637,826.00","7,267,351,417.00","11,324,861,302.00","15,996,149,247.00","2,793,172,458.00","6,450,406,914.00","9,881,602,152.00","13,271,319,219.00","2,405,205,841.00","5,738,016,070.00","9,163,409,994.00","13,525,759,490.00","3,876,399,209.00","9,374,349,163.00","14,349,891,455.00","20,889,291,990.00"
二、营业利润,"9,053,941.49","122,728,102.31","212,014,574.79","354,617,077.00","16,524,056.00","178,840,906.00","335,382,832.00","462,486,029.00","31,483,618.00","229,681,172.00","383,120,722.00","625,671,079.00","31,871,688.00","53,605,518.00","85,461,413.00","691,185,800.00","158,804,095.00","773,089,335.00","1,240,678,374.00","1,430,656,577.00","-5,062,607.00","104,533,687.00","291,821,686.00","723,029,868.00","-10,145,271.00","427,353,907.00","728,344,709.00","1,596,691,365.00","131,477,105.00","644,266,392.00","1,086,282,802.00","1,689,386,452.00","-3,836,764.00","98,469,123.00","180,009,364.00","189,664,907.00","-226,438,543.00","-23,232,607.00","225,801,194.00","783,745,715.00","82,969,007.00","882,855,231.00","1,374,648,162.00","2,579,502,935.00"
减:营业成本,"654,542,719.83","1,607,700,045.78","2,507,641,047.95","3,637,040,577.00","828,205,066.00","2,138,286,388.00","3,559,816,324.00","5,031,292,858.00","1,036,592,331.00","2,456,804,119.00","3,979,728,410.00","5,280,586,828.00","1,099,445,516.00","2,760,314,162.00","4,439,548,293.00","6,582,929,498.00","1,566,642,753.00","3,971,096,094.00","6,406,795,082.00","9,174,347,298.00","1,962,785,862.00","4,351,604,828.00","6,883,583,254.00","9,465,894,458.00","2,118,815,666.00","4,998,728,631.00","7,899,840,861.00","11,520,439,719.00","2,307,999,186.00","5,166,212,442.00","8,040,543,433.00","11,278,501,321.00","2,148,820,646.00","4,959,268,810.00","7,586,280,858.00","10,131,955,705.00","1,985,219,684.00","4,436,957,919.00","6,921,133,973.00","9,971,000,727.00","3,043,997,546.00","6,924,833,961.00","10,568,305,419.00","14,716,492,598.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"10,764,169.65","25,207,850.40","41,559,760.48","64,967,248.00","14,674,647.00","35,751,066.00","57,126,392.00","78,699,970.00","16,206,489.00","40,101,590.00","69,404,122.00","94,296,265.00","15,515,190.00","36,020,558.00","58,792,821.00","98,438,446.00","20,180,966.00","62,157,425.00","102,247,457.00","154,680,639.00","26,402,678.00","67,884,251.00","112,141,407.00","174,074,705.00","32,900,395.00","88,170,451.00","145,426,314.00","220,523,687.00","43,001,844.00","108,053,057.00","168,346,678.00","235,062,072.00","41,102,516.00","96,020,974.00","147,271,208.00","199,847,106.00","33,381,459.00","83,587,224.00","120,113,198.00","207,559,915.00","30,992,799.00","130,460,878.00","205,811,249.00","331,811,251.00"
营业外收入,"17,252,925.51","35,110,150.19","57,813,126.57","106,705,895.00","27,225,803.00","50,505,283.00","91,138,864.00","133,458,814.00","16,991,229.00","42,748,786.00","60,675,123.00","96,943,709.00","34,826,115.00","72,271,927.00","97,692,285.00","148,745,411.00","14,795,704.00","48,334,215.00","103,274,210.00","198,061,207.00","32,837,038.00","76,509,493.00","114,050,060.00","212,591,718.00","63,807,687.00","103,591,224.00","137,453,184.00","215,116,376.00","81,505,959.00","168,423,854.00","241,948,618.00","325,654,467.00","52,939,692.00","99,210,600.00","157,354,344.00","190,104,722.00","43,487,155.00","81,285,371.00","109,522,110.00","155,711,561.00","39,177,715.00","54,922,543.00","72,183,034.00","272,310,194.00"
销售费用,"63,273,593.72","139,523,427.33","221,207,199.49","324,025,885.00","73,774,075.00","173,204,595.00","265,425,536.00","340,341,170.00","78,307,311.00","172,771,871.00","276,780,315.00","362,855,527.00","79,833,114.00","189,497,847.00","314,245,796.00","451,332,411.00","118,305,813.00","284,995,039.00","477,411,980.00","700,909,789.00","161,961,784.00","364,301,661.00","599,120,197.00","838,081,458.00","210,797,011.00","459,179,301.00","748,701,614.00","1,106,641,720.00","245,418,309.00","535,710,814.00","832,606,404.00","1,117,435,761.00","235,930,182.00","512,915,020.00","789,098,523.00","1,060,125,396.00","232,094,234.00","499,348,578.00","800,352,506.00","1,105,521,093.00","276,379,668.00","633,777,646.00","1,014,518,082.00","1,402,119,400.00"
减:营业外支出,"439,657.27","1,141,762.06","3,299,686.59","12,503,645.00","285,813.00","6,938,479.00","8,489,393.00","19,000,374.00","1,520,547.00","2,716,093.00","3,397,289.00","6,019,637.00","1,287,131.00","2,353,800.00","5,207,340.00","8,711,885.00","285,144.00","5,096,956.00","10,784,794.00","18,995,978.00","1,322,834.00","9,558,595.00","14,115,821.00","30,651,534.00","2,632,753.00","5,317,453.00","8,431,457.00","26,903,934.00","2,485,457.00","4,739,138.00","10,220,018.00","21,697,772.00","5,074,446.00","9,126,799.00","18,572,016.00","42,749,154.00","2,892,155.00","9,540,111.00","13,789,276.00","132,461,792.00","9,246,071.00","19,344,443.00","34,608,158.00","39,778,618.00"
管理费用,"42,819,089.41","86,367,567.48","132,664,959.32","209,319,109.00","54,652,605.00","113,342,331.00","171,726,669.00","251,682,088.00","61,727,773.00","136,542,633.00","214,728,040.00","335,263,819.00","57,070,827.00","134,742,446.00","219,400,317.00","391,471,200.00","107,665,467.00","236,534,354.00","377,279,964.00","587,527,808.00","140,418,357.00","316,761,523.00","494,887,210.00","723,747,919.00","171,912,544.00","358,982,562.00","570,505,729.00","933,241,775.00","201,852,025.00","484,928,815.00","728,608,299.00","973,788,861.00","187,424,039.00","432,347,327.00","664,809,978.00","915,633,833.00","207,463,169.00","432,673,723.00","652,677,568.00","939,281,428.00","266,031,095.00","519,371,649.00","802,495,798.00","1,204,019,321.00"
其中:非流动资产处置净损失,,"493,072.81","841,253.33","-7,650,642.00","73,862.00","4,006,202.00","4,698,340.00","12,696,729.00","127,238.00","955,480.00","1,204,945.00",,"1,181,461.00","1,278,410.00","3,434,449.00","5,900,453.00","85,029.00","3,396,135.00","5,924,133.00","9,191,339.00","451,614.00","4,997,302.00","6,197,446.00","14,721,226.00","547,671.00","1,807,992.00","1,707,522.00","8,290,966.00","755,695.00","2,596,250.00","2,600,211.00","10,196,169.00","2,492,560.00","2,620,297.00","7,348,940.00","14,145,990.00","1,004,650.00","5,488,053.00","8,025,404.00","111,853,396.00","1,004,650.00","9,706,383.00","12,980,603.00",
