科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"18,553,963.24","26,332,213.36","56,236,572.42","19,977,967.38","39,493,166.59","57,215,259.96","91,856,950.17","24,096,478.53","53,071,025.54","80,332,734.70","122,436,841.83","39,053,971.13","71,343,893.55","108,747,049.22","165,166,863.55","48,708,461.64","98,366,077.15","148,464,063.91","208,483,676.86","73,248,697.25","130,095,986.39","190,115,689.45","254,205,174.09","56,364,558.91","101,841,327.96","158,915,310.36","261,116,487.33","89,959,902.33","163,778,937.21","240,148,916.46","370,873,104.46","101,619,295.37"
取得借款收到的现金,"134,500,000.00","179,500,000.00","462,990,000.00",,"157,400,000.00","372,000,000.00","424,000,000.00",,,,"110,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00",,,,"200,000,000.00",,"100,000,000.00","350,000,000.00","360,000,000.00",,"30,000,000.00","80,000,000.00","473,800,000.00",,,"250,000,000.00","708,450,000.00",
支付的各项税费,"12,078,019.22","19,159,367.12","33,023,599.61","15,087,665.64","28,227,182.95","36,300,082.27","40,341,926.68","17,177,926.94","26,345,157.87","36,297,093.93","44,505,099.39","14,885,087.46","25,635,308.48","33,441,071.30","48,270,799.03","30,833,191.46","45,304,003.51","59,294,533.54","75,659,831.96","26,968,369.71","44,111,927.39","62,007,646.38","83,063,524.16","16,204,887.83","32,946,257.70","60,720,490.35","112,442,438.63","88,883,295.94","141,219,196.09","160,165,963.55","170,297,223.24","102,196,477.19"
收到其他与筹资活动有关的现金,,,,,"6,060,000.00","6,060,000.00",,,,,,,,,,,,,,,,,"1,268,900.00",,,,"14,639,400.00",,,,"32,171,200.00",
支付其他与经营活动有关的现金,"39,730,966.78","44,945,885.49","60,705,646.55","13,563,883.90","27,191,269.15","62,127,324.56","85,841,833.13","31,486,475.32","62,000,425.32","100,549,103.84","110,084,269.43","32,929,571.22","72,205,637.40","110,361,006.40","169,539,298.08","46,749,751.52","87,798,902.57","147,630,993.15","221,415,043.61","77,247,887.42","165,515,301.88","187,099,271.00","243,032,822.05","78,430,913.08","145,020,556.67","247,160,837.96","608,273,892.14","249,164,813.49","363,904,983.87","536,730,820.95","790,077,621.62","298,793,455.55"
筹资活动现金流入小计,"179,650,000.00","194,700,000.00","462,990,000.00",,"978,240,000.00","1,192,840,000.00","1,247,790,000.00",,,,"110,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","260,000,000.00",,"498,500,000.00","498,500,000.00","698,500,000.00",,"100,000,000.00","383,270,000.00","361,268,900.00",,"30,000,000.00","1,011,195,942.43","1,439,939,342.43","2,450,000.00","2,450,000.00","257,450,000.00","748,071,200.00",
经营活动现金流出小计,"350,251,956.73","508,309,415.63","837,200,228.15","166,878,318.32","278,856,647.07","433,609,611.32","823,420,310.79","213,417,589.19","309,234,100.47","432,766,159.95","1,006,558,785.88","189,685,643.74","303,026,225.32","428,164,216.56","862,007,946.35","234,966,611.04","428,647,041.48","623,307,970.44","1,257,109,447.09","242,280,805.37","431,236,853.86","587,515,626.44","1,118,078,495.13","271,321,619.07","473,029,517.29","1,135,703,666.92","2,967,990,726.50","1,124,260,749.86","1,759,839,039.89","2,677,405,827.34","4,572,623,134.85","1,583,905,834.10"
偿还债务支付的现金,"109,000,000.00","113,500,000.00","289,000,000.00","20,000,000.00","428,000,000.00","428,000,000.00","489,973,590.00",,"205,000,000.00","205,304,545.00","212,669,045.00","160,000,000.00","296,000,000.00","296,304,545.00","439,294,545.00",,,"304,545.00","100,304,545.00","100,000,000.00","100,304,545.00","100,304,545.00","200,304,545.00","102,000,000.00","110,304,545.00","382,304,545.00","485,804,545.00","215,800,000.00","448,800,000.00","529,104,545.00","699,104,545.00",
经营活动产生的现金流量净额,"9,243,621.22","-1,871,439.49","-41,353,474.00","92,260,598.76","151,501,693.52","192,007,685.93","52,020,774.19","37,805,050.96","134,575,111.82","244,315,232.23","35,919,621.32","59,124,968.54","143,430,587.51","395,726,738.18","180,412,925.59","64,129,599.41","92,947,455.35","191,206,997.96","-93,864,986.67","154,321,769.99","178,897,918.33","305,971,460.63","158,309,186.82","71,173,913.08","64,771,596.98","-20,618,942.85","-351,605,622.26","600,117,370.20","663,721,265.65","719,632,963.86","225,957,495.20","496,748,578.67"
分配股利、利润或偿还利息支付的现金,"6,126,279.97","8,643,058.09","22,473,787.32","15,397,022.47","19,264,251.12","20,431,280.97","28,002,543.17","4,624,896.97","26,645,677.63","27,426,874.10","32,102,078.70","4,568,840.01","23,105,120.91","25,575,312.92","27,547,987.60",,"14,048,302.69","14,118,652.69","16,110,350.00","591,111.11","43,347,042.58","58,736,001.87","60,836,382.12","2,440,666.67","46,927,507.21","50,576,664.41","55,970,997.46","4,423,817.54","67,820,278.22","70,286,567.32","75,981,226.76","8,027,268.76"
收回投资收到的现金,,,,,,,"120,000.00",,,,,,,,,,,,,,,,"21,360,000.00","10,000,000.00",,,"180,000,000.00",,,,,
支付其他与筹资活动有关的现金,,,,,,,"6,060,000.00",,,,,,,"380,000.00",,,"130,000.00","130,000.00","130,000.00",,"50,000.00","1,150,000.00",,,,"2,154,000.00","2,459,000.00",,"11,875.00","11,875.00",,
取得投资收益收到的现金,"574,620.00","496,820.00","452,000.00",,"682,500.00","4,702,354.22","682,500.00","200,000.00","878,000.00","878,000.00","878,000.00","150,000.00","895,800.00","895,800.00","895,800.00","150,000.00","2,360,880.00","2,360,880.00","8,860,881.00","150,000.00","1,771,312.00","20,621,311.00","24,317,978.00","6,058,050.00","16,446,987.00","20,093,517.01","20,197,741.49","355,659.83","1,572,259.83","1,572,259.83","9,535,715.85",
筹资活动现金流出小计,"115,126,279.97","122,143,058.09","311,473,787.32","35,397,022.47","447,264,251.12","448,431,280.97","524,036,133.17","4,624,896.97","231,645,677.63","232,731,419.10","244,771,123.70","164,568,840.01","319,105,120.91","322,259,857.92","466,842,532.60",,"14,178,302.69","14,553,197.69","116,544,895.00","100,591,111.11","143,701,587.58","160,190,546.87","261,140,927.12","104,440,666.67","157,232,052.21","435,035,209.41","544,234,542.46","220,223,817.54","516,632,153.22","599,402,987.32","775,085,771.76","8,027,268.76"
处置固定资产、无形资产和其他长期资产收回的现金净额,"30,000.00",19.60,"1,259,300.00",,,,"5,212,803.87","84,036.33","135,727.35","135,727.35","135,736.72",,"3,980.00","33,980.00","1,055,452.43",,"520,241.60","520,241.60","520,241.60",,"59,080.00","59,080.00","61,058.42","55,112,070.00","59,926,282.88","60,243,351.38","46,992,043.66","83,900.00","103,551.34","152,133.34","6,791,641.83","31,472.83"
筹资活动产生的现金流量净额,"64,523,720.03","72,556,941.91","151,516,212.68","-35,397,022.47","530,975,748.88","744,408,719.03","723,753,866.83","-4,624,896.97","-231,645,677.63","-232,731,419.10","-134,771,123.70","110,431,159.99","-44,105,120.91","-47,259,857.92","-206,842,532.60",,"484,321,697.31","483,946,802.31","581,955,105.00","-100,591,111.11","-43,701,587.58","223,079,453.13","100,127,972.88","-104,440,666.67","-127,232,052.21","576,160,733.02","895,704,799.97","-217,773,817.54","-514,182,153.22","-341,952,987.32","-27,014,571.76","-8,027,268.76"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"48,908,841.55","37,936,905.75",,,,"65,862.19",,,,"15,670.60",,,,,,,,,
四、汇率变动对现金的影响,,678.40,"16,488.00","-6,188.60","-8,358.15","-13,316.36","-13,725.93",,,,,,,,,,,,,,,,,,,,,,,,"-14,632.16",
收到其他与投资活动有关的现金,,,,,,,,,,,"15,511,889.00",,"2,250,000.00","5,250,000.00","29,600,000.00","23,000,384.00","24,580,384.00","24,580,384.00","30,780,384.00","960,000.00","14,726,000.00","25,726,023.00","15,724,423.00",,"10,000,000.00","187,980,000.00","25,520,793.33","21,200,000.00","81,349,600.00","87,102,500.00","92,822,500.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"604,620.00","496,839.60","1,711,300.00",,"682,500.00","4,702,354.22","6,015,303.87","284,036.33","1,013,727.35","1,013,727.35","16,525,625.72","150,000.00","3,149,780.00","55,088,621.55","69,488,158.18","23,150,384.00","27,461,505.60","27,461,505.60","40,227,368.79","1,110,000.00","16,556,392.00","46,406,414.00","61,479,130.02","71,170,120.00","86,373,269.88","268,316,868.39","272,710,578.48","21,639,559.83","83,025,411.17","88,826,893.17","109,149,857.68","31,472.83"
五、现金及现金等价物净增加额,"14,143,116.33","-5,330,105.02","36,805,909.43","48,507,717.40","647,479,709.70","840,036,684.29","669,008,149.61","10,350,458.27","-146,317,031.23","-83,955,548.15","-309,549,577.60","33,288,158.49","-100,323,929.43","150,856,686.98","-174,844,902.55","10,436,544.45","349,018,795.44","179,049,180.45","-65,401,919.55","-32,772,525.19","12,604,888.93","308,884,110.97","-42,498,389.25","-26,435,811.50","-88,427,928.10","636,547,723.76","378,370,305.51","362,717,040.06","143,778,366.99","316,666,317.16","109,349,078.57","435,773,637.29"
购建固定资产、无形资产和其他长期资产支付的现金,"56,470,281.05","76,211,428.54","74,084,617.25","8,349,670.29","35,671,874.55","72,299,502.90","111,868,069.35","23,113,732.05","50,260,192.77","96,553,088.63","212,223,700.94","136,417,970.04","178,699,176.03","228,598,814.83","193,801,453.72","76,843,438.96","255,674,272.85","323,528,535.45","393,719,406.67","87,518,184.07","139,052,833.82","179,478,216.79","274,054,678.97","64,339,177.91","112,094,742.75","113,717,429.66","353,286,945.54","40,537,606.57","88,257,690.75","149,237,086.69","198,200,604.53","52,957,860.45"
期初现金及现金等价物余额,"10,084,599.72","24,227,716.05","18,897,611.03","55,703,520.46","55,703,520.46","55,703,520.46","55,703,520.46","724,711,670.07","724,711,670.07","724,711,670.07","724,711,670.07","415,162,092.47","415,162,092.47","415,162,092.47","415,162,092.47","240,317,189.92","240,317,189.92","240,317,189.92","240,317,189.92","174,915,270.37","174,915,270.37","174,915,270.37","174,915,270.37","138,416,881.12","138,416,881.12","138,416,881.12","132,416,881.12","510,787,186.63","510,787,186.63","510,787,186.63","510,787,186.63","620,136,265.20"
投资支付的现金,"2,822,000.00","200,000.00","1,000,000.00",,,,"900,000.00",,,,"15,000,000.00",,"24,100,000.00","24,100,000.00","24,102,000.00",,,,,"95,000.00","95,000.00","87,095,000.00","88,360,000.00",,"246,000.00","246,000.00","2,246,000.00",,,,,
期末现金及现金等价物余额,"24,227,716.05","18,897,611.03","55,703,520.46","104,211,237.86","703,183,230.16","895,740,204.75","724,711,670.07","735,062,128.34","578,394,638.84","640,756,121.92","415,162,092.47","448,450,250.96","314,838,163.04","566,018,779.45","240,317,189.92","250,753,734.37","589,335,985.36","419,366,370.37","174,915,270.37","142,142,745.18","187,520,159.30","483,799,381.34","132,416,881.12","111,981,069.62","49,988,953.02","774,964,604.88","510,787,186.63","873,504,226.69","654,565,553.62","827,453,503.79","620,136,265.20","1,055,909,902.49"
