科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"3,584,804,990.00","3,984,829,713.00","3,376,295,164.00","4,474,201,495.00","5,118,569,271.00","6,793,857,739.00","7,333,823,191.00","6,697,267,238.00","7,137,010,336.00","7,359,913,369.00","6,678,186,420.00","9,641,984,729.00","11,636,619,235.00","13,403,561,067.00","22,783,240,414.00","25,946,368,620.00","24,630,873,414.00","23,042,319,564.00","21,931,219,721.00","21,368,378,247.00","18,877,724,759.00","17,569,823,763.00","16,417,121,128.00","17,798,178,195.00","17,026,587,083.00","15,892,980,984.00","15,427,262,499.00","12,317,734,918.00","11,291,656,435.00","13,362,847,107.00","13,228,000,194.00","15,790,990,981.00","20,234,319,172.00","18,855,005,682.00","15,817,831,750.00","15,340,415,124.00","18,041,096,368.00","17,152,872,000.00","23,792,583,599.00","26,394,913,292.00","26,608,533,809.00","24,028,220,031.00","18,531,230,444.00","27,459,452,839.00","20,389,616,667.00","17,612,564,104.00"
短期借款,"2,828,533,030.00","3,077,326,639.00","2,721,393,188.00","3,130,618,577.00","3,960,654,779.00","6,488,271,869.00","6,881,814,366.00","6,712,214,894.00","6,149,653,142.00","6,627,804,626.00","5,042,883,981.00","5,013,665,185.00","7,964,194,952.00","9,343,776,224.00","10,048,249,884.00","13,457,806,494.00","12,090,953,653.00","13,787,789,032.00","14,258,619,823.00","12,508,428,277.00","11,509,835,954.00","11,233,222,235.00","9,828,246,260.00","10,505,386,704.00","10,193,801,891.00","9,504,418,318.00","9,745,390,569.00","6,339,987,332.00","8,082,528,370.00","8,501,091,089.00","11,220,141,394.00","11,711,327,531.00","13,558,755,159.00","11,282,884,068.00","13,166,277,066.00","11,434,911,153.00","12,894,678,965.00","10,121,270,000.00","8,936,693,630.00","10,270,988,975.00","12,931,340,131.00","15,112,614,604.00","15,620,570,947.00","16,036,554,607.00","16,756,622,604.00","12,995,084,090.00"
交易性金融资产,"133,200.00",,"7,028,100.00",,,"21,172,582.00","31,968,051.00","126,617,369.00","116,765,477.00","92,453,545.00","46,160,375.00","30,753,670.00","22,572,243.00","98,877,605.00","101,656,265.00","410,165,949.00","167,360,502.00","569,298,203.00","179,315,199.00","156,743,551.00","132,911,315.00","124,254,524.00","244,647,245.00","531,040,524.00","707,244,541.00","630,055,664.00","215,312,521.00","185,417,093.00","523,117,600.00","1,061,620,438.00","1,631,978,242.00","2,168,962,778.00","908,052,840.00","1,057,441,987.00","1,212,118,564.00","160,789,193.00","2,644,275,621.00","2,600,653,000.00","1,558,543,733.00","1,855,986,172.00","2,266,118,315.00","1,669,982,792.00","2,813,509,728.00","2,231,275,635.00","2,610,141,358.00","1,710,314,784.00"
交易性金融负债,"296,090.00","2,038,166.00","202,000.00","8,890,460.00",,,,"60,663,534.00","43,763,558.00","32,505,408.00","14,347,266.00","6,798,352.00","15,721,517.00","4,448,897.00","119,505,165.00","175,063,876.00","163,861,293.00","181,315,334.00","149,260,836.00","106,999,697.00","89,743,293.00","130,406,423.00","185,818,456.00","172,744,096.00","130,087,728.00","128,687,580.00","177,257,898.00","124,675,111.00","163,160,157.00","204,118,871.00","148,490,106.00","397,987,588.00","237,372,702.00","292,474,636.00","435,316,223.00","675,188,444.00","322,647,124.00","415,701,000.00","247,521,813.00","831,069,047.00","487,615,764.00","348,582,438.00","374,459,362.00","442,942,029.00","762,816,928.00","470,404,037.00"
应收票据,"614,773,635.00","465,140,450.00","1,082,069,032.00","825,806,362.00","546,362,310.00","436,513,634.00","699,371,856.00","689,291,642.00","540,952,582.00","532,236,193.00","864,994,186.00","954,002,827.00","761,255,723.00","850,300,315.00","2,359,294,927.00","2,567,256,390.00","3,015,603,058.00","2,711,066,055.00","5,454,572,159.00","6,755,486,751.00","5,722,510,059.00","4,017,089,194.00","5,062,384,101.00","6,822,714,615.00","6,499,955,820.00","4,871,510,840.00","5,197,595,922.00","5,498,166,744.00","5,840,869,719.00","4,931,941,745.00","5,110,572,724.00","4,736,770,841.00","5,837,334,770.00","4,288,861,057.00","5,261,170,587.00","3,957,436,425.00","4,013,170,778.00","4,267,356,000.00","5,604,208,315.00","5,771,987,972.00","5,885,598,314.00","5,591,660,964.00","6,425,211,052.00","6,170,349,459.00","6,199,721,228.00","5,388,073,583.00"
应付票据,"1,236,039,294.00","1,201,942,509.00","1,102,703,633.00","967,818,381.00","865,595,335.00","768,977,989.00","1,031,560,282.00","1,202,545,805.00","897,605,278.00","1,012,536,313.00","1,222,226,831.00","1,336,152,290.00","1,775,878,261.00","2,079,013,889.00","1,957,947,173.00","1,698,213,360.00","1,169,975,752.00","1,305,196,617.00","4,026,380,423.00","5,022,230,340.00","4,399,566,454.00","2,673,239,449.00","3,470,891,572.00","4,764,737,121.00","6,476,119,003.00","7,059,843,053.00","7,420,952,822.00","5,089,084,373.00","5,909,788,150.00","4,317,133,944.00","4,091,723,923.00","4,133,615,048.00","5,114,247,678.00","5,891,178,523.00","5,224,876,211.00","3,773,969,958.00","3,387,053,650.00","2,569,531,000.00","2,661,148,527.00","1,867,702,292.00","2,361,377,809.00","3,231,109,471.00","3,073,104,979.00","2,061,470,797.00","1,974,631,139.00","2,018,054,114.00"
应收账款,"3,887,631,803.00","4,408,190,138.00","4,861,048,831.00","4,477,852,289.00","3,803,983,450.00","5,048,532,408.00","5,162,007,419.00","4,965,137,603.00","3,639,110,334.00","4,905,125,454.00","5,658,919,819.00","5,741,027,438.00","5,180,331,002.00","4,873,643,565.00","5,449,034,320.00","5,541,618,040.00","5,378,158,772.00","5,761,066,827.00","7,019,730,303.00","6,914,699,830.00","6,379,437,457.00","6,597,923,614.00","8,299,414,396.00","8,204,592,460.00","7,633,727,709.00","8,577,497,608.00","9,853,530,686.00","10,648,375,394.00","10,978,719,673.00","11,915,440,976.00","13,696,628,021.00","13,599,191,536.00","13,709,996,638.00","14,981,570,736.00","16,256,239,594.00","13,534,960,580.00","13,540,898,956.00","14,682,374,000.00","14,769,379,576.00","13,946,765,971.00","12,087,028,051.00","14,261,484,752.00","16,695,047,727.00","14,793,671,898.00","12,659,396,965.00","15,205,584,115.00"
应付账款,"4,392,098,656.00","4,887,395,562.00","4,925,137,037.00","5,718,131,645.00","5,028,968,771.00","5,896,893,398.00","5,865,231,175.00","5,042,251,387.00","3,793,061,568.00","4,537,556,489.00","6,028,837,453.00","6,805,326,026.00","5,998,296,076.00","5,734,226,248.00","6,271,678,656.00","6,653,095,443.00","5,983,077,731.00","7,107,125,543.00","7,767,879,713.00","9,240,732,113.00","8,325,551,938.00","8,651,645,874.00","10,626,129,850.00","12,694,365,900.00","10,531,553,872.00","10,582,983,286.00","12,511,142,266.00","11,023,953,979.00","10,186,570,322.00","12,030,862,949.00","13,971,653,072.00","11,775,105,986.00","12,523,134,214.00","13,818,663,636.00","14,745,556,256.00","13,622,594,671.00","13,839,779,508.00","15,167,421,000.00","18,183,924,903.00","19,571,861,794.00","18,251,862,240.00","16,954,327,223.00","19,909,819,518.00","19,324,249,121.00","16,715,369,411.00","19,183,734,917.00"
预付款项,"357,549,025.00","288,967,088.00","416,179,098.00","322,406,835.00","320,995,688.00","317,055,136.00","322,790,724.00","247,628,923.00","294,501,042.00","267,559,078.00","463,382,200.00","628,892,365.00","849,913,203.00","447,745,123.00","721,994,503.00","669,931,219.00","2,077,251,467.00","1,499,725,255.00","1,560,802,741.00","922,102,877.00","763,142,163.00","818,797,829.00","826,180,878.00","601,924,852.00","769,204,477.00","826,805,991.00","1,391,576,486.00","553,940,201.00","674,213,481.00","842,264,638.00","875,476,619.00","569,220,476.00","645,124,145.00","630,281,295.00","988,768,891.00","656,626,300.00","555,532,540.00","520,529,000.00","1,048,979,124.00","886,958,531.00","895,953,237.00","831,103,674.00","851,475,127.00","910,214,589.00","974,044,392.00","1,093,649,655.00"
预收款项,"584,833,977.00","592,727,023.00","766,157,452.00","562,158,398.00","466,015,424.00","501,467,204.00","526,032,181.00","555,130,404.00","430,239,917.00","361,545,385.00","485,914,874.00","757,750,901.00","938,030,930.00","846,184,812.00","1,171,359,859.00","1,238,643,720.00","1,023,254,221.00","942,034,980.00","1,162,397,316.00","1,159,123,363.00","1,066,948,224.00","1,039,424,026.00","1,442,019,057.00","1,735,891,082.00","1,466,442,658.00","1,241,180,215.00","1,370,353,132.00","1,379,362,739.00","1,117,576,836.00","1,059,648,792.00","971,846,994.00","1,073,116,938.00","1,035,212,679.00","1,205,322,399.00","1,313,500,677.00","983,363,201.00","1,359,572,445.00","892,538,000.00","1,092,240,193.00","1,632,737,776.00","1,549,858,762.00","1,372,128,885.00","1,326,470,396.00","1,307,899,654.00","1,285,996,388.00","1,311,110,372.00"
