科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,313,312.30","3,783,312.15","2,560,407.11","4,113,972.15","3,384,975.04","3,233,170.15","4,034,378.08","5,349,260.92","15,254,028.95","12,321,795.75","13,606,881.80","6,885,337.91","6,100,982.75","2,820,576.38","3,882,539.68","4,262,583.78","11,958,294.51","6,862,045.00","11,827,065.49","13,286,495.50","13,628,384.53","7,156,072.37","9,434,184.21","8,556,358.18","13,783,460.26","8,134,382.12","15,827,463.97","27,225,391.80","27,889,533.72","40,832,741.74","45,557,739.94","33,933,027.34","27,662,381.22"
应付职工薪酬,"1,228,873.26","1,462,365.65","1,777,076.89","2,189,554.16","2,961,782.43","2,534,741.92","2,911,736.24","3,116,159.65","3,394,214.98","2,979,632.65","3,041,671.14","3,172,531.65","3,331,930.78","3,504,907.34","3,638,178.68","3,740,309.27","3,876,677.73","4,391,860.13","4,174,201.53","4,344,377.14","4,608,994.53","4,480,796.47","4,541,962.40","5,261,452.10","11,004,892.33","13,169,593.95","9,168,496.70","8,461,774.49","12,776,084.87","28,578,711.64","9,930,965.74","11,759,047.00","12,955,149.60"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,393,462.51","19,795,976.23","6,186,620.49","23,387,306.24","25,697,318.69","8,427,623.18","11,974,799.47","24,569,499.56","29,677,815.94","14,561,019.29","16,210,854.90","29,471,782.33","32,050,717.54","16,474,965.59","19,010,837.02","29,822,569.20","40,596,676.62","31,509,233.35","27,232,238.49","36,749,995.46","45,584,146.19","32,621,267.97","43,395,515.79","62,170,390.39","93,583,800.39","45,083,705.13","65,362,376.50","60,852,242.17","103,690,315.42","54,190,062.50","82,147,346.02","53,266,118.67","94,020,941.67"
应收利息,,,,,,,"5,387,600.00","13,329,251.52","9,444,833.41","14,262,626.20","9,060,313.52","8,424,375.10","10,258,333.89","4,110,426.09","6,532,684.49","5,334,089.99","5,975,843.71","2,879,203.96","3,401,265.13","4,623,315.89","6,640,796.89","1,483,598.84","1,246,872.92","1,311,898.87","1,969,451.81","220,681.66","166,306.66","11,806.66","11,806.66","85,050.00",,,
应付利息,,,"648,200.00","582,250.00","582,250.00","567,249.11","610,130.21","518,770.79","522,418.91","506,694.25","501,836.78","425,230.18","253,366.69","164,267.03","154,489.53","115,378.66","78,222.46","82,133.73","62,578.29","33,245.04",,,,,"866,250.00","787,500.00","761,250.00","761,250.00","475,000.00","522,500.00","391,875.00","320,625.00","237,500.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"7,287,500.00","3,150,000.00",,,,,,,,,,,,,,,,,,,,,"1,000,000.00",,,,"8,280,000.00",,,,"10,000,000.00",,
存货,"223,331.80","366,133.75","390,446.37","383,914.65","431,903.31","532,234.69","472,635.14","545,425.16","576,552.55","476,771.14","477,209.58","1,758,461.67","1,794,829.29","1,293,299.80","1,302,530.72","961,739.34","957,711.41","1,232,258.72","1,154,911.21","1,618,928.95","1,455,400.83","1,847,490.25","2,153,834.34","2,955,300.02","8,263,702.05","2,985,237.71","2,884,925.72","5,306,042.09","37,395,117.25","4,680,536.30","10,421,690.70","5,368,214.63","5,373,896.03"
其他应付款,"36,604,143.66","9,729,240.91","8,176,563.98","3,877,629.15","7,812,941.15","5,558,439.68","6,223,562.83","6,666,123.47","7,272,049.87","7,302,037.37","7,131,488.94","7,834,497.52","10,764,492.31","16,928,054.56","17,953,637.61","17,794,555.31","16,931,614.21","15,969,930.52","16,514,098.67","17,714,573.94","17,055,083.29","15,580,650.06","17,156,501.97","22,760,402.20","1,035,724,071.45","383,167,235.09","393,282,741.41","235,303,903.08","234,751,508.69","225,255,165.64","288,087,262.54","253,748,098.57","253,716,420.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"38,000,000.00","128,000,000.00","138,000,000.00","130,000,000.00","80,000,000.00","60,000,000.00","60,000,000.00","159,500,000.00","159,500,000.00","159,500,000.00","80,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","20,000,000.00","10,000,000.00",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,"70,000,000.00",,"214,000,000.00","155,000,000.00",,"250,000,000.00","5,500,000.00","11,055,888.45","11,208,791.64","11,185,289.22","11,152,587.66","72,011.85","148,434,449.11","221,994,443.75","250,719,440.54","572,866,769.41","449,753,070.77","451,379,164.78","326,535,068.43","414,932,260.30","535,415,532.49"
其他流动负债,,"4,904,761.92","4,761,904.78","4,690,476.16","4,654,761.85","4,619,047.54","4,583,333.23","4,547,618.92","4,511,904.61","4,476,190.30","4,440,475.99","4,404,761.68","4,369,047.37","5,133,333.06","5,097,618.75","5,061,904.44","5,026,190.13","5,390,475.82","5,354,761.51","5,319,047.20","5,283,332.89",,,,,,,,,,,,
流动资产合计,"81,319,806.04","44,914,204.06","94,742,804.57","173,150,024.67","259,229,842.58","2,371,115,239.84","2,245,605,939.03","2,167,461,165.05","2,186,337,162.34","1,994,842,348.07","1,968,189,505.80","1,633,027,604.16","1,598,994,829.61","1,505,841,289.00","1,446,647,537.54","1,377,934,960.36","1,330,617,376.67","1,264,393,995.88","1,030,739,637.85","879,346,879.02","1,024,303,189.22","1,053,106,029.02","1,119,668,036.52","1,152,092,754.27","1,708,717,282.12","1,738,800,158.30","1,884,701,781.30","1,751,313,426.80","2,094,955,341.34","1,839,006,487.30","1,701,294,049.41","1,647,358,732.78","2,154,965,406.91"
流动负债合计,"198,229,718.85","277,216,034.68","82,074,294.76","215,981,263.10","231,223,430.78","209,794,733.29","134,476,855.76","171,897,866.04","189,226,510.42","267,062,869.10","262,411,739.67","303,212,294.00","275,553,229.89","236,340,702.29","208,496,251.45","205,524,118.77","278,506,513.76","273,465,163.23","219,911,647.36","332,088,074.22","319,801,017.77","322,757,698.64","291,809,590.38","308,773,138.59","1,393,155,413.09","661,880,564.20","682,316,690.43","596,318,513.82","761,034,641.33","600,926,911.35","731,998,441.56","665,776,685.43","854,809,543.22"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000.00","56,550,000.00","61,550,000.00","137,700,000.00","139,487,122.04","193,675,872.69","235,958,198.72","240,283,896.58","259,102,088.96"
长期借款,,,"362,000,000.00","272,000,000.00","262,000,000.00","232,000,000.00","222,000,000.00","210,000,000.00","200,000,000.00","70,000,000.00","60,000,000.00","50,000,000.00","40,000,000.00","30,000,000.00","20,000,000.00","10,000,000.00",,,,,,,,,"600,000,000.00","600,000,000.00","580,000,000.00","580,000,000.00","400,000,000.00","400,000,000.00","300,000,000.00","270,000,000.00","200,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,"120,616,390.53","121,549,026.42","123,007,966.56","125,877,479.40","124,982,361.79","124,843,005.45","125,361,019.34","129,222,198.59","128,807,295.33","126,216,107.99","129,814,951.83",,"29,746,328.85","30,953,854.39","32,042,302.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"101,641,999.50","282,436,020.58","353,406,414.44","365,564,862.20","356,509,882.52","348,457,305.42","339,255,142.11","461,351,873.36","533,616,270.69","528,145,377.62","583,420,305.93","680,530,798.00","798,829,959.96","830,003,211.74","846,669,327.27","824,114,361.70","1,032,657,120.93","1,056,330,769.94","1,227,969,549.94","1,518,295,993.32","1,528,356,420.73","1,650,993,091.58","1,640,481,087.80","1,682,464,848.53","1,678,558,099.61","1,759,072,395.16","1,768,632,587.93","1,777,236,924.14","1,751,709,689.46","1,793,039,645.75","1,765,884,232.96","1,745,205,490.11","1,716,871,882.53"
递延所得税负债,"23,137.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"19,763,243.08",,"4,423,240.00","7,046,037.00","9,458,899.00","4,171,567.00","81,875,266.00","90,831,921.35","94,664,686.23","127,419,177.00","126,228,633.62","148,634,328.13","121,221,024.67","174,098,095.32","229,562,812.74","341,429,421.11","360,968,182.87","446,955,480.38","384,167,574.40","338,766,530.87","341,844,800.77","221,699,249.91","236,541,285.29","243,175,816.45","240,761,981.65","105,676,989.60","95,112,421.95","202,290,079.38","192,824,615.33","117,964,209.24","156,739,376.70","175,785,297.87","200,652,994.06"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,"5,247,618.58",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"23,137.97",,"362,000,000.00","272,000,000.00","262,000,000.00","232,000,000.00","222,000,000.00","210,000,000.00","200,000,000.00","70,000,000.00","60,000,000.00","50,000,000.00","40,000,000.00","30,000,000.00","20,000,000.00","10,000,000.00",,,,,,"5,247,618.58","5,211,904.27","5,176,189.96","615,805,475.65","611,092,792.59","590,768,940.75","588,943,301.81","408,976,390.39","404,961,904.10","304,926,189.79","274,490,475.48","204,454,761.17"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"198,252,856.82","277,216,034.68","444,074,294.76","487,981,263.10","493,223,430.78","441,794,733.29","356,476,855.76","381,897,866.04","389,226,510.42","337,062,869.10","322,411,739.67","353,212,294.00","315,553,229.89","266,340,702.29","228,496,251.45","215,524,118.77","278,506,513.76","273,465,163.23","219,911,647.36","332,088,074.22","319,801,017.77","328,005,317.22","297,021,494.65","313,949,328.55","2,008,960,888.74","1,272,973,356.79","1,273,085,631.18","1,185,261,815.63","1,170,011,031.72","1,005,888,815.45","1,036,924,631.35","940,267,160.91","1,059,264,304.39"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","126,000,000.00","126,000,000.00","126,000,000.00","168,000,000.00","168,000,000.00","369,600,000.00","369,600,000.00","369,600,000.00","369,600,000.00","554,400,000.00","554,400,000.00","554,400,000.00","554,400,000.00","558,216,000.00","558,216,000.00","557,815,000.00","557,815,000.00","557,775,000.00","557,775,000.00","557,775,000.00","557,775,000.00","557,690,200.00","1,430,926,821.00","1,452,680,502.00","1,452,613,577.00","1,452,613,577.00","1,452,613,577.00","1,452,613,577.00","1,452,613,577.00","1,452,607,800.00","1,452,607,800.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"350,000.00","350,000.00","24,328,852.09","24,328,852.09","24,328,852.09","2,110,749,852.09","2,110,749,852.09","1,909,149,852.09","1,909,149,852.09","1,909,149,852.09","1,909,149,852.09","1,724,349,852.09","1,724,349,852.09","1,724,349,852.09","1,724,349,852.09","1,744,854,932.09","1,746,248,432.09","1,745,194,402.09","1,745,994,402.10","1,746,589,202.11","1,747,389,202.12","1,748,111,902.09","1,748,511,927.10","1,748,490,958.09",,"2,475,537,852.74","2,475,776,950.90","2,475,954,250.90","2,476,131,550.90","2,476,175,483.58","2,476,212,683.58","2,476,316,569.09","2,476,316,569.09"
无形资产,"124,510,762.25","124,926,710.19","257,437,085.60","253,983,461.00","252,256,516.76","250,529,572.52","248,802,628.28","247,130,350.60","245,485,406.35","387,557,161.30","385,821,414.85","645,779,721.93","641,736,042.87","683,505,765.87","679,054,136.46","674,602,507.05","671,773,027.67","667,705,516.31","663,239,233.79","737,441,598.62","732,403,753.54","729,309,004.33","724,369,027.13","740,464,423.52","706,101,126.70","699,468,871.88","695,027,459.16","691,009,911.12","681,994,905.77","980,374,418.83","961,230,529.22","1,162,623,034.05","1,159,561,726.22"
盈余公积,"10,051,039.23","13,375,640.85","19,739,193.87","19,739,193.87","19,739,193.87","31,244,114.47","31,244,114.47","31,244,114.47","31,244,114.47","49,635,944.34","49,635,944.34","49,635,944.34","49,635,944.34","74,491,263.40","74,491,263.40","74,491,263.40","74,491,263.40","99,557,973.58","99,557,973.58","99,557,973.58","99,557,973.58","124,458,149.63","124,458,149.63","124,458,149.63","124,458,149.63","160,928,221.41","160,928,221.41","160,928,221.41","160,928,221.41","197,539,000.26","197,539,000.26","197,539,000.26","197,539,000.26"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"464,304.00","512,544.00",,,"11,544,792.00","11,428,368.00","11,428,368.00","11,428,368.00","4,059,719.25","4,059,719.25",,
商誉,,,,,,,,,,,,,,,,,,,,"1,211,878.22","1,211,878.22","1,136,161.06","1,136,161.06","46,640,787.02","2,469,421,705.18","2,416,688,201.73","2,416,688,201.73","2,416,688,201.73","2,416,688,201.73","2,416,688,201.73","2,787,829,314.22","2,789,357,669.89","2,789,357,669.89"
未分配利润,"50,541,111.76","90,381,231.09","96,012,747.62","141,896,554.81","214,374,800.87","222,645,755.86","249,227,422.29","276,617,074.89","362,662,819.63","376,072,495.81","416,974,547.33","429,492,483.58","519,742,937.47","533,843,042.73","581,226,766.09","585,048,847.23","698,777,688.49","734,040,194.27","783,979,856.85","851,189,355.33","994,597,147.72","1,014,541,768.01","1,110,067,648.50","1,207,732,645.62","1,470,067,520.06","1,524,979,100.25","1,719,030,939.78","1,855,429,309.12","2,187,084,135.58","2,288,985,858.17","2,534,033,452.54","2,667,331,501.11","3,061,632,984.33"
长期待摊费用,"303,642.80","138,019.47",,,,,,"1,546,666.66","1,439,999.98","3,232,325.60","3,042,188.81","2,852,052.02","2,661,915.23","4,085,376.31","3,807,783.28","3,530,190.25","3,252,597.22","16,723,572.59","21,058,026.31","21,201,485.90","19,366,663.30","55,922,144.61","53,068,930.77","50,763,491.69","51,690,602.38","62,320,705.62","68,614,716.76","84,731,989.67","78,903,930.95","79,298,932.22","73,463,370.07","68,284,906.09","63,070,254.70"
少数股东权益,"8,587,693.65","11,453,094.58",,,,,,,,,,,,"45,405,385.45","45,304,754.49","45,721,063.66","45,692,532.38","45,743,539.61","45,707,089.00","46,585,081.67","69,029,528.24","69,925,623.44","68,655,982.62","98,547,935.87","106,953,021.71","111,473,356.70","97,551,319.57","101,486,376.84","110,416,396.65","157,274,426.94","144,553,369.09","149,440,064.44","153,231,934.54"
递延所得税资产,"243,247.79","361,046.90","145,543.73","201,479.00","211,136.75","160,770.93","159,269.19","186,930.47","339,771.02","324,771.75","1,070,034.42","266,069.77","238,191.45","1,296,507.72","2,527,290.23","2,244,784.68","2,664,124.76","3,706,937.68","5,175,556.07","2,988,161.63","2,295,688.65","2,383,910.48","3,525,413.04","2,818,265.83","2,939,379.29","2,536,032.61","2,483,375.83","2,718,889.67","3,433,128.47","2,463,325.46","2,557,804.88","3,088,336.38","3,179,026.93"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"12,983,132.91","15,359,508.44","1,926,386.00","2,205,355.10","7,605,825.00","9,439,241.95","16,692,044.40","45,940,431.85","30,339,652.40","55,945,824.83","144,825,934.73","132,105,973.42","27,629,200.56","27,421,795.65"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"246,462,895.42","407,861,797.14","615,412,283.77","626,795,839.20","618,436,435.03","603,319,215.87","670,092,305.58","801,047,742.44","875,546,134.27","1,046,678,813.27","1,099,582,577.63","1,478,062,969.85","1,564,687,134.18","1,692,988,956.96","1,761,621,349.98","1,845,921,264.79","2,071,315,053.45","2,191,422,276.90","2,422,226,331.04","2,754,437,807.89","2,763,846,680.21","2,789,247,427.37","2,786,309,621.98","2,898,776,463.49","5,296,273,156.10","5,248,227,439.59","5,282,856,490.54","5,468,931,756.10","5,450,802,370.41","5,728,330,540.65","6,145,515,129.04","6,243,211,685.92","6,251,259,741.01"
所有者权益(或股东权益)合计,"129,529,844.64","175,559,966.52","266,080,793.58","311,964,600.77","384,442,846.83","2,532,639,722.42","2,559,221,388.85","2,586,611,041.45","2,672,656,786.19","2,704,458,292.24","2,745,360,343.76","2,757,878,280.01","2,848,128,733.90","2,932,489,543.67","2,979,772,636.07","3,008,332,106.38","3,123,425,916.36","3,182,351,109.55","3,233,054,321.53","3,301,696,612.69","3,468,348,851.66","3,514,348,139.17","3,608,956,163.85","3,736,919,889.21","4,996,029,549.48","5,714,054,241.10","5,894,472,640.66","6,034,983,367.27","6,375,746,680.03","6,561,448,212.50","6,809,884,547.10","6,950,303,257.79","7,346,960,843.53"
资产总计,"327,782,701.46","452,776,001.20","710,155,088.34","799,945,863.87","877,666,277.61","2,974,434,455.71","2,915,698,244.61","2,968,508,907.49","3,061,883,296.61","3,041,521,161.34","3,067,772,083.43","3,111,090,574.01","3,163,681,963.79","3,198,830,245.96","3,208,268,887.52","3,223,856,225.15","3,401,932,430.12","3,455,816,272.78","3,452,965,968.89","3,633,784,686.91","3,788,149,869.43","3,842,353,456.39","3,905,977,658.50","4,050,869,217.76","7,004,990,438.22","6,987,027,597.89","7,167,558,271.84","7,220,245,182.90","7,545,757,711.75","7,567,337,027.95","7,846,809,178.45","7,890,570,418.70","8,406,225,147.92"
负债和所有者(或股东权益)合计,"327,782,701.46","452,776,001.20","710,155,088.34","799,945,863.87","877,666,277.61","2,974,434,455.71","2,915,698,244.61","2,968,508,907.49","3,061,883,296.61","3,041,521,161.34","3,067,772,083.43","3,111,090,574.01","3,163,681,963.79","3,198,830,245.96","3,208,268,887.52","3,223,856,225.15","3,401,932,430.12","3,455,816,272.78","3,452,965,968.89","3,633,784,686.91","3,788,149,869.43","3,842,353,456.39","3,905,977,658.50","4,050,869,217.76","7,004,990,438.22","6,987,027,597.89","7,167,558,271.84","7,220,245,182.90","7,545,757,711.75","7,567,337,027.95","7,846,809,178.45","7,890,570,418.70","8,406,225,147.92"
