科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"294,409,909.99","629,078,175.25","960,122,995.31","1,205,865,363.88","256,140,914.27","474,172,833.28","661,189,153.10","755,739,885.53","130,268,236.98","279,663,603.27","400,078,062.15","548,632,788.59","191,237,092.39","407,027,023.11","650,776,930.48","929,246,410.40","280,114,110.72","540,051,941.19","775,374,468.70","994,482,382.40","220,757,636.68","508,330,455.99","521,102,253.00","708,828,030.07","179,017,092.14","352,564,991.34","552,714,116.88","795,356,634.72","193,377,723.65","373,650,151.36","580,952,989.48","798,724,602.47","158,419,598.09","327,625,392.18","456,749,633.47","635,067,888.17","135,009,519.18","264,563,465.35","400,223,505.48","577,661,665.39","175,648,310.46","320,275,118.74","488,252,160.48","681,525,163.62","168,215,915.56"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"8,302,357.64","13,994,169.52","23,023,475.24","41,849,842.15","1,731,369.11","4,483,706.10","4,486,697.64","33,029,068.01","6,691,446.74","7,636,612.52","8,407,927.94","15,990,739.95","2,405,669.83","9,623,662.23","20,668,044.90","29,469,729.16","13,813,213.00","22,611,622.71","32,239,137.31","45,872,486.63","10,341,263.58","15,896,971.93","19,316,191.93","45,481,409.61","2,353,554.55","10,314,972.19","30,671,891.33","47,507,694.46","5,965,569.81","15,414,231.54","28,476,226.03","40,038,033.94","6,993,683.16","13,425,257.05","23,516,207.66","30,521,692.67","10,633,894.32","14,954,493.79","19,419,663.86","34,069,919.60","12,250,647.48","20,146,268.11","32,352,001.07","38,290,303.22","14,049,825.05"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"4,887,593.96","5,690,744.23","6,490,744.23","7,000,744.23","282,799.06","1,400,000.00","1,820,000.00","3,951,059.10","2,000,000.00","2,000,000.00","2,000,000.00","18,223,125.43",,"1,575,008.86","2,308,464.15","19,477,803.27","2,493,685.24","7,141,452.75","13,095,531.25","20,331,056.13","2,730,700.06","9,903,727.87","16,512,282.73","16,972,053.10","3,491,621.66","13,541,355.76","18,174,399.55","30,941,489.04","2,034,131.72","6,680,914.08","13,868,524.56","19,798,011.99","4,708,682.79","8,354,844.18","13,664,856.98","21,959,057.26","20,094,465.74","8,835,753.99","13,414,432.14","16,461,397.07","6,232,271.03","28,241,519.77","30,596,134.90","38,710,730.52","1,806,304.55"
投资活动现金流出小计,"18,186,317.62","20,370,221.59","33,191,229.08","39,303,064.41","2,149,925.28","20,763,035.37","37,667,510.75","38,957,343.51","5,269,968.60","6,896,064.19","10,235,860.95","12,308,790.84","1,630,729.41","2,399,438.16","14,447,037.13","31,999,471.51","6,134,167.58","14,894,253.07","21,176,054.33","40,064,858.49","1,650,408.11","3,669,905.76","6,344,824.70","12,922,214.19","2,322,742.51","20,415,414.94","23,321,134.82","13,077,406.20","3,796,726.92","188,489,417.72","314,765,077.68","409,168,795.61","62,772,853.08","126,762,475.41","223,565,284.22","429,844,943.45","175,199,727.47","453,089,955.25","610,519,792.52","782,457,000.42","337,194,454.22","550,410,741.26","806,675,049.59","1,291,562,644.72","100,847,203.17"
经营活动现金流入小计,"307,599,861.59","648,763,089.00","989,637,214.78","1,254,715,950.26","258,155,082.44","480,056,539.38","667,495,850.74","792,720,012.64","138,959,683.72","289,300,215.79","410,485,990.09","582,846,653.97","193,642,762.22","418,225,694.20","673,753,439.53","978,193,942.83","296,421,008.96","569,805,016.65","820,709,137.26","1,060,685,925.16","233,829,600.32","534,131,155.79","556,930,727.66","771,281,492.78","184,862,268.35","376,421,319.29","601,560,407.76","873,805,818.22","201,377,425.18","395,745,296.98","623,297,740.07","858,560,648.40","170,121,964.04","349,405,493.41","493,930,698.11","687,548,638.10","165,737,879.24","288,353,713.13","433,057,601.48","628,192,982.06","194,131,228.97","368,662,906.62","551,200,296.45","758,526,197.36","184,072,045.16"
投资活动产生的现金流量净额,"-18,136,217.62","-14,300,121.59","-25,969,209.08","-32,040,044.41","-2,149,925.28","-10,235,058.23","-27,139,533.61","-27,257,805.37","49,379,115.33","47,753,019.74","65,263,661.38","171,453,473.37","-1,630,729.41","-2,399,438.16","-14,313,753.65","-31,999,471.51","-6,134,167.58","-14,894,253.07","-21,176,054.33","-38,736,758.49","-1,638,869.65","-3,658,367.30","-6,299,486.24","-12,166,287.27","-2,322,742.51","1,094,931.42","-1,633,366.76","44,220,288.02","-3,629,726.92","-2,659,819.57","-38,861,759.85","-12,765,810.98","-31,630,325.90","-4,672,295.79","-10,883,616.01","24,130,628.75","-23,996,552.58","-54,717,883.37","-40,153,821.33","149,482,106.09","-146,012,376.48","-132,722,400.68","-154,512,741.39","-89,068,907.68","91,321,765.84"
购买商品、接受劳务支付的现金,"216,891,688.51","454,831,124.80","690,241,059.90","852,645,052.51","232,639,522.74","364,810,296.01","489,887,869.48","538,256,799.57","86,512,287.57","186,896,761.40","276,658,339.40","386,102,482.54","156,178,661.73","337,730,860.37","544,831,371.82","716,641,343.18","278,510,061.02","497,813,279.46","739,044,927.75","907,519,403.39","149,316,620.26","411,735,892.69","374,958,326.48","495,318,415.25","123,717,003.59","240,640,515.03","379,620,531.19","541,437,520.85","157,373,345.88","298,403,506.09","444,546,842.25","546,682,512.50","158,873,625.04","274,555,121.37","375,508,989.10","481,276,971.94","153,770,068.07","231,658,185.46","334,959,323.05","451,096,598.89","141,211,892.85","269,299,447.43","411,587,324.29","509,980,990.43","143,877,575.94"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
