科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"372,060.75","538,054.09","580,421.50","2,159,324.92","5,187,326.42","23,554,806.81","7,701,125.09","106,429,915.01","140,296,612.38","29,224,067.19","32,645,840.56","31,593,256.02","10,281,778.93","6,988,053.19","7,616,087.82","7,900,214.04","10,875,447.12","49,546,368.56","45,843,285.21","39,947,275.27","39,843,553.65","33,571,763.79","33,162,572.80","33,266,357.60","33,242,876.19","315,524.89","119,508.41","165,008.90","23,666,583.20","2,921,413.37","2,863,676.63","56,889,286.89","5,498,941.20","12,003,486.67","3,807,478.62"
应付职工薪酬,"1,260,672.52","379,538.55","366,278.02","1,199,249.01","1,394,912.46","1,225,523.95","1,257,603.94","1,118,303.19","1,081,655.73","667,899.32","512,399.06","442,969.38","1,435,403.20","1,394,893.98","1,319,034.90","993,281.82","718,573.83","644,248.04","648,299.21","674,744.29","662,608.82","194,118.55","156,133.90","163,715.46","178,314.68","196,056.79","200,497.51","250,414.07","14,634,067.85","16,278,346.83","9,180,644.78","14,259,496.20","21,571,491.48","25,858,859.38","16,672,976.83"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,840,799.36","3,092,447.89","1,654,121.80","4,660,030.32","4,875,955.61","-204,297.93","4,596,904.15","5,316,150.84","-6,033,539.82","-21,712,134.82","-14,476,683.44","-9,811,243.84","-3,346,044.90","2,014,142.46","-1,185,083.36","-472,471.82","185,051.52","67,281.85","3,838.43","-59,635.64","-32,982.56","12,492.28","11,728.05","11,450.18","11,602.82","101,850.13","3,361.22","25,927.40","1,618,939.16","8,401,556.63","3,041,838.07","2,222,366.02","2,246,877.19","8,830,411.15","4,224,280.70"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,"158,155.56",,,,"107,649.30",,,,"28,111.11",,,,,,,"896,132.80","1,053,951.85","19,390.92","1,429,298.51",,"1,532,181.37","642,764.51"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"142,529,915.41","196,285,972.85","190,132,426.61","203,063,931.78","201,857,257.79","220,085,757.49","239,608,585.22","294,563,978.22","336,089,074.07","239,828,151.82","193,244,296.25","158,109,645.04","111,068,311.46","65,749,899.60","47,488,241.54","31,108,297.33","21,610,523.84","10,322,743.52","10,321,520.19","10,321,121.07","9,771,548.57","5,964,868.84","5,964,822.51","5,964,798.08","5,964,062.98","825,922.67","825,922.67","825,219.40","298,220,076.95","460,287,348.26","315,075,246.59","509,987,418.38","578,621,912.02","511,756,820.85","710,301,071.11"
其他应付款,"31,411,709.16","4,685,942.01","4,386,628.07","5,870,728.09","9,301,960.16","34,912,482.75","4,338,484.17","4,358,355.83","33,234,409.10","58,237,108.64","24,781,946.90","3,858,807.10","4,984,693.92","17,788,605.73","4,593,977.20","5,471,956.70","7,588,617.71","15,263,567.54","4,070,291.14","5,336,321.82","5,440,814.23","5,625,321.18","5,177,681.52","5,177,445.97","3,985,655.14","4,666,348.73","3,614,127.05","3,898,278.79","220,191,033.49","220,167,717.86","92,057,378.09","13,842,035.34","88,165,933.76","127,488,389.03","223,511,152.76"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"5,000,000.00","5,000,000.00","3,000,000.00",,"7,000,000.00","7,000,000.00","5,000,000.00","5,000,000.00","21,000,000.00","21,000,000.00","15,000,000.00","15,000,000.00","13,000,000.00",,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","30,000,000.00","10,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"12,880.35","102,603.43","132,589.41","128,061.08","352,846.48","353,192.37","428,369.79","15,949,876.67","18,856,165.89","10,241,903.52","18,298,845.26","19,424,612.68","9,859,502.36","10,556,841.63"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,711,550.39",,"382,938.73","602,774.88","1,332,922.04",,
流动资产合计,"198,433,617.33","261,394,321.70","285,880,087.52","257,187,703.06","731,518,374.37","664,301,639.97","687,380,329.63","696,351,903.50","741,190,049.21","553,138,907.31","435,569,214.14","353,144,892.15","270,384,160.12","168,206,650.88","144,009,969.03","124,561,994.48","113,742,175.71","184,448,920.53","87,043,209.36","54,774,762.18","68,071,500.14","51,694,979.55","49,176,358.35","47,357,660.91","44,307,571.41","50,164,755.37","48,485,004.33","43,319,092.61","523,140,808.92","739,795,404.33","815,706,625.92","968,679,467.39","991,532,432.61","996,873,190.23","1,098,955,767.75"
流动负债合计,"226,347,901.45","207,847,686.36","232,539,238.16","203,703,340.71","350,043,719.69","363,437,378.25","291,188,379.09","277,275,599.44","341,247,031.15","387,744,759.98","279,808,027.44","215,856,567.72","168,105,382.13","146,185,506.31","121,386,457.48","108,505,951.24","104,961,949.29","101,065,568.32","59,879,694.41","30,080,696.10","47,038,012.12","43,969,798.72","42,065,299.07","41,972,367.21","20,495,328.24","10,908,934.65","8,562,664.78","7,248,415.26","482,029,587.97","678,862,134.12","639,580,362.02","703,802,533.74","713,866,557.43","718,591,596.02","814,221,109.19"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",
长期借款,"18,000,000.00","15,000,000.00","55,000,000.00","55,000,000.00","50,000,000.00","45,000,000.00","45,000,000.00","44,000,000.00","44,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00",,,,,,,,,,,,,,"109,900,000.00","98,900,000.00","118,900,000.00","89,900,000.00","89,900,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"1,258,402.56","1,192,353.84","1,159,329.48","1,142,817.30","1,126,305.12","1,735,960.22","1,708,588.00","1,683,930.79","1,659,273.58","1,634,616.37","1,618,178.23","1,585,301.95",,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"88,049,004.20","106,196,227.50","141,875,626.08","140,024,007.07","137,891,795.19","142,300,097.72","138,705,846.39","135,639,332.19","132,674,207.36","147,739,688.82","144,527,127.53","141,357,137.68","138,514,966.17","141,027,331.83","137,406,085.17","134,319,611.79","130,258,990.39","93,022,189.92","90,677,233.93","88,319,501.33","85,962,941.06","58,699,274.51","57,258,244.38","55,822,534.28","54,389,935.45","52,949,227.88","51,529,351.74","50,102,023.02","123,101,775.20","121,184,728.51","119,629,356.38","88,230,827.45","85,367,269.65","84,740,074.33","81,471,713.36"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,889,130.78","7,418,178.19","7,365,850.13","7,104,209.80","6,947,225.60","6,790,241.41","6,633,257.21"
在建工程,"17,160,095.73","1,478,663.15","47,425,895.55","80,804,937.08","164,391,525.23","86,750,113.38","161,596,598.37","99,615,363.60","134,361,438.12","188,848,453.67","197,123,036.67","203,880,580.36","224,075,506.01","134,132,542.63","137,127,253.49","139,580,806.76","138,451,568.92","125,804,786.46","125,804,786.46","125,804,786.46","125,804,786.46","86,976,941.97","86,976,941.97","86,976,941.97","86,976,941.97","86,976,941.97","86,976,941.97","86,976,941.97","86,976,941.97","86,440,832.97","86,440,832.97","23,311,198.97","25,094,231.53","26,181,521.31","26,509,404.30"
其他非流动负债,,,"3,550,000.00","3,550,000.00","3,550,000.00","4,550,000.00","4,750,000.00","4,750,000.00","4,750,000.00","11,350,000.00","11,350,000.00","11,350,000.00","11,350,000.00","12,783,333.33","18,766,666.66","18,749,999.99","18,733,333.32",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"18,000,000.00","15,000,000.00","58,550,000.00","58,550,000.00","53,550,000.00","49,550,000.00","49,750,000.00","48,750,000.00","48,750,000.00","45,350,000.00","45,350,000.00","45,350,000.00","45,350,000.00","25,783,333.33","31,766,666.66","31,749,999.99","31,733,333.32","17,650,000.00","17,650,000.00","17,650,000.00","17,260,000.00","17,130,000.00","17,000,000.00","16,870,000.00","16,740,000.00","16,610,000.00","16,480,000.00","16,350,000.00","24,109,130.78","23,508,178.19","133,225,850.13","114,334,209.80","134,047,225.60","104,760,241.41","104,473,257.21"
固定资产清理,,,,,,,,,,,,,,,,"-1,910,303.79","-1,511,782.26",,,,,,,,,,,,,,,,,,
负债合计,"244,347,901.45","222,847,686.36","291,089,238.16","262,253,340.71","403,593,719.69","412,987,378.25","340,938,379.09","326,025,599.44","389,997,031.15","433,094,759.98","325,158,027.44","261,206,567.72","213,455,382.13","171,968,839.64","153,153,124.14","140,255,951.23","136,695,282.61","118,715,568.32","77,529,694.41","47,730,696.10","64,298,012.12","61,099,798.72","59,065,299.07","58,842,367.21","37,235,328.24","27,518,934.65","25,042,664.78","23,598,415.26","506,138,718.75","702,370,312.31","772,806,212.15","818,136,743.54","847,913,783.03","823,351,837.43","918,694,366.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"22,000,000.00","99,663,389.24","99,663,389.24","99,663,389.24","477,473,930.24","443,984,731.00","477,473,930.24","410,473,930.24","410,473,930.24","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00","376,984,731.00"
无形资产,"11,089,488.00","11,833,564.33","29,338,961.59","29,013,368.69","28,957,179.25","28,792,474.90","28,627,770.55","28,463,066.20","28,298,361.85","28,133,657.50","27,968,953.15","27,804,248.80","27,639,544.45","27,452,721.10","27,289,536.82","26,741,689.86","26,655,648.72","18,009,072.68","17,898,095.48","17,787,118.28","17,676,141.08","16,881,830.80","16,783,353.61","16,684,876.42","16,586,399.23","16,487,922.04","16,389,444.85","16,290,967.66","26,781,157.14","26,525,305.73","26,378,073.44","11,329,815.49","11,240,481.31","11,753,467.83","13,049,340.61"
盈余公积,"2,881,558.42","977,206.97","6,532,610.56","9,650,500.37","11,641,918.57","1,413,073.15","13,375,901.87","12,559,470.21","12,666,057.87","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15","1,413,073.15"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,715,586.37","44,409,643.45","44,409,643.45","44,409,643.45","44,409,643.45","44,409,643.45","44,409,643.45"
未分配利润,"25,934,025.69","8,794,862.74","58,793,494.99","86,854,503.31","104,777,267.06","-1,755,780.75","120,383,116.76","79,256,828.41","91,894,520.72","-25,271,951.12","-30,043,079.66","-45,179,187.13","-63,027,405.65","-213,041,147.35","-219,218,583.78","-228,587,206.28","-240,227,485.28","-207,933,508.50","-216,616,028.95","-221,560,937.62","-227,305,803.15","-307,376,681.66","-309,407,060.53","-312,543,763.40","-315,524,639.95","-301,496,997.16","-302,225,581.66","-307,479,799.77","-309,240,831.69","-299,047,612.34","-297,844,790.38","-291,967,425.98","-298,226,097.48","-274,515,286.99","-273,092,524.26"
长期待摊费用,,,,,,,,,"540,000.00","533,250.00","526,500.00","519,750.00","513,000.00","506,250.00","499,500.00","772,750.00","1,269,000.00","479,250.00","472,500.00","465,750.00","459,000.00","452,250.00","445,500.00","438,750.00","432,000.00","425,250.00","418,500.00","411,750.00","814,817.48","747,937.51","2,636,705.74","2,212,484.08","1,779,961.39","1,566,177.30","1,393,471.69"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,776,360.47","137,086,823.53","141,383,468.40","134,987,150.85","133,410,749.93","153,413,665.48","156,484,286.73"
递延所得税资产,"431,280.30","121,966.07","365,808.37","232,388.25","585,144.22","358,770.56","1,124,822.80","537,574.81","283,552.65","167,382.13","163,304.07","100,397.52","113,301.93",,,,,,,,,,,,,,,,"1,125,320.22","2,291,934.24","2,132,316.68","3,959,793.30","4,623,873.53","3,678,665.08","3,205,172.88"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","1,415,644.38","15,409,711.68","15,409,711.68"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"116,729,868.23","120,888,823.61","220,198,645.43","251,234,030.57","332,968,461.19","259,327,761.68","331,790,998.33","265,963,924.80","297,841,490.77","367,081,705.70","371,943,537.79","375,280,292.59","392,441,620.51","303,118,845.56","302,322,375.48","299,504,554.62","295,123,425.77","238,730,943.44","286,268,260.25","283,792,800.45","281,318,512.98","214,425,941.66","212,879,684.34","211,338,747.05","189,800,921.03","188,254,986.27","186,729,882.94","185,197,327.03","311,931,242.76","313,016,026.79","313,042,573.04","204,869,407.12","203,931,105.24","217,739,260.98","215,448,457.97"
所有者权益(或股东权益)合计,"70,815,584.11","159,435,458.95","214,989,494.79","246,168,392.92","660,893,115.87","510,642,023.40","678,232,948.87","636,290,228.86","649,034,508.83","487,125,853.03","482,354,724.49","467,218,617.02","449,370,398.50","299,356,656.80","293,179,220.37","283,810,597.87","272,170,318.87","304,464,295.65","295,781,775.20","290,836,866.53","285,092,001.00","205,021,122.49","202,990,743.62","199,854,040.75","196,873,164.20","210,900,806.99","210,172,222.49","204,918,004.38","328,933,332.93","350,441,118.81","355,942,986.81","355,412,130.97","347,549,754.82","391,260,613.78","395,709,859.32"
资产总计,"315,163,485.56","382,283,145.31","506,078,732.95","508,421,733.63","1,064,486,835.56","923,629,401.65","1,019,171,327.96","962,315,828.30","1,039,031,539.98","920,220,613.01","807,512,751.93","728,425,184.74","662,825,780.63","471,325,496.44","446,332,344.51","424,066,549.10","408,865,601.48","423,179,863.97","373,311,469.61","338,567,562.63","349,390,013.12","266,120,921.21","262,056,042.69","258,696,407.96","234,108,492.44","238,419,741.64","235,214,887.27","228,516,419.64","835,072,051.68","1,052,811,431.12","1,128,749,198.96","1,173,548,874.51","1,195,463,537.85","1,214,612,451.21","1,314,404,225.72"
负债和所有者(或股东权益)合计,"315,163,485.56","382,283,145.31","506,078,732.95","508,421,733.63","1,064,486,835.56","923,629,401.65","1,019,171,327.96","962,315,828.30","1,039,031,539.98","920,220,613.01","807,512,751.93","728,425,184.74","662,825,780.63","471,325,496.44","446,332,344.51","424,066,549.10","408,865,601.48","423,179,863.97","373,311,469.61","338,567,562.63","349,390,013.12","266,120,921.21","262,056,042.69","258,696,407.96","234,108,492.44","238,419,741.64","235,214,887.27","228,516,419.64","835,072,051.68","1,052,811,431.12","1,128,749,198.96","1,173,548,874.51","1,195,463,537.85","1,214,612,451.21","1,314,404,225.72"
