科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"294,656,005.00","504,364,951.62","409,016,065.00","382,898,949.00","418,832,170.00","503,705,596.65","384,677,053.00","424,685,281.00","407,968,062.00","456,857,757.79","483,269,081.00","792,011,714.00","762,537,785.10","491,299,895.64","823,501,296.32","987,302,617.00","995,661,881.67","1,765,925,247.80","905,845,546.42","1,524,884,888.00","1,904,655,152.39","1,655,821,442.72","1,958,687,134.73","1,791,576,506.00","1,447,120,783.00","1,787,654,089.00","1,692,816,223.00","1,266,545,176.00","1,507,624,355.00","1,284,187,271.00","1,040,545,812.00","1,215,636,233.00","1,507,710,441.00","1,472,969,561.00","1,735,086,534.00","997,209,895.00","942,479,712.00","1,111,432,690.00","979,343,319.00","1,153,002,957.00","1,299,510,715.00","1,074,246,745.00"
应付职工薪酬,"129,694,871.00","131,382,249.08","138,558,593.00","145,927,552.00","118,740,850.00","107,305,292.20","107,196,076.00","221,166,784.00","199,446,146.00","164,752,862.79","168,801,994.00","237,155,968.00","201,996,268.86","201,595,460.60","193,378,702.08","276,852,910.00","236,877,660.98","203,327,314.21","222,518,137.40","318,116,747.00","253,139,216.66","239,721,789.20","214,551,720.75","321,424,528.00","242,263,440.00","223,893,591.00","237,035,641.00","389,444,043.00","263,877,168.00","245,685,244.00","349,326,824.00","569,619,991.00","469,934,852.00","403,416,187.00","437,997,315.00","652,672,744.00","407,969,377.00","420,640,037.00","462,327,145.00","661,764,830.00","414,430,209.00","449,345,964.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"766,845,208.00","786,301,213.91","940,393,596.00","627,332,229.00","537,553,305.00","674,630,353.42","507,276,574.00","564,363,895.00","473,082,506.00","609,840,545.87","696,016,027.00","1,030,360,245.00","879,732,878.81","878,640,458.41","1,251,341,672.53","1,709,391,219.00","1,311,310,205.31","1,309,241,672.87","1,462,981,923.44","1,692,027,264.00","1,491,596,745.55","1,130,309,509.32","1,149,342,912.44","1,014,800,781.00","782,102,429.00","783,333,266.00","942,980,242.00","656,071,856.00","671,987,018.00","635,027,205.00","742,268,229.00","698,586,919.00","806,016,134.00","593,457,449.00","326,869,108.00","490,865,153.00","561,664,374.00","621,069,208.00","632,206,017.00","1,175,693,479.00","1,167,293,775.00","1,112,027,667.00"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"38,937.50","996,880.00",,,,,,,,,,,,,,"32,191,601.02",,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,"1,844,934.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"27,648,374.00","25,434,920.00","45,398,800.00","89,767,870.00","85,116,809.00","54,684,790.72","9,903,475.00","47,681,818.00","14,091,909.00","17,180,716.23","13,391,769.00","29,070,369.00","23,288,545.00","1,465,726,190.56","7,398,821.14","23,125,841.00","77,623,999.72","2,189,076,365.00","400,000.00","57,397,500.00","17,468,145.42","2,195,146,052.19","5,534,437.19","5,534,343.00","20,740,294.00","1,841,855,584.00","102,187,116.00","35,938,170.00","15,938,214.00","1,749,763,259.00","17,139,341.00","119,000,981.00","51,052,022.00","1,303,181,952.00","25,764,105.00","27,165,124.00","8,565,022.00","1,511,566,682.00","7,193,263.00","4,193,049.00","126,077,108.00",
存货,"1,044,245,379.00","1,416,667,505.16","1,875,134,146.00","1,593,507,693.00","1,496,128,263.00","1,702,967,643.04","1,855,026,404.00","2,637,617,977.00","2,822,991,929.00","2,791,821,955.48","3,072,718,265.00","3,482,682,131.00","3,858,171,512.76","4,059,637,796.06","4,604,944,892.92","7,160,297,387.00","8,327,623,161.15","8,339,798,517.86","10,176,287,072.14","11,602,493,132.00","12,150,439,598.84","9,987,329,794.86","9,515,431,190.78","8,200,028,550.00","8,744,779,893.00","10,026,285,749.00","10,724,721,039.00","10,353,917,540.00","10,195,269,948.00","10,204,462,452.00","10,112,247,327.00","10,951,318,480.00","10,779,715,708.00","9,904,125,825.00","10,382,618,326.00","12,002,626,649.00","12,783,696,494.00","12,079,418,210.00","12,887,958,274.00","11,089,834,955.00","11,187,956,747.00","11,815,923,636.00"
其他应付款,"1,318,788,163.00","1,069,556,474.45","1,025,022,665.00","1,382,674,683.00","1,256,178,362.00","1,134,914,839.74","880,886,786.00","1,102,579,579.00","1,077,180,973.00","880,141,334.91","899,402,498.00","1,734,015,864.00","2,065,960,777.92","1,344,990,562.15","1,778,933,407.13","2,073,223,413.00","2,048,660,806.24","2,017,438,609.79","1,651,828,264.99","2,029,208,186.00","1,569,293,944.47","1,938,496,244.84","2,067,793,589.66","2,267,104,690.00","1,950,515,237.00","2,889,349,166.00","2,850,542,893.00","2,626,729,259.00","2,585,021,530.00","3,125,072,352.00","3,279,114,232.00","4,289,196,570.00","4,338,299,928.00","4,566,206,161.00","4,043,883,793.00","3,953,476,058.00","3,264,696,219.00","4,137,813,820.00","3,424,196,458.00","3,642,115,277.00","3,247,323,404.00","3,866,580,213.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,"5,768.86",,,,,,,,,,,,,,,,,"458,040,000.00","28,600,000.00","31,500,000.00","31,500,000.00","366,489,750.00","363,792,946.00","355,818,905.00","7,513,141.00","257,775,683.00","227,772,268.00","49,997,508.00"
一年内到期的非流动负债,"407,639,039.00","311,610,900.00","254,000,000.00","204,125,391.00","265,697,252.00","299,927,252.00","296,779,017.00","338,305,312.00","57,377,473.00","76,832,700.00","73,832,700.00","652,448,993.00","503,966,063.00","515,920,202.90","341,933,677.62","216,444,590.00","163,651,876.67","161,394,990.00","174,210,861.82","535,867,957.00","525,095,313.82","1,068,122,915.40","1,328,196,464.70","1,377,984,690.00","1,467,931,186.00","1,106,677,948.00","1,455,671,901.00","1,347,611,097.00","1,431,443,490.00","2,986,385,366.00","4,294,658,737.00","6,053,652,249.00","8,292,767,663.00","2,244,773,670.00","3,070,458,008.00","4,218,609,112.00","4,217,826,538.00","4,471,547,530.00","4,452,394,473.00","4,600,343,261.00","4,479,807,743.00","4,275,283,071.00"
其他流动资产,"56,136,080.00","144,068,611.45","123,978,084.00","94,423,248.00","183,224,015.00","247,232,239.85","112,799,499.00","693,181,095.00","767,194,049.00","765,004,305.73","439,925,916.00","118,665,426.00","130,185,395.13","155,837,829.65","184,245,430.62","584,909,276.00","677,191,819.95","858,571,526.86","1,344,519,884.86","687,006,618.00","520,092,371.91","669,436,916.85","1,101,853,900.58","751,212,263.00","922,591,419.00","1,175,151,334.00","951,494,128.00","1,129,315,164.00","1,111,829,693.00","1,642,020,728.00","1,085,158,205.00","1,151,678,678.00","1,324,353,774.00","1,217,366,045.00","1,353,452,272.00","1,970,998,795.00","1,995,610,432.00","2,598,507,226.00","2,224,610,475.00","3,528,021,403.00","1,411,636,164.00","1,641,186,796.00"
其他流动负债,,"1,417,610.94","1,417,611.00",,,,,"265,000,000.00","265,000,000.00","265,000,000.00",,,,,,,,,,,,,,,,,,,,"45,355,754.00",,"1,004,821,498.00","4,004,797,441.00","4,000,000,000.00","5,000,000,001.00","5,000,000,000.00","5,000,000,000.00","3,000,000,000.00",,,,"1,313,414,278.00"
流动资产合计,"4,425,121,558.00","10,665,184,899.22","9,410,570,714.00","8,052,036,264.00","8,679,481,291.00","7,848,711,204.58","8,265,270,105.00","8,961,170,750.00","10,213,359,563.00","11,239,476,246.68","10,735,331,131.00","11,060,565,856.00","12,283,886,354.38","15,489,270,667.64","15,554,405,165.29","17,931,875,798.00","18,519,644,386.84","21,189,756,991.82","22,600,898,224.45","24,333,698,904.00","26,824,807,951.58","21,822,121,935.05","20,786,778,540.95","17,931,787,510.00","19,215,520,770.00","21,621,076,097.00","21,296,200,087.00","19,618,226,590.00","19,872,805,558.00","21,599,778,414.00","21,955,388,099.00","21,794,847,042.00","28,949,468,093.00","23,297,792,957.00","22,751,392,615.00","24,140,208,828.00","27,858,983,559.00","31,190,156,526.00","29,907,747,396.00","28,675,010,591.00","29,770,289,838.00","29,185,062,924.00"
流动负债合计,"6,638,444,381.00","4,863,517,488.16","5,839,125,152.00","5,659,215,485.00","5,783,100,418.00","6,753,204,990.37","6,678,909,179.00","7,168,213,979.00","7,153,273,486.00","9,134,488,023.38","9,085,494,737.00","9,636,421,273.00","9,599,483,181.62","12,855,795,994.58","13,039,719,267.37","16,364,642,839.00","18,462,434,055.64","22,325,127,822.76","22,764,645,842.72","22,978,617,534.00","23,764,403,407.29","22,513,373,498.56","21,494,087,144.34","19,959,966,260.00","22,022,471,922.00","27,453,513,905.00","23,723,502,879.00","23,504,058,573.00","23,523,207,424.00","29,070,601,641.00","28,965,588,583.00","31,526,388,423.00","39,553,544,191.00","32,329,264,656.00","31,144,124,104.00","33,851,986,645.00","34,368,595,006.00","34,356,262,378.00","30,938,164,170.00","28,793,593,015.00","29,684,109,561.00","30,118,039,642.00"
可供出售金融资产,"301,526,012.00","301,619,996.23","152,375,412.00","63,491,367.00","83,785,424.00","183,930,857.78","102,807,418.00","383,855,385.00","384,446,448.00","509,607,811.25","615,908,587.00","2,058,973,823.00","1,969,210,325.82","2,181,627,136.82","2,205,321,927.10","938,012,473.00","965,906,875.21","834,654,454.23","829,543,579.72","576,013,498.00","417,254,304.07","329,041,159.56","907,379,591.52","343,624,001.00","117,528,270.00","427,373,603.00","426,276,836.00","495,285,702.00","906,369,351.00","1,287,348,371.00","1,120,189,674.00","972,008,647.00","1,075,913,550.00","1,227,624,679.00","1,172,633,457.00","1,076,496,651.00","1,373,193,919.00","1,240,611,333.00","1,212,863,149.00","778,201,186.00","2,014,200,106.00",
长期借款,"2,759,660,000.00","1,234,320,801.69","1,131,042,400.00","969,368,289.00","884,389,672.00","694,295,000.00","596,416,862.00","407,410,000.00","800,813,034.00","2,245,598,246.00","2,524,005,004.00","2,303,074,858.00","2,627,858,487.54","2,769,181,244.00","2,932,728,513.09","2,360,713,448.00","3,471,918,088.09","4,226,094,322.41","5,816,376,142.94","6,654,629,747.00","8,761,695,931.42","8,213,792,500.36","8,945,734,195.74","6,997,843,844.00","6,409,389,889.00","6,602,536,841.00","7,368,244,738.00","8,339,476,546.00","8,540,286,867.00","8,351,630,892.00","8,986,837,752.00","9,251,188,420.00","8,172,839,580.00","8,348,852,226.00","6,270,676,314.00","5,775,423,277.00","6,350,489,237.00","5,493,505,501.00","6,445,021,325.00","6,599,046,795.00","6,892,370,776.00","6,883,997,079.00"
持有至到期投资,,,,,,,,,,"1,361,085,430.20","1,361,085,430.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,"1,787,652,080.67","3,052,820,160.00","2,987,514,948.00","2,987,252,868.30","3,004,437,828.30","3,014,172,228.30","2,987,766,076.00","2,993,180,004.67","2,951,831,219.26","2,939,822,405.11","5,405,880,513.00","5,434,141,466.00","5,436,307,609.00","7,939,179,072.00","7,923,716,925.00","7,931,955,781.00","6,220,651,837.00","8,300,000,000.00","8,300,000,000.00","10,187,748,037.00","13,300,000,000.00","16,268,422,416.00","16,270,310,335.00","16,272,218,017.00","16,274,145,685.00","16,276,093,561.00","13,779,116,465.00","13,780,050,846.00","13,782,488,614.00"
长期应收款,,"630,920.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"236,570,201.00","266,154,964.50","276,486,993.00","264,522,364.00","250,321,205.00","205,183,898.30","206,199,022.00","272,480,101.00","279,912,445.00","271,780,679.06","253,946,223.00","157,147,490.00","140,358,134.55","160,832,582.74","89,593,013.16","159,595,217.00","169,212,028.92","162,478,740.46","190,448,711.15","169,472,564.00","180,625,098.67","164,048,951.29","203,852,196.61","309,261,109.00","321,804,917.00","356,607,221.00","354,833,354.00","413,864,086.00","409,271,890.00","411,518,226.00","404,545,848.00","1,171,224,739.00","1,241,620,064.00","1,094,744,980.00","1,199,984,357.00","397,617,073.00","405,135,074.00","427,165,649.00","452,562,356.00","563,703,645.00","563,832,709.00","563,710,723.00"
长期股权投资,"1,780,837,856.00","1,772,491,502.78","1,833,567,886.00","1,726,531,320.00","1,739,327,812.00","1,680,444,502.43","1,837,647,105.00","1,688,066,879.00","1,818,353,257.00","1,955,767,027.23","2,235,427,594.00","2,673,804,272.00","2,796,018,351.53","2,976,806,874.48","3,070,570,176.31","3,203,933,411.00","4,761,690,610.83","4,608,025,649.85","4,551,717,680.68","4,410,652,450.00","4,303,093,588.43","4,514,860,192.12","4,481,843,306.83","5,034,150,419.00","5,407,879,374.00","5,357,523,907.00","5,225,360,927.00","5,346,350,207.00","5,379,760,843.00","5,306,783,771.00","5,246,777,417.00","6,941,121,652.00","6,983,468,040.00","7,308,104,542.00","7,323,097,853.00","7,909,027,958.00","7,238,893,727.00","7,207,977,698.00","6,950,853,147.00","6,797,348,216.00","6,916,818,310.00","7,026,459,572.00"
专项应付款,"17,744,135.00","18,796,434.91","19,209,018.00","13,989,701.00","22,204,750.00","23,587,394.42",,,"42,384,898.00",,"33,858,876.00",,"67,943,796.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"58,329,297.00","56,845,203.96","56,349,962.00","57,211,090.00","55,531,907.00","55,027,311.94","54,522,716.00","55,145,332.00","54,635,393.00","54,122,249.72","53,611,304.00","53,100,358.00","52,589,362.46","52,078,466.72","51,567,520.97","51,056,575.00","50,545,629.47","50,034,683.72","49,523,737.97","49,065,516.00","48,567,927.90","48,070,339.35","47,572,750.85","112,444,271.00","111,409,599.00","110,374,927.00","109,340,256.00","174,284,695.00","173,728,005.00","171,961,935.00","170,248,596.00","168,402,512.00","166,556,428.00","164,208,374.00","160,279,975.00","193,291,103.00","201,932,937.00","199,351,881.00","196,770,825.00","350,540,469.00","345,076,603.00","341,390,510.00"
预计负债,,,,,,,,,,,"19,500,000.00",,,,,,,,,"167,021,572.00","156,101,119.69","156,101,119.69","156,101,119.69","147,115,898.00","147,115,897.00","167,982,142.00","167,982,142.00","177,486,513.00","145,026,890.00","143,951,420.00","719,937,478.00","720,404,428.00","723,953,411.00","739,919,631.00","745,377,118.00","871,311,724.00","886,000,717.00","868,839,869.00","864,398,366.00","861,014,312.00","836,211,662.00","871,427,216.00"
固定资产,"4,103,007,115.00","4,399,066,593.88","4,806,866,917.00","5,611,146,690.00","5,513,998,702.00","5,740,886,866.37","6,013,811,632.00","7,340,321,073.00","7,720,033,613.00","7,888,615,042.74","8,261,288,324.00","8,444,568,258.00","8,624,860,959.67","8,422,136,963.91","8,743,914,058.06","10,145,321,562.00","11,816,329,860.38","12,117,765,897.63","13,213,213,930.86","15,595,461,755.00","15,970,456,355.07","16,507,914,093.33","18,483,221,160.31","19,353,330,551.00","18,988,810,744.00","21,474,362,528.00","22,214,236,191.00","25,003,524,624.00","24,796,246,791.00","23,822,064,837.00","25,010,706,708.00","29,359,351,288.00","28,911,055,559.00","28,865,858,698.00","30,773,149,021.00","32,530,610,194.00","31,776,248,959.00","31,895,777,927.00","31,210,015,582.00","30,136,199,603.00","29,120,310,628.00","28,989,967,928.00"
递延所得税负债,"28,127,502.00","25,673,624.03","1,823,640.00","131,328,245.00","138,727,034.00","141,312,037.60","139,707,321.00","143,889,722.00","150,612,267.00","141,116,101.37","131,766,912.00","219,426,202.00","186,786,451.68","242,011,106.30","240,711,152.85","226,385,417.00","223,421,989.07","222,882,292.84","287,313,786.36","447,085,685.00","446,730,548.50","438,467,582.14","470,029,472.27","443,536,908.00","438,900,647.00","561,366,528.00","538,552,748.00","593,335,439.00","494,629,111.00","497,950,549.00","507,072,371.00","513,296,967.00","522,427,798.00","480,880,229.00","479,423,986.00","481,069,873.00","483,065,298.00","555,082,522.00","576,583,880.00","624,524,725.00","631,460,601.00","612,991,641.00"
在建工程,"1,751,741,206.00","2,276,551,655.98","2,403,870,013.00","2,500,239,782.00","2,839,510,794.00","3,178,538,879.16","3,506,260,063.00","2,574,841,583.00","2,666,154,533.00","2,871,681,347.89","3,547,171,720.00","3,999,386,221.00","4,418,173,341.72","5,539,067,475.01","6,744,864,830.54","7,898,525,167.00","7,580,535,732.91","8,469,894,070.66","9,195,343,005.70","8,394,603,506.00","9,002,820,621.76","9,785,338,394.29","9,199,902,135.85","9,986,200,612.00","10,770,678,737.00","9,661,414,653.00","9,746,491,039.00","7,964,785,151.00","8,178,147,749.00","9,596,969,798.00","10,364,735,968.00","6,160,763,924.00","7,186,456,858.00","7,133,050,257.00","5,643,871,730.00","3,984,843,811.00","4,467,521,450.00","3,726,331,228.00","4,253,144,688.00","3,122,296,899.00","3,483,123,451.00","3,961,253,717.00"
其他非流动负债,,,,,,,"34,963,071.00","40,679,515.00",,"36,456,067.48",,"56,492,153.00",,"59,013,426.30","52,558,491.80","88,670,506.00","88,845,341.19","285,535,309.30","454,700,409.49","366,862,124.00","578,772,663.53","581,376,734.93","700,699,223.64","549,332,668.00","453,743,659.00","556,749,838.00","577,736,515.00",,,,,,"486,018,981.00",,,,,,,,,
工程物资,"148,969,937.00","154,613,440.54","168,954,323.00","147,918,857.00","142,106,563.00","170,847,958.95","106,045,036.00","135,851,038.00","79,424,286.00","79,608,318.06","89,734,980.00","113,160,383.00","148,258,788.35","152,378,193.18","544,969,023.49","333,854,223.00","378,327,022.52","287,106,036.60","346,623,914.94","136,501,422.00","187,574,677.42","198,005,271.51","205,889,317.06","189,696,519.00","198,871,487.00","210,595,696.00","251,062,259.00","274,012,010.00","176,158,834.00","150,523,571.00","152,792,111.00","240,135,740.00","282,009,301.00","389,435,801.00","191,073,018.00","194,114,106.00","164,955,826.00","172,494,288.00","189,820,333.00","174,271,545.00","201,812,973.00",
非流动负债合计,"3,042,101,838.00","1,544,945,825.13","1,428,562,051.00","1,379,208,599.00","1,295,642,661.00","1,064,378,330.32","977,286,276.00","864,459,338.00","1,273,722,644.00","2,694,951,093.91","2,963,077,015.00","2,736,140,703.00","3,022,946,870.75","5,018,690,440.01","6,368,411,330.90","5,822,879,536.00","6,940,650,315.57","7,901,428,493.31","9,763,011,278.24","10,792,837,768.00","13,117,105,366.48","12,505,618,107.67","13,416,238,613.06","13,852,970,940.00","13,205,096,475.00","13,681,550,179.00","16,946,528,569.00","17,986,606,730.00","18,045,705,786.00","16,132,699,792.00","19,449,898,602.00","20,459,389,980.00","21,334,607,871.00","24,445,151,645.00","25,436,111,990.00","24,249,205,428.00","24,837,467,390.00","24,049,304,682.00","25,031,618,279.00","22,878,825,317.00","23,150,522,506.00","23,149,746,482.00"
固定资产清理,,,"-1,498,881.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
