科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
负债合计,"342,442,628.59","316,524,035.04","417,416,618.65","605,330,767.01","625,362,779.04","608,077,496.12","659,281,190.42","1,180,436,079.80","1,094,241,929.99","1,089,156,655.67","1,485,784,952.00","1,335,979,840.12"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00"
油气资产,,,,,,,,,,,,
资本公积,"209,772,463.62","209,772,463.62","230,992,348.82","209,772,463.62","231,777,348.32","808,507,725.80","808,507,725.80","736,507,725.80","736,507,725.80","736,764,392.47","736,764,392.47","736,764,392.47"
无形资产,"17,325,933.20","17,980,655.84","75,418,514.86","83,354,598.78","82,703,681.24","82,353,161.26","81,667,373.76","111,100,426.49","111,172,361.21","110,403,800.15","111,807,756.19","150,861,369.92"
盈余公积,"17,313,058.63","24,408,990.07","34,379,176.86","36,501,165.38","34,379,176.86","50,139,401.28","50,139,401.28","50,139,401.28","50,139,401.28","62,935,603.20","62,935,603.20","62,935,603.20"
开发支出,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,
商誉,,,,,,,,,,,,
未分配利润,"109,904,420.84","128,767,803.77","173,499,484.92","227,812,071.02","238,556,743.52","254,663,604.25","289,412,014.28","253,580,884.75","274,425,432.52","276,659,134.89","366,918,651.67","371,912,507.79"
长期待摊费用,,,,,,,,,,"418,015.10","1,294,498.39","1,173,139.16"
少数股东权益,,,,"34,439,399.71","33,791,091.08","34,707,507.40","36,560,767.40","32,774,764.93","26,307,645.96","17,044,867.76","10,550,004.16","7,774,203.22"
递延所得税资产,"711,979.09","1,250,770.72","2,207,182.66","2,262,542.95","3,062,536.11","3,144,915.70","3,144,915.70","3,349,233.61","3,144,915.70","3,463,226.84","3,463,226.84","3,993,451.66"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,"5,113,512.81","9,730,997.61","414,784.05","92,078,335.21","101,212,658.14","112,307,686.76","115,029,677.36","162,718,520.94","217,146,653.19","256,163,385.99","270,271,423.50","588,543,396.31"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"535,510,914.43","534,879,928.52","582,997,072.81","683,948,171.40","732,615,326.34","805,098,516.49","900,746,133.19","1,121,087,299.96","1,190,369,556.70","1,277,411,113.11","1,298,362,073.55","1,694,609,295.15"
所有者权益(或股东权益)合计,"426,989,943.09","452,949,257.46","528,871,010.60","598,525,099.73","628,504,359.78","1,268,018,238.73","1,304,619,908.76","1,264,851,188.69","1,279,523,944.77","1,284,435,738.55","1,366,805,484.44","1,483,952,636.31"
资产总计,"769,432,571.68","769,473,292.50","946,287,629.25","1,203,855,866.74","1,253,867,138.82","1,876,095,734.85","1,963,901,099.18","2,445,287,268.49","2,373,765,874.76","2,373,592,394.22","2,852,590,436.44","2,819,932,476.43"
负债和所有者(或股东权益)合计,"769,432,571.68","769,473,292.50","946,287,629.25","1,203,855,866.74","1,253,867,138.82","1,876,095,734.85","1,963,901,099.18","2,445,287,268.49","2,373,765,874.76","2,373,592,394.22","2,852,590,436.44","2,819,932,476.43"
