科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"109,071,941.95","81,918,674.56","106,021,776.31","442,114,699.04","404,276,038.07","412,046,725.02","433,905,282.52","344,014,173.04","400,729,342.91","425,083,326.48","401,966,917.08","420,368,349.35","437,086,014.75","364,273,983.46","321,148,214.94","370,633,847.80","395,656,443.93","508,001,883.34","583,648,951.31","581,204,193.09","581,734,519.07","614,232,461.36","629,890,376.48","610,487,641.59","597,050,162.06","567,051,074.62","483,338,803.44","550,417,112.07","534,851,280.89","581,488,947.03","636,752,265.28","542,563,552.93","462,593,600.96","648,453,410.24","684,561,287.34","671,953,009.86","720,106,575.12","641,314,831.41","535,653,091.15","580,825,535.88"
流动负债合计,"112,406,273.47","96,526,941.33","83,631,964.29","83,726,752.05","40,521,341.37","42,435,940.33","38,100,136.43","38,082,154.06","64,887,861.20","73,138,475.26","54,711,538.66","54,728,797.88","65,925,648.00","96,251,090.30","168,880,601.36","182,360,416.35","186,805,586.57","250,072,315.49","260,183,761.90","231,642,335.86","267,840,200.80","258,114,016.05","263,590,796.05","232,974,899.45","220,919,626.87","238,512,984.00","153,851,972.69","227,614,389.59","216,877,514.13","232,542,231.30","235,278,323.09","126,404,987.17","168,757,107.78","308,223,500.23","331,070,857.90","288,056,702.77","321,002,258.53","203,252,697.61","164,533,776.66","204,785,557.75"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,750,000.00","5,750,000.00","5,750,000.00","77,750,000.00","77,308,788.44","77,308,788.44","77,308,788.44","77,308,788.44","77,104,365.94","77,104,365.94","77,104,365.94","77,104,365.94","72,219,246.26","72,219,246.26","69,419,246.26","69,419,246.26","60,959,622.02",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","4,400,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","4,750,000.00","4,750,000.00","4,750,000.00","4,750,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00","3,950,000.00"
长期股权投资,,,"2,541,400.00","2,541,400.00","2,541,400.00","2,541,400.00","2,541,400.00","88,291,400.00","2,541,400.00","8,541,400.00","9,291,400.00","9,291,400.00","10,341,400.00","137,800,000.00","15,712,755.02","15,712,755.02","17,860,326.06","35,519,259.81","40,210,611.86","40,657,758.65","34,419,537.40","34,780,001.72","33,751,600.66","33,751,600.66","32,751,664.52","32,751,664.52","34,899,202.81","34,899,202.81","35,034,244.59","35,034,244.59","35,971,866.33","35,971,866.33","35,894,709.13","35,894,709.13","38,014,317.00","38,014,317.00","39,586,478.50","39,236,478.50","52,976,502.52","60,120,878.26"
专项应付款,"4,084,292.39","710,000.00",,,,,,"450,000.00",,,,,,,,,,,,,,,,,,,,,,"162,694.00",,,,,,,,,,
投资性房地产,"6,875,504.94","6,502,065.42","6,128,625.90","6,035,266.02","5,941,906.14","5,848,546.26","5,755,186.38","5,661,826.50","5,568,466.62","5,475,106.74","5,381,746.86","5,288,386.98","5,195,027.10","5,101,667.22","5,258,307.34","5,164,947.46","5,068,556.32","4,972,165.18","5,386,241.26","5,283,660.70","5,181,080.08","5,078,499.46","4,975,918.84","4,877,328.22","4,774,747.60","4,672,166.98","4,565,596.36","4,462,570.69","4,361,867.02","4,261,163.35","4,160,459.68","4,059,756.01","3,959,052.34","3,858,348.67","3,825,489.91","3,723,963.61","3,622,564.01","3,521,037.71","3,419,384.71","3,317,858.41"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"105,917,098.07","93,832,538.46","85,462,413.37","83,132,564.55","90,158,690.80","87,584,315.03","118,361,820.32","115,839,794.94","165,932,594.36","166,927,375.04","202,618,088.38","199,875,138.68","196,844,119.42","194,064,703.81","268,226,756.73","255,274,812.77","263,809,483.73","256,305,241.04","283,184,992.53","275,916,787.09","274,587,331.04","267,784,245.39","269,525,509.83","266,673,247.89","265,436,751.12","260,585,007.80","276,461,808.71","273,007,709.94","265,021,487.95","257,631,606.47","255,203,898.29","248,384,097.09","280,257,629.07","276,296,247.90","385,705,134.43","375,319,165.12","365,454,959.27","356,786,832.38","400,503,282.01","391,146,443.14"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"4,988,671.71","34,174,715.31","44,812,023.09","47,640,413.66","51,397,514.22","64,270,605.83","32,757,827.90","38,016,906.96","46,695,660.11","44,704,259.42","11,032,527.28","11,711,074.28","9,712,759.16","20,742,676.26","20,366,196.98","22,026,330.40","23,974,117.27","25,641,960.85","4,870,436.25","6,629,192.88","6,275,614.87","9,566,344.89","14,600,990.46","19,494,767.99","20,518,875.70","40,091,326.47","64,608,965.87","80,470,956.67","83,688,815.42","95,346,570.38","96,700,275.68","104,441,811.31","123,477,441.87","129,847,376.09","53,774,750.10","57,292,788.66","62,949,949.75","65,938,806.88","37,075,376.09","38,670,423.71"
其他非流动负债,,"2,550,005.13","2,364,210.25","2,317,761.53","2,271,312.81","2,079,651.25","4,035,805.37","3,585,805.37","3,861,702.92","3,324,651.70","3,687,600.48","3,687,600.48","3,513,498.03","3,513,498.03","3,969,895.58","4,007,395.58","3,786,459.78","3,757,719.78","81,574,690.68","80,599,690.68","79,752,088.25","79,752,088.25",,,,,,,,,,,,,,,,,"7,117,418.92","6,874,052.88"
工程物资,"164,286.25","306,514.02",,,,,,,,,"1,530,567.54","1,995,417.92","2,116,721.92","900,716.33",,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,034,292.39","7,210,005.13","6,314,210.25","6,267,761.53","6,221,312.81","6,029,651.25","7,985,805.37","7,985,805.37","7,811,702.92","7,724,651.70","7,637,600.48","7,637,600.48","7,463,498.03","7,463,498.03","7,919,895.58","7,957,395.58","7,736,459.78","7,707,719.78","85,524,690.68","84,549,690.68","83,702,088.25","83,702,088.25","83,072,485.82","82,048,985.82","80,867,050.06","79,843,550.06","79,306,614.28","78,283,114.28","76,949,928.51","76,089,122.51","73,785,742.74","72,762,242.74","71,441,973.64","70,418,473.64","68,685,704.54","69,819,984.37","73,813,051.46","72,836,099.04","71,469,841.92","70,202,975.88"
固定资产清理,,,,,,,,"33,186.71",,,"4,487,658.60",,"1,349,353.72","1,496,394.97",,"121,233.34","164,699.34","164,699.34",,,,,,,,,,,,,,,,,,,"2,645,413.11",,,
负债合计,"120,440,565.86","103,736,946.46","89,946,174.54","89,994,513.58","46,742,654.18","48,465,591.58","46,085,941.80","46,067,959.43","72,699,564.12","80,863,126.96","62,349,139.14","62,366,398.36","73,389,146.03","103,714,588.33","176,800,496.94","190,317,811.93","194,542,046.35","257,780,035.27","345,708,452.58","316,192,026.54","351,542,289.05","341,816,104.30","346,663,281.87","315,023,885.27","301,786,676.93","318,356,534.06","233,158,586.97","305,897,503.87","293,827,442.64","308,631,353.81","309,064,065.83","199,167,229.91","240,199,081.42","378,641,973.87","399,756,562.44","357,876,687.14","394,815,309.99","276,088,796.65","236,003,618.58","274,988,533.63"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","195,756,300.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00","391,512,600.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"38,363,574.79","38,363,574.79","38,963,574.79","354,333,061.79","354,333,061.79","354,333,061.78","356,323,974.79","356,323,974.79","296,323,974.79","296,323,974.80","296,323,974.79","296,323,974.79","296,323,974.79","296,323,974.79","296,323,974.79","296,323,974.79","236,323,974.79","236,323,974.79","236,323,974.79","263,396,960.12","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","63,206,697.86","22,075,701.82","22,553,502.97","31,157,125.89","29,389,564.42","31,157,125.89","31,157,125.89","31,888,636.03","31,888,636.03"
无形资产,"16,102,259.02","20,385,859.11","20,392,164.90","20,252,830.63","22,886,453.32","22,816,438.03","25,902,649.18","25,965,939.91","35,643,184.78","35,421,620.82","36,677,085.64","36,420,096.66","36,077,956.15","38,360,711.33","68,743,799.40","68,281,069.04","67,962,669.11","67,672,596.34","110,586,575.84","109,865,764.38","151,906,309.25","151,424,062.01","150,216,480.02","149,224,887.95","148,428,647.82","147,046,449.30","146,309,430.36","145,292,121.51","144,282,703.73","143,327,981.06","143,466,487.98","142,475,158.48","144,305,109.22","143,401,537.59","142,453,239.80","143,865,223.19","142,682,346.05","141,726,063.81","140,805,133.52","139,963,836.05"
盈余公积,"4,769,896.17","6,939,034.28","10,723,961.71","10,723,961.71","10,723,961.70","10,552,937.40","14,813,896.03","14,642,871.72","14,813,896.03","14,642,871.72","19,440,562.59","19,440,562.59","19,440,562.59","19,440,562.59","25,177,971.67","25,177,971.67","25,177,971.67","25,177,971.67","34,535,221.60","34,535,221.60","34,535,221.60","34,535,221.60","47,855,346.87","47,855,346.87","47,855,346.87","47,855,346.87","59,307,351.19","59,307,351.19","59,307,351.19","59,307,351.19","63,420,348.22","63,420,348.22","63,420,348.22","63,420,348.22","74,321,636.21","74,321,636.21","74,321,636.21","74,321,636.21","84,511,405.32","84,511,405.32"
开发支出,,"2,840,024.87","2,840,024.87","2,840,024.87","693,176.14","693,176.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,536,077.00","97,541,060.79","100,120,105.68"
商誉,"6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","6,847,865.38","208,763,856.27","208,763,856.27","208,763,856.27","208,763,856.27","185,387,756.27","185,387,756.27","185,387,756.27","179,387,756.27","165,387,756.27","165,387,756.27","165,387,756.27","157,387,756.27","135,637,756.27","135,637,756.27","135,637,756.27","126,637,756.27","103,139,890.89","105,139,890.89","103,322,590.89","83,322,590.89","78,539,890.89","78,539,890.89","78,539,890.89","54,539,890.89","51,079,890.89","51,079,890.89"
未分配利润,"40,396,204.91","49,161,052.71","84,700,492.63","90,206,431.53","106,140,824.54","122,031,509.88","133,427,619.98","140,304,298.70","142,799,475.93","163,765,371.24","169,683,407.29","178,268,096.85","189,226,594.04","211,271,055.08","221,211,180.47","230,318,010.82","256,872,914.24","301,480,639.82","313,815,698.85","330,857,884.76","355,938,229.14","388,760,606.36","404,824,903.95","415,541,783.86","410,394,796.68","439,314,979.71","435,263,597.48","439,363,314.63","426,843,701.29","448,275,378.18","474,738,484.46","485,677,281.40","469,452,350.95","502,323,284.43","520,815,176.73","543,529,253.22","548,302,138.69","577,957,770.89","595,575,915.94","603,276,804.14"
长期待摊费用,,,,,,,,,,,,,,,"5,486,042.88","8,000,294.60","6,018,973.82","6,653,256.43","19,985,446.77","21,292,578.56","18,072,178.49","17,896,440.23","22,372,455.75","21,499,769.83","25,129,054.78","24,657,169.71","26,036,286.65","25,001,262.55","24,746,915.39","24,012,758.50","24,207,986.64","23,268,463.68","18,762,127.20","18,632,053.45","17,494,289.60","16,762,888.01","16,328,200.67","15,838,245.52","15,368,258.50","14,770,337.59"
少数股东权益,,,,,,,"8,839,043.04",,"8,781,620.50","9,038,913.30","9,224,359.10","10,979,012.19","12,268,374.52","14,642,698.83","75,771,424.49","91,871,128.08","95,934,747.39","109,748,228.12","119,823,855.05","80,698,828.94","88,072,399.64","90,613,196.32","90,608,987.38","90,510,749.86","96,975,461.99","96,335,753.87","95,133,751.50","95,682,526.27","99,695,011.53","104,053,394.34","106,148,873.51","111,344,808.64","56,807,690.48","53,606,672.94","53,054,219.11","53,504,349.49","55,521,197.34","51,270,936.23","50,852,304.38","51,078,134.52"
递延所得税资产,"1,235,725.44","884,792.93","1,023,784.91","1,035,334.02","1,188,012.37","996,350.81","1,652,137.01","1,643,431.88","2,274,234.57","2,557,431.72","1,849,682.55","1,849,682.15","1,755,211.41","2,326,127.42","6,682,041.62","6,682,041.62","7,923,844.17","7,923,844.16","6,073,906.97","6,073,906.97","6,643,021.48","6,749,989.42","17,508,140.80","18,060,818.91","17,849,129.40","17,939,159.55","16,615,313.24","16,221,761.37","15,803,996.05","15,724,780.55","13,637,906.28","13,644,490.08","13,194,829.26","13,181,895.59","13,110,356.29","12,764,444.64","13,086,875.89","13,073,824.18","12,643,685.35","12,570,637.42"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"1,170,000.00",,,,"4,549,324.07","4,356,606.72","38,175,873.72","38,175,873.72","52,157,233.00","50,924,251.38","55,042,746.38","54,772,686.38","36,533,585.83","36,392,772.04","36,558,972.04","37,527,663.34","40,537,012.73","40,565,621.32","4,973,581.32","5,993,581.32","1,597,415.29","2,718,265.80","2,589,713.60","2,383,996.80","1,587,915.29","2,412,094.48"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"142,131,410.81","165,774,375.50","170,048,302.42","170,325,699.13","181,655,018.37","191,598,697.48","193,818,886.17","282,300,352.28","265,503,405.82","270,475,059.12","279,716,622.23","273,279,062.05","280,240,414.26","407,640,862.72","600,409,756.24","590,027,340.52","601,546,526.09","613,616,879.42","660,235,291.82","655,464,012.22","720,648,702.60","715,843,213.11","736,246,085.63","735,644,429.10","741,069,373.59","817,653,386.98","818,976,734.54","828,694,902.29","822,445,546.90","816,813,312.95","794,130,150.44","795,055,521.13","805,251,436.24","787,532,706.57","806,734,129.57","801,220,193.18","796,905,638.00","762,464,422.93","776,419,050.90","721,986,232.43"
所有者权益(或股东权益)合计,"130,762,786.90","143,956,103.60","186,123,904.19","522,445,884.59","539,188,402.26","555,179,830.92","581,638,226.89","580,246,565.89","593,533,184.61","614,695,258.64","619,334,400.17","631,281,013.04","643,937,282.98","668,200,257.85","744,757,474.24","770,343,376.39","802,660,923.67","863,838,727.49","898,175,790.55","920,476,178.77","950,840,932.62","988,259,570.17","1,019,473,180.24","1,031,108,185.42","1,036,332,858.72","1,066,347,927.54","1,069,156,951.01","1,073,214,510.49","1,063,469,385.15","1,089,670,906.17","1,121,818,349.89","1,138,451,844.15","1,027,645,955.78","1,057,344,142.94","1,091,538,854.47","1,115,296,515.90","1,122,196,903.13","1,127,690,457.69","1,076,068,523.47","1,027,823,234.68"
资产总计,"251,203,352.76","247,693,050.06","276,070,078.73","612,440,398.17","585,931,056.44","603,645,422.50","627,724,168.69","626,314,525.32","666,232,748.73","695,558,385.60","681,683,539.31","693,647,411.40","717,326,429.01","771,914,846.18","921,557,971.18","960,661,188.32","997,202,970.02","1,121,618,762.76","1,243,884,243.13","1,236,668,205.31","1,302,383,221.67","1,330,075,674.47","1,366,136,462.11","1,346,132,070.69","1,338,119,535.65","1,384,704,461.60","1,302,315,537.98","1,379,112,014.36","1,357,296,827.79","1,398,302,259.98","1,430,882,415.72","1,337,619,074.06","1,267,845,037.20","1,435,986,116.81","1,491,295,416.91","1,473,173,203.04","1,517,012,213.12","1,403,779,254.34","1,312,072,142.05","1,302,811,768.31"
