科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"497,403,175.86","477,650,339.33","363,584,083.51","172,013,325.78","190,120,270.56","336,464,018.82","568,847,146.93","542,096,174.62","751,714,230.50","610,724,342.60","766,460,476.78","707,582,537.56","714,870,188.55","588,492,442.27","939,707,813.33","1,081,101,770.30","1,435,712,757.54","1,437,365,150.42","1,511,607,012.83","2,020,358,378.46","2,262,317,780.59","2,317,553,341.42","2,507,967,989.21","2,480,804,314.29","2,292,198,642.73","1,520,018,467.93","1,298,571,326.90","984,851,927.92","1,118,441,723.99","851,388,055.22","1,081,032,523.78","756,496,918.01","759,290,521.55","911,012,247.86","1,049,900,241.45","1,046,072,721.81","1,068,241,163.60","961,914,623.65","1,234,259,934.17","1,217,904,235.65","1,143,308,334.08","1,124,642,373.45","1,498,429,923.70"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00",,,"280,000.00","42,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"407,088,146.12","331,810,701.13","375,987,785.90","572,891,103.67","486,096,702.58","283,010,481.37","255,568,031.49","283,544,310.25","293,403,092.73","320,686,784.55","330,645,731.54","361,909,152.00","511,552,426.60","497,877,818.00","429,446,710.00","479,040,416.60","742,711,560.54","601,957,065.74","430,432,495.48","576,029,971.14","1,153,309,445.46","587,933,412.00","634,090,043.85","907,653,785.45","1,399,233,305.16","1,211,599,993.76","1,439,087,105.06","1,156,712,378.05","1,265,928,964.60","902,102,695.85","673,571,232.98","1,076,409,124.88","1,181,050,070.39","1,144,899,783.28","1,011,328,387.73","1,227,435,986.32","1,684,014,992.85","1,555,183,557.12","1,343,695,814.34","1,454,937,260.93","2,429,972,047.97","2,340,206,413.63","2,206,159,961.45"
应付票据,,,,,,,,,,"11,600,000.00","23,250,000.00","64,800,000.00","64,550,000.00","37,250,000.00","53,650,000.00","86,300,000.00","96,400,000.00","52,800,000.00","114,250,000.00","141,200,000.00","90,200,000.00","110,150,000.00","124,100,000.00","130,150,000.00","124,550,000.00","111,530,000.00","135,670,670.20","179,970,670.20","125,630,000.00","133,592,939.00","233,306,871.01","242,903,036.01","244,056,076.60","303,506,076.60","303,988,999.97","229,492,791.52","248,470,905.65","285,668,393.30","253,648,846.68","171,962,673.94","188,227,944.75","239,471,584.66","338,447,536.56"
应收账款,"103,854,814.88","113,880,587.48","149,947,931.67","163,990,908.27","106,916,434.22","120,416,952.51","94,599,605.77","39,138,410.76","54,425,787.61","73,211,525.94","100,387,690.35","44,962,847.60","94,619,474.44","121,413,639.85","124,107,145.63","25,738,199.99","58,009,312.27","100,250,034.52","136,335,825.74","23,145,910.95","66,878,783.93","101,035,553.83","109,655,800.13","18,879,202.80","73,221,202.81","71,734,591.27","99,317,666.23","1,012,045.72","32,029,584.10","31,779,373.07","66,977,760.36","1,444,155.61","63,001,197.86","38,471,092.39","55,987,136.65","10,915,604.40","56,231,524.74","35,097,048.03","78,282,527.53","61,613,341.32","58,656,381.25","30,528,722.20","61,805,878.36"
应付账款,"27,506,757.95","30,750,612.99","21,761,352.86","62,382,522.41","24,925,838.36","22,287,227.53","22,994,011.64","43,617,334.10","23,916,411.59","40,146,894.38","48,950,302.85","64,145,796.65","37,992,089.87","60,936,386.86","37,368,690.70","94,393,388.66","58,801,062.30","167,684,938.10","74,228,796.24","130,268,324.72","142,653,985.54","149,202,742.91","121,667,556.83","194,703,406.03","173,747,106.40","184,858,492.59","181,241,573.22","322,945,884.92","244,934,996.63","300,787,152.17","190,557,927.96","319,857,068.79","314,914,354.11","194,977,998.48","167,082,158.63","581,381,522.41","614,638,125.02","606,554,543.16","519,961,687.75","741,971,537.82","922,502,396.98","1,071,644,711.16","931,688,996.76"
预付款项,"38,800,129.62","20,465,567.74","19,887,688.78","14,405,556.62","19,246,540.28","19,618,186.27","20,638,740.28","15,130,394.42","15,027,934.35","18,124,686.64","15,469,894.28","42,411,718.20","18,836,351.45","21,915,538.87","21,311,263.66","222,515,479.98","81,045,773.63","91,508,799.10","102,014,686.07","133,136,653.88","91,653,387.20","89,803,726.19","77,821,403.73","101,320,859.42","68,104,578.13","124,812,686.79","123,853,973.16","82,063,799.93","39,792,479.38","77,270,569.49","81,783,081.69","61,613,626.94","53,117,347.11","36,134,143.82","29,913,424.68","37,255,148.34","32,288,549.25","19,252,481.86","16,956,606.55","46,849,989.19","26,177,671.31","19,266,588.26","88,188,288.06"
预收款项,"26,326,058.05","21,500,306.36","16,335,939.78","4,957,588.74","29,235,828.57","51,882,899.00","57,614,615.86","96,593,734.62","144,090,818.17","83,908,206.86","141,463,472.16","235,560,807.51","154,182,402.25","198,665,117.88","240,387,823.18","803,084,654.33","416,694,687.93","427,119,147.66","605,090,142.51","1,155,808,093.02","1,072,178,986.72","557,189,919.66","533,124,550.04","1,213,443,097.59","329,246,137.27","283,997,921.49","302,802,947.60","377,509,382.27","242,912,563.92","179,859,696.67","291,459,031.99","388,820,689.02","110,839,761.25","302,741,956.93","288,804,631.80","388,603,202.74","385,879,267.18","295,623,147.94","278,036,212.10","537,710,959.39","385,598,273.31","371,422,427.37","504,281,258.84"
