科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"91,757,230.15","241,388,251.54","393,035,457.04","490,747,428.84","82,433,737.11","171,096,893.46","276,434,661.08","376,817,597.21","85,724,924.06","193,440,815.69","299,529,356.05","398,953,803.41","91,699,368.30","181,287,056.41","270,390,713.12","386,352,692.67","93,520,503.45","174,113,319.93","253,551,540.71","328,099,128.25","54,290,354.26","167,726,729.82","268,994,018.93","378,710,283.35","90,179,110.13","191,504,776.34","305,910,302.49","429,127,243.13","111,624,588.29","246,651,848.21","373,491,058.03","583,944,671.85","170,981,045.81","358,482,863.74","541,999,098.46","751,375,936.39","187,650,719.84","413,035,028.84","614,147,416.34","871,022,969.61","197,754,448.60","419,866,857.94","653,355,264.86","920,217,173.24","204,603,067.42"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"76,900,000.00",,,,,,,,,,,,"144,686,068.10",,"20,472,453.86","20,472,453.86","20,472,453.86",,,,,
收到的税费返还,"852,832.49","2,075,027.74","5,368,234.53","6,298,740.14",,"6,109.00","6,109.00",,,,,,"25,111.10","25,111.10","107,460.00","147,973.68",,,"127,098.45","1,963,759.56",,"1,461.36","1,461.36","2,687,463.75",,,"91,765.20","92,442.19","1,371.34",,"29,654.67","29,654.67",,"2,526.84","12,997.50","14,318.28",,"47,992,898.80","48,007,056.01","48,288,532.24","446,424.06","1,821,950.24","3,139,383.05","3,434,879.51","185,066.05"
支付其他与投资活动有关的现金,"26,313.50","272,201.30","272,656.60","4,204,291.11",,"323,316.75","14,323,316.75","2,545,753.48",,,,,,"1,247,529.55","1,247,529.55","1,222,029.55",,,,"4,314,063.99",,,,"3,627,761.73",,,,,"960,106.38","1,312,000.00","3,274,000.00",,"1,000,000.00","1,000,000.00","1,019,000.00",,,"936,898.70","936,898.70",,,"3,380,000.00","3,380,000.00",,"2,223,632.00"
收到其他与经营活动有关的现金,"42,139,754.02","47,458,313.67","51,628,132.06","22,667,125.08","712,657.00","2,682,072.74","5,282,089.84","12,404,206.27","1,128,507.07","4,161,111.00","6,024,486.22","8,593,515.13","2,988,339.98","3,134,584.37","4,754,527.58","8,222,494.42","3,664,611.51","6,574,494.90","8,781,636.36","18,628,225.84","4,254,003.88","80,655,775.89","275,953,673.03","26,565,100.72","21,241,955.07","21,320,814.71","67,591,537.43","34,990,586.98","25,451,088.87","42,419,815.33","60,349,794.06","32,407,499.25","28,947,939.49","215,433,440.06","189,449,666.12","30,893,247.44","11,725,610.43","50,976,447.03","54,998,414.06","25,257,761.04","6,761,117.46","18,383,249.18","23,875,979.49","20,073,789.18","14,040,293.82"
投资活动现金流出小计,"12,305,968.97","23,396,477.30","27,290,709.18","81,504,534.26","3,716,455.00","40,130,856.85","57,860,261.12","76,761,318.24","32,301,833.70","53,259,843.34","60,582,362.52","65,646,603.99","17,197,152.82","50,306,484.25","51,335,161.76","53,141,889.99","3,269,755.27","5,765,890.05","20,568,806.69","19,125,617.64","41,883,737.35","69,964,369.52","42,161,875.16","136,089,996.39","12,091,699.51","31,707,106.65","64,331,919.87","70,430,327.35","15,166,458.48","148,741,763.93","469,954,272.09","1,293,822,876.03","2,500,722,479.42","5,320,474,979.21","6,468,826,680.93","9,889,061,425.53","839,434,403.75","1,886,213,082.07","2,270,224,580.60","2,808,025,299.60","291,792,963.64","660,916,612.28","855,002,324.36","898,928,534.65","68,085,382.21"
经营活动现金流入小计,"134,749,816.66","290,921,592.95","450,031,823.63","519,713,294.06","83,146,394.11","173,785,075.20","281,722,859.92","389,221,803.48","86,853,431.13","197,601,926.69","305,553,842.27","407,547,318.54","94,712,819.38","184,446,751.88","275,252,700.70","394,723,160.77","97,185,114.96","180,687,814.83","262,460,275.52","348,691,113.65","58,544,358.14","248,383,967.07","544,949,153.32","407,962,847.82","111,421,065.20","212,825,591.05","373,593,605.12","464,210,272.30","137,077,048.50","289,071,663.54","433,870,506.76","616,381,825.77","199,928,985.30","573,918,830.64","731,461,762.08","782,283,502.11","199,376,330.27","512,004,374.67","717,152,886.41","944,569,262.89","204,961,990.12","440,072,057.36","680,370,627.40","943,725,841.93","218,828,427.29"
投资活动产生的现金流量净额,"-6,434,159.85","-12,162,708.39","-16,019,742.10","-57,551,410.61","12,765,814.58","25,602,388.91","30,468,479.13","8,540,722.57","18,748,183.71","10,123,709.89","19,651,711.98","21,182,802.41","-12,697,152.82","-34,504,820.20","-35,532,461.71","-37,493,944.19","22,023,567.56","22,529,037.78","26,478,123.29","39,110,876.37","84,554,260.58","56,473,628.41","7,386,722.77","161,764.96","-12,091,699.51","-29,654,106.65","-62,278,919.87","-68,190,257.35","-14,981,058.48","-146,256,063.93","-350,219,151.54","-754,348,049.13","113,789,794.60","-371,305,373.70","-379,891,888.62","-55,829,020.46","-78,794,349.62","-319,629,850.39","-467,156,426.15","-538,062,641.30","-40,991,283.02","-120,019,226.22","-131,747,559.08","-116,771,079.91","56,914,617.79"
购买商品、接受劳务支付的现金,"48,733,551.28","130,376,033.40","201,718,316.03","221,925,815.88","31,077,588.00","67,625,911.83","118,188,537.33","94,466,651.81","27,515,343.62","87,000,931.60","138,409,453.09","109,241,223.70","27,451,150.30","50,822,074.49","64,024,727.47","67,963,067.28","8,787,016.20","39,390,304.22","55,059,010.39","48,561,923.20","7,214,713.24","40,958,204.78","69,075,485.31","78,528,491.56","25,192,156.69","38,587,153.40","57,039,133.10","102,324,136.49","18,895,213.36","32,543,539.26","53,823,305.82","84,574,513.87","57,907,586.58","96,869,673.80","145,685,434.32","243,647,261.97","71,580,954.49","136,967,441.50","208,582,957.13","278,754,556.39","77,891,883.67","146,124,508.33","207,207,375.87","266,769,686.49","69,075,011.38"
吸收投资收到的现金,,,,,,"16,500,000.00","16,500,000.00","16,500,000.00",,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","11,850,000.00","363,312,500.00",,,"44,200,000.00","45,700,000.00","25,999,979.00","265,999,979.00","265,999,979.00","265,999,979.00",,"25,000,000.00","27,500,000.00","40,353,761.43",,,"1,250,000.00","1,250,000.00",
支付给职工以及为职工支付的现金,"17,137,284.29","30,076,288.92","40,070,308.13","52,993,380.19","17,153,322.00","28,548,366.19","40,801,513.49","66,173,466.81","16,571,639.74","33,150,817.56","47,437,247.34","78,259,316.81","18,721,872.39","32,479,191.99","41,544,259.09","56,262,314.83","21,851,674.60","36,409,775.43","48,704,888.55","60,579,984.66","20,816,621.75","43,714,931.25","71,671,904.48","112,439,412.56","36,577,840.19","62,370,730.39","91,020,668.73","117,441,217.06","41,964,839.84","71,304,977.47","105,249,009.48","138,550,521.10","51,847,431.68","90,389,092.42","127,451,931.36","173,437,075.31","55,971,874.85","103,954,760.47","153,909,520.82","212,688,240.84","71,617,078.91","128,698,388.00","186,362,735.70","244,255,534.02","77,719,214.52"
取得借款收到的现金,"9,080,000.00","7,800,000.00","7,800,000.00",,,,"6,000,000.00",,"800,000.00","6,600,000.00","6,600,000.00","8,900,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,,,"50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,"1,162,731,658.10","2,104,991,641.65","2,110,938,219.46","3,504,486,175.17","278,172,684.23","721,668,416.65","733,835,413.11","857,839,707.69","74,230,273.56","237,891,621.80","349,243,092.29","349,243,092.29",
支付的各项税费,"8,350,066.83","15,966,647.66","24,630,497.82","27,807,945.32","9,788,731.82","19,075,604.94","29,114,626.49","36,956,564.29","11,714,287.74","20,831,157.53","27,965,152.61","33,834,779.19","8,524,781.39","15,593,451.18","23,672,150.88","37,396,611.14","7,635,649.06","19,210,318.74","25,782,129.73","33,648,763.88","9,931,525.24","21,463,069.90","31,502,840.19","68,948,900.59","11,034,874.65","21,017,066.08","29,903,978.83","39,031,867.94","13,063,459.44","26,894,532.72","39,366,481.84","54,480,802.96","40,622,103.60","68,677,768.45","173,127,876.40","162,963,167.12","31,997,465.75","59,463,899.42","82,112,748.71","107,537,209.51","29,103,507.47","63,943,528.81","88,692,841.20","113,406,045.46","30,338,696.38"
收到其他与筹资活动有关的现金,"89,040.00","89,040.00","89,040.00",,"120,000.00","120,000.00","120,000.00",,"460,000.00",,"460,000.00",,,,,,,,,,,,,"262,000,000.00",,,,"401,965.81",,,,"760,000.00",,,,"2,050,000.00",,,,"818,867.92",,,,"1,554,800.00",
支付其他与经营活动有关的现金,"47,719,793.85","80,421,680.85","108,467,468.80","105,306,317.94","3,605,304.47","7,410,194.17","17,724,605.15","70,022,151.03","8,556,931.28","14,995,613.70","25,300,512.67","61,294,266.70","5,798,304.17","9,378,015.94","20,094,713.70","57,175,207.81","29,787,502.26","17,759,471.15","65,546,147.32","95,455,848.08","14,088,035.46","68,114,273.06","255,967,670.08","77,636,087.27","41,604,324.07","74,927,600.44","138,219,006.73","94,690,356.95","40,076,731.00","85,888,665.16","134,746,518.74","117,321,291.43","45,278,240.22","270,091,809.33","271,532,334.88","194,061,061.33","60,323,912.47","134,495,208.64","181,902,560.03","201,921,947.25","62,508,425.06","121,645,146.59","182,998,589.22","249,025,384.13","69,166,863.59"
筹资活动现金流入小计,"9,169,040.00","7,889,040.00","7,889,040.00",,"120,000.00","16,620,000.00","22,620,000.00","16,500,000.00","1,260,000.00","6,600,000.00","7,060,000.00","8,900,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,,,"50,000,000.00","50,000,000.00","312,000,000.00","2,000,000.00","2,000,000.00","11,850,000.00","363,714,465.81",,,"44,200,000.00","46,460,000.00","1,188,731,637.10","2,370,991,620.65","2,376,938,198.46","3,772,536,154.17","278,172,684.23","746,668,416.65","761,335,413.11","899,012,337.04","74,230,273.56","237,891,621.80","350,493,092.29","352,047,892.29",
经营活动现金流出小计,"121,940,696.25","256,840,650.83","374,886,590.78","408,033,459.33","61,624,946.29","122,660,077.13","205,829,282.46","267,618,833.94","64,358,202.38","155,978,520.39","239,112,365.71","282,629,586.40","60,496,108.25","108,272,733.60","149,335,851.14","218,797,201.06","68,061,842.12","112,769,869.54","195,092,175.99","238,246,519.82","52,050,895.69","174,250,478.99","428,217,900.06","337,552,891.98","114,409,195.60","196,902,550.31","316,182,787.39","353,487,578.44","114,000,243.64","216,631,714.61","333,185,315.88","394,927,129.36","195,655,362.08","526,028,344.00","717,797,576.96","774,108,565.73","219,874,207.56","434,881,310.03","626,507,786.69","800,901,953.99","241,120,895.11","460,411,571.73","665,261,541.99","873,456,650.10","246,299,785.87"
偿还债务支付的现金,,"22,000,000.00","61,400,000.00","67,980,000.00","7,000,000.00","7,000,000.00","17,736,458.33","11,863,110.99",,"6,000,000.00","6,000,000.00","7,920,400.00",,,,,,,,,,"65,000,000.00","115,000,000.00","115,000,000.00",,,,,,,,,"1,134,202,856.88","1,927,181,438.37","2,067,902,838.28","3,495,075,541.84","284,283,059.37","594,258,828.09","613,586,293.59","789,681,322.45","69,017,787.97","158,964,366.70","225,953,024.51","257,165,344.21","17,681,416.66"
经营活动产生的现金流量净额,"12,809,120.41","34,080,942.12","75,145,232.85","111,679,834.73","21,521,447.82","51,124,998.07","75,893,577.46","121,602,969.54","22,495,228.75","41,623,406.30","66,441,476.56","124,917,732.14","34,216,711.13","76,174,018.28","125,916,849.56","175,925,959.71","29,123,272.84","67,917,945.29","67,368,099.53","110,444,593.83","6,493,462.45","74,133,488.08","116,731,253.26","70,409,955.84","-2,988,130.40","15,923,040.74","57,410,817.73","110,722,693.86","23,076,804.86","72,439,948.93","100,685,190.88","221,454,696.41","4,273,623.22","47,890,486.64","13,664,185.12","8,174,936.38","-20,497,877.29","77,123,064.64","90,645,099.72","143,667,308.90","-36,158,904.99","-20,339,514.37","15,109,085.41","70,269,191.83","-27,471,358.58"
分配股利、利润或偿还利息支付的现金,"1,597,581.66","4,823,694.26","5,490,574.66","16,769,724.28","277,198.00","3,467,223.66","3,604,250.12","10,483,996.59","12,072,054.00","12,270,175.32","12,462,945.00","12,374,845.46","146,052.93","146,052.93","10,466,052.93","10,320,000.00",,"20,081,000.00","20,081,000.00","20,081,000.00",,"21,500,000.00","23,016,666.67","24,089,166.67",,"16,008,900.00","16,008,900.00","29,881,228.78",,,,,"2,166,155.09","5,261,136.86","6,968,933.80","10,493,058.60","873,613.19","3,076,830.58","5,255,517.99","8,548,784.48","1,584,340.10","3,799,572.05","7,936,223.38","11,486,623.34","2,707,028.20"
收回投资收到的现金,"50,000.00",,,"15,486,864.74","15,688,358.00","59,688,358.00","82,188,358.00","76,690,165.61","51,037,431.76","62,904,363.63","77,822,160.22","80,101,026.29","4,500,000.00","10,387,579.88","10,387,579.88","11,593,637.78","25,293,222.83","25,293,222.83","42,349,817.07","42,957,925.18",,,,,,,,,,,"105,683,865.46","480,050,011.22","2,524,930,419.03","4,948,610,238.86","6,088,128,954.64","9,819,396,897.07","750,815,516.18","1,548,533,482.36","1,784,702,350.50","2,248,634,939.76","199,325,241.62","489,287,447.06","671,459,039.57","729,964,329.51",
支付其他与筹资活动有关的现金,"2,418.00","4,552.00","12,650.00",,"45,362.00","55,352.00","72,374.00",,"81,440.00","61,192.75","208,209.00",,"54,730.10","12,998.22","185,061.25",,,,,"2,750,000.00",,,,"206,224,008.89",,,,"189,330,000.00",,,,"10,274,000.00",,"1,536,067.16","1,786,848.73","1,000,000.00",,"2,309,994.88","2,128,520.00","2,230,400.00",,"400,000.00","4,786,000.00","20,813,365.51","14,200,661.04"
取得投资收益收到的现金,,,,"2,005,875.51","766,367.00","2,430,458.75","2,485,012.39","8,436,234.70",,,"1,894,724.68","5,788,690.51",,"913,089.67","913,089.67","913,089.67",,,"1,688,086.31","1,688,086.31",,,,,,,,,,,"11,295,555.09",,"89,424,088.34",,,,"9,704,537.95","17,811,619.32","17,704,507.95","18,645,311.54",,,,"184,500.00",
筹资活动现金流出小计,"1,599,999.66","26,828,246.26","66,903,224.66","84,749,724.28","7,322,560.00","10,522,575.66","21,413,082.45","22,347,107.58","12,153,494.00","18,331,368.07","18,671,154.00","20,295,245.46","200,783.03","159,051.15","10,651,114.18","10,320,000.00",,"20,081,000.00","20,081,000.00","22,831,000.00",,"86,500,000.00","138,016,666.67","345,313,175.56",,"16,008,900.00","16,008,900.00","219,211,228.78",,,,"10,274,000.00","1,136,369,011.97","1,933,978,642.39","2,076,658,620.81","3,506,568,600.44","285,156,672.56","599,645,653.55","620,970,331.58","800,460,506.93","70,602,128.07","163,163,938.75","238,675,247.89","289,465,333.06","34,589,105.90"
