科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"162,611,201.00","23,913,038.70","84,617,938.75","190,671,178.20","45,842,315.64","71,486,115.51","56,019,637.79","108,739,486.41","95,974,377.56","158,402,733.09","204,991,661.65","244,548,332.43","269,453,279.03","169,269,105.20","358,174,988.77","477,099,755.47","983,384,372.28","487,212,698.70","735,645,534.53","575,822,775.91","644,059,236.77","450,784,892.58","666,023,460.11","528,177,888.30","289,891,896.32","552,412,777.69","443,630,748.91","461,773,909.54","677,916,449.26","790,361,599.80","820,758,577.89","595,861,445.15","569,966,933.23","460,643,827.24","559,611,586.20","579,527,692.27","595,368,928.28","503,170,076.01","705,821,967.89","581,445,548.47","563,469,707.70","553,001,237.52","607,918,739.14","494,113,721.93","403,164,759.19"
短期借款,"40,000,000.00","80,000,000.00","110,000,000.00","310,000,000.00","273,687,050.00","475,915,056.74","349,793,179.48","314,545,090.56","428,629,921.39","558,440,025.54","409,556,449.75","562,428,040.33","761,499,942.39","991,756,804.46","853,221,228.04","357,029,305.52","299,469,520.43","326,742,089.35","270,786,222.46","856,081,648.11","912,642,933.94","943,701,057.35","1,018,655,541.15","749,111,481.93","1,254,542,482.83","1,984,331,576.40","1,487,053,007.44","1,533,334,784.05","1,828,229,951.62","2,129,721,167.62","2,682,440,844.69","2,603,896,033.00","2,331,461,427.65","2,139,231,440.39","1,924,555,806.58","1,725,512,399.77","1,840,219,602.32","1,357,611,899.69","1,247,291,154.77","1,172,423,461.40","1,409,786,200.91","1,452,036,376.76","1,443,649,565.63","1,441,785,676.66","1,433,410,778.26"
交易性金融资产,,,,,,,,,,,,,,"40,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,"10,248.12",,,,,,,,,,,,,,,,,,"3,653,300.00","33,733,300.00","25,080,000.00","15,080,000.00","10,080,000.00","5,000,000.00","3,642,417.20","5,837,064.75","10,328,816.16","13,961,954.85","18,439,619.48","9,493,781.59","9,296,169.99"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,"42,608,753.80","59,884,366.80","57,788,366.80","58,542,698.40","23,853,939.70","16,692,995.10","17,820,651.85","8,031,651.85","5,680,000.00",,,,,,,,"2,000,000.00","2,000,000.00","18,341,515.80","39,328,383.00","42,328,383.00"
应收账款,"26,365,713.19","34,191,195.62","23,159,831.19","9,784,115.22","32,796,509.67","46,688,419.72","64,511,957.33","47,887,980.18","67,801,636.87","67,865,662.85","104,966,877.11","76,305,140.44","99,205,942.50","102,736,102.98","153,992,166.25","121,920,770.91","162,612,860.71","200,308,602.17","159,116,988.98","193,458,470.83","161,431,079.75","135,176,614.93","170,100,819.39","172,182,647.90","172,246,290.92","168,141,824.20","184,142,873.99","180,141,567.07","186,938,705.99","209,335,388.65","244,204,514.89","201,939,812.71","194,787,364.65","252,999,316.18","281,039,063.91","254,954,879.79","266,480,833.14","298,789,144.47","319,125,748.66","348,773,194.38","366,598,480.52","400,824,089.00","419,881,365.09","436,687,855.30","404,898,737.47"
应付账款,"26,868,457.86","39,880,281.54","27,699,917.43","53,625,352.30","34,957,330.76","34,417,014.12","50,423,411.28","89,745,668.49","71,554,835.16","48,180,787.67","60,310,970.61","119,400,712.33","208,195,214.41","211,964,890.12","212,103,998.11","158,665,988.47","151,971,242.28","164,288,587.99","167,369,334.87","295,066,240.74","52,959,054.45","57,020,089.29","66,632,143.10","268,892,383.29","156,154,771.00","103,097,598.43","88,630,546.19","258,835,455.40","154,121,042.02","154,292,224.91","145,889,154.99","245,618,938.71","131,359,245.05","143,169,458.26","111,669,329.83","211,780,024.16","91,029,357.91","104,837,742.17","101,624,842.25","301,390,635.11","166,946,412.50","176,605,110.41","120,371,075.93","333,008,418.68","259,212,081.43"
预付款项,"72,360,377.27","94,703,236.35","90,266,940.55","44,566,462.82","55,984,378.17","74,453,045.81","63,859,536.65","63,259,317.29","94,360,003.23","86,545,654.54","101,943,889.02","164,635,366.25","258,909,142.44","183,494,061.66","179,234,539.09","97,508,585.43","118,299,381.49","207,071,211.99","151,999,487.50","162,915,934.16","241,997,071.75","278,804,503.71","311,589,817.61","252,165,013.59","306,558,035.82","241,738,232.13","339,955,550.87","123,543,071.01","71,157,466.45","135,050,797.55","176,863,390.02","163,632,810.52","178,002,066.62","192,853,545.51","208,943,960.18","177,762,211.72","80,433,553.23","86,882,579.67","125,491,751.00","112,770,152.24","111,461,445.77","110,925,034.27","159,331,434.25","116,089,760.43","87,197,357.45"
预收款项,"3,625,803.58","4,004,933.30","2,111,051.38","3,128,005.47","1,433,526.49","19,432,470.06","16,200,355.58","7,091,836.10","9,050,250.69","8,396,179.46","43,880,037.49","20,791,746.54","20,203,484.68","31,360,041.11","21,513,403.09","23,879,941.04","19,747,571.99","30,780,879.46","25,410,787.19","15,981,028.05","24,141,843.51","18,655,664.87","23,304,295.94","43,892,479.28","14,927,707.59","23,518,044.66","23,601,191.85","37,381,389.80","18,942,235.28","21,656,266.46","20,892,656.98","30,291,683.71","43,888,232.48","27,493,184.38","30,798,475.34","38,286,192.09","47,437,484.52","41,065,858.07","34,526,273.55","28,582,845.32","41,895,103.30","24,465,184.26","32,363,181.15","27,503,759.00","22,719,231.65"
