科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"22,854,368.02","27,747,219.52","31,899,767.44","126,111,835.84","3,518,060.52","6,387,520.12","11,585,309.78","18,092,473.75","3,027,630.70","7,016,688.97","8,232,229.02","8,641,749.17","317,841.62",,,,,,,,,,,"5,223,900.68","5,923,306.92","14,402,520.28","23,210,081.09","42,321,604.16","7,847,676.46","17,155,334.27","21,894,395.15","46,263,166.28","5,830,610.74","31,135,944.70","46,886,282.59","74,875,102.64","8,197,131.03","18,747,144.03","26,973,801.32","47,339,542.84","9,484,276.10","17,683,058.49","31,756,461.22","66,010,073.37","7,695,851.51"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"4,716.23",,,,,"243,270.69",,,,,,,,,,,,,,,,,,,"34,968.89",,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,"60,120,000.00","125,454,260.44","128,727,000.00",,,,,,,,,,,,,,,,,,,,"79,000,000.00",,,,,"60,000.00","60,000.00","910,000.00",,,,"8,780,000.00","29,712,358.59","65,500,000.00"
收到其他与经营活动有关的现金,"2,059,261.42","2,219,313.41","24,985,941.61","70,928,206.84","2,651,853.91","14,402,056.79","13,703,934.40","15,930,326.37","1,950,842.95","2,302,389.30","2,811,836.24","116,806,646.10","1,001,120.00","4,102,560.77","6,546,392.42","7,285,523.64","519,457.25","653,187.11","679,600.24","2,738,300.47","7,731,402.23","7,760,475.41","7,785,519.02","11,185,642.67","8,263,824.41","4,373,651.38","20,925,677.78","16,000,395.35","5,627,356.43","5,553,137.35","31,823,550.05","37,653,108.59","17,923,957.87","21,816,333.48","38,368,781.93","3,162,608.79","11,094,258.22","22,964,463.98","39,943,579.61","239,314,521.51","177,368,115.51","180,285,064.74","210,239,038.12","234,004,116.16","23,062,349.01"
投资活动现金流出小计,"42,293.00","40,183.00","409,362.01","29,230,314.70","6,729.00","87,330.86","84,830.86","240,945.28","40,691.65","60,163,991.65","125,498,252.09","128,770,991.65",,,,,,,,,,,,"3,100,000.00","21,770.00","25,420.00","21,770.00","90,717.00",,"43,489.00","43,439.00","79,189,545.00","4,658.12","112,883.24","4,658.12","953,621.89","60,000.00","151,144.50","3,498,277.36","12,152,704.51",,"172,142.00","8,973,719.50","29,870,501.59","65,500,000.00"
经营活动现金流入小计,"24,913,629.44","29,966,532.93","56,890,425.28","197,040,042.68","6,169,914.43","20,789,576.91","25,289,244.18","34,266,070.81","4,978,473.65","9,319,078.27","11,044,065.26","125,448,395.27","1,318,961.62","4,102,560.77","6,546,392.42","7,285,523.64","519,457.25","653,187.11","679,600.24","2,738,300.47","7,731,402.23","7,760,475.41","7,785,519.02","16,409,543.35","14,187,131.33","18,776,171.66","44,170,727.76","58,321,999.51","13,475,032.89","22,708,471.62","53,717,945.20","83,916,274.87","23,754,568.61","52,952,278.18","85,255,064.52","78,037,711.43","19,291,389.25","41,711,608.01","66,917,380.93","286,654,064.35","186,852,391.61","197,968,123.23","241,995,499.34","300,014,189.53","30,758,200.52"
投资活动产生的现金流量净额,"-42,293.00","-40,183.00","-190,160.81","-29,011,113.50","16,116.50","-61,589.21","-59,089.21","-191,945.28","-40,691.65","190,919,475.24","293,058,488.84","398,355,918.78",,,"1,700,000.00","10,200,000.00",,"2,600,000.00","3,200,000.00","3,200,000.00","1,000,000.00","2,800,000.00","3,400,000.00","18,081,500.84","-21,770.00","774,580.00","778,230.00","1,609,750.97",,"193,261.68","334,977.43","280,761.83","47,122.70","14,938,897.58","15,047,122.70","-901,841.07","-60,000.00","-151,144.50","-3,498,277.36","-12,152,704.51","-298,833.29","2,091,576.87","-6,710,000.63","9,411,586.57","-24,554,297.55"
购买商品、接受劳务支付的现金,"9,738,914.79","15,732,153.58","16,640,259.98","57,785,330.17","6,471,341.91","8,653,780.40","11,042,685.83","13,255,877.13","2,036,974.84","4,052,834.90","4,977,304.19","6,077,645.48",,,,,,,,,,,,"1,711,423.09","1,054,575.81","3,438,866.57","4,014,349.84","10,378,660.04","2,439,678.29","4,810,505.67","3,033,815.75","12,170,148.23","2,750,457.45","64,834,432.91","68,980,975.80","90,672,255.26","4,629,084.25","7,151,031.34","8,284,912.11","32,120,644.88","1,540,890.81","7,802,631.76","13,555,543.16","32,185,901.13","23,921,201.47"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"400,000.00",,,,,,,,,,,"500,000.00","500,000.00",,,,,,,,,
支付给职工以及为职工支付的现金,"4,544,506.83","6,208,050.90","9,616,402.68","11,424,387.30","1,911,175.89","7,107,449.59","8,911,913.90","10,237,704.89","1,605,016.05","11,237,038.99","24,944,318.78","26,465,165.05","524,264.21","719,907.81","1,293,016.07","1,511,540.50","428,269.58","725,345.61","1,055,178.28","1,237,950.56","391,820.74","652,846.67","985,263.27","2,664,512.28","5,490,683.13","11,110,963.11","13,959,774.21","23,317,204.06","6,456,252.51","11,921,236.61","14,365,162.24","24,590,713.22","5,809,625.82","9,713,491.80","17,835,423.90","28,316,545.25","10,603,165.70","18,397,113.13","25,465,137.47","23,772,009.31","5,476,880.86","12,407,393.41","16,690,150.05","25,588,716.04","8,722,955.12"
取得借款收到的现金,,,,,,,,,,"500,000.00","500,000.00",,,,,,,,,,,,,,,,,,,,,,,"55,000,000.00","55,000,000.00",,"5,000,000.00","18,800,000.00","37,800,000.00",,,"6,500,000.00","7,320,000.00",,
支付的各项税费,"1,223,143.77","2,354,853.02","2,625,682.90","3,744,029.09","496,725.21","1,386,914.74","1,396,500.74","1,742,539.13","258,608.52","702,169.82","846,454.43","100,335,634.24","981,176.08","1,551,258.23","1,590,286.31","2,204,851.13",,"4,434.58","206,389.85","206,389.85","115,014.56","232,966.14","382,340.14","646,415.97","1,581,314.63","2,490,695.42","4,318,239.92","4,986,510.10","1,403,322.22","2,675,263.63","4,716,691.73","4,434,283.38","2,222,949.29","4,725,744.28","6,288,831.86","6,440,333.15","2,764,130.98","4,047,534.90","5,192,165.52","3,267,211.33","1,267,312.07","2,397,953.24","3,695,040.94","4,636,026.00","1,828,205.24"
收到其他与筹资活动有关的现金,,,,,,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,"132,000,000.00",,,"650,000.00","1,322,241.00",,,,,
支付其他与经营活动有关的现金,"10,189,039.15","5,929,544.71","23,318,890.56","67,806,649.60","5,110,398.19","10,101,629.34","10,944,322.69","9,264,521.12","2,502,764.62","5,198,021.30","6,782,152.55","33,732,227.00","42,664,581.30","45,019,812.70","49,351,717.23","56,975,443.82","648,097.73","2,984,287.02","3,146,344.60","3,513,985.44","784,544.97","3,006,903.10","7,181,418.55","10,123,551.36","8,545,640.97","5,576,945.08","26,205,914.95","13,710,117.83","8,082,801.81","7,608,909.28","32,270,608.54","45,242,995.94","31,383,889.51","38,113,447.72","62,282,635.58","45,047,299.79","13,193,512.14","29,080,861.18","58,575,508.06","219,587,508.43","177,284,078.21","183,688,764.16","199,268,168.72","192,064,996.38","27,945,756.18"
筹资活动现金流入小计,,,,,,,,,,"500,000.00","500,000.00","500,000.00",,,,,,,,,,,,"400,000.00",,,,,,,,,,"55,000,000.00","55,500,000.00","132,500,000.00","5,000,000.00","18,800,000.00","38,450,000.00","1,322,241.00",,"6,500,000.00","7,320,000.00",,
经营活动现金流出小计,"25,695,604.54","30,224,602.21","52,201,236.12","140,760,396.16","13,989,641.20","27,249,774.07","32,295,423.16","34,500,642.27","6,403,364.03","21,190,065.01","37,550,229.95","166,610,671.77","44,170,021.59","47,290,978.74","52,235,019.61","60,691,835.45","1,076,367.31","3,714,067.21","4,407,912.73","4,958,325.85","1,291,380.27","3,892,715.91","8,549,021.96","15,145,902.70","16,672,214.54","22,617,470.18","48,498,278.92","52,392,492.03","18,382,054.83","27,015,915.19","54,386,278.26","86,438,140.77","42,166,922.07","117,387,116.71","155,387,867.14","170,476,433.45","31,189,893.07","58,676,540.55","97,517,723.16","278,747,373.95","185,569,161.95","206,296,742.57","233,208,902.87","254,475,639.55","62,418,118.01"
偿还债务支付的现金,"119,846.69","119,846.69","134,294.43","18,090,000.00",,"86,742.80","86,742.80","86,742.80",,"136,170,000.00","174,159,233.30","282,224,320.29",,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00",,,,"7,320,000.00",,
经营活动产生的现金流量净额,"-781,975.10","-258,069.28","4,689,189.16","56,279,646.52","-7,819,726.77","-6,460,197.16","-7,006,178.98","-234,571.46","-1,424,890.38","-11,870,986.74","-26,506,164.69","-41,162,276.50","-42,851,059.97","-43,188,417.97","-45,688,627.19","-53,406,311.81","-556,910.06","-3,060,880.10","-3,728,312.49","-2,220,025.38","6,440,021.96","3,867,759.50","-763,502.94","1,263,640.65","-2,485,083.21","-3,841,298.52","-4,327,551.16","5,929,507.48","-4,907,021.94","-4,307,443.57","-668,333.06","-2,521,865.90","-18,412,353.46","-64,434,838.53","-70,132,802.62","-92,438,722.02","-11,898,503.82","-16,964,932.54","-30,600,342.23","7,906,690.40","1,283,229.66","-8,328,619.34","8,786,596.47","45,538,549.98","-31,659,917.49"
分配股利、利润或偿还利息支付的现金,"391,838.89","430,291.59","388,595.38","1,756,095.34",,,,,,"6,419,669.94","6,463,149.94","12,603,260.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,937.58",,
收回投资收到的现金,,,,,,,,,,,,"24,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,"1,128.72","1,128.72",,,,,,,,"500,000.00",,,,,,,,,,,,,,,,"1,198,565.95",,,,,,,,"51,322,241.00",,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,750.68",,,,,,,,,,,,,,,1.00
筹资活动现金流出小计,"511,685.58","550,138.28","524,018.53","19,847,224.06",,"86,742.80","86,742.80","86,742.80",,"142,589,669.94","180,622,383.24","295,327,581.23",,,,,,,,,,,,,,,,"1,198,565.95",,,,,,,,"51,322,241.00",,"10,000,000.00","10,000,000.00",,,,"7,402,937.58",,
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"219,201.20","219,201.20","22,845.50","25,741.65","25,741.65","49,000.00",,"172,781,907.63","261,326,907.63","376,153,907.63",,,"1,700,000.00","10,200,000.00",,"2,600,000.00","3,200,000.00","3,200,000.00",,"1,800,000.00","2,400,000.00","6,633,140.00",,"800,000.00","800,000.00","1,700,467.97",,"12,000.00",,"12,000.00",,,,,,,,,,"2,562,552.16","2,562,552.16","2,562,552.16",
筹资活动产生的现金流量净额,"-511,685.58","-550,138.28","-524,018.53","-19,847,224.06",,"-86,742.80","-86,742.80","-86,742.80",,"-142,089,669.94","-180,122,383.24","-294,827,581.23",,,,,,,,,,,,"400,000.00",,,,"-1,198,565.95",,,,,,"55,000,000.00","55,500,000.00","81,177,759.00","5,000,000.00","8,800,000.00","28,450,000.00","1,322,241.00",,"6,500,000.00","-82,937.58",,
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,"16,634,559.26","20,799,002.80","22,222,002.80",,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,"-298,833.29","-298,833.29","-298,833.29",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,"61,667,000.00","136,430,830.50","128,727,000.00",,,,,,,,,,,,"13,548,360.84",,,,,,,"378,416.43","79,458,306.83","51,780.82","15,051,780.82","15,051,780.82","51,780.82",,,,,,,,"36,719,536.00","40,945,701.45"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"219,201.20","219,201.20","22,845.50","25,741.65","25,741.65","49,000.00",,"251,083,466.89","418,556,740.93","527,126,910.43",,,"1,700,000.00","10,200,000.00",,"2,600,000.00","3,200,000.00","3,200,000.00","1,000,000.00","2,800,000.00","3,400,000.00","21,181,500.84",,"800,000.00","800,000.00","1,700,467.97",,"236,750.68","378,416.43","79,470,306.83","51,780.82","15,051,780.82","15,051,780.82","51,780.82",,,,,"-298,833.29","2,263,718.87","2,263,718.87","39,282,088.16","40,945,702.45"
五、现金及现金等价物净增加额,"-1,335,953.68","-848,390.56","3,975,009.82","7,421,308.96","-7,803,610.27","-6,608,529.17","-7,152,010.99","-513,259.54","-1,465,582.03","36,958,818.56","86,429,940.91","62,366,061.05","-42,851,059.97","-43,188,417.97","-43,988,627.19","-43,206,311.81","-556,910.06","-460,880.10","-528,312.49","979,974.62","7,440,021.96","6,667,759.50","2,636,497.06","19,745,141.49","-2,506,853.21","-3,066,718.52","-3,549,321.16","6,340,692.50","-4,907,021.94","-4,114,181.89","-333,355.63","-2,241,104.07","-18,365,230.76","5,504,059.05","414,320.08","-12,162,804.09","-6,958,503.82","-8,316,077.04","-5,648,619.59","-2,923,773.11","984,396.37","262,957.53","1,993,658.26","54,950,136.55","-56,214,215.04"
购建固定资产、无形资产和其他长期资产支付的现金,"42,293.00","40,183.00","409,362.01","29,230,314.70","6,729.00","87,330.86","84,830.86","240,945.28","40,691.65","43,991.65","43,991.65","43,991.65",,,,,,,,,,,,,"21,770.00","25,420.00","21,770.00","90,717.00",,"43,489.00","43,439.00","189,545.00","4,658.12","112,883.24","4,658.12","953,621.89",,"91,144.50","2,588,277.36","12,152,704.51",,"172,142.00","193,719.50","158,143.00",
期初现金及现金等价物余额,"2,668,181.11","2,668,181.11","2,668,181.11","2,668,181.11","10,089,490.07","10,089,490.07","10,089,490.17","2,258,956.14","1,745,696.60","1,745,696.60","1,745,696.60","1,745,696.60","64,111,757.65","64,111,757.65","64,111,757.65","64,111,757.65","20,905,445.84","20,905,445.84","20,905,445.84","20,905,445.84","21,885,420.46","21,885,420.46","21,885,420.46","21,885,420.46","41,630,561.95","41,630,561.95","41,630,561.95","41,630,561.95","47,971,254.45","47,971,254.45","47,971,254.45","47,971,254.45","45,730,150.38","30,730,150.38","30,730,150.38","45,730,150.38","34,889,587.29","34,889,587.29","34,889,587.29","33,567,346.29","30,643,573.18","30,643,573.18","30,643,573.18","30,643,573.18","85,593,709.73"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,"3,100,000.00",,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"1,332,227.43","1,819,790.55","6,643,190.93","10,089,490.07","2,285,879.80","3,480,960.90","2,937,479.18","1,745,696.60","280,114.57","38,704,515.16","88,175,637.51","64,111,757.65","21,260,697.68","20,923,339.68","20,123,130.46","20,905,445.84","20,348,535.78","20,444,565.74","20,377,133.35","21,885,420.46","29,325,442.42","28,553,179.96","24,521,917.52","41,630,561.95","39,123,708.74","38,563,843.43","38,081,240.79","47,971,254.45","43,064,232.51","43,857,072.56","47,637,898.82","45,730,150.38","27,364,919.62","36,234,209.43","31,144,470.46","33,567,346.29","27,931,083.47","26,573,510.25","29,240,967.70","30,643,573.18","31,627,969.55","30,906,530.71","32,637,231.44","85,593,709.73","29,379,494.69"
