科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"141,116,788.32","329,352,669.87","494,322,376.17","736,754,645.63","210,885,195.66","483,557,703.09","682,178,807.18","913,520,683.17","143,795,846.12","360,572,293.46","655,347,319.23","1,029,720,226.12","295,978,072.97","597,685,290.55","988,084,602.63","1,410,528,191.28","326,746,964.19","775,686,738.77","1,315,054,431.53","1,751,269,285.66","331,496,002.37","737,781,364.72","1,142,842,371.64","1,522,478,832.30","304,807,292.55","776,687,847.24","1,163,836,636.45","1,633,745,378.44","344,168,812.40","711,704,691.04","1,094,501,888.83","1,643,826,101.02","325,743,039.21","701,123,339.35","1,062,828,588.16","1,490,198,059.41","231,192,470.52","486,640,079.30","788,834,368.22","1,188,193,935.47","234,017,273.10","540,639,177.76","996,252,799.80","1,429,411,737.99","307,199,439.51"
二、营业利润,"17,955,968.49","41,542,743.72","72,739,812.36","111,439,917.69","24,549,475.65","51,943,932.62","75,988,504.66","93,349,293.60","16,301,937.44","43,688,001.08","72,392,234.27","110,537,121.44","21,307,114.87","52,926,506.59","81,474,510.31","147,708,127.66","27,739,214.24","65,485,900.31","103,854,106.38","179,174,360.66","40,443,794.19","97,828,767.86","134,758,199.26","218,915,851.25","47,841,228.79","128,378,450.87","184,974,286.40","257,670,401.53","49,305,646.28","81,037,133.69","97,945,282.19","33,120,934.26","6,405,687.69","15,842,298.33","21,329,234.23","-16,512,895.33","3,306,335.35","7,580,005.04","13,718,989.07","28,314,172.90","17,704,331.72","27,557,174.92","40,533,173.10","75,723,480.89","17,641,541.12"
减:营业成本,"118,630,606.67","278,821,981.31","406,560,238.56","607,571,953.99","180,632,598.33","417,777,938.85","585,714,263.52","792,906,635.40","120,764,749.75","302,443,305.03","561,335,825.77","887,890,677.71","262,045,006.01","533,876,117.13","881,471,267.38","1,222,046,888.59","273,367,831.50","677,334,972.92","1,160,443,587.09","1,519,281,935.40","280,604,380.90","618,667,495.53","973,802,987.58","1,276,327,465.25","253,633,535.29","642,208,558.33","965,725,612.17","1,353,564,649.07","287,515,001.02","607,631,460.00","953,005,238.08","1,448,538,557.86","298,929,737.49","627,852,868.99","953,504,423.86","1,345,884,615.44","205,804,150.25","437,029,540.52","701,451,965.71","1,055,941,285.55","195,874,264.09","469,631,759.07","892,421,287.33","1,278,758,515.17","275,949,961.52"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"112,807.93","118,058.34","256,840.70","1,608,908.66","369,493.68","1,020,871.54","1,303,411.39","1,900,244.58","305,947.56","308,031.29","314,935.35","814,521.14","675,762.00","677,180.85","678,901.81","806,005.65","348,130.46","1,198,519.01","3,552,166.66","6,144,230.70","1,004,153.55","2,217,353.43","3,328,848.65","3,722,037.49","230,822.96","252,933.00","828,979.05","2,570,207.35","683,903.90","922,950.19","946,799.03","2,101,203.10","853,924.47","1,199,237.76","1,672,980.01","2,846,751.92","933,007.99","1,351,910.00","1,597,960.24","5,294,613.71","1,131,167.65","2,025,136.74","3,036,090.28","4,565,224.58","918,477.47"
营业外收入,"1,500,000.00","1,540,000.00","1,540,000.00","2,350,000.00","4,000.00","4,000.00","4,000.00","3,336,053.31",,,,"1,337,000.00",,"100,000.00","181,819.25","519,119.25","643,047.00","1,089,556.60","1,159,556.60","3,179,556.60","115,498.40","175,498.40","7,098,618.58","9,310,495.85","1,182,044.77","3,540,421.07","3,605,421.07","8,020,090.63","3,882,102.72","7,474,316.76","8,134,316.76","9,001,945.07","107,277.97","1,765,294.72","2,101,000.69","2,620,304.56","1,173,401.92","2,509,974.19","3,823,756.60","4,471,690.49","265,691.28","773,641.32","925,855.92","120,723.61","187,554.07"
销售费用,"658,290.73","1,544,980.14","2,471,081.62","3,215,101.28","868,319.65","1,738,694.18","2,685,247.66","3,784,254.95","806,413.05","1,913,362.57","3,279,827.51","5,051,039.88","2,683,057.94","3,542,758.74","5,379,036.82","7,201,449.81","2,349,232.88","4,258,566.96","7,141,203.06","8,406,865.06","2,210,624.35","4,691,581.19","6,586,923.74","8,428,619.72","1,829,432.72","4,196,105.56","5,680,379.54","7,459,042.91","2,360,604.41","4,614,067.38","6,846,658.71","9,208,415.11","1,882,254.39","3,845,033.06","5,626,969.14","7,942,807.99","940,910.05","3,462,017.18","6,001,720.81","9,139,642.40","1,553,781.81","3,055,839.03","7,172,438.35","11,334,198.43","1,846,167.69"
减:营业外支出,,,,,,,,"1,491,891.66",,,,,,"100,000.00","100,000.00","100,000.00",,"180,000.00","180,000.00","180,000.00",,,,"93,720.24",,,"18,000.00","18,000.00",,,,,,,,"300,000.00",,,,"1,231.13","3,456.32","203,456.32","203,456.32","1,200,000.00",
管理费用,"2,225,080.19","4,140,331.53","5,859,340.29","5,781,665.75","1,608,796.10","6,576,785.55","8,605,040.17","9,908,783.87","3,452,279.78","7,043,728.06","9,049,993.21","11,806,967.04","3,724,304.11","6,815,495.12","15,480,190.58","28,322,041.60","17,258,148.85","26,358,137.74","38,402,775.97","51,822,174.28","8,906,214.10","27,174,763.40","42,667,616.52","53,339,222.89","9,910,934.98","24,553,800.06","39,719,018.01","54,801,041.58","13,231,325.77","28,083,565.82","44,131,997.38","61,290,392.38","14,968,287.64","31,083,380.44","46,746,707.55","63,495,760.45","14,588,719.79","30,669,615.58","47,000,939.94","63,921,501.21","17,282,749.80","35,412,832.07","53,226,746.17","77,872,502.96","15,327,927.24"
其中:非流动资产处置净损失,,,,,,,,,"16,301,937.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,231.13",,"3,456.32","3,456.32",,
