科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"601,581,214.58","1,298,999,394.37","2,077,561,877.31","2,930,568,345.00","812,141,930.62","5,754,478,477.70","8,978,680,284.22","11,265,836,087.36","1,866,112,315.02","4,274,520,231.13","6,881,638,792.38","9,776,063,040.64","2,512,516,668.78","5,493,389,514.93","8,295,703,257.32","11,483,438,027.73","2,798,739,283.47","5,853,294,328.98","9,014,072,922.01","12,723,112,480.03","2,830,307,533.59","5,976,506,418.13","9,185,374,298.88","13,493,346,182.55","3,390,424,443.12","7,507,323,985.60","11,588,846,409.98","16,626,052,188.25","5,071,233,674.62","10,643,797,262.95","17,875,568,955.90","25,528,298,818.05","4,388,303,396.35","8,566,677,000.63","12,190,910,752.16","15,402,416,822.53","2,812,210,651.89","5,953,830,282.57","9,133,393,269.00","13,046,687,039.46","3,275,223,084.03","6,794,068,248.54","10,766,739,066.42","14,234,410,632.21"
二、营业利润,"162,265,377.52","383,142,233.66","635,387,510.41","897,916,570.34","200,191,117.83","859,454,806.63","1,285,070,077.64","1,369,684,015.05","168,480,492.40","552,706,104.15","770,100,067.77","1,017,035,313.25","236,597,554.01","697,968,267.95","1,021,064,808.67","1,306,036,154.08","352,061,346.46","794,950,364.28","1,202,148,948.50","1,450,732,334.33","395,346,218.51","856,880,049.70","1,292,171,416.05","1,646,257,677.84","383,229,469.61","913,577,983.42","1,361,714,308.14","1,752,302,056.08","404,654,391.44","960,787,637.28","1,512,069,185.48","1,992,649,829.41","461,630,598.60","1,157,281,457.86","1,715,820,930.72","2,078,531,441.69","487,135,935.81","1,117,894,383.67","1,724,020,979.81","2,213,574,956.66","477,379,384.59","941,092,015.42","1,418,880,154.28","1,598,534,229.48"
减:营业成本,"361,761,198.47","746,785,873.43","1,171,265,729.51","1,717,281,801.52","486,493,751.40","4,287,963,665.12","6,728,151,130.67","8,626,826,845.85","1,412,437,481.21","3,148,332,547.31","5,233,913,575.77","7,470,237,090.27","1,986,078,054.09","4,207,248,899.60","6,381,208,575.08","8,883,847,139.74","2,133,430,823.42","4,422,068,420.97","6,845,765,434.91","9,827,306,559.71","2,123,856,505.22","4,464,157,524.81","6,904,929,722.80","10,338,083,009.15","2,726,140,133.87","6,048,313,201.24","9,413,502,370.04","13,618,105,808.06","4,388,639,660.95","9,117,713,930.14","15,499,463,515.62","22,152,219,419.25","3,611,201,974.99","6,827,742,759.87","9,532,062,730.83","11,924,349,139.52","2,012,197,833.82","4,195,870,284.93","6,456,584,207.14","9,405,810,928.94","2,524,081,577.11","5,287,303,959.06","8,351,179,576.21","11,140,790,087.44"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"19,741,218.97","42,804,230.40","67,796,483.56","93,257,136.57","24,900,280.46","95,075,290.54","144,213,349.57","189,532,193.20","36,750,680.05","82,613,947.14","125,599,445.70","178,691,753.83","42,843,808.29","94,618,187.29","143,423,353.28","201,713,219.96","52,497,210.87","111,829,961.60","173,280,525.90","227,791,003.76","49,383,975.53","102,876,795.49","152,523,114.96","198,649,193.57","9,350,235.62","20,919,751.75","32,108,690.22","47,525,656.34","11,696,951.96","24,607,628.39","39,201,634.01","53,403,324.35","11,110,393.30","23,232,536.38","34,726,561.86","46,765,696.81","10,126,171.64","19,632,299.15","25,324,382.26","65,777,827.39","6,695,795.45","25,829,240.37","34,231,760.84","60,653,555.76"
营业外收入,"197,937.21","50,953,441.51","65,960,863.32","92,599,533.52","32,736.56","21,096,800.81","47,247,732.64","41,265,501.24","302,155.58","2,415,273.45","2,607,874.55","8,961,476.35","523,734.16","1,154,687.73","8,744,577.27","14,532,180.90","10,377,550.07","37,649,891.58","40,916,439.54","76,533,784.99","1,934,909.84","16,244,774.24","17,623,721.98","41,434,842.57","6,753,409.53","23,703,773.36","51,954,483.00","107,182,941.79","12,695,359.16","45,249,868.76","72,809,874.57","109,965,322.52","6,278,681.32","20,884,441.09","37,313,324.59","79,636,619.54","7,572,430.57","14,469,496.91","26,753,020.15","49,522,345.78","2,330,685.08","2,350,204.82","7,721,071.05","44,083,355.92"
销售费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:营业外支出,"627,989.97","812,979.91","4,411,850.71","8,219,128.07","1,796,508.73","17,023,829.89","21,464,409.06","18,624,514.28","408,298.18","12,895,275.89","19,188,953.41","25,147,232.65","546,265.50","14,394,273.27","20,524,829.75","26,695,933.34","9,311,745.48","17,692,589.03","27,781,038.20","37,150,310.42","7,874,100.04","15,815,622.47","24,015,143.71","32,805,338.81","414,774.11","7,136,166.97","25,565,448.75","33,950,561.28","2,287,127.45","7,358,387.99","29,438,886.77","42,079,249.43","2,528,801.07","23,131,018.61","32,762,741.14","42,150,494.85","842,287.70","20,346,725.19","29,715,214.53","44,117,932.96","1,752,835.31","7,369,818.66","50,857,028.61","71,286,580.17"
管理费用,"67,161,244.57","138,433,085.62","217,790,675.87","227,523,587.44","89,855,495.95","483,294,081.76","760,220,809.06","996,613,757.95","208,026,489.27","423,128,193.66","645,148,103.69","960,291,015.41","216,420,857.88","438,139,231.15","675,625,518.32","994,438,582.82","243,024,469.98","496,795,380.59","779,593,347.59","1,188,021,869.68","260,939,878.79","549,280,371.72","828,556,141.00","1,274,410,205.30","274,983,933.84","570,711,351.14","858,301,956.59","1,312,784,262.52","287,478,289.90","599,042,042.50","913,266,623.52","1,418,555,419.91","295,439,169.87","599,013,208.23","917,212,079.92","1,363,490,523.80","299,372,637.89","622,585,751.13","934,053,887.27","1,368,362,401.51","259,366,351.63","541,398,382.57","980,120,179.09","1,476,029,584.26"
其中:非流动资产处置净损失,,,"703,202.39","3,252,023.28","923,006.20","9,678,963.83","9,906,313.53","4,017,651.74","176,516.93","1,632,151.44","2,193,542.96","1,319,077.42","186,931.65","512,704.49","894,215.27","1,537,426.86","368,664.69","581,417.72","751,786.10","1,511,970.62","51,900.04","614,622.47","1,013,602.48","2,226,797.58","47,859.12","466,883.65","884,665.37","3,067,777.90","275,588.74","566,354.27","2,190,953.05","6,373,116.62","510,552.36","802,914.24","1,013,205.41","3,626,242.05","115,327.70","351,525.19","2,317,744.94","5,683,977.62","502,918.32","719,745.31","4,858,373.43",
