科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"228,083,410.01","357,985,759.06","265,550,523.65","316,330,895.47","261,689,069.42","226,769,283.57","169,095,699.25","210,709,303.72","127,833,602.56","176,442,398.38","576,724,488.55","589,003,384.41","582,544,882.37","523,118,651.94","566,545,003.15","688,879,136.40","518,413,531.66","591,698,389.48","260,015,180.72","506,089,254.29","223,040,424.12","432,835,048.19","246,473,325.49","292,111,663.43","176,667,399.16","243,690,138.63","292,310,551.76","417,282,895.21","213,812,079.63","261,884,948.28","434,251,776.43","376,649,093.80","65,702,631.60","150,597,533.93","169,202,250.03","743,877,126.67","673,983,572.06","552,909,149.77","607,154,747.02","599,453,497.50","541,641,161.85","553,808,859.55","479,291,104.48"
短期借款,"285,058,175.00","391,000,000.00","464,938,516.67","488,648,093.32","644,803,227.39","646,185,702.09","652,178,388.51","665,754,360.78","661,395,389.91","721,763,804.02","727,713,267.69","771,249,616.42","706,081,864.99","910,172,335.60","857,531,947.68","848,508,208.61","693,104,999.60","624,923,497.84","640,153,318.62","581,133,446.23","532,774,969.91","966,137,773.55","986,722,522.01","884,852,543.31","926,599,035.46","1,023,581,882.63","1,226,155,443.97","1,286,879,647.73","1,303,494,031.77","1,345,158,547.83","1,501,476,521.09","1,154,391,716.62","695,962,146.70","864,931,356.08","810,698,383.20","750,000,000.00","718,000,000.00","615,731,000.00","669,000,000.00","420,400,000.00","423,875,000.00","524,475,000.00","552,071,287.54"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"35,609,919.00","18,500,000.00","12,540,716.67","23,759,785.00","500,000.00","83,090,525.00","78,158,749.00","95,993,908.17","113,470,185.00","87,096,747.00","63,191,832.00","62,706,900.00","46,199,061.00","45,341,320.00","78,063,800.00","91,535,788.00","113,725,562.50","128,881,058.80","112,195,195.30","124,527,451.98","110,341,792.02","90,107,397.28","64,083,407.24","35,163,509.70","5,080,000.00","21,478,975.00","53,375,691.00","89,831,303.00","13,725,840.00","6,262,737.38","15,464,400.00","14,846,020.00","210,000.00","610,000.00","3,483,155.00","20,895,509.59","907,668.10","2,011,000.00","1,900,000.00","115,715,510.00","110,900,000.00","108,586,507.10","108,589,103.77"
应付票据,"64,567,037.70","86,567,227.32","119,934,483.00","112,113,578.00","60,306,954.00","87,273,212.00","105,662,014.00","160,143,042.00","160,114,691.00","148,246,067.92","196,731,231.92","117,453,397.78","188,354,684.00","166,550,046.00","257,003,019.50","166,265,365.50","122,277,363.00","167,386,394.00","62,163,745.00","73,153,953.90","126,730,241.90","173,661,332.00","126,161,325.70","138,556,898.00","193,024,347.00","156,246,522.00","137,926,419.28","143,209,090.58","114,278,665.40","171,341,232.34","188,383,234.06","143,088,052.96","101,169,547.91","148,483,485.50","188,168,505.60","176,661,093.89","170,507,737.77","115,222,350.30","95,737,083.05","64,837,946.32","72,911,656.36","69,163,837.58","61,982,396.64"
应收账款,"398,227,050.55","451,571,754.48","549,505,314.98","739,115,033.09","842,705,688.89","695,374,495.24","793,841,841.36","938,896,717.27","969,130,780.92","894,231,674.29","850,117,284.05","978,847,219.57","865,338,611.60","1,192,029,584.51","1,121,919,722.33","1,091,442,779.85","984,779,918.46","1,042,632,009.94","1,072,840,984.21","1,169,129,794.66","1,073,255,466.11","1,092,558,606.52","1,221,692,208.70","1,382,087,125.31","1,430,885,281.38","1,373,589,931.45","1,386,348,336.40","1,378,382,329.05","1,390,495,558.23","1,334,328,675.68","1,250,436,810.86","1,107,685,993.17","944,452,786.72","1,101,463,205.52","1,002,555,387.75","806,520,877.66","593,481,388.53","607,311,682.16","488,240,437.68","355,703,617.81","403,779,674.70","452,143,507.55","466,826,071.47"
应付账款,"163,361,968.94","198,192,993.78","205,536,762.83","462,480,875.20","437,137,662.64","404,031,838.49","379,917,134.36","417,517,271.94","334,370,430.21","324,741,055.72","300,258,886.30","333,652,698.66","350,273,875.67","496,756,892.67","496,558,418.26","498,662,093.09","383,279,040.53","432,045,491.23","422,910,535.10","463,648,890.23","347,276,268.88","331,941,557.33","414,275,992.30","540,579,438.01","549,322,431.24","495,356,631.86","467,766,408.25","401,479,447.04","356,422,851.95","447,007,702.50","480,094,680.39","518,143,579.33","573,289,170.52","393,924,164.44","331,345,431.85","322,548,171.49","179,607,707.44","188,578,676.02","168,733,086.04","131,004,523.68","128,350,113.22","114,402,114.09","89,779,995.27"
预付款项,"36,825,084.13","3,253,641.06","4,818,143.53","37,858,718.43","37,753,285.23","25,054,836.76","35,576,511.91","18,133,891.36","22,032,257.33","18,740,414.31","25,335,456.15","54,619,946.70","48,123,150.78","17,805,252.59","14,873,263.06","11,876,507.01","11,257,002.29","40,723,076.94","49,973,945.57","32,609,796.75","27,564,797.97","95,891,682.44","98,865,692.02","78,358,002.02","90,638,177.37","95,799,824.63","132,755,614.79","138,593,841.80","105,456,475.76","219,219,652.84","191,823,564.98","65,482,872.92","98,228,404.88","92,973,996.90","81,658,774.85","163,433,347.70","109,449,740.75","123,436,692.86","143,754,878.95","90,642,690.91","88,335,763.76","91,067,379.34","82,562,539.95"
预收款项,"12,520,423.40","39,839,518.94","60,357,846.68","30,355,370.89","25,332,844.50","29,230,782.23","35,023,448.24","34,057,480.63","38,728,710.25","25,550,298.22","34,615,166.03","124,364,074.10","53,910,624.41","24,835,326.94","25,187,919.18","24,430,888.92","42,359,017.03","18,201,073.09","28,619,804.29","32,662,688.06","40,774,952.16","52,778,655.79","43,795,006.10","45,301,288.85","40,135,785.81","34,522,847.03","43,297,873.99","56,361,190.79","45,812,405.45","68,409,528.79","81,216,068.40","73,811,400.45","13,669,222.55","53,302,755.29","78,628,172.63","38,977,358.89","37,378,170.14","32,269,135.16","28,851,407.53","27,166,680.05","16,414,841.10","15,211,700.61","15,078,581.43"
