科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"155,025,307.33","274,186,650.47","402,117,402.45","601,527,212.36","69,417,868.46","139,970,553.24","231,162,298.01","455,392,779.30","59,816,944.42","146,691,236.86","271,209,364.49","400,093,480.84","105,483,646.24","166,948,030.27","286,634,214.45","519,183,979.64","80,502,679.81","217,583,841.76","407,231,874.16","514,612,998.57","113,179,623.15","213,227,052.60","325,155,185.22","532,082,419.40","94,324,254.49","197,371,884.05","295,898,537.72","542,333,573.08","15,131,528.15","67,761,669.35","135,365,121.41","378,997,407.86","63,584,839.31","120,098,585.70","190,005,590.81","351,903,276.06","44,705,474.73","94,334,552.81","188,306,098.31","247,502,154.71","52,569,829.75","171,349,888.77","284,442,029.05","375,918,495.65","115,800,880.30","226,613,499.81","294,244,595.26","366,009,317.98","59,191,209.13"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,"53,985,456.66","3,408,546.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,396,689.74","7,116,473.90","8,839,410.99","14,827,347.13","2,499,679.45","7,854,989.43","13,697,409.69","20,225,804.13","4,633,809.73","7,109,448.59",,"11,674,643.73","753,899.91","3,870,851.58","6,371,323.05","18,086,902.39","13,061,430.56","19,944,042.53","28,879,797.26","36,449,943.28","4,431,710.68","7,564,192.05","10,179,152.41","12,376,472.66","1,692,363.16","3,604,922.99","6,818,818.03","11,194,207.86","2,487,825.90","4,235,624.04","5,920,098.26","12,574,720.11","3,221,609.92","8,836,976.42","8,836,976.42","8,865,671.85",,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,521.20",,,,,,,,,
收到其他与经营活动有关的现金,"68,108,449.03","44,234,116.83","72,741,283.21","482,084,609.02","5,726,370.25","238,333,851.01","226,086,331.85","783,931,298.11","103,372,074.51","194,463,448.52","97,077,469.85","190,638,405.55","23,685,259.69","23,913,957.69","42,629,709.05","174,105,217.68","17,079,533.22","29,343,490.93","130,339,755.98","1,084,422,037.48","208,991,587.10","267,643,226.60","309,954,366.31","937,971,472.29","338,206,861.16","320,166,709.77","822,630,751.57","1,238,161,393.39","201,725,498.14","371,565,647.12","704,301,546.83","986,751,567.65","2,057,884.31","38,791,720.67","214,483,150.92","383,148,257.81","17,078,122.25","28,596,559.37","29,893,192.73","86,485,979.83","7,329,002.84","16,335,875.83","26,783,220.40","38,588,066.03","20,744,049.42","26,718,861.63","31,077,762.76","43,378,837.26","8,493,630.93"
投资活动现金流出小计,"879,696.35","1,619,888.15","1,872,201.18","4,431,419.58","1,021,479.58","1,999,704.58","8,938,630.37","44,157,466.51","1,026,116.16","1,370,758.24","28,550,400.97","43,938,403.16","5,352,700.10","15,547,012.60","90,733,733.41","101,008,693.90","110,389,394.40","148,626,409.61","187,291,514.71","217,746,797.93","26,639,098.62","59,857,242.74","88,589,466.01","107,145,903.63","3,842,184.52","8,367,563.42","17,885,531.21","45,811,401.69","1,653,322.49","7,286,651.55","10,214,903.91","28,011,285.38","803,542,581.94","804,765,734.30","810,636,224.45","961,212,439.29","600,453,913.37","1,003,651,782.06","1,106,133,772.07","1,171,986,056.45","43,465,016.19","55,712,236.60","161,241,949.43","167,721,720.46","10,882,710.64","14,898,883.61","21,360,225.03","34,644,362.35","2,369,544.27"
经营活动现金流入小计,"224,530,446.10","325,537,241.20","483,698,096.65","1,098,439,168.51","77,643,918.16","386,159,393.68","470,946,039.55","1,259,549,881.54","167,822,828.66","348,264,133.97","368,286,834.34","602,406,530.12","129,922,805.84","194,732,839.54","335,635,246.55","711,376,099.71","110,643,643.59","266,871,375.22","566,451,427.40","1,635,484,979.33","326,602,920.93","488,434,471.25","645,288,703.94","1,482,430,364.35","434,223,478.81","521,143,516.81","1,125,348,107.32","1,791,689,174.33","219,344,852.19","443,562,940.51","845,586,766.50","1,378,323,695.62","68,864,333.54","167,727,282.79","413,325,718.15","743,917,205.72","61,783,596.98","122,931,112.18","218,199,291.04","333,988,134.54","59,898,832.59","187,685,764.60","311,225,249.45","414,506,561.68","136,544,929.72","253,332,361.44","325,322,358.02","409,388,155.24","67,684,840.06"
投资活动产生的现金流量净额,"1,705,156.58","964,964.78","712,651.75","-3,878,448.58","-1,021,479.58","-1,999,704.58","-8,938,630.37","-43,774,159.70","-1,026,116.16","-1,377,258.24","-16,208,556.08","-41,920,449.58","-4,609,341.69","-14,803,654.19","-89,990,375.00","502,556,128.99","-110,389,394.40","-148,626,409.61","-187,291,514.71","-217,740,821.07","-26,443,598.62","-59,661,742.74","-88,288,966.01","-16,131,644.50","-3,819,184.52","-7,336,063.42","-14,319,531.21","90,597,125.96","10,612,155.29","14,378,504.27","16,543,454.59","125,383,073.12","-800,441,081.94","-750,763,047.83","-744,994,945.20","464,789,080.18","-244,151,648.79","-532,101,442.72","-519,806,711.28","-178,217,793.92","670,940,992.95","862,433,231.45","756,913,518.62","750,473,747.59","-10,882,710.64","-14,898,883.61","-36,148,077.32","-33,987,614.64","-2,369,544.27"
购买商品、接受劳务支付的现金,"143,297,497.98","154,088,272.87","227,854,838.55","241,154,898.30","151,499,891.40","166,941,061.56","180,731,905.79","333,096,796.66","66,561,156.41","93,039,215.26","153,306,953.74","244,992,651.59","135,550,177.30","168,497,119.02","199,652,137.76","246,926,037.08","122,563,560.97","159,825,201.08","268,859,147.73","423,725,942.81","57,732,948.94","82,450,640.07","137,209,113.68","286,826,321.50","45,168,304.62","82,320,955.45","129,323,072.71","198,664,824.27","52,336,644.12","70,250,571.55","86,858,032.52","130,540,276.95","60,796,906.46","102,146,708.17","117,623,725.02","201,619,818.84","51,331,771.79","64,004,622.39","89,872,402.59","125,692,018.37","85,887,936.74","171,535,713.95","237,019,850.39","329,606,054.81","94,959,976.31","149,389,782.44","214,423,833.74","286,509,023.22","32,164,705.36"
吸收投资收到的现金,,,"924,634,591.00",,,,,,,,"1,999,999,565.00","1,986,999,565.00",,,,,,,,,,,,,,,,,,,,"1,472,999,993.40",,,,,,,,"9,000,000.00","12,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","2,538,800.00","2,538,800.00","2,538,800.00","2,538,800.00",
支付给职工以及为职工支付的现金,"5,807,342.99","11,362,322.11","15,143,883.02","22,546,299.99","6,278,692.79","9,625,538.05","18,485,763.82","48,355,666.62","5,951,216.80","11,305,177.02","30,523,001.91","35,906,781.42","11,605,424.74","21,637,056.73","32,418,498.73","44,843,948.71","12,889,436.32","22,887,704.95","36,151,869.71","53,050,975.42","19,098,906.05","33,807,785.50","49,456,658.78","67,770,579.74","19,409,979.32","37,986,261.86","55,976,687.26","76,980,577.28","27,543,744.39","44,439,841.01","60,946,573.62","80,335,640.25","26,855,784.11","43,192,240.83","60,137,960.47","78,252,827.37","27,265,541.07","43,267,853.35","61,049,339.42","78,921,686.25","28,570,029.68","50,164,388.72","68,949,434.19","90,249,107.04","30,508,510.69","51,441,650.28","70,325,514.06","90,467,801.19","24,778,606.30"
取得借款收到的现金,"177,000,000.00","417,000,000.00",,"2,172,564,591.00","150,000,000.00","250,907,333.00","292,254,591.00","380,254,591.00","27,600,000.00","259,520,000.00","412,000,000.00","847,520,000.00",,,"225,000,000.00","530,000,000.00","85,000,000.00","85,000,000.00","300,480,000.00","835,480,000.00","10,000,000.00","10,000,000.00","391,600,000.00","1,105,640,000.00",,"3,000,000.00","537,500,000.00","1,228,570,000.00",,"148,230,000.00","708,230,000.00","1,113,230,000.00","435,000,000.00","568,000,000.00","1,222,000,000.00","1,142,000,000.00","50,000,000.00","150,000,000.00","269,000,000.00","599,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","62,000,000.00","422,000,000.00","472,000,000.00","472,000,000.00",
支付的各项税费,"16,119,386.20","33,928,033.74","46,470,578.13","62,833,404.77","12,726,161.98","30,082,645.68","53,582,290.33","71,153,017.05","24,889,725.28","36,109,055.12","49,758,576.21","59,017,134.79","9,546,315.63","16,835,810.73","26,860,959.13","73,922,888.55","32,362,160.18","59,726,409.30","91,287,694.03","111,564,845.94","18,919,682.21","33,734,595.82","46,832,002.07","113,343,256.17","30,279,513.15","40,857,385.07","60,461,579.49","84,300,185.40","36,280,674.74","42,018,509.28","65,350,392.22","99,947,772.89","22,535,694.38","41,952,379.00","52,262,581.66","62,549,226.31","27,207,837.57","34,121,143.59","40,108,130.67","51,838,216.24","6,727,283.39","15,978,562.07","26,299,707.01","38,053,481.55","12,102,950.63","20,537,384.14","29,707,929.95","38,334,675.12","10,135,741.21"
收到其他与筹资活动有关的现金,,,,,,,,,,,"-21,994,353.98",,,,,,,"147,850,000.00","147,850,000.00","216,045,166.69",,,,,,,,,,,,,,,,,,,,,,"12,500,000.00","12,500,000.00","12,500,000.00",,,,,
支付其他与经营活动有关的现金,"56,213,048.40","107,036,992.85","94,704,495.64","310,524,010.68","68,476,202.67","159,735,430.53","139,863,691.40","359,130,286.10","43,800,241.51","199,971,043.05","479,325,805.57","714,337,005.22","67,451,960.96","78,805,211.84","134,190,797.56","488,427,667.92","131,745,065.43","193,774,856.66","255,062,339.91","1,310,920,564.82","255,350,447.27","330,722,714.68","437,944,902.00","1,076,598,233.90","402,239,991.90","431,898,016.33","941,067,499.01","1,403,503,971.16","263,083,911.38","372,563,525.48","695,234,270.36","1,441,628,053.87","75,572,598.15","175,476,433.88","302,773,718.70","457,676,867.42","40,206,678.17","98,390,479.78","137,036,236.60","176,637,118.19","40,209,002.26","98,752,193.26","126,839,363.11","175,680,446.07","49,401,828.08","84,040,304.89","121,380,068.33","164,977,645.87","18,612,785.06"
筹资活动现金流入小计,"177,000,000.00","417,000,000.00","924,634,591.00","2,172,564,591.00","150,000,000.00","250,907,333.00","292,254,591.00","380,254,591.00","27,600,000.00","259,520,000.00","2,390,005,211.02","2,834,519,565.00",,,"225,000,000.00","530,000,000.00","85,000,000.00","232,850,000.00","448,330,000.00","1,051,525,166.69","10,000,000.00","10,000,000.00","391,600,000.00","1,105,640,000.00",,"3,000,000.00","537,500,000.00","1,228,570,000.00",,"148,230,000.00","708,230,000.00","2,586,229,993.40","435,000,000.00","568,000,000.00","1,222,000,000.00","1,542,000,000.00","50,000,000.00","150,000,000.00","269,000,000.00","608,000,000.00","62,000,000.00","76,500,000.00","76,500,000.00","76,500,000.00","64,538,800.00","424,538,800.00","474,538,800.00","474,538,800.00",
