科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"514,341,252.47","597,768,666.91","723,947,422.67","357,146,283.49","545,345,930.32","693,389,886.05","136,578,789.38","350,367,053.01","503,001,545.12","661,388,436.22","110,967,276.89","286,055,188.50","471,959,404.53","658,695,328.01","127,745,175.71","316,543,795.88","487,174,249.66","660,343,655.99","129,074,182.97","304,473,412.00","478,595,892.63","664,256,213.26","145,715,293.12","327,511,148.39","513,215,152.96","722,844,836.13","191,630,883.27","394,340,555.78","649,941,090.66","958,314,383.57","256,539,467.58","510,117,302.68","880,393,200.05","930,683,214.94","197,627,402.59"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,"10,472,991.80","10,472,991.80","10,472,991.80",,,,,
收到的税费返还,"14,854,073.66","4,547,114.55","7,478,802.36","1,968,415.27","3,184,480.83","4,401,864.02","1,808,324.78","1,849,694.63","2,237,011.11","2,183,188.64","694,117.40","1,389,374.33","1,410,082.55","1,601,868.11","1,289,421.74","2,297,527.67","2,756,308.68","2,756,308.68","1,461,497.05","6,797,625.59","20,906,856.39","26,085,611.08","9,440,779.61","12,765,597.34","14,023,838.57","16,281,851.32","4,942,724.38","7,296,887.05","10,757,872.50","18,392,753.11","5,434,776.79","14,863,275.51","19,995,588.85","24,768,716.93","4,280,521.78"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,058,172.96",
收到其他与经营活动有关的现金,"13,051,115.38","18,233,044.14","53,247,971.00","16,126,645.30","18,082,670.19","47,667,335.72","2,263,834.13","8,544,652.13","22,014,232.03","34,372,046.59","2,479,231.82","12,981,298.43","33,458,256.36","44,481,243.84","3,783,070.71","7,940,652.84","16,652,345.27","19,561,430.26","4,559,537.35","9,390,790.88","14,215,631.64","15,475,836.34","2,396,018.86","8,261,328.20","14,406,225.12","23,075,349.20","1,714,273.79","10,469,617.42","17,850,624.34","20,765,288.16","5,952,139.89","25,201,036.70","37,209,965.29","28,399,676.18","3,876,457.26"
投资活动现金流出小计,"52,776,526.38","67,179,046.37","92,352,626.67","22,194,768.63","33,220,307.25","54,073,697.09","14,289,115.13","33,532,443.39","77,171,966.23","105,906,207.10","47,423,772.77","137,708,451.97","382,961,267.81","521,822,663.96","217,526,402.10","414,080,835.80","537,385,949.23","747,211,555.90","113,433,545.99","337,666,833.90","606,862,680.11","743,215,520.08","21,205,094.45","198,646,731.32","415,968,145.83","614,378,903.95","195,793,162.39","191,121,617.79","439,468,493.60","736,016,486.63","345,455,523.84","536,034,677.15","836,400,316.77","984,419,273.74","295,296,092.85"
经营活动现金流入小计,"542,246,441.51","620,548,825.60","784,674,196.03","375,241,344.06","566,613,081.34","745,459,085.79","140,650,948.29","360,761,399.77","527,252,788.26","697,943,671.45","114,140,626.11","300,425,861.26","506,827,743.44","704,778,439.96","132,817,668.16","326,781,976.39","506,582,903.61","682,661,394.93","135,095,217.37","320,661,828.47","513,718,380.66","705,817,660.68","157,552,091.59","348,538,073.93","541,645,216.65","762,202,036.65","198,287,881.44","412,107,060.25","678,549,587.50","997,472,424.84","267,926,384.26","550,181,614.89","937,598,754.19","983,851,608.05","205,784,381.63"
投资活动产生的现金流量净额,"-52,373,526.38","-6,879,224.88","-82,166,628.51","-21,381,798.78","-32,407,337.40","-53,043,350.64","-14,289,115.13","-33,463,738.29","-76,549,577.28","-105,227,852.15","-47,415,772.77","-137,700,451.97","-277,367,311.65","-329,260,044.79","-14,774,375.93","28,217,988.19","6,196,847.36","-101,637,626.43","88,360,878.67","-23,040,983.52","-124,335,898.22","-111,241,813.63","197,314,592.67","71,903,478.27","-11,195,336.24","-32,763,031.23","-13,065,940.87","77,016,396.06","146,704,128.47","-41,341,687.13","33,648,191.95","188,904,154.58","27,017,114.45","172,083,630.36","-153,305,302.53"
购买商品、接受劳务支付的现金,"362,876,045.74","371,241,491.66","527,167,704.77","228,029,505.82","363,526,906.37","455,688,249.23","89,945,611.72","171,976,024.90","265,943,709.40","365,353,568.32","64,154,393.98","190,612,192.83","311,291,391.97","432,103,484.72","77,398,327.38","186,635,676.01","310,337,130.17","427,668,313.00","92,158,131.79","188,971,962.94","294,164,945.28","388,219,132.86","93,272,698.84","178,584,172.94","285,492,633.90","389,283,058.67","115,223,467.65","248,354,754.64","420,079,837.75","661,946,655.34","181,228,413.16","389,477,639.57","650,753,712.97","628,059,241.49","130,438,659.39"
吸收投资收到的现金,,,,,"821,447,303.83","821,447,303.83",,,,"2,500,000.00",,,"850,000.00","2,500,000.00",,,,"1,000,000.00",,"500,000.00","1,200,000.00","3,300,000.00","200,000.00","200,000.00","1,700,000.00","1,700,000.00",,,"5,966,000.00","9,800,000.00",,,,,
支付给职工以及为职工支付的现金,"67,191,029.32","61,658,003.83","94,785,419.69","60,540,516.65","88,757,869.21","121,438,759.98","31,724,048.54","67,224,485.93","100,245,855.22","133,033,145.02","31,740,839.87","71,342,989.40","112,295,672.62","154,658,295.72","39,715,025.89","91,009,294.07","139,752,254.92","183,032,529.55","45,472,587.57","88,897,866.92","137,887,209.75","189,544,208.16","47,729,248.23","97,388,414.10","146,417,176.22","196,718,379.90","48,236,947.60","106,610,876.22","163,255,180.31","225,368,675.41","53,150,541.60","115,648,437.23","184,742,910.94","223,264,994.41","51,769,634.15"
取得借款收到的现金,"165,200,000.00","123,100,000.00","84,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,"20,000,000.00","50,000,000.00",,,,"5,000,000.00","3,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00",,,,,,,,"1,900,000.00","2,855,600.00","17,555,600.00",,"5,100,000.00",
支付的各项税费,"48,177,582.60","35,116,012.23","41,522,396.49","31,567,659.52","45,084,600.94","56,782,919.99","16,729,041.01","28,619,219.42","43,379,039.32","53,540,389.45","10,367,064.49","19,017,020.34","26,471,596.57","41,791,806.07","12,565,941.08","23,297,242.09","42,830,591.64","55,195,576.59","6,493,595.02","14,688,846.52","32,102,575.34","39,835,873.83","6,402,782.90","19,723,429.15","31,876,465.72","44,720,118.73","9,315,736.40","18,047,181.65","30,105,061.20","49,266,632.17","11,919,247.57","27,025,750.73","42,951,382.45","24,281,865.78","6,501,113.39"
收到其他与筹资活动有关的现金,,,,,"11,843,074.48","11,602,696.17",,,,,,,,,,,,,,,,,,,,,,,,,,,"17,555,600.00",,
支付其他与经营活动有关的现金,"33,506,377.39","29,823,694.77","60,196,132.38","21,419,649.21","34,442,972.65","51,338,938.30","11,540,184.13","21,013,453.43","32,543,623.99","45,073,781.18","8,508,870.59","54,201,901.54","36,852,756.37","47,230,957.65","13,049,833.62","27,231,025.84","43,262,565.74","54,386,867.37","7,552,197.22","21,202,812.79","37,534,144.56","44,709,987.59","12,644,854.56","27,737,108.06","40,505,368.78","57,155,053.96","12,485,810.90","31,233,734.45","50,564,526.18","65,650,162.66","13,418,809.33","37,616,680.74","60,922,902.20","75,862,198.06","11,491,514.06"
筹资活动现金流入小计,"165,200,000.00","123,100,000.00","84,000,000.00","25,000,000.00","858,290,378.31","858,050,000.00",,,,"2,500,000.00",,,"20,850,000.00","52,500,000.00",,,,"6,000,000.00","3,000,000.00","13,500,000.00","14,200,000.00","16,300,000.00","200,000.00","200,000.00","1,700,000.00","1,700,000.00",,,"5,966,000.00","11,700,000.00","2,855,600.00","17,555,600.00","17,555,600.00","5,100,000.00",
经营活动现金流出小计,"511,751,035.05","497,839,202.49","723,671,653.33","341,557,331.20","531,812,349.17","685,248,867.50","149,938,885.40","288,833,183.68","442,112,227.93","597,000,883.97","114,771,168.93","335,174,104.11","486,911,417.53","675,784,544.16","142,729,127.97","328,173,238.01","536,182,542.47","720,283,286.51","151,676,511.60","313,761,489.17","501,688,874.93","662,309,202.44","160,049,584.53","323,433,124.25","504,291,644.62","687,876,611.26","185,261,962.55","404,246,546.96","664,004,605.44","1,002,232,125.58","259,717,011.66","569,768,508.27","939,370,908.56","951,468,299.74","200,200,920.99"
偿还债务支付的现金,"145,324,996.10","101,550,000.00","151,550,000.00","24,000,000.00","49,000,000.00","49,000,000.00",,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,"18,000,000.00","18,000,000.00",,,,,,,,,"200,000.00","200,000.00",,,
经营活动产生的现金流量净额,"30,495,406.46","122,709,623.11","61,002,542.70","33,684,012.86","34,800,732.17","60,210,218.29","-9,287,937.11","71,928,216.09","85,140,560.33","100,942,787.48","-630,542.82","-34,748,242.85","19,916,325.91","28,993,895.80","-9,911,459.81","-1,391,261.62","-29,599,638.86","-37,621,891.58","-16,581,294.23","6,900,339.30","12,029,505.73","43,508,458.24","-2,497,492.94","25,104,949.68","37,353,572.03","74,325,425.39","13,025,918.89","7,860,513.29","14,544,982.06","-4,759,700.74","8,209,372.60","-19,586,893.38","-1,772,154.37","32,383,308.31","5,583,460.64"
分配股利、利润或偿还利息支付的现金,"20,099,857.83","2,542,596.14","11,222,432.73","675,400.00","1,001,191.67","1,092,455.56",,"80,100,000.00","80,502,500.00","83,705,000.00",,,,"1,230,222.22","385,777.78","20,410,777.78","20,410,777.78","20,471,777.78","122,480.00","266,000.00","485,560.00","485,560.00",,"14,418,000.00","14,418,000.00","14,418,000.00",,,,"3,208,352.00","251,909.44","356,320.56","1,019,620.56","284,687.87","39,925.82"
收回投资收到的现金,,"52,000,000.00","10,000,000.00",,,,,,,,,,"105,000,000.00","191,000,000.00","200,265,117.81","436,265,117.81","536,265,117.81","636,000,000.00","201,000,000.00","311,000,000.00","477,000,000.00","623,000,000.00","216,000,000.00","266,000,000.00","399,000,000.00","574,000,000.00","181,053,168.92","264,053,168.92","579,053,168.92","680,053,168.92","280,000,000.00","621,000,000.00","758,000,000.00","1,044,000,000.00","140,000,000.00"
支付其他与筹资活动有关的现金,,,,,"8,007,362.54","8,830,723.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,706,015.00","1,576,527.50"
取得投资收益收到的现金,,"39,594.56","5,564.36",,,,,,"553,683.85","553,683.85",,,"544,356.16","1,453,019.17","2,486,838.36","6,033,636.18","7,317,608.78","9,553,959.47","794,424.66","3,615,246.58","5,466,178.09","6,901,734.25","2,512,394.52","4,411,709.59","5,589,309.59","7,306,591.78","1,674,052.60","4,062,844.93","7,095,453.15","8,217,617.53","10,584,602.74","13,857,218.67","15,260,268.16","22,100,432.46","1,950,703.86"
筹资活动现金流出小计,"165,424,853.93","104,092,596.14","162,772,432.73","24,675,400.00","58,008,554.21","58,923,179.21",,"80,100,000.00","80,502,500.00","83,705,000.00",,,,"1,230,222.22","50,385,777.78","70,410,777.78","70,410,777.78","70,471,777.78","122,480.00","266,000.00","18,485,560.00","18,485,560.00",,"14,418,000.00","14,418,000.00","14,418,000.00",,,,"3,208,352.00","451,909.44","556,320.56","1,019,620.56","5,990,702.87","1,616,453.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,"403,000.00","8,260,226.93","180,433.80","812,969.85","812,969.85","1,030,346.45",,"68,705.10","68,705.10","124,671.10","8,000.00","8,000.00","49,600.00","109,600.00",70.00,70.00,70.00,"19,970.00",,"10,603.80","60,603.80","2,071,972.20","7,292.60","138,500.00","183,500.00","309,280.94",,"22,000.00","24,000.00","6,404,013.05","76,000.00","1,638,500.01","1,714,050.01","1,959,358.59","40,086.46"
筹资活动产生的现金流量净额,"-224,853.93","19,007,403.86","-78,772,432.73","324,600.00","800,281,824.10","799,126,820.79",,"-80,100,000.00","-80,502,500.00","-81,205,000.00",,,"20,850,000.00","51,269,777.78","-50,385,777.78","-70,410,777.78","-70,410,777.78","-64,471,777.78","2,877,520.00","13,234,000.00","-4,285,560.00","-2,185,560.00","200,000.00","-14,218,000.00","-12,718,000.00","-12,718,000.00",,,"5,966,000.00","8,491,648.00","2,403,690.56","16,999,279.44","16,535,979.44","-890,702.87","-1,616,453.32"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,443,113.05","88,443,113.05","88,443,113.05","88,443,113.05",
