科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"20,172,693.60","1,321,021.48","2,736,411.26","2,824,211.46","1,318,338.34","1,081,302.49","1,814,154.36","1,875,610.22","3,148,565.87","1,241,284.70","1,937,704.50","884,014.69","1,104,812.48","1,794,499.27","1,793,017.96","1,917,687.88","2,159,159.98","1,336,483.65","1,911,316.77","1,709,492.67","2,248,326.44","1,738,800.46","2,598,693.82","2,091,537.36","2,373,819.13","1,284,775.77","1,250,338.62","1,247,778.73","5,945,834.46"
应付职工薪酬,"4,718,727.57","6,341,357.02","10,702,365.68","3,883,585.89","5,721,961.38","11,378,384.07","6,305,292.30","9,471,204.63","12,579,597.38","15,282,707.36","7,218,576.76","10,630,576.29","13,997,802.47","17,390,259.19","9,253,380.34","12,078,690.37","13,688,869.29","20,134,517.13","10,156,214.78","15,148,181.42","18,697,414.18","23,569,184.63","20,363,256.54","23,599,562.46","27,576,270.72","32,202,581.76","20,755,114.87","34,200,127.42","37,101,876.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,989,470.43","7,163,112.51","2,629,387.60","4,092,343.56","2,527,787.93","1,692,567.21","7,289,180.05","-4,683,527.01","-12,987,229.04","6,769,915.56","8,536,739.67","5,749,451.86","3,409,417.60","9,048,311.79","8,408,616.56","10,247,251.39","4,937,449.45","11,339,429.96","8,194,643.15","10,209,402.71","10,552,642.04","13,579,740.83","17,490,360.83","18,577,439.27","16,364,850.15","21,792,054.76","22,607,166.11","19,686,839.98","24,954,095.77"
应收利息,,,,,,"2,143,315.04","522,575.33","512,092.89","476,590.17","464,081.96",,"275,974.05","109,698.63",,,,,,,,,,,,,,,,
应付利息,"248,879.85","262,561.34","342,108.55","475,986.12","344,360.57","144,707.12","300,326.00","124,226.49","138,784.44","186,330.75","206,789.08","340,403.21","392,866.87","279,550.85","604,118.38","954,954.47","674,350.04","887,000.01","524,581.40","555,403.64","495,716.69","425,350.58","423,799.76","728,438.37","549,967.95","791,472.94","1,158,265.41","1,065,886.12","459,995.95"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"2,550,000.00","41,352.45",,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"50,369,272.39","45,606,623.56","60,580,191.10","70,038,362.28","76,163,476.64","83,094,173.12","87,070,396.61","90,229,377.63","95,392,259.19","92,630,093.36","88,189,779.66","98,525,381.76","103,358,111.52","111,816,528.41","120,675,643.35","124,466,885.38","140,660,644.09","142,323,980.73","142,966,897.30","146,982,069.51","158,941,533.68","154,239,012.70","139,904,835.34","145,442,205.67","174,255,733.01","169,322,612.59","165,622,492.29","177,089,238.24","199,725,498.03"
其他应付款,"22,740,087.12","26,809,041.15","1,933,854.72","2,641,008.52","1,488,489.99","851,314.17","710,836.95","1,879,428.82","12,804,452.91","2,287,195.30","2,628,014.21","2,636,095.87","8,302,995.80","7,991,427.26","8,678,771.20","8,484,257.85","3,029,842.78","3,088,745.20","3,144,810.55","9,100,487.43","8,909,451.89","9,063,556.26","8,801,063.80","8,958,005.79","8,611,823.67","10,129,425.54","9,474,289.27","10,965,195.08","12,267,876.54"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"22,000,000.00",,,,,"10,000,000.00","15,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,"5,000,000.00","10,000,000.00","14,967,720.00","12,467,720.00","19,667,520.00","47,156,401.36","20,000,000.00","20,000,000.00","33,500,000.00","43,990,091.34"
其他流动资产,,,,,,,,,,"25,500,000.00","20,595,309.97","32,783,180.45","30,158,347.22","34,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","21,250,000.00","24,957,933.39","21,250,000.00","22,631,973.54","23,800,000.00","23,800,000.00","25,850,000.00","25,850,000.00","27,184,175.17","24,183,470.39","13,781,245.79","8,064,843.94"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"161,218,993.97","197,320,368.54","246,577,669.41","304,422,606.26","827,984,937.64","709,201,446.03","826,125,408.62","676,213,001.64","632,645,736.08","507,254,043.08","416,022,885.53","459,239,287.39","443,575,782.96","420,446,191.10","445,772,047.12","409,272,991.52","437,891,409.44","443,922,363.84","480,787,486.73","516,543,964.68","552,641,582.65","593,749,524.07","603,440,689.88","534,646,766.94","642,226,803.88","641,924,748.31","659,072,211.73","725,686,888.16","768,938,676.55"
流动负债合计,"166,025,356.31","205,835,194.40","252,159,214.84","257,345,865.68","189,340,405.37","67,818,107.03","166,621,068.18","91,756,865.33","127,306,638.00","146,091,425.98","113,225,734.91","238,250,226.21","231,209,692.90","219,394,181.46","281,645,396.89","296,637,286.64","354,958,682.00","347,215,805.60","346,424,582.24","364,715,568.58","378,353,842.35","412,636,354.52","393,116,736.56","362,843,421.30","497,886,256.56","507,677,388.73","504,537,607.15","621,004,769.36","634,163,812.25"
可供出售金融资产,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
长期借款,"45,000,000.00","10,000,000.00","25,000,000.00","55,000,000.00","45,000,000.00","54,600,000.00","49,966,000.00","39,966,000.00","34,966,000.00","29,966,000.00","24,966,000.00","19,966,000.00","9,966,000.00","9,966,000.00","53,000,000.00","53,000,000.00",,"20,000,000.00","94,692,775.92","116,010,640.81","108,315,932.15","60,708,212.15","66,476,612.15","56,776,812.15","44,287,930.79","18,990,091.34","18,990,091.34","10,490,091.34",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"1,307,943.15","1,048,397.14","827,901.77","732,857.22","683,812.48","637,062.30","589,634.23","546,253.64","498,400.01","451,640.59","403,637.71","355,688.79","311,064.75","268,109.07","231,350.87","207,514.19","174,234.47","140,308.15","106,538.89","63,409.14","30,974.34",,,,"25,000,000.00","25,000,000.00","25,000,000.00",,
长期股权投资,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,
专项应付款,"4,550,000.00",,"25,750,000.00","25,750,000.00","25,750,000.00","24,840,000.00","24,840,000.00","24,840,000.00","27,890,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00","24,840,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"112,766,346.39","143,789,479.89","215,589,143.11","211,148,300.03","207,947,680.17","223,928,607.44","219,814,633.03","219,312,347.82","275,544,378.32","329,392,287.11","365,916,809.67","378,747,332.96","397,827,927.61","578,880,697.23","572,806,265.69","641,508,891.50","679,351,626.73","756,818,978.17","763,256,865.57","801,436,210.82","840,845,765.99","914,867,306.08","918,278,232.01","920,400,357.08","1,051,688,834.44","1,122,907,964.06","1,130,412,210.95","1,119,460,071.76","1,129,901,924.87"
递延所得税负债,,,,,,"360,886.30","96,287.67","76,813.93","27,656.56",,,"89,425.12","89,039.16",,,,"63,371.25",,,,,,,,,"2,234,491.44","2,172,927.61","2,111,406.69","2,111,406.69"
在建工程,"9,489,702.32","9,377,512.92","34,868,633.16","42,735,349.50","51,113,646.18","66,425,442.51","75,872,911.45","144,483,002.79","185,107,892.91","199,586,830.46","216,757,281.84","259,228,897.41","268,266,209.65","168,123,892.98","188,461,182.73","154,766,897.99","206,314,134.98","192,115,098.35","218,568,667.99","194,606,645.67","194,408,673.67","148,585,510.38","146,648,741.18","146,551,404.56","84,275,986.67","20,520,209.54","26,887,620.41","37,830,657.94","45,490,254.21"
其他非流动负债,,,"1,690,000.00","1,690,000.00","1,690,000.00","2,390,000.00","2,390,000.00","2,340,000.00","2,340,000.00","5,490,000.00","6,690,000.00","6,640,000.00","6,640,000.00","6,590,000.00","6,289,000.00","6,239,000.00","11,449,525.00",,,,,,,,,,,,
工程物资,,,,,"57,877.80","288,420.40","1,019,392.55","1,127,961.67","1,261,561.90","859,630.88","859,630.88","809,961.74","1,583,299.74","57,822.43",,,,,,,,,,,,,,,
非流动负债合计,"50,857,943.15","11,048,397.14","53,267,901.77","83,172,857.22","73,123,812.48","82,827,948.60","77,881,921.90","67,769,067.57","65,722,056.57","60,747,640.59","56,899,637.71","51,891,113.91","41,846,103.91","41,664,109.07","84,360,350.87","84,286,514.19","36,527,130.72","62,017,871.79","136,676,878.45","156,480,054.49","148,530,381.48","100,456,657.59","104,990,028.04","94,855,198.49","106,931,287.58","83,432,910.02","82,786,316.64","48,789,766.17","57,808,930.99"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,"21,165.38","21,165.38","21,165.38","21,165.38","31,750.58"
负债合计,"216,883,299.46","216,883,591.54","305,427,116.61","340,518,722.90","262,464,217.85","150,646,055.63","244,502,990.08","159,525,932.90","193,028,694.57","206,839,066.57","170,125,372.62","290,141,340.12","273,055,796.81","261,058,290.53","366,005,747.76","380,923,800.83","391,485,812.72","409,233,677.39","483,101,460.69","521,195,623.07","526,884,223.83","513,093,012.11","498,106,764.60","457,698,619.79","604,817,544.14","591,110,298.75","587,323,923.79","669,794,535.53","691,972,743.24"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,246,315.00","40,273,684.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"6,935,282.32","52,838,801.10","91,905,960.39","91,905,960.39","654,887,363.92","655,617,060.39","655,617,060.39","605,617,060.39","604,638,998.66","605,617,060.39","605,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","575,617,060.39","485,617,060.39","485,617,060.39","485,617,060.39","485,617,060.39","350,617,060.39","350,617,060.40","350,617,060.39","350,617,060.39","350,617,060.39","350,617,060.39"
无形资产,"4,716,986.39","26,068,295.95","39,404,260.63","38,630,175.71","38,299,428.29","38,123,040.11","37,767,548.34","37,410,600.48","45,050,382.11","45,320,988.40","45,008,357.98","44,680,194.67","44,371,073.70","44,064,875.22","43,989,346.77","43,931,285.10","43,839,654.40","43,896,178.64","43,563,092.34","53,838,402.75","53,584,400.12","53,235,092.66","52,904,124.90","53,128,155.15","64,751,646.33","106,212,708.22","133,103,191.54","132,497,484.72","131,648,606.26"
盈余公积,"4,038,627.96","8,826,267.94","7,328,438.35","7,328,438.35","7,328,438.35","15,991,053.56","15,991,053.56","15,991,053.56","15,991,053.56","27,537,888.37","27,537,888.37","27,537,888.37","27,537,888.37","39,901,275.34","39,901,275.34","39,901,275.34","39,901,275.34","50,765,316.36","50,765,316.36","50,765,316.36","50,765,316.36","59,029,738.78","59,029,738.78","59,029,738.78","59,029,738.78","71,253,544.95","71,253,544.95","71,253,544.95","71,253,544.95"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"64,508,987.06","66,340,256.15","66,340,256.15","66,340,256.15","66,340,256.15"
未分配利润,"27,002,151.65","64,825,348.08","65,150,572.05","89,353,519.30","107,893,759.40","122,747,397.89","151,523,400.94","154,774,758.41","183,006,633.08","198,354,181.57","224,908,014.94","227,312,544.38","260,510,219.24","282,501,843.89","311,668,908.11","318,022,653.09","346,094,949.00","370,210,891.20","400,890,444.90","408,631,481.12","442,306,047.18","473,069,851.26","515,636,426.67","535,860,731.46","580,121,407.81","621,831,783.95","678,847,539.21","706,299,011.98","763,821,371.45"
长期待摊费用,,,,,,,,,,,,,,"1,703,966.66","1,553,616.65","1,403,266.64","1,403,860.03","1,645,875.24","1,675,449.47","1,434,737.99","1,194,026.51","877,843.33","1,356,472.69","995,569.39","660,279.01","418,135.74","398,355.80","364,358.02","287,348.46"
少数股东权益,"3,190,299.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,103,946.63","2,092,035.36","3,372,381.09","2,170,209.44","2,170,209.44","2,034,610.98","2,034,610.98","2,361,890.86","2,055,428.55","3,091,388.09","3,252,893.34","3,447,495.66","3,474,486.38","4,386,269.82","3,392,876.22","3,605,320.80","3,473,103.14","7,675,845.44","7,673,839.98","8,048,573.43","8,784,153.50","8,718,034.60","8,268,232.83","9,187,347.38","9,277,876.21","10,382,399.74","9,978,076.07","9,413,047.29","14,437,585.96"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"97,843,028.88","125,370,477.08","149,913,317.05","153,267,535.60","117,281,611.17","213,466,377.42","236,606,547.99","157,830,787.58","136,800,118.59","172,611,977.10","158,596,113.01","122,620,446.93","79,428,995.99","96,603,307.91","143,083,589.97","82,488,950.58","71,965,215.18","68,208,286.08","113,394,797.19","128,601,151.30"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"133,076,981.73","186,327,324.12","298,234,417.99","299,684,034.68","304,588,841.88","335,800,121.44","341,509,096.35","409,695,803.62","514,019,643.79","681,094,153.82","762,165,450.79","841,827,199.49","873,790,532.68","919,499,135.51","1,028,669,665.48","1,086,822,210.02","1,097,213,166.86","1,143,952,094.43","1,212,349,892.45","1,222,960,683.67","1,226,437,466.72","1,210,712,783.04","1,229,059,111.52","1,278,346,423.53","1,362,673,725.68","1,403,768,054.01","1,440,349,162.38","1,484,321,838.45","1,521,738,877.79"
所有者权益(或股东权益)合计,"77,412,676.24","166,764,101.12","239,384,970.79","263,587,918.04","870,109,561.67","894,355,511.84","923,131,514.89","926,382,872.36","953,636,685.30","981,509,130.33","1,008,062,963.70","1,010,925,146.76","1,044,310,518.83","1,078,887,036.08","1,108,435,964.84","1,115,171,400.71","1,143,618,763.58","1,178,640,780.88","1,210,035,918.49","1,218,309,025.28","1,252,194,825.54","1,291,369,295.00","1,334,393,036.80","1,355,294,570.68","1,400,082,985.42","1,454,582,503.57","1,512,097,450.32","1,540,214,191.08","1,598,704,811.10"
资产总计,"294,295,975.70","383,647,692.66","544,812,087.40","604,106,640.94","1,132,573,779.52","1,045,001,567.47","1,167,634,504.97","1,085,908,805.26","1,146,665,379.87","1,188,348,196.90","1,178,188,336.32","1,301,066,486.88","1,317,366,315.64","1,339,945,326.61","1,474,441,712.60","1,496,095,201.54","1,535,104,576.30","1,587,874,458.27","1,693,137,379.18","1,739,504,648.35","1,779,079,049.37","1,804,462,307.11","1,832,499,801.40","1,812,993,190.47","2,004,900,529.56","2,045,692,802.32","2,099,421,374.11","2,210,008,726.61","2,290,677,554.34"
负债和所有者(或股东权益)合计,"294,295,975.70","383,647,692.66","544,812,087.40","604,106,640.94","1,132,573,779.52","1,045,001,567.47","1,167,634,504.97","1,085,908,805.26","1,146,665,379.87","1,188,348,196.90","1,178,188,336.32","1,301,066,486.88","1,317,366,315.64","1,339,945,326.61","1,474,441,712.60","1,496,095,201.54","1,535,104,576.30","1,587,874,458.27","1,693,137,379.18","1,739,504,648.35","1,779,079,049.37","1,804,462,307.11","1,832,499,801.40","1,812,993,190.47","2,004,900,529.56","2,045,692,802.32","2,099,421,374.11","2,210,008,726.61","2,290,677,554.34"
