科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他流动资产,,,,,,,"51,275,014.35","50,940,262.72","34,245,339.26","52,422,603.23","80,601,430.70","165,825,540.21","170,448,942.42","180,976,380.22","187,908,096.37"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"144,646,689.78","186,366,159.23","194,146,400.61","190,959,594.17","199,288,560.95","205,409,108.62","499,920,080.07","494,461,860.49","488,495,505.02","502,405,240.67","529,343,243.86","528,649,039.32","486,255,552.45","495,527,626.95","526,021,195.55"
流动负债合计,"56,072,803.99","38,641,535.28","25,782,856.79","16,914,604.15","21,648,973.11","20,018,565.69","30,588,244.81","21,897,808.03","21,535,345.59","23,551,683.35","46,501,664.73","24,405,520.32","24,561,660.70","26,290,921.24","44,223,975.83"
可供出售金融资产,,,"10,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","7,842,267.50","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,"10,000,000.00","10,000,000.00",,,,,,,,,,"2,157,732.50",,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"65,521,799.83","61,540,268.11","54,389,915.38","52,584,993.76","51,476,124.52",,"48,144,197.22","46,500,239.50","45,763,610.49","44,247,039.32","42,505,562.70","40,847,270.10","39,131,700.97","37,847,572.20","69,989,855.21"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"30,352,655.81","28,336,165.79","42,290,414.69","42,671,140.69","64,676,280.77",,"89,837,140.61","91,294,723.81","104,797,070.25","105,215,308.07","105,888,729.47","105,902,128.51","113,922,014.25","115,808,064.73","82,184,613.75"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,
固定资产清理,,,,,,,,,,,,,,,
负债合计,"56,072,803.99","38,641,535.28","25,782,856.79","16,914,604.15","21,648,973.11","20,018,565.69","30,588,244.81","21,897,808.03","21,535,345.59","23,551,683.35","46,501,664.73","24,405,520.32","24,561,660.70","26,290,921.24","44,223,975.83"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"86,196,855.35","86,196,855.35","86,196,855.35","86,196,855.35","86,196,855.35",,"322,754,555.35","322,754,555.35","322,754,555.35","322,754,555.35","322,754,555.35","322,754,555.35","322,762,627.03","322,769,720.02","322,754,555.35"
无形资产,"45,655,214.95","44,638,367.97","43,613,280.94","43,359,742.45","43,106,203.96",,"42,677,075.70","42,419,434.65","42,227,140.28","41,966,119.25","41,824,072.58","41,556,897.71","41,492,692.49","41,214,836.00","40,938,130.55"
盈余公积,"7,544,011.91","13,038,126.32","18,813,527.26","18,813,527.26","18,813,527.26",,"24,456,019.43","24,456,019.43","24,456,019.43","24,456,019.43","29,151,099.81","29,151,099.81","29,151,099.81","29,151,099.81","33,655,084.90"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"58,343,374.39","105,541,130.09","156,334,616.01","167,442,792.82","180,664,075.62",,"203,855,669.51","212,960,448.32","205,021,769.89","215,565,568.67","221,956,285.67","231,891,638.69","223,950,875.15","233,253,872.74","243,689,590.48"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"1,993,179.48","2,486,579.40","2,601,377.64","2,433,551.57","2,584,920.20",,"3,449,599.38","3,507,319.49","3,994,892.72","4,431,473.02","5,005,393.60","2,985,877.06","5,127,456.45","5,367,013.46","5,895,319.75"
外币报表折算价差,"12,494.21","-50,106.54","-198,234.49","-166,158.28","-325,941.44",,,,,,,,,,
其他非流动资产,,,"29,888,231.66","37,192,598.66","25,865,399.50",,"8,255,460.34","13,926,176.50",,,"10,000,000.00","2,011,829.45","26,920,000.00","26,920,000.00","29,601,091.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"153,522,850.07","147,001,381.27","182,783,220.31","188,242,027.13","197,708,928.95",,"202,363,473.25","207,647,893.95","206,782,713.74","205,859,939.66","215,223,758.35","203,304,002.83","236,593,864.16","237,157,486.39","238,609,010.26"
所有者权益(或股东权益)合计,"242,096,735.86","294,726,005.22","351,146,764.13","362,287,017.15","375,348,516.79","388,783,360.83","671,695,308.51","680,211,946.41","673,742,873.17","684,713,496.98","698,065,337.48","707,547,521.83","698,287,755.91","706,394,192.10","720,406,229.98"
资产总计,"298,169,539.85","333,367,540.50","376,929,620.92","379,201,621.30","396,997,489.90","408,801,926.52","702,283,553.32","702,109,754.44","695,278,218.76","708,265,180.33","744,567,002.21","731,953,042.15","722,849,416.61","732,685,113.34","764,630,205.81"
负债和所有者(或股东权益)合计,"298,169,539.85","333,367,540.50","376,929,620.92","379,201,621.30","396,997,489.90","408,801,926.52","702,283,553.32","702,109,754.44","695,278,218.76","708,265,180.33","744,567,002.21","731,953,042.15","722,849,416.61","732,685,113.34","764,630,205.81"
