科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"415,174,517.39","844,814,261.02","512,484,455.63","202,845,054.86","248,487,610.16","591,952,667.45","690,389,104.07","763,994,688.46","1,107,361,275.74","2,134,736,887.59","1,922,003,947.46","1,258,487,994.66","1,508,918,582.59","1,843,953,910.28","2,029,804,138.41","1,680,035,666.62","1,579,298,379.18","1,741,398,879.56","2,685,134,941.21","1,630,089,703.02","1,992,726,215.77","2,265,548,215.99","4,056,905,571.96","2,899,805,876.57","3,656,440,632.20","3,087,457,196.36","4,622,799,667.84","4,266,062,272.62","5,379,582,977.80","5,127,265,305.80","5,886,778,280.43","6,541,331,913.03","7,200,271,474.64","9,119,963,654.08","13,671,571,823.27","14,669,458,143.03","16,714,230,285.16","15,334,441,292.56","19,354,301,548.97","18,036,015,000.64","15,868,189,242.31","13,983,251,949.05","23,532,710,692.82","18,861,351,025.71"
短期借款,"41,000,000.00","41,000,000.00","54,699,250.00","61,000,000.00","120,000,000.00","60,000,000.00","84,300,000.00","118,945,801.80","98,000,000.00","102,000,000.00","236,564,000.00","316,564,000.00","316,564,000.00","316,564,000.00","399,564,000.00","426,564,000.00","990,973,000.00","1,270,973,000.00","1,330,045,000.00","1,541,045,000.00","1,553,245,000.00","1,977,519,100.00","2,675,196,770.00","3,449,268,680.00","5,067,854,300.00","5,475,426,800.00","4,557,276,300.00","4,204,765,500.00","4,961,167,006.05","6,458,750,506.05","7,676,558,006.05","11,459,414,006.05","10,360,518,000.00","10,157,590,000.00","9,155,106,800.00","9,571,290,600.00","10,090,264,469.30","7,612,029,800.79","7,953,578,149.87","6,054,699,111.87","6,786,141,500.00","7,339,099,200.00","10,651,298,112.15","10,138,138,614.34"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,132,039.15","689,926.16","99,482,146.62","116,548,541.09","105,570,945.09","78,504,347.61","129,813,995.77","162,264,764.41","174,738,346.50","153,938,581.93","128,360,701.24","129,851,615.71","157,739,654.00","119,717,399.79"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,"42,010,000.00","12,500,000.00","6,200,000.00","11,199,700.00","4,789,900.00","1,189,900.00","639,900.00","530,550.00","50,000.00","2,673,156.40","3,223,156.40","2,262,000.00","300,000.00",,,"1,200,000.00","933,990.70",,,,,,"801,137.00","3,180,000.00","2,900,000.00",,"1,360,000.00"
应付票据,,,,,"40,000,000.00","50,000,000.00","10,000,000.00",,,,,,,,,,,,"83,600,000.00","150,000,000.00","295,000,000.00","323,000,000.00","234,700,000.00","60,500,000.00",,"70,000,000.00","141,600,000.00","268,600,000.00","403,000,000.00","865,000,000.00","1,463,000,000.00","3,516,740,000.00","3,786,620,280.20","3,771,380,280.20","3,105,666,108.00","1,669,318,033.22","1,538,330,880.32","692,643,965.93","747,558,331.88","627,179,201.08","630,182,448.05","106,338,441.99","470,609,464.27","1,710,504,948.74"
应收账款,"4,588,056.70","4,658,928.49","12,057,491.78","5,888,344.03","15,188,272.44","18,168,441.55","16,356,169.35","25,882,228.22","27,600,608.65","35,689,542.70","20,674,799.28","27,262,849.67","18,879,671.00","20,117,846.53","44,584,240.16","51,663,249.93","83,881,109.30","86,439,950.71","59,822,740.00","48,753,686.57","42,362,761.75","42,659,523.38","113,640,251.98","176,315,796.23","135,900,974.87","117,393,688.40","115,218,999.10","146,012,991.97","144,175,701.50","83,925,328.17","266,362,185.08","244,112,137.40","250,127,198.31","532,416,863.96","628,990,468.80","834,381,761.81","643,441,931.32","528,757,748.74","405,250,871.01","385,712,920.71","519,872,303.98","577,529,734.39","783,220,837.06","957,795,641.01"
应付账款,"238,563,126.62","166,655,063.14","494,974,560.84","467,035,976.20","657,555,596.43","717,380,599.14","710,657,538.70","768,494,214.10","728,648,367.65","867,428,998.51","1,028,196,458.13","1,245,487,095.80","1,238,107,237.10","972,157,041.41","1,049,738,114.58","1,677,385,089.80","2,066,538,881.72","2,264,648,484.52","1,583,313,684.53","2,036,413,305.29","2,378,957,277.77","2,964,102,629.65","3,327,813,748.05","3,231,495,336.86","3,761,446,494.52","4,342,112,862.91","5,035,593,338.09","5,666,167,295.73","6,360,284,726.52","6,332,775,107.12","8,021,385,724.64","7,724,034,501.90","7,885,122,722.44","7,757,764,924.90","7,823,763,314.11","6,822,752,556.42","8,635,836,548.34","8,529,517,582.80","9,869,889,376.48","9,532,935,992.27","10,635,074,147.50","10,565,349,526.06","11,326,977,511.17","9,699,685,438.61"
预付款项,"12,573,585.70","19,699,735.40","27,044,265.97","51,713,622.30","5,156,398.31","10,614,383.28","820,266,708.65","736,900,237.08","564,085,336.34","1,717,470,724.80","1,864,447,616.94","1,997,034,678.19","1,597,597,517.54","1,961,364,007.31","3,035,739,220.06","3,897,915,596.32","3,734,272,315.21","3,250,572,129.06","2,177,674,939.26","2,040,802,030.86","2,242,527,152.45","3,236,810,819.99","4,110,343,606.07","4,086,469,643.03","2,942,958,190.64","4,537,412,065.32","6,339,736,106.82","3,849,820,272.75","3,790,735,912.98","3,057,040,282.10","3,560,637,557.03","4,354,930,232.32","2,574,729,191.68","2,670,557,666.80","2,954,791,252.76","7,652,709,241.67","6,232,504,009.06","8,905,889,910.73","7,717,442,050.61","5,849,530,833.84","5,462,582,793.93","4,586,848,804.04","7,554,107,164.63","7,792,657,930.00"
预收款项,"790,826,022.23","1,425,748,830.23","866,058,225.46","648,069,022.46","763,271,960.70","1,016,381,151.71","1,010,111,143.46","1,119,537,897.85","1,827,980,254.71","3,056,680,503.32","3,903,432,723.18","4,164,104,280.01","4,566,729,178.37","5,347,354,959.42","7,059,628,135.84","7,491,537,727.38","7,751,653,986.46","9,188,630,261.15","9,295,354,583.96","9,542,551,000.52","9,656,832,056.95","11,802,093,132.35","12,935,050,143.51","14,632,992,761.07","15,121,925,184.72","17,048,970,747.62","19,019,435,784.52","21,030,328,507.58","20,566,129,068.04","21,016,190,394.41","20,965,152,416.56","21,400,923,036.90","20,513,722,087.78","21,441,239,596.94","24,196,297,327.31","26,400,708,430.42","30,460,398,681.90","34,755,617,422.82","43,294,404,378.92","51,220,699,452.82","57,705,032,139.19","61,429,189,331.47","66,997,327,868.31","73,198,763,828.36"
