科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"9,099,887.28","8,462,582.88","12,538,836.12","13,191,383.58","4,296,250.44","4,619,608.41","7,989,064.77","5,798,805.12","12,276,545.73","8,070,555.73","14,265,226.43","24,528,531.60","17,271,688.25","18,603,646.20","20,011,042.45","19,001,037.46","19,041,186.13","7,928,744.15","11,831,731.92","10,138,411.89","8,430,754.26","9,294,463.28","11,563,422.19","14,499,912.18","9,375,758.99","472,284,736.88","469,977,951.49","461,884,637.22","408,953,047.84","391,410,144.54","366,281,562.35","388,435,586.12","350,341,269.31","319,022,306.60","191,612,134.13","1,264,113,968.97","633,644,798.25","590,266,815.58","467,123,526.41","557,151,100.75","517,090,508.22","421,964,624.14","436,790,064.92","408,405,566.16","357,034,145.27","156,099,944.11"
短期借款,"5,942,000.00","7,150,000.00","6,970,000.00","5,500,000.00","5,500,000.00","10,000,000.00","10,000,000.00","6,000,000.00","9,950,000.00","15,950,000.00","14,350,000.00","14,350,000.00","10,400,000.00","14,200,000.00","9,800,000.00","14,800,000.00","10,850,000.00","14,800,000.00","14,800,000.00","14,800,000.00","19,350,000.00","23,300,000.00","25,800,000.00","22,300,000.00","20,800,000.00","43,800,000.00","38,800,000.00","31,800,000.00",,,,,,"112,500,000.00","116,500,000.00","1,047,100,000.00","606,000,000.00","439,500,000.00","378,000,000.00","778,354,525.00","647,565,881.00","862,821,388.88","795,403,541.66","723,125,251.30","763,137,625.65","590,700,201.70"
交易性金融资产,"22,200,000.00","22,200,000.00","22,200,000.00","619,900.00","2,202,890.00","2,096,139.00","1,449,594.00","11,434,600.00","15,858,900.00","16,940,600.00","15,145,795.20","15,469,490.00","10,584,000.00","5,284,260.16","4,495,205.00","4,676,415.00","4,022,535.00","3,930,500.00","2,775,750.00","2,809,400.00","2,973,030.00","3,700,240.00","3,389,310.00",,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,"400,000.00","400,000.00",,"200,000.00",,,,"1,100,000.00","300,000.00",,,,,,,,"2,459,300.00","350,000.00","350,000.00","350,000.00","350,000.00",,"1,000,000.00",,"40,000,000.00","950,000.00","100,000.00","1,000,000.00","28,711,708.72","270,000.00","270,000.00","710,915.22",,,"600,000.00"
应付票据,,,,,,,,,,,,,,,,,,,"3,000,000.00","2,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","2,000,000.00","2,000,000.00","4,000,000.00","5,500,000.00","1,500,000.00",,,,,,,,"14,414,631.48","142,482,760.10","339,296,383.72","329,282,687.53","23,686,048.26","116,557,543.32","15,849,412.26","22,848,182.48","17,619,255.46","23,095,109.74","15,478,812.50"
应收账款,"30,501,103.34","36,132,213.43","32,236,383.20","66,251,659.83","65,002,252.92","63,525,342.32","57,934,103.35","69,887,772.67","65,027,995.11","76,740,646.95","78,876,830.05","63,874,855.51","53,642,177.07","61,859,290.17","52,742,344.01","63,899,746.48","54,059,303.04","49,660,542.86","63,345,103.02","83,058,457.51","67,635,782.19","67,378,673.52","64,742,310.76","92,963,030.10","75,910,658.94","133,262,519.79","137,360,131.87","165,661,323.36","60,915,929.24","71,690,716.60","73,537,650.93","75,836,612.74","74,537,986.37","72,234,458.42","64,640,397.42","398,073,806.40","416,809,359.88","426,688,825.04","431,507,975.31","394,199,154.87","270,991,896.47","313,595,238.36","321,210,414.26","286,569,331.78","326,164,484.65","307,902,156.06"
应付账款,"19,085,557.43","24,124,662.51","26,723,934.54","36,034,305.64","31,751,158.25","31,867,961.44","32,469,681.09","41,948,030.54","40,551,806.63","35,185,660.42","40,546,253.34","48,737,527.36","41,241,289.22","38,117,442.25","34,106,547.73","40,000,862.28","35,783,031.30","43,274,142.10","49,769,949.79","52,909,815.37","38,427,116.54","32,804,067.94","42,428,226.95","56,959,420.55","51,927,212.06","109,760,219.20","114,911,773.89","125,262,016.62","54,564,274.65","64,217,296.30","63,711,245.50","102,963,222.22","132,169,202.54","190,510,739.75","204,371,195.43","700,275,096.10","509,042,220.98","690,707,251.83","696,195,512.69","823,666,417.57","568,715,894.35","644,910,543.53","794,238,237.35","871,324,974.88","707,135,410.55","698,640,382.70"
预付款项,"12,719,233.78","16,668,575.96","16,793,896.19","5,994,547.25","6,090,305.06","7,297,621.48","9,388,111.68","5,055,557.19","5,270,805.60","8,017,286.67","4,969,459.13","2,082,946.12","1,530,729.50","2,123,973.56","3,225,261.94","3,302,521.60","4,183,835.91","5,412,717.15","6,946,682.87","2,697,027.80","2,870,148.28","5,483,171.63","2,676,525.53","1,579,205.32","3,901,432.53","17,942,632.67","14,334,946.61","2,095,382.70","635,351.12","1,350,421.14","32,029,371.52","33,091,771.29","38,690,042.88","5,006,868.76","7,889,236.87","14,933,832.64","35,545,853.96","25,456,442.70","28,050,499.79","8,553,632.49","20,347,228.00","76,301,316.76","77,623,186.62","40,734,007.70","45,968,533.38","45,868,783.78"
预收款项,"47,141,335.50","53,146,962.63","59,482,829.14","23,913,313.91","26,695,386.53","30,068,152.71","37,982,179.36","38,499,800.35","44,951,784.58","47,180,753.03","57,785,972.19","43,600,704.13","43,898,140.83","47,115,730.47","59,850,671.61","28,556,296.55","41,495,695.59","54,020,559.09","51,423,826.22","24,204,548.88","36,524,470.30","52,296,448.92","65,445,777.58","20,779,135.66","32,321,892.99","73,668,666.86","87,370,134.02","49,564,477.18","17,111,266.87","15,794,113.08","16,985,225.95","14,193,784.86","15,269,591.67","16,203,215.38","18,898,444.20","16,679,278.24","29,849,877.20","29,488,558.03","35,936,950.52","22,796,441.58","11,267,503.59","11,033,778.47","14,368,789.92","25,026,716.43","12,535,394.34","13,151,340.39"
