科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,705,403,569.95","3,425,705,083.55","4,881,953,554.72","6,648,986,102.84","1,788,555,071.67","3,442,075,295.36","5,120,647,626.35","6,580,129,765.18","1,549,689,921.18","3,199,327,190.80","4,660,474,238.64","11,917,120,466.15","3,575,394,783.43","6,940,940,134.21","11,586,634,877.46","15,947,612,024.69","4,295,912,033.97","9,608,183,225.05","15,921,395,685.65","21,703,539,229.47","5,253,274,351.67","10,926,725,049.40","17,863,621,703.30","23,867,007,746.38","5,971,110,428.38","12,168,841,172.08","20,434,757,606.32","28,338,981,085.05","7,403,217,065.14","14,621,681,241.70","25,532,032,094.88","32,957,169,192.11","7,600,001,553.62","14,926,173,663.58","24,390,224,176.69","31,279,699,772.91","6,900,062,535.58","13,138,564,310.35","22,139,965,801.99","29,270,802,965.48","7,630,739,661.61","13,963,103,340.84","24,205,181,216.64"
二、营业利润,"317,123,468.43","614,969,225.95","820,744,049.48","1,053,272,616.21","116,664,634.23","208,100,003.15","241,008,441.60","275,026,635.04","76,582,201.26","181,699,990.46","319,349,270.73","1,192,092,029.43","114,559,884.54","276,127,217.51","1,042,917,757.97","1,367,565,628.55","61,072,945.54","347,433,203.22","966,189,086.52","865,559,460.50","-58,424,643.52","194,897,076.60","1,540,871,981.40","2,263,513,138.05","882,532,484.98","2,251,562,047.94","4,809,510,648.21","6,531,473,121.72","1,715,128,698.12","3,666,561,683.95","8,567,639,707.41","9,928,496,209.89","2,270,957,734.92","4,358,654,933.84","8,111,974,529.90","9,564,400,896.57","2,300,217,461.57","3,840,457,120.34","7,575,136,499.12","8,487,242,124.32","1,950,705,983.86","2,761,865,145.78","6,761,633,029.49"
减:营业成本,"1,239,653,308.54","2,501,947,941.92","3,601,428,728.63","4,953,622,605.06","1,506,918,222.01","2,872,327,200.33","4,308,634,971.39","5,486,677,458.19","1,294,470,262.19","2,647,537,533.58","3,822,773,428.10","8,568,720,773.41","2,944,113,800.17","5,643,134,194.86","8,906,901,739.50","12,300,709,001.91","3,577,707,490.21","7,966,739,319.99","12,938,008,188.41","18,002,874,363.05","4,561,320,252.36","9,097,131,116.46","13,663,961,377.28","17,830,993,366.96","4,048,177,909.93","7,806,688,265.92","12,293,285,761.55","16,859,390,927.97","4,161,028,247.81","8,097,015,162.49","12,182,874,957.18","16,240,284,880.75","3,642,925,936.18","7,241,149,269.93","11,178,937,332.32","14,949,958,764.77","3,172,250,522.69","6,485,138,772.59","10,443,343,469.48","15,100,628,531.34","4,208,437,604.49","8,330,800,141.59","13,690,954,012.04"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,002,052.76","9,519,602.49","14,892,376.74","20,969,908.78","5,817,043.33","13,849,189.49","22,996,582.84","29,625,736.52","6,460,568.10","14,196,169.82","22,852,516.71","105,974,818.13","20,950,309.27","42,257,616.04","88,387,121.47","122,161,669.63","27,549,512.53","65,402,651.61","113,793,938.74","143,245,951.97","31,511,762.12","71,452,206.56","130,711,364.63","195,450,929.24","46,405,928.89","98,718,272.17","204,351,367.24","275,451,532.96","89,320,225.64","170,759,759.09","328,987,671.73","435,828,042.25","116,267,597.44","228,206,532.72","382,638,589.73","477,811,121.39","108,006,382.68","187,390,171.59","310,049,176.24","457,552,305.98","139,645,399.48","268,221,427.03","419,065,660.93"
营业外收入,"7,164,775.00","7,686,689.10","8,031,339.63","19,361,996.51","2,251,086.00","4,454,850.75","6,712,643.82","19,235,637.49","3,593,107.94","7,083,138.71","9,798,188.42","61,939,664.80","3,599,127.90","18,587,383.26","26,812,788.30","41,214,129.16","4,363,671.60","8,583,723.53","21,226,991.94","110,445,884.38","13,495,204.49","20,983,791.53","38,411,366.98","87,745,066.64","57,713,456.29","32,443,147.95","38,707,744.59","68,309,958.19","12,101,226.64","168,496,247.10","513,818,117.50","1,037,125,774.46","286,073,505.13","721,643,599.95","1,134,266,867.16","1,666,535,101.02","318,680,803.69","508,809,094.42","790,863,977.11","1,038,940,844.22","156,067,446.31","409,847,954.24","46,883,061.10"
销售费用,"2,675,133.10","5,037,153.51","7,240,704.79","9,443,784.81","6,536,243.06","13,059,786.78","17,037,598.20","11,690,672.31","2,803,319.25","2,524,391.86","5,592,608.01","4,458,340.32","2,476,554.20","7,202,900.35","10,551,877.33","14,740,158.97","9,782,521.87","6,807,124.58","27,369,745.41","33,250,545.01","6,308,215.30","15,032,374.12","24,082,564.88","43,366,409.82","23,815,566.63","30,832,709.10","39,250,424.28","50,430,538.90","6,333,692.19","12,019,350.76","14,829,495.98","16,938,541.22","1,103,936.22","3,543,648.71","5,260,996.84","6,555,754.27","737,978.25","3,033,969.40","4,483,665.44","5,996,781.04","1,360,352.63","3,457,929.07","5,294,391.33"
减:营业外支出,"80,379.17","570,416.85","809,632.52","13,226,104.52","1,500,000.00","2,872,825.35","4,240,793.66","15,450,994.48","123,394.00","228,899.50","1,423,268.20","12,038,528.45","2,691,786.04","3,872,795.83","6,634,810.94","24,253,684.16","27,919.13","229,989.19","932,959.89","7,256,069.43","62,895.64","4,758,157.90","8,348,496.75","33,276,387.23","186,314.28","8,180,576.22","8,722,941.50","20,840,477.90","1,069,140.15","3,122,912.10","4,221,899.53","21,312,009.29","1,371,913.32","4,217,831.09","8,402,400.74","250,298,527.09","3,813,886.88","578,370,963.10","602,577,875.28","609,082,339.67","2,255,519.59","649,486.72","44,797,450.25"
管理费用,"40,071,653.98","80,605,125.23","121,185,186.07","181,845,598.20","50,396,407.30","93,540,898.67","148,783,494.95","193,049,342.70","47,597,222.91","84,555,407.53","128,281,686.22","444,250,932.96","85,180,433.50","186,564,185.31","305,782,238.53","464,798,208.04","102,658,594.41","216,999,361.90","356,419,102.73","560,265,677.49","106,282,419.84","232,526,542.46","403,806,222.29","640,802,468.14","128,137,886.11","284,288,843.19","467,945,851.72","740,755,626.61","157,559,215.54","331,897,299.70","523,092,708.31","805,069,824.29","174,274,830.13","360,286,687.81","587,548,571.41","867,126,250.91","206,145,180.44","411,099,346.34","690,956,986.73","935,503,345.90","212,660,948.59","395,650,449.10","674,137,933.05"
其中:非流动资产处置净损失,"30,379.17",,"792,068.29","11,895,479.42",,"5,924.87","5,924.87","10,861,194.20",,,,"4,626,234.95","31,813.74","81,395.45","260,866.17","11,613,794.12","50,621.65","227,555.14","326,869.72","5,391,502.01",,"2,705,171.71","6,093,090.79","27,733,875.96",225.00,"5,599,879.22","5,980,423.77","12,557,307.58","5,397.40","572,809.08","637,589.23","10,781,626.13","330,891.03","449,539.63","486,176.29","32,403,960.32","1,165,242.29","803,215.86","1,112,059.92","37,863,455.59","6,727,574.67","8,016,055.16","46,828,479.13"
