科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"59,984,682.86","80,682,734.74","51,688,363.29","68,882,072.06","95,178,383.69","45,992,545.37","67,030,868.42","89,292,907.37","113,937,012.71","60,838,366.20","93,919,697.71","123,281,748.54","142,585,982.10","81,633,117.51","110,388,937.65","145,578,616.97","181,871,927.78","94,917,349.62","137,165,609.81","181,179,342.02","230,790,677.75","93,273,369.60","141,325,206.46","188,300,103.06","241,903,655.99","92,948,104.24","146,088,500.22","199,948,504.18","258,701,991.25","98,256,146.76","163,072,577.07","225,293,161.85","290,546,680.26","105,582,185.59","166,303,269.47","228,452,425.72","297,356,542.77","105,545,555.58","181,901,300.97"
取得借款收到的现金,"294,000,000.00","40,000,000.00",,,,,,,,,"10,000,000.00","10,000,000.00","50,000,000.00","30,000,000.00","60,000,000.00","85,000,000.00","185,000,000.00",,"40,000,000.00","100,000,000.00","100,000,000.00","170,000,000.00","349,000,000.00","546,000,000.00","794,000,000.00","800,700,000.00","1,510,700,000.00","2,090,700,000.00","2,415,700,000.00","650,000,000.00","873,800,000.00","942,000,000.00","1,387,000,000.00","300,000,000.00","1,223,000,000.00","1,249,773,940.35","1,358,761,481.36","224,315,190.00","1,282,044,663.80"
支付的各项税费,"93,556,451.41","160,142,260.99","97,827,199.96","138,295,607.87","183,135,171.29","100,059,278.37","151,664,859.41","177,978,682.60","258,313,985.38","127,893,795.40","179,014,534.55","209,710,547.75","265,754,776.66","187,985,175.03","262,025,861.03","301,658,350.58","442,460,015.67","98,089,759.42","236,056,160.90","274,382,631.90","438,181,192.20","99,592,427.96","173,843,615.43","207,502,206.70","264,725,926.47","140,106,927.42","196,805,054.51","252,168,510.16","331,547,348.90","118,444,499.04","219,556,129.85","266,962,440.58","361,261,025.09","126,401,220.47","198,277,827.78","255,273,983.70","373,952,388.18","118,731,319.39","233,008,811.15"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"600,000,000.00",,,,,,,,"600,000,000.00",,"400,000,000.00",,"1,200,000,000.00",,"700,000,000.00","1,200,000,000.00","2,000,000,000.00",,,"1,444,470,000.00","1,494,470,000.00",,,"600,000,000.00","732,519,539.00",,
支付其他与经营活动有关的现金,"65,718,757.71","96,591,756.57","50,395,253.88","64,132,408.75","97,653,425.52","21,974,072.90","46,182,390.98","82,539,687.49","197,061,331.22","101,234,508.48","174,192,034.50","209,495,970.83","314,031,357.62","65,273,121.02","182,255,611.27","248,582,821.71","311,515,853.53","39,455,235.73","148,579,717.04","195,477,567.55","244,777,538.22","43,072,491.34","74,744,324.36","170,960,780.13","263,923,815.53","85,342,983.90","128,839,268.40","241,747,972.65","339,861,500.11","142,236,453.16","205,162,650.66","298,900,844.45","412,780,164.44","107,327,213.06","197,416,827.69","307,029,530.87","364,683,680.19","83,624,530.05","155,772,786.67"
筹资活动现金流入小计,"294,000,000.00","40,000,000.00",,"925,196,000.00","925,196,000.00",,,,"20,000,000.00",,"610,000,000.00","610,000,000.00","650,000,000.00","46,000,000.00","76,000,000.00","137,000,000.00","244,890,900.00","600,000,000.00","640,000,000.00","782,625,000.00","821,244,686.00","170,000,000.00","749,810,600.00","1,756,810,600.00","2,056,720,710.00","801,598,470.00","2,218,652,130.00","3,998,920,330.00","5,123,920,330.00","1,150,000,000.00","2,861,002,800.00","4,373,672,800.00","4,868,672,800.00","300,000,000.00","1,223,000,000.00","1,873,773,940.35","2,326,311,608.36","224,315,190.00","1,282,170,378.80"
经营活动现金流出小计,"1,847,063,015.06","2,359,561,521.21","1,477,022,612.96","2,124,222,857.44","2,897,363,753.11","1,060,934,754.63","2,052,927,835.60","2,999,786,845.17","3,963,290,525.91","1,649,848,689.42","2,768,744,545.07","3,916,582,047.25","5,351,572,977.93","1,928,868,513.63","3,342,189,670.97","4,771,388,796.32","6,429,988,203.99","2,233,204,264.88","4,057,354,429.97","5,456,796,297.05","6,945,010,954.89","2,298,149,589.30","3,901,871,052.86","5,498,464,324.34","7,290,954,542.28","2,684,037,635.69","4,470,216,271.87","6,136,118,464.56","8,010,226,767.89","2,473,950,934.91","4,082,426,731.90","5,656,846,464.60","7,350,105,575.87","2,314,303,340.99","4,051,733,613.41","5,687,483,930.96","7,720,169,163.11","2,448,090,923.39","4,319,283,260.33"
偿还债务支付的现金,"430,000,000.00","58,000,000.00","40,000,000.00","130,000,000.00","140,000,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00",,,,,,"610,000,000.00","635,000,000.00","735,000,000.00","10,000,000.00","40,000,000.00","100,000,000.00","100,000,000.00","600,000,000.00","640,000,000.00","910,000,000.00","400,000,000.00",,"185,000,000.00","438,000,000.00","571,000,000.00","460,400,000.00","1,228,100,000.00","2,007,200,000.00","2,356,370,000.00","105,000,000.00","227,280,000.00","669,440,000.00","850,430,000.00","19,584,350.00","242,874,355.00"
经营活动产生的现金流量净额,"449,488,146.74","372,445,406.24","137,834,998.35","279,769,333.03","493,308,353.22","314,341,033.07","131,052,270.56","204,648,650.79","481,582,852.26","176,590,971.10","189,029,402.63","289,040,813.80","594,007,877.02","-16,286,529.68","38,128,697.31","216,469,040.74","594,969,239.89","224,549,980.11","-82,761,642.27","-40,426,955.07","385,779,994.40","-112,569,647.77","-220,335,727.34","-367,547,805.97","-225,497,600.45","-398,001,862.55","-680,234,847.77","-960,239,515.96","-907,868,591.38","-225,332,718.30","-106,841,929.77","-38,799,987.03","532,541,289.57","35,258,013.22","204,226,207.87","382,324,929.76","621,209,884.08","43,885,446.61","-61,584,497.97"
分配股利、利润或偿还利息支付的现金,"75,494,782.54","39,222,812.33","45,022,819.68","43,850,908.74","47,481,015.00",,"56,700,000.00","56,700,000.00","56,700,000.00",,"54,340,000.00","54,340,000.00","55,422,163.52","1,338,747.34","89,734,002.72","91,687,519.43","95,190,648.43","1,607,833.33","62,673,666.66","64,266,833.33","65,937,975.36","28,470,000.00","92,401,081.28","100,165,455.03","104,640,010.60","9,037,551.76","117,378,943.53","192,545,283.66","218,785,409.40","36,906,841.55","142,977,009.38","210,437,632.67","252,197,857.05","117,413,966.10","141,495,300.30","228,311,720.76","261,998,638.90","50,973,895.61","150,865,902.93"
收回投资收到的现金,"29,897,230.07","400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,600,000.00","14,600,000.00",,
支付其他与筹资活动有关的现金,,,,,,,,,,,"1,800,000.00","1,800,000.00","1,800,000.00",,,,,"1,800,000.00","1,800,000.00","1,800,000.00","1,800,000.00",,"1,200,000.00","3,634,341.00","611,527,341.00",,"725,403,029.77","1,530,653,623.10","2,063,755,437.21","30,886,179.49","491,412,357.85","1,223,173,523.18","2,400,802,055.00","31,750,755.20","64,144,051.18","497,247,046.33","558,853,497.37","64,773,686.17","118,094,975.62"
取得投资收益收到的现金,"6,235,195.90","3,897,591.88",,,,"2,500,000.00","2,500,000.00","2,500,000.00","6,868,246.05",,,"15,725,685.75","19,697,432.33","3,765,696.34","7,688,705.48","30,625,270.57","31,896,708.92","2,279,681.51","3,180,777.40","27,053,797.50","31,547,734.38","6,119,450.69","9,543,450.70","13,052,363.48","46,852,620.35","7,390,969.90","42,788,521.58","46,410,244.49","47,959,906.14","1,309,600.32","26,184,578.96","27,116,529.24","28,433,434.68","915,984.62","35,529,251.20","35,793,740.70","36,017,384.57","477,402.96","4,605,634.07"
筹资活动现金流出小计,"505,494,782.54","97,222,812.33","85,022,819.68","173,850,908.74","187,481,015.00",,"96,700,000.00","96,700,000.00","96,700,000.00",,"56,140,000.00","56,140,000.00","57,222,163.52","1,338,747.34","699,734,002.72","726,687,519.43","830,190,648.43","13,407,833.33","104,473,666.66","166,066,833.33","167,737,975.36","628,470,000.00","733,601,081.28","1,013,799,796.03","1,116,167,351.60","9,037,551.76","1,027,781,973.30","2,161,198,906.76","2,853,540,846.61","528,193,021.04","1,862,489,367.23","3,440,811,155.85","5,009,369,912.05","254,164,721.30","432,919,351.48","1,394,998,767.09","1,671,282,136.27","135,331,931.78","511,835,233.55"
处置固定资产、无形资产和其他长期资产收回的现金净额,"54,576.23","135,613.11",,"14,190.04","322,780.54","15,000.00","48,997.74","50,177.74","50,898.71",,,"31,850.00","65,906.70",,,,"189,457.68",,"100,287.00","233,240.00","235,707.40","3,200.00","3,900.00","3,900.00","34,599.00",,"4,268.10","4,578.10","5,999.00",,"2,865.00","2,865.00","24,163,000.00","47,199.76","287,469.61","299,871.61","641,636.86",,"94,720.86"
筹资活动产生的现金流量净额,"-211,494,782.54","-57,222,812.33","-85,022,819.68","751,345,091.26","737,714,985.00",,"-96,700,000.00","-96,700,000.00","-76,700,000.00",,"553,860,000.00","553,860,000.00","592,777,836.48","44,661,252.66","-623,734,002.72","-589,687,519.43","-585,299,748.43","586,592,166.67","535,526,333.34","616,558,166.67","653,506,710.64","-458,470,000.00","16,209,518.72","743,010,803.97","940,553,358.40","792,560,918.24","1,190,870,156.70","1,837,721,423.24","2,270,379,483.39","621,806,978.96","998,513,432.77","932,861,644.15","-140,697,112.05","45,835,278.70","790,080,648.52","478,775,173.26","655,029,472.09","88,983,258.22","770,335,145.25"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,488.52,,,,,,,,"-6,716.19","-50,787.50","-184,308.47","-230,689.16","723,371.45","-119,688.71","-196,393.40","-606,236.33","2,341,583.20","3,470,368.07","-1,607,391.83"
收到其他与投资活动有关的现金,,"14,394,587.78",,,,,"2,048,841.13","2,048,841.13","2,048,841.13",,,"50,000,000.00","62,880,722.00","93,000,000.00","223,000,000.00","343,000,000.00","358,000,000.00",,"15,000,000.00","55,000,000.00","70,000,000.00","49,000,000.00","94,000,000.00","153,000,000.00","175,000,000.00","77,000,000.00","93,000,000.00","153,000,000.00","233,864,799.00","143,186,775.02","378,186,775.02","572,386,775.02","572,386,775.02","40,130,500.00","50,130,500.00","303,006,254.42","328,782,954.42","80,000,000.00","145,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"36,187,002.20","18,827,792.77",,"14,190.04","322,780.54","2,515,000.00","4,597,838.87","4,599,018.87","8,967,985.89",,,"65,757,535.75","82,644,061.03","96,765,696.34","230,688,705.48","373,625,270.57","390,086,166.60","2,279,681.51","18,281,064.40","82,287,037.50","101,783,441.78","55,122,650.69","103,547,350.70","166,056,263.48","221,887,219.35","84,390,969.90","135,792,789.68","199,414,822.59","281,830,704.14","144,496,375.34","404,374,218.98","599,506,169.26","624,983,209.70","41,093,684.38","85,947,220.81","353,699,866.73","380,041,975.85","80,477,402.96","149,700,354.93"
五、现金及现金等价物净增加额,"106,033,060.90","98,053,643.61","-7,508,581.48","935,156,169.41","1,108,600,547.40","279,082,160.67","-100,818,476.16","-317,462,772.64","-196,067,413.43","104,255,946.65","386,228,189.24","315,783,658.14","537,328,553.23","-129,600,412.44","-642,220,952.37","-352,525,940.04","-119,140,374.97","707,184,860.97","314,099,743.81","287,235,716.81","273,527,714.12","-1,122,494,959.48","-964,519,268.19","-628,746,160.06","-823,406,817.70","248,133,901.41","-100,835,179.55","51,887,650.05","-85,304,901.12","242,656,756.50","755,943,568.78","867,905,098.71","253,798,706.54","-292,204,379.46","273,730,154.81","243,402,367.60","58,767,281.03","19,017,760.06","390,754,040.38"
购建固定资产、无形资产和其他长期资产支付的现金,"168,147,305.50","235,996,743.07","60,320,760.15","95,972,444.92","118,245,571.36","37,773,872.40","139,768,585.59","250,010,442.30","510,650,535.18","72,335,024.45","86,538,353.39","122,751,831.41","159,258,361.30","74,740,831.76","92,304,352.44","123,932,731.92","246,998,865.03","70,036,967.32","105,746,011.66","176,982,532.29","463,542,921.22","563,577,962.40","775,940,410.27","1,047,265,421.54","1,264,451,457.00","168,816,124.18","653,263,278.16","931,009,079.82","1,625,639,781.08","298,263,092.00","510,917,844.73","594,232,038.51","692,552,052.13","404,271,667.05","463,745,107.26","535,949,584.09","1,038,769,852.46","97,798,715.80","254,769,570.00"
期初现金及现金等价物余额,"208,253,657.14","314,286,718.04","412,340,361.65","412,340,361.65","412,340,361.65","1,520,940,909.05","1,520,940,909.05","1,520,940,909.05","1,520,940,909.05","1,324,873,495.62","1,324,873,495.62","1,324,873,495.62","1,324,873,495.62","1,862,210,598.85","1,862,202,048.85","1,862,202,048.85","1,862,202,048.85","1,743,061,673.88","1,743,061,673.88","1,743,061,673.88","1,743,061,673.88","2,016,589,388.00","2,016,589,388.00","2,016,589,388.00","2,016,589,388.00","1,193,182,570.30","1,193,182,570.30","1,193,182,570.30","1,193,182,570.30","1,107,877,669.18","1,107,877,669.18","1,107,877,669.18","1,107,877,669.18","1,361,676,375.72","1,361,676,375.72","1,361,676,375.72","1,361,676,375.72","1,420,443,656.75","1,420,443,656.75"
投资支付的现金,,,,,"4,500,000.00",,,"180,000,000.00","99,267,716.40",,"81,559,441.96","81,559,441.96","184,279,441.96",,,,"27,897,168.00",,,"5,000,000.00","5,000,000.00",,,,"362,898,338.00",,,,,,,,,,"121,470,640.00","153,730,000.00","249,974,000.00",,"16,320,000.00"
期末现金及现金等价物余额,"314,286,718.04","412,340,361.65","404,831,780.17","1,347,496,531.06","1,520,940,909.05","1,800,023,069.72","1,420,122,432.89","1,203,478,136.41","1,324,873,495.62","1,429,129,442.27","1,711,101,684.86","1,640,657,153.76","1,862,202,048.85","1,732,610,186.41","1,219,981,096.48","1,509,676,108.81","1,743,061,673.88","2,450,246,534.85","2,057,161,417.69","2,030,297,390.69","2,016,589,388.00","894,094,428.52","1,052,070,119.81","1,387,843,227.94","1,193,182,570.30","1,441,316,471.71","1,092,347,390.75","1,245,070,220.35","1,107,877,669.18","1,350,534,425.68","1,863,821,237.96","1,975,782,767.89","1,361,676,375.72","1,069,471,996.26","1,635,406,530.53","1,605,078,743.32","1,420,443,656.75","1,439,461,416.81","1,811,197,697.13"
