科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"39,607.70","435,616.84","106,299.36","287,828.59","42,617.07","65,821.90","486,038.09","46,013,290.45","18,252,580.24","18,652,373.66","14,783,269.31","1,583,673.70","500,931.10","4,637,715.03","1,215,976.47","6,841,892.55","6,933,786.68","7,567,892.45","12,682,194.33","18,655,365.22","14,298,884.47","19,817,086.05","16,787,239.35","26,234,143.26","24,914,675.63","30,128,558.50","9,496,020.12","9,245,992.86","11,084,010.86","10,974,771.72","8,962,139.95","9,334,744.18","8,862,954.52","9,489,185.01","16,673,375.30","15,452,320.02","11,452,542.31"
应付职工薪酬,"4,492,161.59","5,844,523.30","8,306,772.91","7,290,330.26","7,492,146.70","7,540,424.67","8,110,425.51","8,032,551.46","8,159,014.06","8,351,760.60","8,562,027.55","8,316,493.50","8,538,596.42","8,518,533.54","8,874,584.08","8,449,253.14","8,599,797.65","8,392,737.91","8,405,011.31","7,284,233.71","7,761,310.45","13,062,048.75","18,255,157.47","15,316,815.91","15,263,114.73","17,341,696.79","28,919,987.37","20,142,729.04","17,073,944.57","21,204,095.87","28,241,270.45","15,440,386.23","15,163,952.79","15,730,653.53","30,217,510.51","17,314,317.61","18,518,453.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,061,682.05","418,541.40","2,623,005.62","4,494,511.96","4,706,983.52","4,221,982.27","4,139,722.65","6,641,507.52","7,679,198.65","16,602,502.41","-386,845.12","-31,856,660.22","-25,785,340.74","-29,507,907.36","4,558,341.75","3,532,600.04","2,329,872.82","664,265.66","4,763,978.11","3,293,256.99","7,430,683.57","14,571,597.94","11,536,918.07","11,318,947.27","10,084,369.93","8,010,830.42","22,367,412.02","17,739,184.64","20,105,671.92","23,393,699.48","22,495,814.32","24,461,644.74","29,061,658.98","14,739,855.32","69,014,781.77","54,178,547.95","29,976,671.19"
应收利息,,,,,,,"3,558,934.11","4,996,434.11","1,599,726.03","2,303,527.76",,,"3,411,325.51","8,433,997.67","13,961,136.58","19,108,230.58","1,613,715.14","3,946,716.67","4,633,885.41","7,319,275.41","1,384,776.11","2,492,627.04","1,877,245.81","2,272,274.52","1,137,700.81","1,372,463.46",,,,,,,,,,,
应付利息,"212,902.70","164,986.80","36,774.85","44,732.90","90,217.17",,,"45,357.30","231,655.06","402,460.71","545,429.34","124,463.44","14,031.43","129,653.54","80,656.13","205,965.30","122,649.81","194,604.77","287,963.82","366,605.93","464,719.98","900,931.98","1,068,484.45","1,126,963.43","1,369,475.58","165,335.54","261,579.97","296,677.60","128,997.07","57,082.41","101,183.28","257,901.46","485,101.73","555,003.22","740,674.20","559,972.55","460,267.78"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"22,816,854.32","22,816,854.32","22,816,854.32","22,885,601.37","68,747.05","68,747.05","68,747.05","124,037.05","124,037.05","124,037.05","124,037.05",,,"167,687.05","167,687.05","167,687.05","189,815.05","2,189,815.05","2,189,815.05","2,211,943.05"
存货,"43,275,519.08","28,272,137.80","23,372,541.79","22,801,013.96","23,749,333.85","28,620,946.83","31,172,302.97","50,612,681.79","63,777,849.70","35,530,075.37","75,959,418.85","58,336,476.65","49,747,284.33","54,627,714.63","77,607,038.61","67,170,216.91","98,448,738.39","73,703,457.58","88,214,937.41","112,551,303.68","112,655,323.14","164,437,693.60","141,321,591.81","176,197,899.84","204,046,491.91","185,295,372.62","206,380,321.14","282,345,641.80","253,690,598.50","250,888,296.00","226,625,875.81","210,077,215.74","219,634,798.91","180,008,412.80","442,775,133.70","446,469,701.24","412,865,592.65"
其他应付款,"2,267,751.81","526,728.43","96,458.91","233,957.11","4,141,012.89","3,310,344.99","562,504.84","454,847.44","277,860.98","242,263.23","248,662.80","288,086.77","278,164.75","446,967.98","482,915.24","426,747.51","433,133.27","20,710,764.74","20,729,514.48","20,922,997.31","20,495,239.65","70,858,304.35","570,419.51","5,012,938.54","4,711,871.62","5,327,062.97","780,760.22","977,659.58","1,166,008.48","6,615,263.43","6,715,766.87","7,037,359.42","7,406,327.10","8,905,839.70","26,942,483.26","24,644,489.52","28,458,573.18"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"812,804.57",,"159,314.19","159,314.19",,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"1,950,000.00","1,950,000.00","4,400,000.00","2,450,000.00","2,450,000.00","3,550,000.00","3,550,000.00","3,550,000.00","6,095,530.00",,,,"3,563,742.00",,,,"3,877,008.00","3,877,008.00",,,,,
其他流动资产,,,,,,,,,,,,,,,"34,881,643.12","33,629,215.81","181,752,942.86","248,103,819.16","218,344,613.54","148,218,019.73","149,459,706.11","54,848,606.80","128,312,695.58","75,983,558.41","82,019,712.27","79,621,536.34","604,232,825.50","571,022,042.57","570,536,250.31","499,485,853.97","439,544,016.60","430,614,160.88","374,977,658.97","426,122,621.97","459,931,965.53","478,740,460.71","392,117,744.42"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"106,155,424.42","105,972,452.60","120,386,100.07","133,184,562.08","621,391,877.54","624,276,107.74","607,647,683.30","634,679,079.72","607,065,909.75","621,609,102.76","565,949,668.26","395,031,255.98","1,082,468,557.11","1,064,193,786.47","1,054,361,494.13","1,012,118,011.19","926,559,030.96","907,402,543.65","861,229,125.66","860,739,913.57","837,853,939.30","1,003,085,587.87","797,528,066.15","800,840,781.49","871,973,998.92","1,498,299,251.76","1,356,799,837.92","1,449,273,211.22","1,418,316,059.72","1,423,540,487.77","1,379,627,557.96","1,413,499,423.25","1,443,939,200.76","1,474,985,447.17","2,729,633,033.13","2,639,981,038.59","2,652,405,530.84"
流动负债合计,"144,185,264.93","103,772,244.99","62,116,968.42","58,019,026.03","55,591,425.09","43,981,184.20","50,066,680.13","91,003,364.02","146,794,737.00","139,605,416.79","137,160,564.03","85,081,418.59","63,122,887.93","89,445,530.70","112,328,013.91","168,979,041.55","135,646,138.22","179,457,346.73","216,987,763.63","269,958,911.61","427,077,439.57","634,320,102.95","647,069,413.52","666,606,184.85","773,615,271.66","330,224,274.26","268,601,220.61","346,557,024.83","285,857,199.23","383,292,324.03","418,054,322.22","431,141,462.52","545,939,581.26","547,542,028.86","1,257,903,619.66","1,131,192,483.37","1,158,611,361.34"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,"3,550,000.00","5,340,000.00","6,130,000.00","6,000,000.00","6,000,000.00","3,550,000.00","3,550,000.00","3,550,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"6,502,509.93","6,669,835.21","6,665,546.80","6,600,541.51","13,319,878.82","13,251,596.06","13,075,441.87","12,831,185.42","12,809,902.08","11,351,392.68","10,881,394.72","10,859,805.33","10,308,458.43","8,843,141.01","8,702,405.50","12,152,313.24","11,731,018.01","8,177,866.75","7,671,886.71","17,318,069.71","16,701,238.61","16,363,039.47","15,655,169.82","15,301,943.47","14,922,512.35","17,408,721.58","16,434,226.78","15,933,386.40"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"654,570.53","620,432.93","431,669.52","425,353.37","418,889.65","411,638.76","406,361.16","399,696.58","393,369.49","387,042.39","381,052.80","374,388.21","368,061.13","362,583.88","839,209.31","831,914.87","1,165,685.69","1,053,130.29","1,116,270.83","1,022,945.23","1,050,787.07","4,525,159.87","1,071,767.25","1,059,299.10","845,508.29","831,633.11","1,017,673.56","1,015,740.43","1,002,007.49","12,023,483.49","11,872,495.58","11,616,307.57","13,186,697.99","20,280,514.36","36,490,522.30","40,859,593.48","40,296,203.32"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"165,978,485.02","158,548,149.77","137,151,980.06","131,804,328.84","129,899,049.82","126,651,739.37","128,635,443.45","138,789,587.68","281,354,028.85","272,683,947.45","259,316,253.54","251,253,230.15","243,269,038.76","244,156,950.29","276,279,218.96","267,542,056.65","259,219,066.18","425,691,816.63","446,094,287.54","500,269,976.16","428,195,706.57","458,027,941.66","629,404,125.14","615,470,790.45","696,590,613.75","710,704,631.97","1,037,751,823.19","1,022,584,243.67","1,064,091,893.45","1,036,760,789.36","1,057,249,321.53","1,040,719,462.64","1,063,038,392.32","1,069,093,078.39","1,662,455,276.65","1,626,320,079.57","1,690,305,192.24"
递延所得税负债,"16,877,563.69","17,019,352.16","16,230,592.11","16,653,742.64","16,048,027.95","16,500,579.61","13,470,460.93","12,876,689.07","12,402,900.01","11,313,532.61","10,573,129.51","9,753,474.45","8,977,724.78","8,902,282.26","8,737,268.44","7,909,822.41","7,129,993.27","6,326,355.67","5,322,073.99","4,466,412.65","3,631,895.54","2,777,811.03","4,137,363.46","3,349,732.68","3,889,550.21","3,754,313.33","1,309,178.74","1,197,016.74","1,084,854.74","972,692.74","944,220.39","786,648.51","629,076.64","471,504.76","102,880,088.25","101,505,582.32","100,131,076.39"
在建工程,"178,140.00","178,140.00","8,383,637.70","11,537,646.40","15,765,484.03","19,996,411.29","63,676,920.10","91,187,422.86","9,373,038.40","18,939,752.71","116,164,358.06","208,010,547.78","229,832,460.84","278,999,887.75","269,573,677.56","300,045,916.51","313,513,196.94","170,359,764.49","251,004,617.56","257,606,811.99","489,508,508.33","655,382,119.39","712,434,986.40","769,159,905.39","743,096,080.57","816,890,484.88","492,226,326.59","534,132,490.72","497,163,446.89","654,737,112.37","742,228,332.14","771,311,341.84","856,002,090.95","831,450,746.44","839,317,347.00","872,445,049.94","817,990,809.94"
其他非流动负债,,"373,666.67","335,666.67","326,166.67","316,666.67","307,166.67","297,666.67","288,166.67","278,666.67","269,166.67","259,666.67","250,166.67","240,666.67","231,166.67","3,712,940.18","3,609,501.17","3,506,062.16","3,402,623.15","7,886,382.48","9,104,953.90","8,755,603.63","11,095,693.15","20,098,803.38","7,636,590.00","7,636,590.00","7,636,590.00","4,072,848.00","7,636,590.00","3,877,008.00","3,877,008.00",,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,"1,272,684.35","1,272,684.35","1,272,684.35","1,329,853.95","1,272,684.35","1,272,684.35","1,324,251.08","1,329,550.39","1,302,642.93","1,272,684.35","1,272,684.35","1,272,684.35","1,272,884.35","1,275,920.62","1,272,684.35","1,272,684.35"
非流动负债合计,"16,877,563.69","17,393,018.83","16,566,258.78","16,979,909.31","16,364,694.62","16,807,746.28","13,768,127.60","13,164,855.74","12,681,566.68","11,582,699.28","10,832,796.18","13,553,641.12","14,558,391.45","15,263,448.93","18,450,208.62","17,519,323.58","14,186,055.43","13,278,978.82","16,758,456.47","13,571,366.55","12,387,499.17","13,873,504.18","24,236,166.84","23,147,556.28","24,386,394.03","23,925,177.35","28,076,581.11","37,604,762.79","41,408,943.82","40,731,906.86","48,946,989.71","48,109,327.25","46,784,291.82","45,702,942.87","151,175,263.62","148,231,938.05","145,138,612.50"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"161,062,828.62","121,165,263.82","78,683,227.20","74,998,935.34","71,956,119.71","60,788,930.48","63,834,807.73","104,168,219.76","159,476,303.68","151,188,116.07","147,993,360.21","98,635,059.71","77,681,279.38","104,708,979.63","130,778,222.53","186,498,365.13","149,832,193.65","192,736,325.55","233,746,220.10","283,530,278.16","439,464,938.74","648,193,607.13","671,305,580.36","689,753,741.13","798,001,665.69","354,149,451.61","296,677,801.72","384,161,787.62","327,266,143.05","424,024,230.89","467,001,311.93","479,250,789.77","592,723,873.08","593,244,971.73","1,409,078,883.28","1,279,424,421.42","1,303,749,973.84"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","201,000,000.00","249,184,818.00","249,184,818.00","249,184,818.00","249,184,818.00","498,369,636.00","498,369,636.00","498,369,636.00","498,369,636.00","501,279,636.00","581,358,102.00","581,358,102.00","581,358,102.00","581,358,102.00","710,650,500.00","709,923,000.00","709,923,000.00","709,923,000.00","709,923,000.00","708,846,900.00","708,846,900.00","708,846,900.00","708,846,900.00","947,169,085.00","947,169,085.00","947,169,085.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"19,609,141.59","20,162,771.31","20,162,771.31","20,162,771.31","480,312,771.31","480,312,771.31","487,391,771.31","487,391,771.31","420,391,771.31","420,391,771.31","420,391,771.31","353,391,771.31","1,005,206,946.25","1,005,206,946.25","1,005,152,438.47","1,005,152,438.47","755,967,620.47","753,115,517.06","753,627,572.09","753,627,572.09","760,899,692.09","1,209,507,652.59","1,214,000,178.82","1,215,497,687.56","1,216,995,196.30","2,212,544,331.80","2,206,702,021.05","2,207,083,521.05","2,208,048,944.37","2,208,828,066.06","2,199,057,767.35","2,199,057,767.35","2,199,057,767.35","2,199,057,767.35","4,765,290,208.21","4,765,290,208.21","4,765,290,208.21"
无形资产,"13,297,109.50","13,016,354.26","12,762,378.36","12,692,041.90","12,621,853.01","12,552,451.29","12,481,076.28","13,314,508.25","42,532,465.63","42,462,140.12","45,899,098.27","78,044,187.42","77,726,539.29","77,482,141.00","88,676,147.99","173,606,063.13","214,146,038.30","213,450,690.23","211,905,826.89","210,840,854.74","237,392,411.56","294,645,541.61","314,365,822.77","313,647,565.49","308,891,616.21","306,164,247.72","413,081,000.45","409,722,807.17","406,351,541.03","399,685,944.15","396,344,802.70","393,003,661.25","389,662,519.80","386,365,895.95","1,535,741,961.63","1,512,237,063.52","1,493,665,514.66"
盈余公积,"3,949,722.38","6,001,043.18","8,965,428.58","8,965,428.58","8,965,428.58","8,965,428.58","13,619,362.34","13,619,362.34","13,619,362.34","13,619,362.34","22,535,948.62","22,535,948.62","22,535,948.62","22,535,948.62","27,395,219.58","27,395,219.58","27,395,219.58","27,395,219.58","36,723,135.65","36,723,135.65","36,723,135.65","36,723,135.65","37,773,054.39","37,773,054.39","37,773,054.39","37,773,054.39","41,169,736.28","41,169,736.28","41,169,736.28","41,169,736.28","44,631,673.97","44,631,673.97","44,631,673.97","44,631,673.97","37,430,757.12","37,430,757.12","37,430,757.12"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,211.50"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"10,182,120.00","10,182,120.00","10,182,120.00","10,182,120.00","7,636,590.00","7,636,590.00","7,636,590.00","7,636,590.00","3,877,008.00","3,877,008.00","3,877,008.00","3,877,008.00","3,877,008.00","3,877,008.00","3,877,008.00"
商誉,,,,,,,,,,,,,,,,,,,,,,"359,302,011.52","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","359,306,274.56","692,532,633.76","692,532,633.76","692,532,633.76"
未分配利润,"31,314,179.82","57,735,598.56","94,946,101.21","108,515,674.81","123,815,219.50","135,632,675.21","148,496,137.62","171,042,456.42","177,491,847.26","207,556,915.33","227,357,233.47","224,695,822.96","245,231,153.95","255,540,104.03","257,387,218.98","269,795,648.40","257,307,148.22","261,130,593.86","263,323,751.65","271,856,459.45","270,517,268.73","287,153,417.33","298,461,451.43","319,720,876.21","331,046,898.71","356,194,272.17","383,515,503.48","412,749,181.86","436,357,035.68","467,825,489.57","488,631,909.54","513,476,076.77","543,347,686.70","553,544,256.39","223,405,455.06","237,204,775.96","234,558,603.31"
长期待摊费用,"358,342.90","238,904.50","119,466.10","89,606.50","59,746.90","30,187.30",,,,,,,,,,,,,,,"556,857.23","5,121,509.97","4,659,233.67","4,196,957.37","4,032,181.07","3,857,404.57","4,107,568.91","4,584,182.03","5,077,816.73","4,408,855.57","5,016,973.93","5,351,431.58","6,162,809.50","5,904,178.43","7,035,978.00","7,048,120.35","6,887,069.50"
少数股东权益,"21,921,567.34","24,290,084.19","27,198,448.21","27,982,013.50","28,898,216.48","32,144,969.91","33,287,364.23","36,453,769.06","37,052,322.52","37,511,321.14","43,567,233.20","40,458,855.28","41,532,669.08","42,215,099.31","42,690,956.27","39,307,230.79","40,169,698.30",,,,,"33,316,735.55","46,171,394.53","49,612,052.56","52,546,042.81","56,424,768.44","60,853,147.45","64,382,571.94","69,271,179.78","75,318,141.78","79,502,981.51","84,483,512.06","77,986,552.60","82,299,688.18","151,920,804.14","154,727,579.03","134,394,636.35"
递延所得税资产,"1,235,367.38","780,327.00","720,744.70","891,284.45","790,854.63","926,239.74","781,958.94","1,305,283.80","1,312,794.99","1,682,990.83","1,465,280.67","1,338,301.54","1,107,616.64","876,667.63","1,787,529.82","1,845,316.15","1,607,312.73","1,979,444.68","3,088,794.33","2,745,184.94","3,466,655.82","4,581,635.58","6,389,310.23","6,264,500.15","5,708,169.34","4,884,397.48","9,851,333.70","8,605,891.16","10,702,354.07","10,985,245.77","14,514,054.08","14,133,955.06","14,759,361.91","14,081,247.53","14,631,303.14","14,343,841.40","14,637,568.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"7,820,000.00","8,269,000.00",,,,,,,"3,612,230.00","3,612,230.00","3,612,230.00","3,612,230.00","7,612,230.00","13,612,230.00","3,740,435.12",,,,"85,470.09","85,470.09",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"181,702,015.33","173,382,308.46","159,569,876.44","157,440,261.46","159,555,878.04","160,568,667.75","205,981,759.93","244,996,499.17","334,965,697.36","342,658,383.43","429,895,878.55","545,686,201.90","558,904,258.17","615,198,109.37","658,227,379.70","765,215,709.18","802,482,485.26","825,344,748.40","924,561,189.83","983,367,167.78","1,171,030,731.91","1,793,167,062.38","2,041,359,575.38","2,082,692,612.36","2,135,564,840.98","2,219,255,006.65","2,334,404,782.06","2,362,559,997.53","2,366,083,389.44","2,495,911,586.81","2,604,167,978.34","2,612,370,288.67","2,718,778,244.94","2,702,762,802.45","4,806,889,664.68","4,783,493,293.15","4,773,536,274.15"
所有者权益(或股东权益)合计,"126,794,611.13","158,189,497.24","201,272,749.31","215,625,888.20","708,991,635.87","724,055,845.01","749,794,635.50","775,507,359.13","782,555,303.43","813,079,370.12","847,852,186.60","842,082,398.17","1,563,691,535.90","1,574,682,916.21","1,581,810,651.30","1,590,835,355.24","1,579,209,322.57","1,540,010,966.50","1,552,044,095.39","1,560,576,803.19","1,569,419,732.47","2,148,059,043.12","2,167,582,061.17","2,193,779,652.72","2,209,537,174.21","3,363,404,806.80","3,394,526,818.26","3,427,671,421.13","3,457,133,306.11","3,495,427,843.69","3,516,794,224.37","3,546,618,922.15","3,569,993,572.62","3,584,503,277.89","6,127,443,814.53","6,144,049,910.32","6,122,191,831.15"
资产总计,"287,857,439.75","279,354,761.06","279,955,976.51","290,624,823.54","780,947,755.58","784,844,775.49","813,629,443.23","879,675,578.89","942,031,607.11","964,267,486.19","995,845,546.81","940,717,457.88","1,641,372,815.28","1,679,391,895.84","1,712,588,873.83","1,777,333,720.37","1,729,041,516.22","1,732,747,292.05","1,785,790,315.49","1,844,107,081.35","2,008,884,671.21","2,796,252,650.25","2,838,887,641.53","2,883,533,393.85","3,007,538,839.90","3,717,554,258.41","3,691,204,619.98","3,811,833,208.75","3,784,399,449.16","3,919,452,074.58","3,983,795,536.30","4,025,869,711.92","4,162,717,445.70","4,177,748,249.62","7,536,522,697.81","7,423,474,331.74","7,425,941,804.99"
负债和所有者(或股东权益)合计,"287,857,439.75","279,354,761.06","279,955,976.51","290,624,823.54","780,947,755.58","784,844,775.49","813,629,443.23","879,675,578.89","942,031,607.11","964,267,486.19","995,845,546.81","940,717,457.88","1,641,372,815.28","1,679,391,895.84","1,712,588,873.83","1,777,333,720.37","1,729,041,516.22","1,732,747,292.05","1,785,790,315.49","1,844,107,081.35","2,008,884,671.21","2,796,252,650.25","2,838,887,641.53","2,883,533,393.85","3,007,538,839.90","3,717,554,258.41","3,691,204,619.98","3,811,833,208.75","3,784,399,449.16","3,919,452,074.58","3,983,795,536.30","4,025,869,711.92","4,162,717,445.70","4,177,748,249.62","7,536,522,697.81","7,423,474,331.74","7,425,941,804.99"
