科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"133,278,001.50","426,575,002.61","729,336,185.63","955,909,952.15","344,739,756.79","611,446,578.45","843,366,924.50","1,211,395,885.82","560,789,499.18","1,066,684,861.80","1,434,041,978.81","1,841,826,779.00","146,586,048.09","441,055,717.99","739,827,669.57","917,235,807.53","343,117,547.97","704,759,739.87","1,036,174,788.17","1,263,790,172.99","96,957,950.64","235,011,058.57","515,819,742.68","996,595,460.70","287,869,136.11","628,504,298.66","925,794,808.36","1,382,861,680.30","254,876,449.94","670,173,948.85","1,183,958,444.67","1,757,825,421.17","456,995,300.75","913,789,326.48","1,478,445,596.99","2,105,454,908.39","450,760,665.98","831,097,195.35","1,493,442,523.94","2,269,842,520.36","202,795,807.04","611,010,144.04","1,102,494,420.31","1,536,706,861.03","279,473,858.53","556,239,372.63","891,659,433.64","1,232,761,141.81","433,557,512.35"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,448,739.23","1,943,740.93","2,223,140.93","7,161,069.15","80,655.57","2,778,727.78","2,778,727.78","11,441,045.23",,,"494,600.00","494,600.00",,"3,055,706.79","4,546,097.40","4,715,530.06","2,083,139.58","3,257,287.87","9,521,644.98","13,006,815.37",,,"3,343,915.19","4,002,083.99","668,811.15","1,741,617.45","1,807,538.16","4,348,820.39",,"1,119,030.11","1,504,013.35","5,817,934.61","2,716,528.84","8,291,418.28","9,391,346.90","11,336,011.38",,"5,717,831.85","6,252,012.16","11,710,549.78","18,026,154.89","31,789,186.06","34,035,437.18","44,288,068.49","19,222,438.35","26,703,945.39","28,070,364.29","33,290,255.61","1,462,828.74"
支付其他与投资活动有关的现金,,,,,"490,000,000.00","555,000,000.00","525,000,000.00","112,567,000.00","320,000,000.00","450,000,000.00","450,000,000.00","317,000,000.00","230,000,000.00","424,713,938.75","495,549,000.00","569,347,000.00","322,600,700.00","292,322,800.00","421,465,215.80","497,717,593.07","22,732,805.71","237,391,710.71","316,883,987.00","364,400,814.24","50,084,697.55","191,741,563.72","328,547,935.32","423,808,343.38","88,822,192.09","143,868,005.05","187,836,690.56","241,975,032.08","133,661,702.54","73,674,827.03","49,757,804.19","83,165,906.26","50,166,948.69","77,992,178.64","78,249,507.59","86,081,333.84","44,449,091.93","67,857,115.87","68,107,833.69","73,455,934.15","44,824,645.38","199,563,869.10","235,420,759.22","11,048,750.00","299,538,218.70"
收到其他与经营活动有关的现金,"1,484,922.23","8,569,213.17","6,837,011.75","10,308,086.51","4,541,916.78","24,812,062.25","27,902,424.58","33,717,247.68","20,597,387.53","27,073,095.39","29,709,978.69","42,500,198.33","8,450,456.26","18,010,284.19","24,301,210.23","41,980,246.03","5,785,133.18","18,844,716.35","12,191,715.99","26,110,276.59","2,682,823.18","12,476,554.59","11,269,236.06","18,059,854.53","16,046,646.55","20,973,060.92","20,587,842.48","24,868,397.49","10,369,607.82","6,078,835.50","8,785,195.54","13,208,294.02","2,668,976.82","6,573,263.65","9,279,149.60","29,814,043.78","7,165,697.61","8,085,863.14","10,863,959.74","19,041,721.66","6,373,194.24","11,287,909.34","12,431,785.60","16,475,874.65","3,336,117.68","26,375,977.02","48,429,939.41","51,953,706.12","14,372,115.82"
投资活动现金流出小计,"82,607,656.74","131,190,334.01","168,103,348.17","207,302,280.49","546,210,349.21","685,449,669.36","748,468,784.25","365,721,930.04","354,553,251.43","506,941,606.68","521,264,687.45","397,207,538.96","250,228,578.14","453,802,177.71","531,071,232.19","616,263,882.50","336,730,036.38","323,583,147.34","483,454,331.45","585,823,586.33","54,698,090.15","268,564,119.52","356,306,886.45","424,937,863.25","53,282,138.95","198,309,163.65","341,993,672.96","450,964,964.09","107,892,914.22","182,459,073.24","311,751,980.01","393,257,260.87","183,607,717.62","190,962,479.12","236,511,828.98","306,036,215.05","78,425,845.02","123,754,857.40","137,152,963.78","159,809,607.59","64,665,557.81","98,345,149.27","107,845,417.91","122,525,677.41","57,491,286.16","216,586,430.78","295,720,392.53","75,450,365.56","312,166,710.19"
经营活动现金流入小计,"136,211,662.96","437,087,956.71","738,396,338.31","973,379,107.81","349,362,329.14","639,037,368.48","874,048,076.86","1,256,554,178.73","581,386,886.71","1,093,757,957.19","1,464,246,557.50","1,884,821,577.33","155,036,504.35","462,121,708.97","768,674,977.20","963,931,583.62","350,985,820.73","726,861,744.09","1,057,888,149.14","1,302,907,264.95","99,640,773.82","247,487,613.16","530,432,893.93","1,018,657,399.22","304,584,593.81","651,218,977.03","948,190,189.00","1,412,078,898.18","265,246,057.76","677,371,814.46","1,194,247,653.56","1,776,851,649.80","462,380,806.41","928,654,008.41","1,497,116,093.49","2,146,604,963.55","457,926,363.59","844,900,890.34","1,510,558,495.84","2,300,594,791.80","227,195,156.17","654,087,239.44","1,148,961,643.09","1,597,470,804.17","302,032,414.56","609,319,295.04","968,159,737.34","1,318,005,103.54","449,392,456.91"
投资活动产生的现金流量净额,"-81,248,517.36","-131,190,334.01","-166,747,817.95","-207,302,280.49","-546,210,349.21","-685,449,669.36","-748,468,784.25","-365,707,430.04","-354,553,251.43","-394,374,606.68","-348,697,687.45","-284,640,538.96","66,771,421.86","-136,802,177.71","-214,071,232.19","-293,320,132.50","29,337,656.22","205,428,007.76","76,099,239.45","-4,753,814.01","-16,857,923.33","47,303,585.95","95,037,695.31","99,217,778.75","-22,797,441.40","-31,193,537.80","-44,892,975.51","-77,823,760.07","-38,170,139.36","74,297,021.25","61,248,497.20","44,201,742.30","-77,472,496.50","1,463,727.05","15,664,490.35","-51,056,489.41","-33,121,218.33","-47,612,594.81","-60,747,612.24","-74,999,474.80","-19,160,007.55","-9,070,323.57","6,569,216.61","-2,209,773.26","-12,595,450.41","-148,379,844.45","-224,899,216.70","146,990,969.47","-172,092,167.36"
购买商品、接受劳务支付的现金,"93,349,230.53","217,481,524.94","379,159,459.69","537,439,608.55","180,610,663.49","412,751,036.10","625,170,936.08","829,886,680.28","180,500,628.12","373,406,506.85","523,150,228.12","663,141,943.86","117,999,325.93","273,303,889.17","409,550,745.34","538,356,688.57","140,812,204.65","330,833,675.98","547,138,598.78","736,288,479.76","160,901,146.89","318,614,084.36","466,786,458.67","626,940,162.01","177,314,619.33","331,351,661.15","519,280,305.95","746,055,734.51","254,109,601.42","549,795,264.78","956,065,602.54","1,301,245,548.84","364,640,100.46","727,783,481.07","1,022,326,964.80","1,314,079,469.04","272,911,968.82","562,722,401.66","826,852,834.67","1,111,763,563.47","303,074,613.25","550,960,164.24","843,452,387.58","1,112,332,176.73","208,469,588.30","404,220,088.51","596,022,076.75","779,616,105.36","204,376,411.96"
吸收投资收到的现金,,,,"1,091,512,052.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,659,988.59","128,659,988.59",,,,,,,,,
