科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"18,785,803.15","50,142,099.12","35,968,059.62","32,871,954.46","30,621,894.79","55,941,281.81","43,927,272.35","46,785,641.86","53,699,657.59","50,933,179.40","38,439,405.95","35,587,537.06","41,922,135.96","20,330,144.26","10,217,187.32","39,587,610.65","36,119,895.28","33,478,477.88","2,647,080.74","63,612,288.27","57,328,737.25","62,325,196.58","77,471,108.14","74,851,892.04","71,964,456.17","82,742,014.45","16,409,830.78","53,614,936.68","74,214,718.85","103,978,496.87","8,818,714.50","12,775,365.79","25,470,841.53","56,550,617.16","39,991,705.99","17,740,182.87","8,530,699.16","22,747,623.79","21,468,955.59","8,548,797.50","6,714,235.50","50,539,112.93","12,709,240.69"
短期借款,,"100,000,000.00","100,000,000.00","100,000,000.00","50,000,000.00",,,,,,,,,"14,000,000.00","14,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","14,000,000.00",,,"30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,200,897.67",,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,"300,000.00",,,,,,,,,,,,,,,,,,,,,"420,000.00","10,819,129.52","10,399,129.52",,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"15,133,792.34","2,284,719.54","9,680,877.14","29,923,867.79","27,608,328.65","298,497.64","4,377,785.64","8,289,311.42","309,280.23","1,366.57","10,928,866.57","11,528,896.50","7,839,240.95","1,535,534.50","2,814,922.50","1,049,638.09","2,408,566.54","4,224,463.16","4,176,121.56","10,561,094.90","11,626,077.88","4,142,897.37","20,936,279.83","19,671,122.76","12,143,541.66","12,256,383.75","11,715,446.77","3,507,489.43","6,883,489.23","2,341,873.81","721,013.56","484,816.25","888,272.32","36,727.10","32,887.10","33,079.10","33,079.10",,,,"6,464,025.23","21,012,543.44","21,012,543.44"
应付账款,"632,606.29","699,644.87","835,989.71","856,111.25","703,912.32","536,217.10","544,197.10","538,301.10","538,301.10","552,801.10","554,301.10","646,801.10","564,801.10","582,801.10","1,261,147.81","872,405.20","809,853.27","669,263.67","947,810.76","1,511,746.54","1,631,008.21","642,394.10","2,410,144.55","1,948,202.68","1,827,169.23","1,728,250.96","2,925,361.01","5,203,739.81","4,165,454.81","3,747,995.60","617,940.10","391,472.14","404,072.14","114,968.00","114,968.00","9,165.00",,,"658,398.38",,,,"1,735,531.84"
预付款项,"1,336,636.65","43,141,633.69","48,762,363.73","14,183,410.06","13,500,793.10","13,522,245.24","13,465,423.75","160,914.86","135,273.83","306,484.81","283,724.80","142,550.82","137,908.01","157,827.70","140,148.17","147,810.56","139,648.17","140,263.55","10,212,197.80","782,339.30","1,420,501.30","5,962,807.55","12,609,726.85","3,093,691.44","2,323,882.54","2,309,369.67","18,851,720.30","1,252,764.93","4,062,288.54","911,045.07","4,542,107.69","53,326.70","131,539.78","274,042.58","2,065,639.81","49,646.53","117,249.86","357,759.20","3,976,434.98","59,977.21","98,741.02","461,720.49","1,045,225.21"
预收款项,"760,402.57","873,709.87","1,930,325.57","950,679.87","594,790.89","287,446.01","1,447,993.23","1,335,604.58","1,013,605.53","580,714.23","1,884,683.17","1,435,102.14","843,499.19","249,820.10","10,442,270.00","1,431,229.61","936,705.11","314,413.14","7,924,068.00","1,201,572.00","2,644,570.00","1,572.00","3,172.00","135,868.80","213,882.70","24,355.00","7,296,196.00",730.00,"703,535.20",,"30,999,533.75","178,539.73",0.05,,"10,887,437.87","5,844,893.88","447,730.84",,"23,549,150.90","108,002.91",213.15,,"15,176,427.66"
其他应收款,"24,837,688.02","27,610,711.75","17,040,686.08","1,870,526.59","5,075,893.43","1,488,422.13","6,257,403.86","1,677,528.18","1,487,263.82","1,597,313.48","2,514,445.94","4,466,854.88","1,223,643.48","1,931,998.70","7,575,003.36","2,567,017.54","1,417,329.97","1,794,365.65","10,759,025.08","37,536,945.31","37,863,978.70","37,663,882.96","4,533,871.66","10,864,192.53","7,596,294.01","4,313,250.32","36,267,888.56","3,285,472.08","3,294,436.37","4,662,035.40","6,221,170.46","7,922,378.34","7,911,258.69","7,490,970.44","7,700,274.42","7,329,761.51","7,040,663.24","4,944,975.95","5,089,476.84","6,485,543.76","3,397,445.54","965,043.74","1,851,628.23"
应付职工薪酬,"5,026,579.10","8,749,928.26","8,163,843.64","2,133,058.23","2,085,653.29","1,832,803.20","592,731.44","492,838.31","523,695.25","396,416.46","155,085.20","944,160.44","1,162,246.67","903,457.17","920,118.38","1,018,199.80","1,047,836.10","655,688.29","362,188.05","551,218.32","174,530.80","204,688.75","251,147.72","516,365.84","228,137.95","287,721.04","305,928.37","608,179.71","684,511.11","400,185.49","422,527.97","692,117.31","375,263.13","250,743.95","284,634.55","1,346,393.60","834,485.61","866,441.90","888,003.89","957,039.09","226,444.81","271,105.67","316,395.91"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
