科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"314,987,987.52","447,487,684.38","310,299,295.39","92,336,524.71","156,794,666.22","231,387,452.15","319,729,297.03","73,244,348.96","209,392,004.38","317,676,688.05","417,014,860.27","102,626,722.13","214,640,754.07","334,779,666.80","470,697,829.16","120,586,026.49","239,698,731.43","406,030,534.68","522,718,155.58","133,282,097.69","278,898,090.18","477,408,486.62","658,417,064.45","136,118,444.28","301,075,684.63","417,220,351.71","555,893,651.77","121,675,577.45","291,908,106.16","428,461,522.50","549,399,724.97","178,685,525.10","428,440,271.59","645,123,287.02","932,771,728.82","227,975,737.91"
二、营业利润,"71,083,987.10","119,748,431.26","72,601,418.27","18,134,893.28","26,730,314.14","38,791,726.41","46,816,809.27","11,454,116.84","38,584,013.92","62,416,409.70","77,983,685.28","20,645,912.34","49,443,856.08","72,537,032.10","89,821,195.55","12,078,115.23","20,549,013.62","26,192,601.56","22,422,514.81","1,489,366.17","22,617,028.35","34,438,549.51","32,733,587.36","6,550,035.34","12,565,748.72","17,672,506.20","13,396,161.19","9,859,331.10","35,012,920.36","50,964,175.52","62,945,063.18","25,676,722.56","77,926,749.92","139,033,121.83","151,822,165.80","54,266,645.92"
减:营业成本,"209,966,981.47","284,423,993.10","207,579,425.00","65,577,428.73","116,343,762.57","171,916,436.35","239,386,210.88","56,039,997.40","156,399,974.96","236,243,929.99","314,436,921.44","73,405,213.52","151,529,496.54","238,907,186.37","342,641,462.98","92,837,547.04","186,478,474.28","332,962,574.45","437,769,963.60","115,848,741.75","228,274,960.85","398,314,853.32","556,785,516.86","111,880,147.42","249,090,038.90","340,659,507.51","457,314,572.93","89,688,785.29","217,806,970.60","320,564,499.98","408,445,399.45","127,850,681.29","292,887,692.40","412,342,366.50","592,465,368.22","135,324,843.98"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,034,983.60","5,787,060.34","2,062,845.42","530,448.02","1,245,725.45","1,763,990.30","2,250,656.23","482,796.55","993,859.48","993,859.48","993,859.48","203,450.74","747,632.21","1,230,359.07","1,574,998.33","737,433.34","1,796,381.17","3,318,287.63","3,748,918.62","705,907.78","835,114.07","1,844,822.17","2,649,424.85","1,049,004.49","2,881,637.04","3,237,510.34","4,727,743.94","788,360.30","2,557,071.28","3,675,728.79","7,234,216.24","1,699,253.39","4,163,298.19","6,101,680.46","9,256,719.58","1,414,688.29"
营业外收入,"1,759,150.00","1,531,650.00","2,763,900.00","589,912.50","3,379,825.00","4,039,737.50","5,315,727.00","1,189,912.50","1,779,825.00","2,541,487.50","3,313,150.00","841,662.50","1,633,421.14","2,476,131.64","3,289,922.14","762,862.50","2,975,381.25","4,256,704.58","5,683,363.95","1,300,502.73","2,576,941.60","4,489,960.97","6,225,545.71","1,403,551.62","2,956,157.65","4,822,266.35","7,676,128.65","1,534,177.85","6,494,113.45","10,813,014.98","11,973,445.06","5,787,305.14","7,937,829.32","9,121,253.14","6,079,336.53","148,929.30"
销售费用,"17,463,738.12","17,578,165.87","13,867,685.02","3,925,686.16","7,988,866.97","12,015,669.79","18,041,722.41","3,382,588.11","7,563,068.14","13,311,226.75","18,055,212.58","5,921,633.48","10,264,851.36","17,368,059.12","23,919,071.85","6,385,564.25","14,948,097.75","20,829,334.79","26,084,540.10","6,381,574.58","12,377,504.71","21,025,534.95","30,339,267.01","7,822,780.13","17,868,514.70","31,856,886.83","46,325,618.23","10,181,773.74","21,193,749.41","31,524,168.99","44,726,565.98","10,757,168.08","24,610,097.49","39,610,942.65","54,830,491.35","14,249,818.09"
减:营业外支出,"975,251.85","451,000.00","324,067.65","210,500.00","210,500.00","510,500.00","510,500.00",,"2,000.00","2,000.00","302,000.00","3,800,000.00","4,000,500.00","4,000,500.00","4,455,150.15",,"18,167.28","18,170.69","426,490.73","156,901.18","1,071,220.04","1,106,334.78","1,772,172.49","193,407.89","191,697.31","191,697.31","210,516.62","3,300.00","386,657.86","1,054,047.36","1,590,364.28","103,560.28","452,088.71","3,982,688.21","1,048,849.25","460,217.34"
管理费用,"9,226,747.15","15,687,795.70","13,130,083.27","3,977,373.20","7,523,710.89","11,215,807.40","20,462,797.30","4,111,815.54","8,859,562.83","12,313,962.22","15,008,061.75","6,107,628.51","10,836,591.79","17,171,968.90","25,767,835.36","11,318,206.60","19,549,842.90","28,035,445.70","38,029,988.65","11,505,474.61","19,547,559.69","28,109,412.55","40,312,502.62","13,463,733.45","23,982,828.27","34,353,688.63","46,244,479.61","13,430,801.68","24,242,424.82","34,603,644.26","47,732,341.10","14,414,860.12","30,078,743.71","50,320,099.41","100,442,822.91","20,079,722.31"
其中:非流动资产处置净损失,"364,253.38",,,,,,,,,,,,,,,,"18,167.28","18,167.28","25,453.10",,"748,220.04","748,220.04","1,446,172.49","191,007.89","81,297.31","81,297.31","87,653.24",,,,"376,934.20",,"148,528.43","3,041,680.30",,
