科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"43,897,339.04","76,762,296.13","105,606,858.28","68,629,681.57","91,830,988.96","124,421,498.82","64,140,492.33","96,030,304.22","130,455,032.02","172,728,336.49","77,861,277.04","123,223,359.38","172,205,566.84","224,027,414.84","94,699,406.96","140,613,825.84","191,472,310.15","244,169,294.83","107,407,160.46","159,742,630.53","220,460,488.86","282,729,216.03","125,230,297.57","186,558,380.09","248,893,085.55","315,847,969.24","113,358,366.83","171,754,774.11","233,070,680.92","289,048,485.28","108,484,026.21","157,258,497.79","211,430,450.48","262,646,339.19","101,669,285.23","156,343,747.13","210,643,381.44","259,548,359.03","109,033,201.89"
取得借款收到的现金,"221,000,000.00","460,000,000.00","275,000,000.00","100,000,000.00","140,000,000.00","140,000,000.00",,,"50,000,000.00","50,000,000.00",,"50,000,000.00","50,000,000.00","51,000,000.00",,,,,,"136,455,900.00","200,190,028.56","233,567,341.06","76,679,608.13","152,387,608.13","234,802,985.63","283,066,877.50","10,000,000.00","10,000,000.00","113,693,898.95","160,026,579.49","149,357,317.02","341,049,002.24","350,695,861.04","162,336,286.84","57,174,442.19","148,872,897.29","190,965,091.58","220,635,091.58","34,500,000.00"
支付的各项税费,"6,398,452.19","16,617,270.22","64,290,296.92","24,877,390.82","40,652,849.14","68,415,788.49","30,656,462.19","47,185,765.02","70,048,668.32","93,872,947.23","16,070,231.07","32,306,007.24","41,159,064.82","48,425,872.99","21,014,522.81","38,117,539.73","65,770,950.90","79,789,957.53","21,348,259.33","39,429,570.84","52,035,503.72","70,735,031.26","20,219,585.19","41,893,171.22","60,564,242.26","76,373,058.64","16,713,016.02","52,955,831.16","78,265,204.65","100,056,341.72","29,620,541.85","58,165,875.87","73,473,679.03","93,529,998.88","17,854,440.83","33,235,183.39","42,873,032.36","62,554,655.59","35,798,812.41"
收到其他与筹资活动有关的现金,,,,,"6,433,726.60","6,433,726.60",,,,,,,,,,,,"824,880.08","12,443.47","706,481.50","859,691.68","17,094,344.89","25,331.13","394,514.01","927,023.63","120,321,667.29","39,963,931.75","51,695,970.96","60,612,170.45","73,426,524.71",,"67,187.68","619,078.04","200,485,441.03","20,098,301.42","93,909,134.59","95,281,672.75","95,708,222.36","1,630,914.52"
支付其他与经营活动有关的现金,"63,604,198.23","146,168,238.71","102,588,902.30","52,362,382.77","78,819,643.04","107,508,422.60","46,986,333.60","41,565,610.58","75,112,809.93","93,722,162.46","25,836,971.83","63,815,771.02","92,424,349.97","114,021,966.36","40,968,073.56","76,476,033.13","105,185,054.71","202,910,435.03","24,683,746.69","60,270,888.58","174,674,847.02","201,049,887.57","35,973,969.60","71,056,851.02","183,768,026.45","130,470,465.93","50,954,651.70","103,652,816.38","141,459,892.74","196,585,576.38","41,110,187.13","93,604,240.50","129,492,374.28","146,341,151.87","53,419,692.81","158,218,984.88","197,633,994.10","158,011,026.70","72,159,526.30"
筹资活动现金流入小计,"261,000,000.00","490,000,000.00","475,437,588.08","100,000,000.00","1,533,713,937.00","1,533,713,937.00",,"2,450,000.00","52,450,000.00","52,450,000.00",,"195,000,017.60","303,835,289.60","304,835,289.60",,,,"824,880.08","212,443.47","137,362,381.50","201,249,720.24","250,861,685.95","76,704,939.26","291,888,655.14","986,881,542.26","1,154,540,077.79","49,963,931.75","61,695,970.96","174,306,069.40","233,453,104.20","149,357,317.02","341,116,189.92","351,314,939.08","362,821,727.87","77,272,743.61","243,782,031.88","287,246,764.33","318,843,313.94","36,130,914.52"
经营活动现金流出小计,"478,268,448.93","998,675,158.05","614,054,699.55","424,764,916.20","660,065,172.98","922,113,192.86","344,080,705.68","596,051,197.62","926,526,867.93","1,269,234,817.73","356,128,729.03","681,470,298.89","996,687,594.18","1,318,005,998.62","399,876,818.67","697,663,087.02","1,039,830,487.75","1,519,939,455.65","455,653,140.58","1,016,759,493.15","1,723,914,208.64","2,237,445,054.29","540,831,373.09","974,205,902.97","1,470,994,535.22","1,859,040,952.49","635,851,079.67","1,190,616,515.65","1,653,611,787.44","2,073,644,798.74","473,130,844.75","843,112,881.20","1,188,788,939.71","1,529,003,537.64","481,627,665.34","971,549,388.60","1,414,928,297.53","1,735,644,145.52","552,055,895.54"
偿还债务支付的现金,"153,000,000.00","429,000,000.00","285,000,000.00","132,000,000.00","177,000,000.00","287,000,000.00",,,,"50,000,000.00",,,,"36,000,000.00",,"1,000,000.00","1,000,000.00","15,000,000.00",,,,,"40,259,812.88","40,259,812.88","143,273,040.38","334,356,562.88","32,516,000.00","64,808,500.00","74,558,500.00","109,928,679.49","68,162,808.70","147,394,479.78","197,071,934.85","248,866,451.00","24,000,000.00","76,595,203.20","76,595,203.20","108,085,597.74","80,500,000.00"
经营活动产生的现金流量净额,"-1,758,024.17","148,624,894.55","235,437,057.33","40,739,748.53","38,526,169.85","78,223,940.37","-76,714,812.26","-94,031,949.81","35,013,251.03","5,848,438.66","-77,864,499.36","-21,147,019.38","6,915,629.48","62,796,510.06","-52,341,401.99","44,757,655.45","79,636,125.74","117,952,313.08","-105,641,095.75","-102,311,856.76","-217,893,357.82","-268,457,131.55","-46,061,880.05","-162,712,656.94","-26,292,586.50","41,233,395.83","-97,007,549.36","-162,423,449.40","178,233,200.95","236,342,608.82","-41,373,208.64","-84,611,998.50","-27,313,762.31","31,369,662.03","-76,657,750.27","-150,295,145.65","-193,365,662.53","34,839,910.60","239,771,312.24"
分配股利、利润或偿还利息支付的现金,"8,574,406.50","77,692,094.67","243,321,261.71","3,561,972.50","5,046,105.00","5,520,510.00",,,"569,333.33","836,208.33","245,533.71","43,495,858.71","44,306,314.96","45,104,057.67",,"30,636.67","43,945,549.17","44,191,222.09",,"44,027,115.00","45,419,301.88","46,520,096.59","1,522,513.43","26,444,254.84","31,661,380.22","37,505,467.41","2,961,866.00","4,789,723.79","8,926,242.22","11,286,978.64","4,317,715.17","89,663,022.95","93,119,393.08","96,294,956.03","2,706,241.13","39,819,060.07","43,826,465.26","47,803,554.04","3,566,806.73"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"250,000,000.00","1,261,811,020.00","879,953,550.00","1,369,546,883.34","1,616,713,550.00","1,754,873,550.00","550,334,412.00","865,309,412.00","954,034,412.00","1,240,257,554.25","220,214,096.00","301,814,096.00","384,514,096.00","652,814,096.00","257,500,000.00"
支付其他与筹资活动有关的现金,,,,,"275,465.00","4,605,465.00",,,,,,,,,,,,"824,880.08","12,443.47","755,118.05","908,328.23","1,648,424.34","329,435.23","811,044.75","2,007,832.60","164,730,585.39","1,550,010.84","158,786,816.37","168,423,670.97","210,920,988.37","4,530,000.00","10,979,717.83","16,712,120.64","29,169,702.27","4,924,118.89","10,061,392.20","14,071,196.18","32,065,117.02","12,907,932.50"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"124,682.18","2,145,774.98","2,982,402.37",,,"1,212,964.09","4,285,972.84","3,289,878.04","7,474,651.02","10,788,407.15","11,751,927.36","7,459,720.22","8,377,568.86","8,625,577.07","9,360,142.21","959,062.29","1,144,593.77","1,453,861.97","2,196,666.40","657,097.79"
筹资活动现金流出小计,"161,574,406.50","506,692,094.67","528,321,261.71","135,561,972.50","182,321,570.00","297,125,975.00",,,"569,333.33","50,836,208.33","245,533.71","43,495,858.71","44,306,314.96","81,104,057.67",,"1,030,636.67","44,945,549.17","60,016,102.17","12,443.47","44,782,233.05","46,327,630.11","48,168,520.93","42,111,761.54","67,515,112.47","176,942,253.20","536,592,615.68","37,027,876.84","228,385,040.16","251,908,413.19","332,136,646.50","77,010,523.87","248,037,220.56","306,903,448.57","374,331,109.30","31,630,360.02","126,475,655.47","134,492,864.64","187,954,268.80","96,974,739.23"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"60,000.00","309,169.56","83,840.30","84,240.30","139,640.30",,,800.00,"307,518.69","7,045.00","-45,351.80","-20,950.10","94,883.50","3,978.72","4,478.72","353,253.24","405,813.24","121,000.00","175,105.00","409,311.20","537,339.50","33,999.14","35,141.33","37,502.33","174,225.31","55,000.00","152,561.28","152,611.28","208,229.28","48,100.00","1,498,308.74","5,173,310.73","7,793,995.18","2,903,710.00","5,859,016.00","6,655,896.00","7,257,912.92","2,646,400.00"
筹资活动产生的现金流量净额,"99,425,593.50","-16,692,094.67","-52,883,673.63","-35,561,972.50","1,351,392,367.00","1,236,587,962.00",,"2,450,000.00","51,880,666.67","1,613,791.67","-245,533.71","151,504,158.89","259,528,974.64","223,731,231.93",,"-1,030,636.67","-44,945,549.17","-59,191,222.09","200,000.00","92,580,148.45","154,922,090.13","202,693,165.02","34,593,177.72","224,373,542.67","809,939,289.06","617,947,462.11","12,936,054.91","-166,689,069.20","-77,602,343.79","-98,683,542.30","72,346,793.15","93,078,969.36","44,411,490.51","-11,509,381.43","45,642,383.59","117,306,376.41","152,753,899.69","130,889,045.14","-60,843,824.71"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,641,984.88","-11,641,984.88","-10,137,484.88","-10,137,484.88",,,"16,000,000.00",,"-3,370,129.53"
四、汇率变动对现金的影响,"-351,698.02","1,485,561.76","-8,099,710.32","-2,190,343.60","-940,304.21","-2,053,297.39","-913,555.09","-1,828,154.34","-3,911,778.02","-3,873,706.53","325,731.30","-148,469.00","4,486,710.97","2,322,306.24","-3,268,362.25","-4,993,985.20","-2,782,795.15","-88,810.16","2,500,298.53","3,275,834.69","1,208,587.90","4,855,128.60","916,720.11","15,613,251.07","35,055,417.17","32,949,976.52","-2,849,623.84","1,351,835.24","-3,561,244.44","1,339,670.36","-7,725,054.38","-10,045,237.31","-13,382,374.36","-16,961,187.06","-6,799,194.58","7,058,928.48","16,734,997.45","12,958,324.95","-5,352,553.99"
收到其他与投资活动有关的现金,,,,,,,,,,,,"9,648,000.00","998,000.00",,,,,,,,,,,,,,,,,,,"7,460,588.52","7,460,588.52","7,460,588.52",,,"37,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"60,000.00","309,169.56","83,840.30","84,240.30","139,640.30",,,800.00,"307,518.69","7,045.00","9,602,648.20","977,049.90","94,883.50","3,978.72","4,478.72","353,253.24","405,813.24","121,000.00","299,787.18","2,555,086.18","3,519,741.87","33,999.14","35,141.33","251,250,466.42","1,266,271,218.15","883,298,428.04","1,377,174,095.64","1,627,654,568.43","1,766,833,706.64","546,200,247.34","871,003,893.24","965,156,403.44","1,254,734,795.28","224,076,868.29","308,817,705.77","408,660,853.97","662,268,675.32","257,433,368.26"
五、现金及现金等价物净增加额,"22,630,922.30","66,533,222.10","33,867,113.48","-16,531,048.35","1,325,077,903.09","1,227,259,928.32","-128,152,517.73","-183,688,061.60","-136,190,070.71","-310,761,140.55","-146,106,287.70","9,825,253.01","-251,464,926.25","-372,934,747.08","-108,856,559.96","-35,669,098.48","-75,495,625.47","-64,322,718.79","-150,615,808.23","-66,042,330.20","-142,556,285.79","-205,123,215.29","-43,551,304.26","36,573,738.27","418,862,934.53","156,045,941.79","-49,641,074.97","-22,168,954.41","89,788,793.20","435,538.71","185,566,943.71","54,358,568.54","-163,183,236.26","-112,833,268.20","-28,827,814.66","-100,756,016.62","-233,557,314.88","-105,433,297.61","152,535,530.51"
购建固定资产、无形资产和其他长期资产支付的现金,"74,684,949.01","66,945,139.54","70,300,600.02","19,602,321.08","63,984,569.85","85,638,316.96","50,524,150.38","90,277,957.45","219,173,010.39","314,657,183.04","68,329,030.93","129,986,065.70","521,077,009.99","661,879,678.81","53,250,774.44","74,406,610.78","107,744,140.50","123,400,812.86","47,796,011.01","59,886,243.76","83,348,692.18","127,734,119.23","32,043,321.18","37,949,259.86","48,803,371.62","68,561,720.82","8,750,384.72","15,054,366.69","64,762,836.39","128,125,249.85","36,481,833.76","53,167,058.25","74,629,093.54","96,707,136.02","14,535,791.69","54,339,208.54","68,908,057.97","87,261,278.13","13,472,771.29"
期初现金及现金等价物余额,"8,199,179.02","30,830,101.32","97,363,323.42","131,230,436.90","131,230,436.90","131,230,436.90","1,360,380,607.42","1,358,490,365.22","1,358,490,365.22","1,358,490,365.22","1,047,729,224.67","1,047,729,224.67","1,047,729,224.67","1,047,729,224.67","674,903,329.99","674,903,329.99","674,794,477.59","674,794,477.59","644,587,736.08","610,471,758.80","610,471,758.80","610,471,758.80","405,348,543.51","405,348,543.51","405,348,543.51","405,348,543.51","560,792,686.93","561,394,485.30","561,394,485.30","561,394,485.30","561,830,024.01","561,830,024.01","561,830,024.01","561,830,024.01","448,996,755.81","448,996,755.81","448,996,755.81","448,996,755.81","343,563,458.20"
投资支付的现金,,,"70,595,129.44",,,,,,,,,,,,,,,,,,,"20,000,000.00","990,000.00","2,786,280.00","602,286,280.00","1,733,794,390.00","836,151,400.00","1,056,520,000.00","1,406,335,843.00","1,613,444,761.00","347,400,000.00","761,900,000.00","1,057,425,900.00","1,273,760,021.00","200,500,000.00","329,304,673.09","428,514,042.40","809,127,975.49","234,000,000.00"
期末现金及现金等价物余额,"30,830,101.32","97,363,323.42","131,230,436.90","114,699,388.55","1,456,308,339.99","1,358,490,365.22","1,232,228,089.69","1,174,802,303.62","1,222,300,294.51","1,047,729,224.67","901,622,936.97","1,057,554,477.68","796,264,298.42","674,794,477.59","566,046,770.03","639,234,231.51","599,298,852.12","610,471,758.80","493,971,927.85","544,429,428.60","467,915,473.01","405,348,543.51","361,797,239.25","441,922,281.78","824,211,478.04","561,394,485.30","511,151,611.96","539,225,530.89","651,183,278.50","561,830,024.01","747,396,967.72","616,188,592.55","398,646,787.75","448,996,755.81","420,168,941.15","348,240,739.19","215,439,440.93","343,563,458.20","496,098,988.71"
