科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"119,585,192.09","87,045,363.78","266,566,133.49","215,662,520.42","110,331,325.75","181,600,290.87","101,202,811.01","157,426,411.13","185,106,436.16","150,120,593.50","171,304,915.79","274,607,796.89","283,190,651.27","303,611,057.22","292,569,930.69","400,862,115.70","406,844,456.01","388,004,746.15","315,412,521.53","294,155,358.91","549,238,698.41","370,014,046.13","370,037,654.92","377,611,604.14","429,429,268.58","308,908,038.65","338,876,336.34","491,082,190.63","301,489,405.85","259,056,234.16","295,088,859.00","462,791,930.65","395,299,744.48","558,713,346.10","941,591,473.87","994,498,830.14","944,290,742.68","1,064,334,928.30","874,463,919.16","1,744,665,560.22","870,740,088.90","1,005,865,896.08","1,132,685,558.60"
短期借款,"454,000,000.00","318,000,000.00","540,000,000.00","541,000,000.00","571,000,000.00","644,295,000.00","592,295,000.00","634,000,000.00","737,000,000.00","737,000,000.00","379,740,000.00","399,240,000.00","458,240,000.00","599,000,000.00","364,000,000.00","386,000,000.00","466,100,000.00","361,000,000.00","266,000,000.00","269,000,000.00","904,330,000.00","908,330,000.00","735,000,000.00","788,000,000.00","1,018,564,750.00","985,000,000.00","1,265,000,000.00","1,220,000,000.00","1,194,000,000.00","1,207,800,000.00","1,309,800,000.00","1,586,800,000.00","1,360,800,000.00","1,767,000,000.00","1,698,900,000.00","1,437,200,000.00","1,017,300,000.00","1,582,400,000.00","2,068,883,960.00","2,443,084,000.00","2,692,325,675.50","3,067,830,481.89","4,014,400,997.47"
交易性金融资产,"378,490.00",,,"553,325.60","609,963.22","609,963.22","304,000.00","303,650.19","370,570.24","488,302.84","467,491.65","555,776.30","505,141.58","434,367.61",,,,"1,698,666.00","1,182,894.00","1,213,616.00","1,290,100.00","24,008,990.48",,,,,,,,,,,"7,000,000.00",,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,149.63","293,600.00",,,,,,,,,,
应收票据,"5,005,882.05","5,108,943.68","5,496,863.32","9,292,174.37","10,424,860.87","11,332,392.69","13,919,422.67","16,448,647.00","14,146,829.02","12,312,367.25","8,750,697.01","15,496,901.51","13,415,176.98","15,938,045.17","14,437,371.41","17,713,310.30","20,857,926.12","26,525,009.02","28,077,301.20","39,849,760.76","44,619,838.52","26,206,922.88","26,893,872.92","31,920,929.93","46,536,655.35","58,753,364.99","63,722,940.03","61,223,122.13","55,255,992.26","72,166,168.40","71,082,580.13","126,505,615.83","92,464,994.59","96,196,356.89","88,812,477.11","203,889,222.72","158,345,918.17","296,599,639.27","335,855,164.39","310,742,371.74","329,094,106.38","330,559,100.63","410,008,224.86"
应付票据,"7,080,458.02","11,719,577.81","10,521,038.18","4,487,615.45","1,934,554.85","3,577,269.87","1,872,921.00",,"1,008,238.48",,"1,522,812.92","1,817,685.17","1,599,370.00","3,448,938.50","3,363,853.50","2,457,525.30","2,200,310.30","104,483.25","5,782,783.25","15,501,579.05","27,297,474.61","3,945,551.29","25,572,005.68","28,988,518.60","28,326,463.00","22,844,000.00","24,707,137.00","34,968,497.00","61,883,871.38","112,151,712.28","85,126,897.01","57,402,019.81","50,839,380.16","24,938,911.72","49,371,115.26","63,846,690.37","79,649,761.56","103,115,634.99","220,658,515.39","252,885,917.83","163,063,678.77","123,267,058.25","250,660,091.61"
应收账款,"228,746,568.27","250,368,292.15","272,772,816.22","315,963,374.08","309,961,290.73","325,035,623.44","334,262,770.15","297,684,901.95","295,502,832.81","347,628,898.44","401,968,358.07","411,896,889.94","416,252,259.75","488,294,043.69","1,028,842,861.59","1,058,774,097.83","982,449,667.49","1,059,007,799.10","1,129,744,435.18","1,180,048,002.62","1,245,172,472.39","1,254,802,822.04","1,482,318,317.38","1,431,214,648.21","1,443,959,919.96","1,511,523,218.78","1,536,493,102.33","1,517,733,753.48","1,532,630,541.14","1,735,696,223.74","1,934,466,386.39","1,915,637,732.78","1,909,893,227.77","2,074,552,244.12","2,474,436,306.08","2,367,456,068.52","2,582,945,271.17","2,901,330,579.08","3,367,515,175.05","3,178,608,459.44","3,217,816,168.46","3,985,911,869.15","4,577,748,745.27"
应付账款,"56,577,234.87","78,327,409.46","85,003,017.72","84,528,185.60","102,660,379.02","115,128,982.41","94,020,030.90","72,263,188.25","62,126,685.73","74,868,306.98","87,615,144.86","93,662,717.34","97,559,053.46","113,346,968.84","215,654,083.14","230,945,294.14","228,463,875.02","253,166,765.95","254,624,112.14","218,670,410.88","284,233,050.98","269,553,443.10","341,489,663.77","325,423,163.88","346,721,798.01","405,299,849.55","493,854,006.45","435,850,687.44","437,389,413.82","523,044,295.10","569,942,363.42","519,211,698.59","536,185,647.43","562,265,190.05","732,677,155.75","755,994,826.04","853,928,437.72","1,141,071,552.31","1,236,022,909.25","1,103,290,098.26","1,196,442,242.50","1,507,839,696.99","1,945,609,416.99"
预付款项,"36,355,856.98","48,149,646.52","48,928,965.57","22,099,705.40","20,454,554.96","14,759,677.51","29,407,352.15","73,930,227.92","66,877,048.55","29,103,481.61","21,637,736.22","27,990,439.89","23,930,210.50","29,411,019.75","41,828,977.06","45,813,661.02","35,577,520.31","52,589,395.11","64,693,425.43","88,553,078.47","62,019,112.03","93,659,419.27","102,020,384.22","71,223,865.97","86,305,429.34","77,336,019.78","69,478,133.29","64,697,110.79","72,351,031.33","94,571,612.41","93,433,596.13","66,062,525.09","79,340,805.49","76,623,606.99","148,150,258.36","104,746,995.39","174,863,821.00","197,249,927.61","302,695,255.36","205,494,572.05","326,027,497.38","255,329,575.39","435,714,658.33"
预收款项,"25,128,240.90","7,265,457.59","1,649,429.21","17,576,216.94","5,070,689.03","2,653,539.32","4,583,930.98","15,817,760.35","13,078,072.34","4,732,788.29","5,175,212.35","18,288,326.85","4,623,505.94","20,820,043.49","61,212,294.92","69,647,334.94","43,366,009.70","50,479,501.87","58,120,478.86","69,607,002.72","81,535,872.04","74,474,871.83","97,575,271.08","46,010,138.19","121,593,709.98","110,710,406.56","101,971,077.47","82,134,954.06","96,835,677.26","110,223,214.53","116,343,497.62","109,543,439.95","111,695,810.11","121,564,220.12","221,899,353.81","144,128,791.24","164,941,944.49","177,963,200.89","212,754,735.79","163,411,316.94","290,801,375.97","362,505,629.16","403,008,399.73"
