科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"11,130,640.04","13,907,039.00","18,004,445.33","6,279,846.62","9,379,385.45","14,688,200.67","17,570,344.62","8,259,880.83","15,963,549.72","22,915,035.02","30,334,680.90","14,029,643.16","23,292,211.64","34,188,001.73","39,374,523.18","16,954,039.99","32,683,740.41","45,474,464.91","61,946,786.83","24,190,820.13","40,493,548.14","57,812,365.30","83,427,562.38","33,117,379.59","56,256,411.65","78,453,629.09","103,956,197.10","25,515,874.62","42,540,344.42","61,035,905.96","81,688,272.08","29,219,097.30","48,509,591.10","67,511,969.03"
取得借款收到的现金,"6,000,000.00",,"3,000,000.00",,,,,,,,,,,,"7,000,000.00",,"41,915,965.30","47,192,050.30","47,192,050.30",,,,,,"4,623,657.00","24,568,913.18","33,238,463.18","6,791,376.00","6,791,376.00","17,435,963.00","26,964,397.00",,"14,908,933.00","26,297,427.80"
支付的各项税费,"6,192,452.44","12,781,995.68","23,424,291.19","3,481,710.13","4,608,356.08","6,627,362.99","14,493,317.94","7,192,162.98","9,262,957.42","20,084,556.02","21,329,559.37","11,367,248.56","15,956,987.55","20,930,833.13","31,294,004.12","20,129,554.96","31,777,491.16","41,743,475.41","51,739,515.41","10,154,045.18","21,859,679.55","31,044,584.98","32,769,809.32","4,924,262.84","12,250,360.41","15,209,856.98","18,404,211.60","1,133,888.01","11,826,098.49","17,142,821.80","21,346,110.13","8,582,782.53","16,967,373.97","20,534,814.33"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,"1,950,000.00","1,950,000.00",,,,
支付其他与经营活动有关的现金,"11,426,162.50","18,781,542.11","22,117,322.59","3,924,075.54","8,885,664.67","15,666,679.66","21,489,367.41","9,236,174.84","16,239,580.71","25,349,772.69","33,479,004.11","9,080,015.99","21,231,613.33","33,682,575.43","80,368,858.77","22,304,839.18","27,253,258.91","24,815,771.90","53,127,685.30","16,328,357.96","29,410,859.72","52,561,884.94","65,392,804.59","27,076,910.03","47,535,276.12","63,998,866.18","73,646,426.41","18,257,964.10","36,844,231.58","49,303,353.51","57,860,796.08","21,592,062.91","34,445,832.97","56,511,238.07"
筹资活动现金流入小计,"6,000,000.00",,"3,000,000.00",,"653,432,000.00","653,432,000.00","653,432,000.00",,,,,,,,"7,000,000.00",,"41,915,965.30","47,192,050.30","47,192,050.30",,,,"2,000,000.00",,"4,623,657.00","24,568,913.18","88,238,463.18","10,791,376.00","12,741,376.00","60,407,443.00","67,985,877.00","31,826,970.00","46,735,903.00","58,124,397.80"
经营活动现金流出小计,"49,751,345.00","71,188,057.52","88,109,434.25","20,467,761.52","39,897,980.67","59,212,414.21","97,144,137.49","38,116,565.35","65,114,178.18","107,493,724.40","144,146,973.54","44,501,087.99","101,149,049.42","123,833,525.31","206,324,257.63","75,504,861.59","151,657,906.75","196,613,364.46","240,344,732.32","74,879,415.40","128,830,892.03","212,977,118.44","294,079,142.85","75,065,305.26","123,977,160.57","194,794,438.45","290,720,175.92","93,365,873.19","147,898,333.99","227,683,028.31","335,461,535.90","120,155,403.93","235,633,635.90","343,517,955.64"
偿还债务支付的现金,,"6,000,000.00","3,000,000.00",,,,,,,,,,,,"7,000,000.00",,,"47,192,050.30","47,192,050.30",,,,,,,,,,"11,339,230.63","25,368,913.18","33,238,463.18","6,791,376.00","6,791,376.00","17,435,963.00"
经营活动产生的现金流量净额,"18,597,752.43","13,300,384.68","45,259,270.97","-6,041,106.57","-7,706,128.38","-18,371,398.90","20,007,187.85","-14,985,422.68","-5,258,364.12","-13,671,816.11","-11,038,789.03","-18,389,095.66","-35,740,663.15","-39,227,765.78","-17,964,281.52","-37,373,186.18","-27,107,720.62","-2,991,000.51","107,878,446.34","-4,695,782.12","-77,648.26","-11,730,735.23","20,554,653.09","-21,564,846.28","-27,268,646.73","-4,422,139.74","28,469,494.56","-30,703,184.19","-7,769,389.14","-10,724,672.80","18,841,493.64","-69,100,845.23","-93,211,628.11","-101,875,240.87"
分配股利、利润或偿还利息支付的现金,,"162,000.00","30,000.00",,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,"105,000.00",,"5,270,433.65","10,850,354.59","10,850,354.59","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,"16,961.20","173,078.55","482,034.75","445,121.97","905,060.88","1,135,863.69","1,435,360.63","241,875.76","12,875,095.91","13,299,155.20"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,600,000.00","47,100,000.00","110,130,000.00","5,800,000.00","5,800,000.00","5,800,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,"284,286.83",,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","31,976,890.00","1,250,100.00","1,655,800.00","2,119,027.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,,"6,162,000.00","3,030,000.00",,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,"7,105,000.00",,"5,554,720.48","58,042,404.89","58,042,404.89","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,"16,961.20","173,078.55","482,034.75","30,445,121.97","42,244,291.51","56,504,776.87","66,650,713.81","8,283,351.76","21,322,271.91","32,854,145.20"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"2,400.00","69,000.00",,,"347,895.34",,"5,000.00","5,000.00","5,000.00","5,000.00",,,"12,400.00","10,598.29",,,"960,000.00","949,273.49","30,000.00","31,362.57","33,362.57","34,988.65",,"50,000.00","87,262.14","964,373.31",,"22,163.16","202,163.16","269,366.07",,,"1,948.68"
筹资活动产生的现金流量净额,"6,000,000.00","-6,162,000.00","-30,000.00",,"653,432,000.00","653,432,000.00","653,432,000.00","-40,000,000.00","-40,000,000.00","-40,000,000.00","-40,000,000.00",,,,"-105,000.00",,"36,361,244.82","-10,850,354.59","-10,850,354.59","-22,000,000.00","-22,000,000.00","-22,000,000.00","-20,000,000.00",,"4,606,695.80","24,395,834.63","87,756,428.43","-19,653,745.97","-29,502,915.51","3,902,666.13","1,335,163.19","23,543,618.24","25,413,631.09","25,270,252.60"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"10,706,722.02","18,921,521.15","4,950,000.00","4,500,000.00","6,000,000.00","6,000,000.00",,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,"511,445,000.00","511,445,000.00","515,225,074.83","7,358,027.78","80,738,026.84","517,362,822.76","603,499,605.84","18,499,852.16","270,186,436.72","573,153,153.59","573,153,153.59","326,863,130.00","477,935,630.00","485,246,228.05","330,476,995.55","60,000,000.00","60,000,000.00","60,000,000.00","60,924,710.78",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"2,400.00","69,000.00",,,"347,895.34",,"5,000.00","511,450,000.00","511,450,000.00","515,230,074.83","7,358,027.78","80,738,026.84","517,375,222.76","603,510,204.13","18,499,852.16","270,186,436.72","574,113,153.59","574,102,427.08","326,893,130.00","477,966,992.57","485,279,590.62","330,511,984.20","60,000,000.00","60,050,000.00","70,793,984.16","80,810,605.24","4,950,000.00","51,122,163.16","53,302,163.16","116,399,366.07","5,800,000.00","5,800,000.00","5,801,948.68"
五、现金及现金等价物净增加额,"23,051,393.58","-5,337,004.67","40,776,469.80","-6,254,870.80","645,387,056.49","632,156,710.67","162,389,940.42","-56,810,581.35","407,456,259.76","-154,547,530.68","-141,331,847.08","-25,852,556.73","-43,201,980.47","-42,979,232.31","5,742,755.93","-45,322,608.93","201,214,227.07","133,842,884.18","112,010,773.83","65,162,208.97","208,639,074.75","57,351,932.33","29,924,563.23","-18,662,565.36","-128,048,493.26","-127,577,658.23","-51,082,006.89","-63,134,251.54","-20,886,542.34","-5,893,354.39","83,341,936.56","-48,294,583.60","-80,603,028.82","-96,579,533.32"
购建固定资产、无形资产和其他长期资产支付的现金,"1,546,358.85","12,477,789.35","4,521,801.17","213,764.23","338,815.13","2,774,489.67","11,049,247.43","1,830,158.67","10,735,376.12","12,080,714.57","22,007,632.88","14,485,224.96","17,027,023.00","22,531,374.25","24,515,950.77","26,449,274.91","78,225,733.85","103,388,064.31","236,078,895.00","10,194,288.91","20,909,419.56","167,856,073.06","189,642,074.06","20,097,719.08","35,436,542.33","48,345,337.28","65,017,414.25","17,727,321.38","34,736,400.85","52,373,510.88","53,234,086.34","8,537,356.61","18,605,031.80","25,776,493.73"
期初现金及现金等价物余额,"2,998,010.15","26,049,403.73","20,712,399.06","63,370,537.86","63,370,537.86","61,488,868.85","61,488,868.86","223,878,809.28","223,878,809.28","223,878,809.28","223,878,809.28","82,562,693.61","82,546,962.20","82,546,962.20","82,546,962.20","88,289,718.13","88,289,718.13","88,289,718.13","88,289,718.13","200,300,491.96","200,300,491.96","200,300,491.96","200,300,491.96","230,225,055.19","224,394,813.79","224,394,813.79","230,225,055.19","179,143,048.30","179,143,048.30","179,143,048.30","179,143,048.30","262,484,984.86","262,484,984.86","262,484,984.86"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","1,500,000.00",,,,"30,000,000.00",,,,,,,
期末现金及现金等价物余额,"26,049,403.73","20,712,399.06","61,488,868.86","57,115,667.06","708,757,594.35","693,645,579.52","223,878,809.28","167,068,227.93","631,335,069.04","69,331,278.60","82,546,962.20","56,710,136.88","39,344,981.73","39,567,729.89","88,289,718.13","42,967,109.20","289,503,945.20","222,132,602.31","200,300,491.96","265,462,700.93","408,939,566.71","257,652,424.29","230,225,055.19","211,562,489.83","96,346,320.53","96,817,155.56","179,143,048.30","116,008,796.76","158,256,505.96","173,249,693.91","262,484,984.86","214,190,401.26","181,881,956.04","165,905,451.54"
