科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"150,202,723.08","270,116,873.78","387,177,103.96","551,034,055.49","166,864,773.64","301,583,819.04","422,613,469.38","592,939,368.42","161,258,692.68","294,351,713.74","433,440,968.05","623,728,227.32","210,306,583.26","367,833,992.11","531,271,147.79","738,459,186.89","235,908,369.09","434,245,023.74","605,806,397.90","864,884,809.41","245,661,747.50","463,454,101.69","650,921,516.22","918,389,551.00","257,961,721.23","520,663,996.17","731,979,445.60","1,002,931,624.49","261,495,475.68","482,920,543.59","669,564,035.38","941,328,963.05","267,423,979.86","498,820,335.51","709,750,542.71","984,072,550.59","261,349,316.81","477,049,052.56","666,955,678.37","949,197,442.21","251,832,439.03","485,996,276.24","708,869,390.56","1,012,370,527.00","296,654,070.77","546,288,648.72"
二、营业利润,"-3,523,569.76","-7,804,502.24","-15,002,162.29","-25,892,614.53","-269,298.55","-5,449,194.22","-6,332,956.33","-20,719,652.99","-998,919.09","-534,234.92","1,880,974.54","-22,425,998.84","2,069,319.97","2,035,030.11","-2,538,713.26","1,113,586.25","4,224,834.89","4,914,864.45","382,858.69","3,430,665.35","3,051,102.30","3,238,589.74","-150,792.17","15,950,491.62","4,015,580.40","4,391,407.53","-1,240,942.34","16,999,990.82","1,187,830.99","3,774,246.49","-2,346,426.48","-13,616,693.44","6,263,932.59","10,945,081.01","9,604,727.11","11,036,877.39","3,191,183.65","5,557,942.04","5,838,877.86","-9,107,882.14","7,718,282.29","8,354,042.22","5,268,420.83","17,371,525.08","9,576,525.03","13,704,117.81"
减:营业成本,"109,456,294.46","192,096,815.89","276,027,314.73","392,938,389.00","119,417,509.20","210,444,312.41","294,223,568.12","416,241,236.69","113,125,101.03","200,243,849.82","300,604,761.65","432,606,199.16","154,566,714.15","261,762,534.49","379,514,622.90","527,990,344.02","173,546,866.81","312,800,886.43","439,797,951.30","631,137,237.54","178,290,482.30","336,449,808.61","469,287,137.57","667,010,498.08","189,117,245.46","387,171,832.44","540,547,936.19","733,756,413.47","193,271,411.85","349,682,617.85","483,211,772.50","677,403,474.70","195,169,895.56","357,184,261.63","502,613,506.25","696,373,367.23","184,689,565.06","330,860,432.05","452,145,958.53","645,630,156.68","172,820,195.08","327,812,024.48","472,922,996.14","686,289,792.36","206,645,521.08","376,072,739.30"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,361,930.00","5,071,572.23","7,494,617.30","11,506,195.35","2,866,685.52","5,786,042.72","8,565,366.74","12,964,554.31","2,762,552.52","5,811,064.07","9,253,975.72","15,849,880.95","3,539,926.18","6,810,286.30","10,206,033.49","12,762,208.47","3,116,111.43","6,246,124.03","9,137,808.08","14,352,874.11","2,647,850.44","5,883,672.96","9,082,635.95","14,479,623.89","3,096,541.76","6,852,950.32","10,200,676.54","16,018,153.58","2,984,723.50","6,579,577.02","9,400,156.54","13,709,545.25","3,543,461.35","7,375,795.66","11,180,722.04","15,667,715.61","4,501,364.39","7,666,505.69","10,284,793.63","20,933,355.44","2,779,453.34","10,182,179.36","15,147,279.98","23,995,221.69","3,770,891.31","11,641,323.74"
营业外收入,"10,003,765.00","10,003,965.00","15,063,467.47","87,001,548.59","30,044.06","4,777,987.45","5,929,221.39","29,185,524.17","63,971.07","67,593.85","76,529.26","33,100,697.21","52,922.90","168,171.90","4,092,732.62","14,155,501.31",509.68,"6,675.28","24,635.29","9,237,819.93","3,031.00","968,596.80","969,326.80","1,547,092.94","1,630.00","4,189.00","483,387.00","950,010.26","301,430.96","2,664,898.61","2,684,723.61","43,801,258.88","2,078.30","5,916.30","15,586.38","332,390.36","3,472.00","88,731.09","797,055.62","20,826,104.17","633,717.85","707,090.95","741,815.45","2,537,002.66","7,321.98","41,224.53"
销售费用,"9,644,587.83","18,102,479.96","27,036,423.96","37,802,795.32","10,596,258.54","19,996,502.59","29,512,712.29","42,076,763.02","11,282,351.25","21,274,980.29","31,716,535.23","45,377,174.78","12,137,858.01","22,488,342.97","33,154,813.76","47,008,529.50","14,179,920.72","28,152,250.64","39,417,442.76","55,475,012.96","13,114,378.15","25,381,501.44","36,521,853.77","49,441,522.54","14,972,019.37","28,525,578.94","40,634,326.52","55,308,357.35","14,924,691.83","28,034,489.05","40,431,012.39","56,246,202.08","15,298,261.15","28,867,703.86","42,121,701.23","61,830,744.85","17,528,280.04","33,703,553.58","49,552,023.12","68,929,642.46","16,637,086.54","33,302,609.37","49,543,536.95","68,455,977.34","18,691,954.32","34,645,712.81"
减:营业外支出,"78,722.12","112,168.38","212,331.34","1,884,798.10","49,658.00","142,195.15","287,998.55","1,316,380.75","98,870.50","193,160.25","247,860.29","1,291,812.63","131,456.34","614,030.06","1,730,984.66","1,871,472.60","59,091.15","187,731.89","596,410.76","730,475.50","29,060.74","349,377.75","660,680.85","767,895.18","68,535.10","81,311.47","263,655.19","359,702.28",70.00,"64,332.03","64,374.11","105,265.43","22,979.57","1,485,164.48","1,500,787.70","329,674.90","56,869.00","58,917.31","105,717.36","206,552.06","42,593.53","87,371.87","247,371.94","304,409.73","34,318.99","257,947.97"
管理费用,"24,870,932.54","50,143,918.39","74,638,571.50","106,970,568.73","25,584,949.33","53,305,734.16","75,549,163.63","107,775,141.22","27,943,193.63","53,799,704.21","69,253,230.45","121,921,228.14","28,995,065.29","57,875,960.92","88,881,497.10","130,562,322.37","34,186,948.39","66,014,061.83","95,010,962.40","151,236,882.88","38,642,573.51","74,084,559.64","110,587,698.75","167,580,564.75","38,427,887.25","79,524,824.36","120,600,497.40","171,842,961.94","40,958,896.28","80,236,974.64","115,806,369.98","175,734,451.62","41,392,554.39","83,263,412.40","126,351,632.76","175,958,687.46","45,145,857.86","87,833,677.35","133,023,759.47","189,042,199.72","48,168,241.44","95,739,238.35","146,270,570.20","199,754,128.68","53,011,010.02","98,735,389.93"
其中:非流动资产处置净损失,"74,393.44","34,358.54","44,642.11","850,844.87",,"39,974.45","154,140.23","178,015.69","47,007.40","47,007.40","62,574.89","920,800.65",,,"7,608.00","35,805.05",,"17,155.60","67,589.81","100,191.25",,"282,780.80","288,462.50","292,190.68",57.80,"7,265.80","7,265.80","22,459.68",,"2,363.48","2,405.56","14,304.54","7,939.35","1,390,124.26","1,390,345.86","221,782.16",,,"1,383.85","30,133.83",,862.00,"2,320.33",,,
