科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
负债合计,"112,171,029.69","149,719,837.02","206,730,170.39","198,486,880.59","159,661,578.33","182,245,365.49","183,715,565.26","194,860,865.00","225,400,769.26","248,946,667.41","346,322,847.83","420,107,357.16","499,978,602.55","673,029,614.64","1,068,370,062.30","910,780,025.82","951,452,499.12","1,077,030,701.43","1,099,855,456.56","1,107,359,142.49","1,077,525,971.57","1,482,433,756.65","1,432,285,662.46","1,065,395,188.87","1,112,242,359.38","1,047,826,403.03","1,057,385,822.20","1,060,544,149.68","160,038,676.83","167,760,742.14","129,783,921.88","128,934,355.20","144,164,115.26","138,730,930.86","108,715,894.98","107,715,217.55"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,058,143.53","30,138,143.53","29,508,143.53","29,508,143.53","865,258,179.53","865,258,179.53","865,258,179.53","865,258,179.53","865,258,179.53","865,258,179.53","828,855,815.73","828,855,815.73","834,429,116.44","837,351,366.46","634,429,116.44","622,300,116.44","661,335,928.24","661,335,928.24","661,335,928.24","221,808,749.31","221,808,749.31",,"-7,047,066.42","212,342,247.14","219,949,918.12","219,949,918.12","219,949,918.12","219,949,918.12","256,300,563.47","256,300,563.47","256,300,563.47","256,300,563.47","258,921,058.89","258,921,058.89","288,921,058.89","288,921,058.89"
无形资产,"478,460.39","5,014,354.63","5,336,139.71","5,988,860.23","6,206,912.19","6,091,966.33","6,501,958.30","6,451,147.82","6,508,804.95","6,314,617.40","6,034,756.23","5,860,804.34","5,724,933.59","6,547,029.71","6,471,948.16","6,366,820.11","6,736,489.06","6,606,872.84","6,275,679.20","6,058,131.57","7,168,706.61","54,695,804.65","52,978,674.90","53,066,326.66","7,088,407.25","7,670,612.90","6,215,585.33","6,611,393.35","264,681.95","202,642.94","140,603.93","79,064.92","18,321.17","8,969.88","4,785.00","4,290.00"
盈余公积,"3,785,437.20","8,672,011.52","8,672,011.52","8,672,011.52","17,961,912.17","17,961,912.17","17,961,912.17","17,961,912.17","25,592,356.42","25,592,356.42","25,592,356.42","25,592,356.42","34,573,148.62","34,573,148.62","34,573,148.62","34,573,148.62","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25","34,655,116.25"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"13,452,844.82","13,452,844.82","13,452,844.82","13,452,844.82","13,452,844.82","30,600,353.31","37,813,689.84","37,813,689.84","39,420,320.37","39,420,320.37","39,420,320.37","39,420,320.37","39,420,320.37","39,420,320.37","39,420,320.37","215,604,706.78","258,464,143.75","258,464,143.75","262,671,430.21","266,365,253.42","205,451,534.44","235,054,512.02","235,054,512.03","235,054,512.03","31,190,015.97","31,190,015.97","31,190,015.97","31,190,015.97","15,675,215.97","15,675,215.97","15,675,215.97","15,675,215.97","15,675,215.97","15,675,215.97","15,675,215.97","15,675,215.97"
未分配利润,"28,669,297.47","68,829,065.45","50,231,814.62","73,920,695.89","82,269,872.77","112,803,786.91","70,265,198.44","83,379,001.56","75,661,606.81","106,744,256.26","126,262,547.43","151,572,399.04","159,809,516.52","205,906,601.26","136,290,186.38","169,489,059.10","141,657,421.91","73,256,547.27","-109,367,514.32","-192,113,907.50","-453,426,047.41","-516,039,173.98","-545,101,842.05","-549,052,075.13","-1,137,166,565.46","-1,189,564,279.43","-1,241,497,990.70","-1,283,691,892.84","-1,071,592,522.80","-1,079,972,562.40","-1,086,022,290.99","-1,090,463,155.45","-1,125,670,883.05","-1,129,376,831.44","-1,134,154,187.52","-1,138,062,783.12"
长期待摊费用,"67,070,152.99","87,978,985.80","101,813,386.84","94,283,872.17","88,651,690.17","97,884,051.26","111,724,709.15","124,210,561.70","212,231,123.71","215,528,737.20","249,862,242.19","245,499,816.66","276,134,158.63","321,520,992.20","306,448,040.82","302,978,307.18","286,355,647.71","283,305,447.21","245,714,088.67","264,944,829.68","218,083,700.74","211,280,203.66","197,266,841.04","147,642,212.34","102,764,775.36","94,791,087.76","88,539,711.69","75,008,447.31","2,402,276.62","2,261,052.79","1,969,828.96","2,422,442.99","2,264,693.40","2,120,389.66","2,013,110.28","1,849,998.98"
少数股东权益,"3,108,881.23","4,568,403.37","3,844,821.77","4,854,912.23","3,576,593.40","5,362,221.59","5,984,224.60","6,739,744.47","3,236,630.06","4,912,553.66",,"361,914.53","-193,171.01","-332,338.87","-430,425.70","15,554,584.32","4,379,648.86","3,766,772.25","3,177,844.02","3,082,306.22","473,290.52","19,434,712.55","17,483,599.10","73,234,331.83","28,663,670.66","26,655,430.05","22,964,841.77","19,310,858.72","150,296.76","55,914.48","153,316.52","217,240.62","393,172.99","390,377.47","278,823.77","280,471.29"
递延所得税资产,"4,242,442.67","3,913,618.45","3,846,177.31","3,880,516.80","3,919,106.14","3,910,800.22","3,915,164.43","3,915,164.43","3,835,358.79","3,835,358.79","3,973,287.66","3,885,932.86","2,599,222.05","3,879,361.29","2,599,222.05","2,537,572.50","2,231,888.27","2,231,888.27","2,231,888.27","2,231,888.27","274,898.80","274,898.80","274,898.80","232,289.30","1,575,395.83","1,575,395.83","1,575,395.83","1,571,452.12","128,765.14","128,765.14","128,765.14","128,765.14","179,010.86","179,010.86","179,010.86","179,010.86"
外币报表折算价差,,,,,,,,,,,,,,,,,"-179,287.83","-179,287.83","-330,865.30","-336,726.93","-1,323,502.69","237,931.09","-4,558,652.68",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"127,449.21",,,,,,,,,,,,,,,"364,000.00","364,000.00","364,000.00","364,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"119,597,671.29","172,199,294.37","226,338,600.44","232,519,447.61","260,631,222.94","299,076,548.94","332,426,545.49","366,260,950.92","502,458,040.38","506,351,109.41","719,951,579.47","725,362,167.88","867,069,470.32","883,158,689.50","889,759,058.94","1,205,776,184.71","1,357,946,777.41","1,468,508,601.68","1,306,058,235.77","1,154,848,755.31","1,013,619,790.05","997,095,451.38","933,896,569.98","875,992,692.77","532,507,807.85","511,665,127.49","494,389,882.02","463,723,057.68","28,192,851.28","27,263,154.78","26,080,840.24","25,858,796.13","25,235,737.85","24,414,792.63","23,614,001.78","23,128,119.63"
所有者权益(或股东权益)合计,"220,621,759.43","262,207,623.87","242,256,791.44","266,955,763.17","1,169,066,557.87","1,201,386,100.20","1,159,469,514.74","1,173,338,837.73","1,169,748,772.82","1,202,507,345.87","1,180,710,719.58","1,206,382,485.72","1,228,618,610.57","1,277,498,777.47","1,204,862,025.74","1,241,916,908.48","1,241,848,827.43","1,172,835,076.18","989,470,508.89","867,095,537.35","602,187,605.98","338,288,585.91","295,431,154.20","566,245,500.97","-57,754,030.33","-115,042,481.88","-171,300,722.39","-218,484,268.15","19,513,453.68","11,039,031.80","5,086,705.25","709,764.89","-31,701,534.92","-35,410,278.83","-10,299,188.61","-14,206,136.69"
资产总计,"332,792,789.12","411,927,460.89","448,986,961.83","465,442,643.76","1,328,728,136.20","1,383,631,465.69","1,343,185,080.00","1,368,199,702.73","1,395,149,542.08","1,451,454,013.28","1,527,033,567.41","1,626,489,842.88","1,728,597,213.12","1,950,528,392.11","2,273,232,088.04","2,152,696,934.30","2,193,301,326.55","2,249,865,777.61","2,089,325,965.45","1,974,454,679.84","1,679,713,577.55","1,820,722,342.56","1,727,716,816.66","1,631,640,689.84","1,054,488,329.05","932,783,921.15","886,085,099.81","842,059,881.53","179,552,130.51","178,799,773.94","134,870,627.13","129,644,120.09","112,462,580.34","103,320,652.03","98,416,706.37","93,509,080.86"
负债和所有者(或股东权益)合计,"332,792,789.12","411,927,460.89","448,986,961.83","465,442,643.76","1,328,728,136.20","1,383,631,465.69","1,343,185,080.00","1,368,199,702.73","1,395,149,542.08","1,451,454,013.28","1,527,033,567.41","1,626,489,842.88","1,728,597,213.12","1,950,528,392.11","2,273,232,088.04","2,152,696,934.30","2,193,301,326.55","2,249,865,777.61","2,089,325,965.45","1,974,454,679.84","1,679,713,577.55","1,820,722,342.56","1,727,716,816.66","1,631,640,689.84","1,054,488,329.05","932,783,921.15","886,085,099.81","842,059,881.53","179,552,130.51","178,799,773.94","134,870,627.13","129,644,120.09","112,462,580.34","103,320,652.03","98,416,706.37","93,509,080.86"
