科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"102,937,598.37","113,657,602.17","194,920,961.21","3,117,590,551.85","2,249,603,310.28","2,001,352,100.44","2,180,156,909.87","2,800,558,901.55","3,335,819,739.07","8,763,413,140.22","9,766,712,238.18","11,969,187,156.06","15,123,647,299.10","12,389,094,697.72","12,720,134,529.70","10,520,402,567.15","8,293,483,171.66","7,819,875,341.42","5,735,958,940.27","11,025,714,550.10","9,463,838,112.67","12,431,564,556.13","14,707,398,019.48","14,607,117,201.57","21,368,408,048.49","14,909,987,694.26","12,942,367,159.25","13,104,539,857.89","11,360,280,476.45","14,516,961,522.04","12,254,926,669.16","11,637,064,836.20","11,923,102,015.46","17,147,485,889.57","19,843,835,292.68","19,588,434,763.85","19,533,071,991.31","31,635,049,660.52","28,981,049,450.41","26,857,391,290.90","24,499,610,774.54","24,920,633,408.87","26,514,023,722.48","20,739,525,643.33","26,652,273,307.35","18,080,382,947.11","26,146,246,599.63","32,738,886,629.44","25,000,648,740.12"
短期借款,"1,050,000,000.00","892,210,000.00","492,210,000.00","3,392,210,000.00","3,092,210,000.00","2,510,000,000.00","2,350,000,000.00","1,230,000,000.00","1,020,000,000.00","920,000,000.00","820,000,000.00","610,000,000.00","610,000,000.00","310,000,000.00","310,000,000.00","510,000,000.00","510,000,000.00","510,000,000.00","210,000,000.00","266,290,000.00","1,626,290,000.00","1,626,290,000.00","976,290,000.00","3,610,000,000.00","4,090,000,000.00","1,830,500,000.00","2,700,000,000.00","2,881,400,000.00","3,176,800,000.00","2,800,400,000.00","2,720,400,000.00","2,695,400,000.00","4,106,300,000.00","4,106,300,000.00","5,646,020,000.00","4,666,620,000.00","5,194,700,000.00","3,965,720,000.00","2,121,000,000.00","2,550,000,000.00","1,800,000,000.00","970,600,000.00","1,170,600,000.00","962,939,000.00","1,349,089,000.00","1,147,129,000.00","883,129,000.00","888,359,000.00","888,359,000.00"
交易性金融资产,,,,,,,,,,,,,,,"52,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,561,409.09"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"42,374.00","1,760.00","22,960.00",,,"2,520.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,"552,686.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","5,230,000.00","23,550,000.00","42,830,000.00","179,998,612.00","244,947,612.00","216,362,273.40",,"422,834,053.31",
应收账款,"1,786,547.74","2,297,396.54","1,282,396.54","55,948,239.96","58,262,710.62","50,961,567.68","49,396,038.07","50,378,270.90","47,266,073.96","46,903,030.72","42,444,820.52","110,562,368.69","110,662,147.80","106,131,976.84","47,097,330.17","51,820,034.98","24,275,816.84","24,883,593.23","21,327,454.52","45,985,069.71","38,621,242.11","36,688,213.61","28,934,816.91","67,363,204.53","79,555,227.57","35,356,794.53","74,142,903.14","631,517,089.54","640,633,100.56","120,547,016.64","102,755,437.09","282,870,783.95","235,329,446.44","226,313,490.68","223,486,345.60","295,865,619.58","212,936,895.04","265,294,385.67","289,179,745.53","223,704,731.26","223,565,157.57","253,715,965.00","205,615,370.97","408,839,387.77","485,554,621.68","310,243,452.13","334,276,700.35","156,905,269.17","222,883,818.42"
应付账款,"141,798,247.52","131,252,842.60","123,811,943.26","1,515,505,535.04","1,228,858,509.26","1,194,253,106.74","1,208,919,798.35","1,597,808,464.04","1,523,003,351.19","1,505,762,487.81","1,499,916,270.59","1,267,849,452.78","1,096,109,522.52","970,746,433.59","983,777,103.60","1,115,811,027.11","986,113,961.89","810,472,989.45","837,322,429.61","1,976,234,395.97","1,621,032,892.45","1,688,620,693.39","1,805,991,591.30","2,075,922,829.60","1,940,126,656.16","1,943,587,771.64","1,979,490,718.03","2,966,081,218.00","2,571,967,223.97","2,727,927,751.72","2,720,351,431.09","4,993,019,871.22","4,379,642,668.62","4,100,222,794.66","4,270,249,039.51","5,282,471,714.96","4,384,487,165.25","4,127,565,161.94","4,114,187,724.00","5,307,876,264.73","5,026,895,329.33","4,575,727,714.61","4,439,876,909.02","5,788,260,342.33","4,686,959,749.61","4,915,007,230.44",,"8,323,713,743.22",
预付款项,"356,319,203.22","357,330,057.39","361,243,452.55","433,848,151.11","414,450,772.92","494,351,010.86","501,158,527.06","376,300,050.84","390,181,661.60","402,023,578.71","434,873,810.79","68,117,195.31","265,462,102.96","286,268,576.94","6,667,095.37","77,269,499.31","170,182,385.56","102,398,800.14","204,062,261.02","487,511,163.64","557,669,861.67","474,954,990.36","621,822,341.57","106,844,466.66","230,262,748.75","160,833,784.54","233,333,891.93","466,390,689.77","595,638,897.08","609,385,120.46","463,533,074.88","43,265,175.35","203,058,496.90","135,049,045.03","304,916,662.17","146,210,485.17","282,087,036.88","40,119,131.22","55,252,614.22","2,701,183,884.50","2,770,761,915.10","2,970,629,218.18","6,183,030,971.16","5,271,615,482.43","124,148,234.88","1,690,172,866.63","2,875,493,390.02","5,731,891,815.82","2,050,961,777.36"
预收款项,"694,600,307.66","699,928,900.04","985,071,652.24","4,355,629,766.33","4,393,332,191.92","4,815,552,090.08","3,871,361,922.92","3,631,767,233.78","4,066,366,232.38","4,455,771,130.63","5,131,643,803.23","5,226,816,791.42","5,108,050,270.77","5,332,233,958.55","7,544,414,126.66","7,452,274,104.12","9,708,536,885.26","11,455,454,788.74","13,865,219,998.66","10,472,429,636.28","11,514,631,262.01","13,196,738,759.69","16,324,696,482.47","12,657,648,959.58","17,309,248,893.31","19,735,344,708.95","22,478,446,777.39","20,097,009,081.37","20,846,747,223.78","17,896,816,771.73","19,344,745,181.42","18,797,618,864.80","18,085,081,592.26","20,892,924,921.74","23,619,907,714.34","23,311,858,470.77","26,500,010,053.84","31,571,453,173.58","40,363,843,863.54","41,244,082,724.14","46,511,768,844.44","53,031,393,322.07","60,808,811,190.92","51,594,471,878.53","52,614,736,966.31","51,562,675,584.25","60,710,091,032.72","63,143,575,433.99","63,341,606,778.83"
