科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"203,478,846.79","107,795,638.64","85,711,589.16","116,523,123.95","78,428,893.86","279,253,881.51","89,217,040.60","130,748,727.35","113,744,725.28","94,720,735.99","99,059,888.78","120,699,161.17","130,266,820.82","85,531,645.46","132,782,535.30","108,497,239.49","92,430,858.34","118,565,877.64","72,587,992.95","147,767,929.33","128,742,303.34","104,890,936.43","113,939,616.79","154,998,210.93","76,988,258.60","84,105,613.74","221,613,151.41","314,831,821.25","283,732,767.15","265,716,728.27","197,387,730.29","208,044,482.78","86,187,833.96","186,956,389.47","179,379,513.74","318,401,305.18","215,187,526.82","184,499,111.23","158,093,856.04","172,474,643.13","1,633,452,229.64","732,003,079.91","565,646,652.01","429,520,904.13","600,972,619.32","730,535,586.41"
短期借款,"177,000,000.00","129,500,000.00","179,400,000.00","219,900,000.00","247,400,000.00","337,700,000.00","349,400,000.00","303,900,000.00","313,100,000.00","228,923,346.34","230,666,350.21","169,161,809.20","230,650,204.49","254,800,737.18","335,839,236.90","304,120,582.44","327,204,124.47","391,708,808.12","398,450,000.00","440,450,000.00","454,650,000.00","445,650,000.00","431,050,000.00","459,950,000.00","494,150,000.00","503,250,000.00","535,250,000.00","900,326,000.00","890,891,455.17","924,808,584.00","955,600,000.00","940,618,728.25","857,618,604.15","909,600,000.00","902,600,000.00","539,014,459.22","414,014,518.00","411,014,894.25","476,900,000.00","572,649,895.00","802,665,028.17","211,898,435.80","231,873,481.29","455,000,000.00","1,043,000,000.00","1,720,000,000.00"
交易性金融资产,,,,,,,,,,,,"2,544,328.00","2,570,980.00","1,959,520.00",,,,,,,,,,,"1,375,120.00","516,380.00",,,,,,,,,,,,,,,,,,,,"1,241,150.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"322,550.00","450,000.00","2,207,320.60","3,205,520.53","1,411,963.31","2,695,000.00","2,106,800.00","3,737,183.00","3,585,254.16","2,230,000.00","7,471,746.00","6,089,319.00","4,480,000.00","5,290,419.80","5,843,613.00","8,849,982.11","5,900,295.11","27,730,414.25","43,925,882.39","31,768,485.86","15,830,787.35","27,642,170.05","23,307,229.93","39,273,141.25","22,112,701.68","12,320,111.41","33,281,926.21","53,099,219.69","19,583,174.78","10,791,895.42","18,398,603.62","43,092,070.45","5,212,376.84","7,812,780.44","16,896,828.27","30,278,183.67","21,508,269.95","13,286,595.00","8,570,000.00","21,451,600.00","26,800,000.00","10,230,000.00","7,950,000.00","36,255,000.00","7,935,000.00","810,000.00"
应付票据,"9,792,906.63","11,880,110.25","5,925,706.79","2,857,438.75","703,840.00","5,000,000.00","10,800,000.00","5,800,000.00",,"10,000,000.00",,"6,003,000.00","3,300,000.00","10,000,000.00","20,000,000.00","20,000,000.00","25,916,000.00","35,000,000.00","25,000,000.00",,"4,584,000.00","4,584,000.00","20,000,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00","2,200,000.00","2,200,000.00",,,,,,,,,,,,,,,,,
应收账款,"47,147,477.51","46,749,440.51","113,241,353.65","100,401,522.15","80,507,408.54","96,940,936.36","193,573,821.34","101,300,753.78","84,513,201.26","77,715,982.71","128,262,559.08","44,773,807.95","48,164,544.91","62,311,251.83","151,791,390.99","37,402,086.17","41,719,501.27","60,795,170.01","169,561,030.02","82,715,483.59","85,419,336.71","86,209,555.36","139,792,962.48","73,514,859.14","120,471,821.51","91,300,347.91","146,315,838.45","37,355,981.14","94,176,135.28","100,514,608.85","172,099,227.42","80,888,824.87","104,533,354.60","125,851,046.52","153,499,546.51","44,859,533.97","146,086,093.01","132,284,106.17","221,621,827.32","128,880,137.35","143,403,509.33","104,247,127.73","109,097,828.71","46,428,768.87","71,621,379.78","114,348,157.96"
应付账款,"20,492,186.07","21,550,334.25","40,780,969.22","38,965,671.80","37,958,928.97","59,949,592.93","102,219,781.88","33,816,651.08","42,873,608.36","62,529,695.03","68,743,479.53","25,497,268.66","31,110,114.41","50,034,681.12","79,673,414.32","32,085,626.09","45,311,064.38","83,307,247.83","131,918,387.21","85,524,507.99","75,244,289.72","136,819,426.51","112,553,754.37","95,906,086.87","120,799,899.65","111,199,997.01","158,193,886.38","96,858,692.24","116,079,928.80","164,091,700.12","156,016,062.80","144,253,454.54","134,109,901.61","148,788,423.41","144,892,553.13","85,244,169.77","148,874,201.97","157,401,135.16","198,183,587.41","170,528,553.35","225,651,127.94","271,829,023.95","314,804,714.62","307,056,316.44","417,403,726.13","456,518,588.91"
预付款项,"22,828,091.41","12,437,427.47","28,909,060.92","26,123,459.59","68,322,988.96","39,754,292.68","31,655,799.28","16,547,687.55","31,179,046.67","44,869,660.27","35,771,611.46","28,160,081.64","56,488,377.60","44,359,189.14","35,363,077.39","39,088,773.99","39,128,987.81","28,487,303.88","35,048,232.46","19,792,385.56","30,409,368.46","52,481,569.65","49,366,985.60","28,946,197.63","99,544,147.93","103,341,718.98","89,658,200.78","345,934,082.09","372,041,419.37","361,073,757.99","164,932,889.89","50,069,575.58","75,385,836.54","72,087,364.05","94,319,272.28","81,159,052.87","83,025,437.54","119,688,040.30","153,068,919.44","84,828,821.63","145,712,611.08","132,906,556.39","134,903,634.76","77,384,032.86","121,361,827.52","127,645,587.48"
预收款项,"4,614,486.77","3,825,573.98","3,634,033.62","7,508,239.06","25,775,771.62","30,961,401.03","9,308,618.13","10,795,366.94","20,562,494.97","25,203,694.43","15,490,058.40","14,203,611.83","36,679,624.50","36,224,500.58","18,542,778.64","16,247,446.51","50,612,921.58","44,001,147.94","21,524,694.15","28,376,442.22","56,972,556.58","93,427,615.27","66,491,013.61","44,580,653.45","89,909,496.08","87,263,041.29","65,323,292.76","74,576,683.15","140,790,683.75","99,392,622.41","58,224,605.00","81,319,014.99","124,816,257.34","91,526,807.91","79,492,844.85","117,501,163.93","164,612,293.53","118,105,970.26","58,055,218.63","133,307,388.14","171,081,931.25","144,971,455.47","77,718,111.54","175,060,873.05","214,522,067.77","146,552,679.10"
其他应收款,"2,085,069.08","3,205,079.94","9,401,262.82","2,966,448.12","4,842,134.21","35,679,713.23","10,513,520.71","4,486,948.12","7,298,255.30","5,985,504.21","36,546,170.17","4,555,629.72","11,006,369.85","5,900,573.72","6,141,729.40","6,242,536.75","12,980,720.95","10,795,367.90","10,846,489.58","9,233,586.07","26,245,334.06","26,513,282.09","35,305,618.47","26,836,523.12","24,441,635.47","17,349,293.16","30,406,699.50","37,170,645.63","53,227,821.60","49,560,581.04","54,042,554.36","36,521,172.24","45,068,676.29","64,412,651.73","37,577,054.77","51,342,255.00","54,224,577.26","38,599,802.90","54,717,123.79","62,354,827.78","95,366,026.98","77,383,083.44","68,774,742.00","45,892,902.52","44,575,002.61","183,238,004.48"
应付职工薪酬,"1,914,227.42","1,887,315.39","2,986,231.24","2,713,454.29","2,612,570.80","2,661,416.05","3,092,371.41","3,804,794.70","3,541,768.11","3,466,032.21","3,575,267.48","3,420,195.34","3,257,775.70","3,696,862.05","4,368,885.93","3,612,396.71","3,860,901.24","4,389,679.16","5,700,860.80","11,633,397.21","5,668,019.93","6,536,021.88","10,376,475.45","15,557,734.36","7,036,502.74","7,899,484.82","9,986,773.52","13,764,834.15","8,354,342.50","8,134,559.24","26,586,325.11","24,997,688.85","16,006,272.65","17,612,820.21","19,148,679.89","24,077,128.83","12,302,147.45","18,421,086.18","18,641,483.28","40,686,766.18","19,273,693.29","22,607,245.72","32,846,987.95","58,621,896.31","35,229,328.53","50,353,172.63"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,006.59","-22,528.50","1,377,652.43","1,954,712.34","101,923.90","26,886,866.33","22,079,053.37","-3,471,250.94","-1,372,744.19","411,865.66","5,618,141.21","3,097,843.78","1,392,791.88","2,660,573.96","506,145.23","-5,122,543.34","-4,041,157.02","251,772.97","1,033,726.26","-5,513,481.02","1,652,464.95","3,060,662.13","13,727,668.87","6,656,631.25","4,926,511.18","-6,765,241.82","7,390,811.18","10,573,453.32","9,380,958.69","13,446,515.98","15,032,597.35","13,203,752.78","9,622,142.19","9,639,311.66","7,564,634.27","2,576,240.98","1,977,580.04","5,538,668.04","6,792,931.13","3,881,407.22","4,514,432.46","5,615,089.15","9,054,149.89","8,905,567.74","6,425,023.93","13,312,333.81"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,"445,714.29",,,,,,,,,,,,,,,,,,,,,
