科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"835,300,933.01","1,736,990,009.97","2,784,885,440.57","3,876,063,223.70","984,343,863.24","1,905,403,592.08","2,879,068,066.77","3,143,125,752.99","729,213,138.56","1,784,010,387.64","2,893,291,090.43","4,348,092,075.78","1,192,878,007.97","2,697,523,694.51","4,515,378,315.10","5,350,306,147.92","1,341,084,011.23","2,537,477,381.79","3,492,324,971.07","4,406,537,480.73","631,203,664.65","493,636,437.03","700,575,403.29","839,662,899.56","614,048,128.24","1,261,021,893.43","1,910,710,642.69","2,700,643,418.86","561,752,140.10","1,009,843,675.77","1,543,829,031.38","2,115,861,579.24","536,991,305.34","1,191,698,101.93","1,920,066,665.46","2,380,116,133.09","64,222,061.38","140,543,799.96","254,528,755.92","472,940,285.36","86,849,750.53","182,614,091.48","250,451,658.65"
取得子公司及其他营业单位支付的现金净额,,,,"23,000,000.00",,,,,,,,,,,,,,,,,,,,,,"-50,942,697.50","-50,942,697.50",,,,"50,000.00",,,,,,,,,,,,
收到的税费返还,"3,119,659.88","13,455,989.30","17,996,630.00","19,241,866.79","3,142,291.74","7,021,970.18","12,630,169.55","19,831,238.06","3,410,830.97","11,437,958.23","21,162,494.97","38,852,242.82","7,795,730.11","18,000,698.03","26,745,122.34","67,217,122.56","7,456,789.25","14,418,178.89","20,124,119.91","49,492,174.73","9,760,222.96","16,368,667.92","16,368,667.92","16,420,429.12",,"4,437,462.88","5,868,743.92","11,128,655.30","5,090,880.86","7,014,596.57","9,612,609.30","11,283,780.90","5,607,001.86","11,420,980.06","12,929,530.70","15,397,758.39","3,615,289.11","7,651,548.56","8,538,223.56","11,852,750.04","8,253,666.74","11,683,611.98","19,250,602.09"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,758.43",,,,,,,,"158,465,802.92",,,,,,,
收到其他与经营活动有关的现金,"5,050,450.29","37,708,871.63","58,563,307.45","61,771,277.72","6,397,160.40","16,100,984.19","26,982,866.19","142,850,347.20","8,434,664.83","22,834,857.17","34,107,844.75","83,597,193.69","8,263,164.69","19,287,591.59","23,501,267.65","162,694,525.11","17,155,513.95","50,762,543.92","71,915,622.16","74,663,904.03","20,801,611.34","97,656,486.88","102,603,856.30","106,311,458.84","9,666,927.36","12,567,610.85","14,315,536.13","12,334,953.01","10,356,154.03","13,159,235.46","17,685,626.34","9,841,287.06","14,600,408.66","30,522,348.42","40,290,777.31","20,142,008.39","26,127,598.05","40,820,794.15","70,532,067.45","617,827,150.69","38,108,339.77","43,143,944.78","48,713,061.22"
投资活动现金流出小计,"95,269,782.01","151,841,983.41","253,808,105.23","553,682,590.61","110,548,584.95","254,745,754.57","308,806,773.13","1,250,195,513.61","38,906,873.90","355,305,188.24","509,334,975.54","651,488,978.55","29,784,161.45","78,727,367.49","96,350,908.50","571,003,706.48","35,862,650.59","61,721,914.91","90,717,411.36","13,538,053.88","23,006,077.85","41,684,487.30","41,703,589.87","39,909,787.50",,"-31,943,482.98","-9,957,623.62","78,522,900.84","4,945,076.58","41,678,808.92","69,440,377.85","76,878,001.33","19,350,081.00","35,098,006.11","60,676,902.84","252,711,907.38","3,205.13","981,492.00","1,196,762.27","6,618,399.53","11,688,210.45","12,576,861.04","21,930,946.54"
经营活动现金流入小计,"843,471,043.18","1,788,154,870.90","2,861,445,378.02","3,957,076,368.21","993,883,315.38","1,928,526,546.45","2,918,681,102.51","3,305,807,338.25","741,058,634.36","1,818,283,203.04","2,948,561,430.15","4,470,541,512.29","1,208,936,902.77","2,734,811,984.13","4,565,624,705.09","5,580,217,795.59","1,365,696,314.43","2,602,658,104.60","3,584,364,713.14","4,530,693,559.49","661,765,498.95","607,661,591.83","819,547,927.51","962,394,787.52","623,715,055.60","1,278,026,967.16","1,930,894,922.74","2,724,107,027.17","577,199,174.99","1,030,017,507.80","1,571,127,267.02","2,136,986,647.20","557,198,715.86","1,233,641,430.41","1,973,286,973.47","2,415,655,899.87","93,964,948.54","189,016,142.67","333,599,046.93","1,102,620,186.09","133,211,757.04","237,441,648.24","318,415,321.96"
投资活动产生的现金流量净额,"-95,162,127.01","-150,901,795.41","-252,867,917.23","-523,890,503.61","-110,125,804.33","-254,322,973.95","-308,383,992.51","-1,136,480,472.45","-38,839,959.31","-355,238,273.65","-509,223,436.91","-622,576,739.72","-29,755,078.88","-78,615,828.86","-96,293,704.41","-568,047,623.29","-35,862,650.59","-61,721,914.91","-90,717,411.36","188,243,238.12","76,993,922.15","58,970,269.70","58,951,167.13","1,341,821.11",,"31,943,482.98","9,957,623.62","-60,493,930.17","-3,738,944.58","-40,454,891.02","-67,882,541.00","-76,231,217.38","-17,842,470.66","-33,590,395.77","-59,169,292.50","-251,000,217.56","-3,184.34","-981,471.21","-1,043,268.48","-6,464,926.32","-11,688,210.45","-12,576,861.04","-21,724,873.89"
购买商品、接受劳务支付的现金,"705,354,175.56","1,512,256,808.08","2,415,584,782.81","3,100,322,097.90","836,390,817.84","1,608,245,317.00","2,507,350,493.18","2,681,745,004.72","696,886,440.41","1,615,161,399.41","2,581,431,552.90","3,708,598,781.53","1,090,692,375.42","2,491,452,037.91","4,242,067,839.86","4,879,076,595.74","1,265,065,917.31","2,317,429,429.94","3,602,165,152.05","4,488,647,627.25","675,634,071.76","223,995,774.09","406,502,584.88","615,004,178.36","551,970,807.47","1,087,688,413.21","1,738,049,813.01","2,247,945,162.18","523,784,356.07","897,873,217.38","1,344,566,764.17","1,692,035,675.91","494,397,073.39","1,018,299,986.42","1,675,293,097.82","1,935,384,522.69","56,732,473.21","147,091,216.42","208,868,445.36","416,555,540.27","96,811,602.20","186,574,587.79","259,612,368.03"
吸收投资收到的现金,,,,"369,122,693.02",,,,"105,600,000.00",,,,,,,,"45,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
