科目,2008-12-31,2009-12-31,2010-12-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
盈余公积,"391,949.56","6,296,371.95","1,457,525.60","1,457,525.60","12,482,589.52","12,482,589.52","12,482,589.52","12,482,589.52","30,185,923.89","30,185,923.89","30,185,923.89","30,185,923.89","46,555,720.28","46,555,720.28","55,551,682.67","46,555,720.28","68,407,478.66","68,407,478.66","68,407,478.66","68,407,478.66","87,245,674.61","87,245,674.61","87,245,674.61","87,245,674.61","107,011,316.94","107,011,316.94","107,011,316.94","107,011,316.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"1,507,624.20","1,348,171.83","1,348,171.83","1,348,171.83","5,380,448.72","5,379,968.86","5,379,968.86","5,379,968.86","5,379,968.86","5,379,968.86","5,379,968.86","5,379,968.86","5,379,968.86","4,031,797.03","4,031,797.03","4,031,797.03","4,031,797.03","4,031,797.03","4,031,797.03","4,031,797.03","4,031,797.03"
未分配利润,"3,527,546.05","56,667,347.59","13,117,730.40","53,528,240.89","112,343,305.68","108,629,301.23","173,156,326.06","205,663,826.42","270,842,683.41","272,192,044.11","313,612,867.37","344,183,046.41","374,417,113.92","368,359,783.08","422,167,223.07","452,375,023.85","536,780,990.06","527,369,599.80","572,492,062.90","560,805,793.13","623,594,346.02","635,215,689.13","677,000,786.71","695,591,900.87","725,004,977.93","688,508,735.13","786,973,424.54","805,453,317.14"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,"270,353.16","903,255.74","871,967.21","869,411.31"
少数股东权益,,,,,,,,"1,491,498.32","36,331,994.49","35,872,436.92","35,345,740.75","39,218,350.66","38,597,282.79","37,642,620.60","36,932,728.33","35,854,410.83","35,987,061.58","224,839,292.57","223,238,075.52","221,253,369.21","219,413,733.84","217,504,412.94","214,947,489.87","178,055,439.54","192,165,890.64","190,961,789.55","190,611,490.72","198,975,614.61"
递延所得税资产,"941,000.25","1,458,222.12","2,211,197.20","2,985,877.79","5,398,802.84","4,798,534.72","6,572,536.10","7,830,546.85","10,920,115.85","10,329,198.17","11,117,525.19","14,160,951.31","17,810,291.19","17,301,749.98","19,591,480.89","23,713,151.55","25,828,370.91","27,517,575.61","25,460,127.97","25,163,324.90","36,783,752.03","38,081,892.39","35,023,761.10","29,281,061.03","24,811,975.85","25,930,637.68","25,971,211.09","28,577,701.10"
外币报表折算价差,,,,,,,,,,,,-239.03,"-52,721.12",288.08,"2,013.55",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"39,000,000.00","39,000,000.00","23,400,000.00","23,400,000.00","60,964,000.00","6,900,000.00",,"41,000,000.00","319,772,500.00","50,821,721.43","54,165,795.72","41,000,000.00","59,329,256.75","59,943,187.47","60,506,333.74","60,996,578.75","53,112,546.41","51,758,282.75","49,603,606.58","49,735,982.18"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"37,467,899.62","67,077,937.96","129,791,602.46","136,945,188.65","198,128,154.96","197,971,714.57","227,714,051.14","242,792,575.91","345,816,365.00","346,292,310.21","345,534,511.92","361,853,135.45","446,571,392.08","463,226,849.84","492,900,620.42","557,681,861.62","853,046,220.11","1,522,653,245.20","1,587,770,925.34","1,785,300,205.14","1,860,479,493.04","1,910,871,554.64","2,138,930,946.58","2,137,813,994.17","2,263,535,954.55","2,286,152,312.36","2,301,432,043.28","2,344,200,509.96"
所有者权益(或股东权益)合计,"73,919,495.61","142,963,719.54","373,005,139.82","428,477,079.91","498,317,208.62","1,473,613,613.17","1,538,140,638.00","1,572,139,636.68","1,690,268,249.21","1,691,158,052.34","1,732,052,179.43","1,766,494,729.35","1,812,425,043.29","1,805,466,059.46","1,867,561,295.04","1,887,692,371.88","1,994,219,722.73","2,059,237,169.39","2,896,389,708.77","2,882,805,880.70","2,966,984,172.83","2,976,669,107.97","3,016,195,508.02","3,039,466,725.52","3,087,801,334.96","3,050,077,531.95","3,148,299,605.36","7,609,949,483.96"
资产总计,"370,493,969.97","745,529,048.11","968,062,936.49","993,640,062.59","1,073,636,977.11","2,110,505,984.55","2,094,867,562.24","2,287,578,346.81","2,300,286,497.28","2,274,698,911.11","2,376,526,244.14","2,377,653,032.40","2,575,266,880.38","2,549,421,806.04","2,703,414,995.46","2,814,955,095.05","3,017,985,116.19","3,656,134,951.15","4,599,860,720.07","4,624,405,888.27","4,881,440,718.53","4,481,932,801.24","4,522,396,253.97","4,454,135,483.64","4,470,285,183.25","4,587,372,224.69","4,792,674,525.12","9,442,600,912.29"
负债和所有者(或股东权益)合计,"370,493,969.97","745,529,048.11","968,062,936.49","993,640,062.59","1,073,636,977.11","2,110,505,984.55","2,094,867,562.24","2,287,578,346.81","2,300,286,497.28","2,274,698,911.11","2,376,526,244.14","2,377,653,032.40","2,575,266,880.38","2,549,421,806.04","2,703,414,995.46","2,814,955,095.05","3,017,985,116.19","3,656,134,951.15","4,599,860,720.07","4,624,405,888.27","4,881,440,718.53","4,481,932,801.24","4,522,396,253.97","4,454,135,483.64","4,470,285,183.25","4,587,372,224.69","4,792,674,525.12","9,442,600,912.29"
