科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"4,394,576.43","11,371,409.12","3,358,687.59","7,261,085.04","12,123,967.48","13,501,499.23","14,756,806.45","14,130,257.17","5,277,509.45","5,236,971.81","13,667,495.60","11,478,081.81","13,397,243.42","19,640,335.07","18,388,226.93","55,057,673.29","20,510,943.17","28,759,548.46","26,814,125.32","52,950,362.54","16,330,169.43","24,908,930.39","136,586,393.56","171,948,507.33","32,296,823.69","60,810,776.74","97,666,552.06","95,821,444.07","80,874,784.09","65,863,755.32","84,439,820.27","126,675,059.53","77,433,735.06","120,687,767.09","307,475,035.14","290,723,375.39","66,439,762.86","97,389,546.13"
应付职工薪酬,,"234,932.59","360,876.98","333,594.08","408,772.15","454,639.65","405,216.74","534,677.11","763,425.52","713,747.84","1,007,373.63","1,111,189.46","3,128,933.63","354,155.78","901,313.47","792,232.61","4,559,914.15","686,847.18","1,493,582.73","1,439,664.00","5,509,878.01","869,330.41","1,425,544.10","1,477,481.08","6,350,100.12","2,395,890.01","1,894,903.74","2,159,193.62","12,592,383.99","3,493,634.11","3,937,017.42","4,270,848.40","9,170,089.91","7,489,065.38","8,287,517.15","8,077,747.83","16,519,891.53","10,904,501.05"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"21,113,692.67","7,275,096.18","8,694,099.81","10,265,370.19","10,672,733.12","11,576,094.92","4,404,317.15","6,471,318.41","15,655,166.60","7,510,415.09","11,521,442.07","16,303,082.08","10,811,113.37","12,370,622.39","13,136,426.24","21,363,083.34","13,382,847.83","12,272,113.02","20,772,404.39","20,013,836.71","17,268,753.21","10,871,868.14","13,216,565.12","11,131,253.02","22,899,415.60","20,194,579.27","29,882,615.06","19,615,644.01","24,344,914.33","31,193,344.53","45,674,035.91","5,770,639.81","13,123,192.19","13,317,555.56","10,974,582.97","7,643,776.22","5,229,034.86","6,683,471.17"
应收利息,,,,,,,"2,876,949.97",,"782,737.73","1,125,502.23","644,394.67",,"520,213.14",,,,"333,758.05",,"698,039.10","1,097,231.03","160,697.19",,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,"292,706.94","422,196.94","409,975.00","391,319.40","125,222.21",,,"1,409,087.50","629,206.45","2,089,765.70","969,407.62",,"1,179,967.83","1,091,278.54"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,446,056.34","485,491.07",,,,,,,,,,
应付股利,"160,755.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"127,261,712.27","85,342,534.80","126,883,628.61","131,570,477.40","138,779,098.93","164,469,355.23","196,886,333.40","201,135,189.18","210,811,945.99","243,462,260.04","307,590,299.20","424,237,629.43","467,545,921.32","451,331,838.81","483,048,153.52","534,748,940.87","421,451,871.96","426,295,644.51","511,658,818.98","506,056,085.94","357,960,259.03","341,194,398.58","446,801,950.51","500,049,329.10","286,091,852.57","280,123,615.89","546,925,174.87","560,673,494.94","439,886,873.65","473,054,415.78","675,781,144.60","692,779,867.43","613,748,510.64","596,824,242.78","581,204,160.43","587,817,257.38","490,870,324.50","442,648,912.25"
其他应付款,"7,719,342.90","10,469,678.70","966,145.66","2,366,290.74","3,424,467.63","9,406,655.59","7,276,353.09","6,092,536.85","12,959,171.29","13,588,428.43","13,946,721.85","12,762,775.29","12,806,844.58","12,551,119.62","11,944,031.76","13,178,659.85","16,054,768.37","26,051,594.01","18,210,206.45","19,423,537.67","16,583,434.68","16,246,930.86","15,927,378.59","29,845,745.48","74,373,348.23","77,197,760.43","72,740,717.94","73,021,287.40","69,807,251.19","82,255,120.14","78,029,148.80","80,277,787.18","68,019,569.22","234,809,151.96","220,727,709.92","197,766,653.89","223,065,414.60","208,951,406.70"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,144,050.90","10,144,050.90","10,144,050.90","10,144,050.90","111,399,209.97","107,608,747.42","110,689,131.81","110,689,131.81","163,763,043.12","153,763,043.12"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500,000.00","12,500,000.00","10,000,000.00","8,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"24,259,860.03","25,125,207.42","32,559,257.75","37,225,062.80","39,672,467.70","35,162,269.28","35,316,370.40","37,166,514.55","58,315,306.38","79,558,612.83","76,015,686.53","43,492,785.01","63,004,354.60","62,988,606.09"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"249,038,859.24","253,961,381.06","240,540,412.85","291,824,805.09","302,746,941.16","911,218,160.17","891,574,492.24","873,992,628.62","953,185,403.69","905,836,187.90","925,002,231.40","977,977,691.03","1,000,231,563.28","946,401,837.68","1,002,955,940.67","1,071,751,643.90","1,102,384,610.83","1,065,526,916.99","1,142,991,045.79","1,188,300,088.60","1,139,600,886.59","1,063,786,455.25","1,056,111,515.10","1,442,227,216.93","1,530,040,272.79","1,550,692,748.18","1,735,007,064.88","1,736,111,473.92","1,869,121,970.45","1,726,556,102.23","1,787,626,547.75","1,949,692,002.79","1,908,478,351.35","2,010,247,783.08","1,864,345,322.49","1,772,867,167.90","1,752,735,535.00","1,648,200,803.50"
流动负债合计,"188,930,065.30","184,040,488.77","149,541,412.12","193,590,895.72","197,964,550.03","190,502,775.55","216,191,539.54","229,217,655.39","321,553,371.54","262,970,276.91","330,331,800.37","382,038,587.07","419,879,792.52","351,699,494.77","394,975,154.75","442,823,000.31","522,787,754.71","479,313,920.13","529,707,453.79","599,252,033.46","646,642,174.01","586,693,242.76","608,561,929.86","767,600,638.14","797,673,397.90","766,622,759.19","1,120,758,582.04","1,144,681,358.01","1,365,085,344.83","1,218,150,720.26","1,370,139,696.51","1,522,937,069.34","1,423,204,365.91","1,761,613,744.49","1,641,697,040.49","1,559,232,329.70","1,635,983,695.43","1,506,143,003.18"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","6,080,000.00","6,080,000.00","6,080,000.00","115,980,000.00","133,480,000.00","178,380,000.00","178,380,000.00","178,380,000.00","178,380,000.00","153,780,000.00","153,780,000.00","153,780,000.00","153,780,000.00","151,200,000.00",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"170,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","80,000,000.00","60,000,000.00","69,800,000.00","69,800,000.00","69,800,000.00","126,800,000.00","107,800,000.00","105,800,000.00","101,800,000.00","106,800,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","142,070,662.02","142,070,662.02","150,580,635.05","141,926,506.47","38,037,808.53","40,876,034.53","37,192,107.25","36,456,596.39","70,513,727.77","69,788,098.05"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,"620,500.64","283,325.34","41,021.25","616,213.06",,,,,"3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,,,,"14,587,479.29","26,720,257.57","26,004,717.16",,,,,,"6,000,000.00","38,572,796.38","39,267,686.45","40,575,999.19","40,683,880.07","11,939,795.10","12,452,014.78"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,666,716.82","10,613,709.16","10,551,172.58","10,493,400.46","10,435,628.34","10,405,462.47","10,357,703.68","10,295,372.95","17,706,639.00","17,599,484.71"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,913,979.34","5,524,843.07","6,280,878.57","6,916,422.97","7,573,781.46"
固定资产,"1,595,632.49","6,318,813.10","6,475,833.43","8,176,676.48","8,068,468.64","7,900,098.42","8,419,745.41","9,226,470.45","10,307,877.32","10,992,996.99","52,143,245.98","51,562,284.55","52,373,438.37","112,432,168.60","116,048,596.15","121,082,612.99","135,162,071.18","136,478,916.22","136,044,979.00","135,937,011.20","138,600,402.11","144,264,279.36","146,852,457.59","109,191,823.55","110,175,809.93","109,006,052.39","111,217,712.00","110,273,032.91","101,430,691.62","100,824,016.73","99,493,337.20","244,917,243.44","275,581,766.48","361,186,285.89","487,716,632.95","485,184,414.16","486,014,778.66","477,750,076.08"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,012,538.86","5,012,538.86","4,867,446.93","4,867,446.93"
在建工程,,,,,,,,,"3,855,320.43","8,823,787.66","18,560,927.00","30,963,428.47","60,787,061.04","90,800.00",,"963,221.75","9,990,744.42","11,903,448.73","13,306,552.86","40,686,028.59","69,650,865.95","100,269,556.81","141,146,706.93","280,917,972.55","359,715,122.50","149,906,107.87","405,324,724.00","441,182,150.21","11,346,930.82","5,064,791.24","155,744,008.79","17,933,065.88","95,878,742.78","121,881,819.11","54,986,381.77","47,438,144.14","36,066,314.84","38,000,021.98"
其他非流动负债,,,"915,000.00","457,500.00","305,000.00","152,500.00",,,,,,,,,,,"468,750.00","468,750.00","437,500.00","421,875.00",,,,,,"10,326,875.00",,,,,,,,,,,"5,600,000.00","5,600,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"915,000.00","457,500.00","305,000.00","152,500.00",,,,,,,,,,,"468,750.00","468,750.00","437,500.00","421,875.00","406,250.00","390,625.00","375,000.00","359,375.00","180,576,750.00","260,326,875.00","260,077,000.00","261,757,125.00","91,294,866.39","71,544,991.39","81,096,634.09","80,807,517.94","80,849,375.62","168,788,681.32","154,503,497.74","150,751,272.91","158,021,298.07","160,351,000.53"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"188,930,065.30","184,040,488.77","150,456,412.12","194,048,395.72","198,269,550.03","190,655,275.55","216,191,539.54","229,217,655.39","321,553,371.54","262,970,276.91","330,331,800.37","382,038,587.07","419,879,792.52","351,699,494.77","394,975,154.75","442,823,000.31","523,256,504.71","479,782,670.13","530,144,953.79","599,673,908.46","647,048,424.01","587,083,867.76","608,936,929.86","767,960,013.14","978,250,147.90","1,026,949,634.19","1,380,835,582.04","1,406,438,483.01","1,456,380,211.22","1,289,695,711.65","1,451,236,330.60","1,603,744,587.28","1,504,053,741.53","1,930,402,425.81","1,796,200,538.23","1,709,983,602.61","1,794,004,993.50","1,666,494,003.71"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,080,000.00","50,080,000.00","50,080,000.00","50,080,000.00","50,080,000.00","66,780,000.00","66,780,000.00","66,780,000.00","66,780,000.00","66,780,000.00","133,560,000.00","133,560,000.00","133,560,000.00","133,560,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","200,340,000.00","213,082,895.00","215,873,795.00","215,873,795.00","647,604,885.00","647,604,885.00","648,542,285.00","648,530,285.00","648,530,285.00","648,530,285.00","648,530,285.00","648,217,285.00","648,217,285.00","648,217,285.00","644,500,165.00","644,500,165.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,093,906.35","3,093,906.35","3,093,906.35","3,093,906.35","3,093,906.35","599,919,616.35","599,919,616.35","599,919,616.35","599,919,616.35","599,919,616.35","533,139,616.35","530,170,348.95","533,139,616.35","533,139,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","466,359,616.35","767,700,153.54","815,402,793.10","815,402,793.10","383,574,958.10","383,574,958.10","396,930,106.61","396,804,125.50","396,871,738.61","396,871,738.61","396,293,960.61","394,520,344.27","394,520,344.27","394,520,344.27","374,664,068.88","374,664,068.88"
无形资产,"70,816.40","6,452,721.52","6,568,452.28","6,474,310.36","6,458,590.52","6,409,306.34","6,395,875.53","6,348,506.53","6,320,729.93","6,282,692.27","6,334,298.21","6,383,798.92","6,320,931.13","6,261,638.71","6,520,049.40","6,447,219.84","14,108,283.02","13,988,374.85","14,214,763.53","14,092,924.77","14,249,413.13","14,228,214.88","14,104,849.71","23,206,554.27","24,333,546.33","253,736,268.65","259,144,120.84","261,417,583.07","680,206,698.01","680,675,559.34","668,697,680.34","661,487,566.67","662,277,649.09","705,699,637.10","716,184,396.78","719,261,385.77","728,282,940.80","721,051,154.46"
盈余公积,"863,227.00","2,963,765.55","6,497,838.01","6,497,838.01","10,673,185.86","10,673,185.86","10,673,185.86","10,673,185.86","13,929,293.71","13,929,293.71","13,929,293.71","13,929,293.71","19,128,982.76","19,128,982.76","19,128,982.76","19,128,982.76","24,134,852.18","24,134,852.18","24,134,852.18","24,134,852.18","29,321,846.24","29,321,846.24","29,321,846.24","29,321,846.24","40,739,372.21","40,739,372.21","40,739,372.21","40,739,372.21","50,079,366.30","50,079,366.30","50,079,366.30","50,079,366.30","59,364,537.79","59,364,537.79","59,364,537.79","59,364,537.79","59,364,537.79","59,364,537.79"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"49,175,658.00","49,175,658.00","48,995,186.00","48,995,186.00","41,423,230.20","41,352,862.20","41,352,862.20","41,352,862.20","24,594,354.04","22,517,927.04","22,517,927.04","22,517,927.04",,
商誉,,,,,,,,,,"2,969,267.40","2,969,267.40",,,,,,,,,,,,,"2,767,130.06","1,106,677.05","1,106,677.05","1,106,677.05","1,106,677.05",,,317.03,317.03,,"176,354,797.52","150,533,145.48","150,533,145.48","25,297,076.27","25,297,076.27"
未分配利润,"7,769,042.98","26,673,889.96","43,456,542.08","53,376,152.49","58,498,672.75","68,682,757.35","57,625,210.48","71,363,163.30","77,331,874.41","97,747,691.33","97,057,594.46","110,263,696.96","112,486,826.25","122,706,963.90","136,094,927.02","158,984,597.99","161,485,296.12","167,728,903.18","192,372,717.49","203,561,652.10","205,902,161.28","212,318,636.56","226,072,201.17","272,418,549.37","296,001,758.82","303,032,206.34","346,746,922.53","368,339,942.78","421,708,020.82","437,689,422.30","479,585,519.82","489,085,017.33","539,730,112.89","557,070,930.64","558,540,601.37","540,144,511.03","353,637,876.09","362,803,935.70"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750,000.00","2,750,000.00","2,750,000.00","2,750,000.00","4,998,293.81","6,424,146.57","6,332,689.19","5,301,099.03","5,254,866.31","5,365,502.57"
少数股东权益,,,,,,,,"2,893,754.18","4,030,732.60",,,,,,,,,,,,"4,830,949.60","4,042,668.82","3,263,890.89","3,938,872.35","10,324,863.99","8,916,999.30","26,640,858.42","27,695,275.55","58,739,599.75","62,354,041.71","65,290,813.29","62,695,815.06","63,788,746.08","83,395,222.04","102,838,759.77","103,847,805.37","98,561,113.11","98,752,125.80"
递延所得税资产,"30,933.50","119,134.95",,,,,,,,,,,,,,,,,,,,,,,"1,901,594.50","1,864,113.25","1,826,632.00","1,789,150.75","1,928,014.66","1,890,533.41","1,841,279.82","1,797,912.40","1,752,988.75","15,956,412.51","15,337,377.66","12,386,862.11","12,497,913.66","11,830,283.02"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,"3,057,989.33","11,142,248.93","44,183,225.99","91,279,769.48","109,875,557.24","106,441,946.08","103,008,334.90","99,574,723.72","96,141,112.54","92,707,501.27","89,273,890.09","85,840,278.91","112,406,667.73","108,973,056.55","105,539,445.37","114,012,220.19","191,081,878.21","176,233,348.87","175,781,994.45","179,045,427.47","150,631,743.32","166,632,784.15","51,322,642.41","44,636,944.75",,,,,"2,553,163.34","13,989,876.16","5,495,100.41","5,495,100.41","33,271,877.00","35,372,299.65"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,697,382.39","12,890,669.57","13,044,285.71","15,271,487.48","17,868,373.83","25,492,674.94","59,615,059.99","106,854,746.46","130,359,484.92","135,510,690.40","183,016,073.49","191,984,235.66","219,122,543.08","214,992,108.58","215,342,535.64","217,833,333.49","275,167,766.35","274,843,796.35","272,605,740.76","308,228,184.75","417,082,559.40","438,495,399.92","481,386,008.68","615,796,387.19","780,664,751.20","814,336,720.52","1,045,922,508.30","1,093,885,538.74","1,126,779,713.95","1,122,269,271.90","1,268,038,430.81","1,265,686,012.35","1,283,868,837.50","1,645,822,158.31","1,678,491,534.36","1,666,816,000.51","1,578,045,929.41","1,565,706,011.57"
所有者权益(或股东权益)合计,"61,806,176.33","82,811,561.86","103,128,286.44","113,047,896.85","122,345,764.96","746,055,559.56","734,998,012.69","751,629,719.69","761,991,517.07","778,376,601.39","777,686,504.52","787,923,339.62","799,474,313.84","809,694,451.49","823,323,321.56","846,761,977.08","854,295,872.47","860,588,043.21","885,451,832.76","896,854,364.89","909,635,021.98","915,197,987.41","928,560,593.92","1,290,063,590.98","1,332,454,876.09","1,338,079,834.51","1,400,093,991.14","1,423,558,529.65","1,539,521,473.18","1,559,129,662.48","1,604,428,647.96","1,611,633,427.86","1,688,293,447.32","1,725,667,515.58","1,746,636,318.62","1,729,699,565.80","1,536,776,470.91","1,547,412,811.36"
资产总计,"250,736,241.63","266,852,050.63","253,584,698.56","307,096,292.57","320,615,314.99","936,710,835.11","951,189,552.23","980,847,375.08","1,083,544,888.61","1,041,346,878.30","1,108,018,304.89","1,169,961,926.69","1,219,354,106.36","1,161,393,946.26","1,218,298,476.31","1,289,584,977.39","1,377,552,377.18","1,340,370,713.34","1,415,596,786.55","1,496,528,273.35","1,556,683,445.99","1,502,281,855.17","1,537,497,523.78","2,058,023,604.12","2,310,705,023.99","2,365,029,468.70","2,780,929,573.18","2,829,997,012.66","2,995,901,684.40","2,848,825,374.13","3,055,664,978.56","3,215,378,015.14","3,192,347,188.85","3,656,069,941.39","3,542,836,856.85","3,439,683,168.41","3,330,781,464.41","3,213,906,815.07"
负债和所有者(或股东权益)合计,"250,736,241.63","266,852,050.63","253,584,698.56","307,096,292.57","320,615,314.99","936,710,835.11","951,189,552.23","980,847,375.08","1,083,544,888.61","1,041,346,878.30","1,108,018,304.89","1,169,961,926.69","1,219,354,106.36","1,161,393,946.26","1,218,298,476.31","1,289,584,977.39","1,377,552,377.18","1,340,370,713.34","1,415,596,786.55","1,496,528,273.35","1,556,683,445.99","1,502,281,855.17","1,537,497,523.78","2,058,023,604.12","2,310,705,023.99","2,365,029,468.70","2,780,929,573.18","2,829,997,012.66","2,995,901,684.40","2,848,825,374.13","3,055,664,978.56","3,215,378,015.14","3,192,347,188.85","3,656,069,941.39","3,542,836,856.85","3,439,683,168.41","3,330,781,464.41","3,213,906,815.07"
