科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"468,332,505.86","1,126,030,360.98","1,880,329,258.07","2,173,297,841.16","460,185,917.58","1,165,214,749.11","2,063,022,840.83","2,442,108,838.38","538,541,198.47","1,265,999,078.20","2,207,872,713.79","2,577,720,224.16","528,415,644.12","1,215,457,607.13","2,284,502,326.99","2,695,462,420.96","535,681,667.87","1,457,003,463.54","2,642,632,818.14","3,004,136,732.84","627,838,221.44","1,690,262,287.78","3,029,362,480.78","3,565,833,341.16","754,688,636.88","1,859,515,181.99","3,192,119,279.99","3,894,492,952.01","720,667,907.86","1,773,842,064.81","3,074,636,939.62","3,668,531,478.91","799,790,004.33","1,938,300,381.49","3,281,121,447.33","3,873,223,895.22","840,471,914.58","1,877,712,579.44","3,190,836,264.18","3,691,863,001.96","832,879,964.81","1,830,235,892.55","3,076,027,977.74","3,667,982,613.69","810,812,813.32","1,931,415,349.47","3,287,689,665.34","3,919,887,280.36","882,355,484.70"
取得子公司及其他营业单位支付的现金净额,,,,"2,228,923.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"890,209.48",,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.50,,"200,000,000.00",,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"63,359,891.09","125,385,641.57","180,839,609.50","162,029,232.12","46,463,080.07","156,352,327.80","233,379,048.82","76,138,689.39","55,230,763.56","207,599,412.48","298,427,042.84","207,625,570.41","51,140,393.84","92,674,732.57","158,148,855.55","140,920,651.51","34,324,772.57","53,008,229.01","84,724,879.43","127,650,762.28","56,353,930.88","121,341,038.91","185,385,609.67","74,971,847.88","30,997,598.09","101,172,410.39","116,935,449.75","92,671,206.07","26,894,115.97","41,433,260.94","117,893,780.23","49,091,568.95","27,001,565.48","65,016,649.05","141,679,522.14","18,430,697.25","16,817,212.31","52,403,609.80","98,454,371.23","16,685,388.50","12,816,991.03","48,914,419.56","54,750,248.03","72,708,411.26","13,441,265.17","26,626,099.50","67,896,686.76","139,308,550.98","14,175,746.44"
投资活动现金流出小计,"61,404,854.32","101,856,542.03","125,868,264.66","235,301,125.85","116,616,454.98","234,030,075.94","372,115,089.58","481,117,990.79","65,976,757.55","120,342,402.39","197,013,232.91","336,052,603.97","147,988,819.50","248,033,666.60","334,100,090.50","516,076,182.41","74,169,991.64","125,412,806.52","157,561,801.58","196,993,337.42","39,302,680.88","34,755,787.82","67,450,043.64","116,555,166.59","13,947,427.92","83,086,843.93","105,132,220.18","86,259,093.25","16,601,077.05","31,650,178.20","252,213,575.21","296,706,757.58","19,908,368.97","106,203,095.50","387,127,122.59","507,918,019.25","17,391,281.29","707,862,728.84","1,459,715,773.51","2,025,043,028.20","669,696,753.78","1,392,572,573.74","2,072,243,153.39","2,472,717,456.97","640,058,908.12","1,325,092,207.60","1,481,413,130.26","2,063,661,824.83","541,496,467.24"
经营活动现金流入小计,"531,692,396.95","1,251,416,002.55","2,061,168,867.57","2,335,327,073.28","506,648,997.65","1,321,567,076.91","2,296,401,889.65","2,518,247,527.77","593,771,962.03","1,473,598,490.68","2,506,299,756.63","2,785,345,794.57","579,556,037.96","1,308,132,339.70","2,442,651,182.54","2,836,383,072.47","570,006,440.44","1,510,011,692.55","2,727,357,697.57","3,131,787,495.12","684,192,152.32","1,811,603,326.69","3,214,748,090.45","3,640,805,189.04","785,686,234.97","1,960,687,592.38","3,309,054,729.74","3,987,164,158.08","747,562,023.83","1,815,275,325.75","3,193,420,929.33","3,717,623,047.86","826,791,569.81","2,003,317,030.54","3,422,800,969.47","3,891,654,592.47","857,289,126.89","1,930,116,189.24","3,289,290,635.41","3,708,548,390.46","845,696,955.84","1,879,150,312.11","3,130,778,225.77","3,740,691,024.95","824,254,078.49","1,958,041,448.97","3,355,586,352.10","4,059,195,831.34","896,531,231.14"
投资活动产生的现金流量净额,"-53,774,716.03","-94,315,892.96","-118,319,625.59","-232,983,089.31","-113,905,647.96","-231,000,717.57","-363,672,607.02","-416,786,434.49","-65,850,606.53","-77,018,444.48","-147,622,630.24","-187,977,934.65","-17,620,959.22","-102,695,556.74","-187,393,994.21","-356,262,482.96","55,682,177.05","5,815,441.46","-24,707,501.95","-61,487,595.70","-31,426,160.19","-2,287,745.44","-33,807,807.88","-72,248,999.63","-12,394,577.92","-82,072,307.75","-101,963,979.98","-80,717,935.31","-15,558,936.35","-29,813,620.40","-248,819,486.60","-79,123,903.33","-17,992,656.97","-75,912,809.64","-267,409,173.35","-100,881,138.93","21,197,483.12","-229,114,557.33","-190,984,767.04","-71,411,814.30","-268,149,224.90","-254,088,765.98","-437,364,113.11","6,460,189.09","-489,136,408.12","-401,586,234.36","-506,280,155.92","-17,918,687.19","-475,109,539.78"
购买商品、接受劳务支付的现金,"186,814,248.22","559,545,050.90","924,136,169.80","1,054,455,676.87","276,229,929.05","692,839,476.92","1,213,304,183.18","1,379,942,037.76","203,584,216.21","526,479,296.31","983,060,160.89","1,191,364,612.08","203,043,670.08","519,501,568.69","1,068,902,311.64","1,339,048,882.49","230,880,501.45","678,249,343.41","1,289,926,355.23","1,513,637,243.58","294,112,091.73","809,706,875.06","1,517,543,128.66","1,838,884,286.12","292,716,584.96","794,370,028.86","1,428,122,095.14","1,784,263,240.62","333,242,137.66","771,481,848.47","1,365,937,354.25","1,672,619,508.39","346,632,570.60","842,938,240.74","1,531,704,284.76","1,875,393,133.38","365,415,130.31","763,844,077.63","1,344,986,707.51","1,615,908,819.47","339,579,419.70","731,012,530.82","1,151,360,968.48","1,551,554,727.55","366,877,245.69","896,520,706.68","1,421,245,663.25","1,924,559,586.16","329,038,753.46"
吸收投资收到的现金,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,"204,006,384.00","204,006,384.00","217,312,673.33",,,,,,,,,,,,,,,,,,,,,,,,,
