科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"168,321,242.13","340,044,520.30","518,733,736.43","684,906,399.01","223,115,640.17","463,702,054.42","847,074,281.43","1,025,456,752.90","89,862,214.53","196,657,944.26","275,387,730.75","475,099,190.98","137,796,650.37","328,350,851.22","492,533,444.26","668,500,351.91","166,947,857.72","366,152,570.45","512,115,843.04","598,193,696.53","75,008,305.87","192,884,021.22","302,709,615.08","408,999,591.89","112,107,758.25","240,426,956.80","365,544,376.53","490,869,619.00","478,541,558.53","1,084,356,672.61","1,751,256,660.82","2,422,937,805.63","633,908,944.82","1,170,949,219.48","1,749,444,070.74","2,589,548,531.13","696,542,979.31","1,619,508,927.76","2,664,597,242.59","3,807,978,100.03","935,107,198.77","1,830,963,769.65","2,855,536,953.55"
二、营业利润,"17,565,726.21","37,466,212.66","56,504,941.72","72,878,079.99","8,194,890.75","34,301,070.47","70,843,013.25","83,294,419.60","-60,689,926.21","-75,917,733.37","-63,107,623.46","-46,139,153.07","366,355.33","3,067,653.74","4,400,861.81","7,340,397.52","2,337,443.07","5,268,616.81","5,383,554.96","5,571,474.15","-6,468,199.28","-25,282,044.09","-50,937,014.22","-127,669,869.81","-3,404,375.97","1,898,711.41","5,410,489.53","5,245,028.22","-22,092,540.08","-23,284,238.72","-60,516,166.52","-33,195,136.66","14,773,114.87","24,111,052.29","8,267,466.56","25,737,695.78","1,853,682.01","15,149,717.49","27,533,339.24","43,733,211.65","9,688,705.23","37,401,684.49","50,739,657.60"
减:营业成本,"130,617,955.97","266,855,059.16","407,430,466.12","535,983,467.60","193,654,656.10","391,944,434.38","722,382,377.14","862,471,095.48","130,692,272.82","236,151,851.38","288,654,110.24","441,154,561.18","125,118,093.71","297,337,173.44","446,132,103.24","596,143,447.82","151,390,546.51","331,205,146.35","459,503,321.39","539,842,339.47","77,710,622.37","197,955,667.42","308,980,376.55","444,990,450.24","101,281,631.23","206,337,353.59","306,277,880.44","417,661,953.29","428,936,733.85","961,479,920.07","1,581,242,325.56","2,190,855,411.98","576,267,469.90","1,061,957,469.17","1,599,082,715.30","2,375,149,176.43","655,033,733.97","1,521,118,156.63","2,502,925,863.85","3,572,957,864.52","883,924,849.43","1,714,272,576.70","2,659,070,459.06"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"681,766.30","1,709,962.61","3,073,291.43","4,632,643.84","991,940.21","1,553,535.22","2,905,153.48","3,562,931.28","18,751.44","591,896.64","712,442.56","1,688,152.99","168,495.15","1,599,089.66","2,306,511.28","3,019,279.85","353,076.68","1,492,236.25","2,464,261.35","2,640,651.25","145,237.91","308,447.41","370,889.98","1,263,519.11","311,083.93","841,514.73","1,043,754.61","1,479,965.10","19,143,607.57","38,176,306.43","63,827,413.86","88,444,762.63","11,882,547.45","15,419,365.48","16,073,991.37","18,052,093.93","585,388.23","1,041,447.81","1,437,660.94","5,109,664.80","1,125,078.13","2,424,870.64","4,795,442.97"
营业外收入,"3,000.00","3,000.00","956,642.56","985,340.56","44,376.65","3,269,936.39","3,269,936.39","4,957,746.88","106,867.00","228,297.46","1,873,205.00","5,942,325.74","49,500.00","49,500.00","860,047.72","938,557.72","1,500.00","6,500.00","6,500.00","260,400.00","12,800.00","16,934.69","36,434.69","153,884.69","19,500.00","19,500.00","33,540.00","328,040.00","5,317,414.77","4,967,047.80","6,623,719.91","134,844,114.54","3,426,400.00","6,708,560.04","7,130,985.69","9,271,363.94","2,698,034.57","7,488,780.28","10,273,913.70","12,863,050.50","2,525,535.44","5,716,433.46","8,949,597.69"
销售费用,"1,570,923.48","3,137,720.40","4,748,742.67","6,339,796.02","1,112,393.29","3,095,699.20","4,908,744.92","6,482,094.90","1,119,655.60","2,165,213.20","3,253,540.22","4,578,352.73","1,697,492.89","3,106,820.14","4,584,147.48","6,551,401.85","1,481,611.35","2,587,946.18","4,349,017.71","5,700,811.20","1,450,186.21","3,682,497.67","5,395,309.18","8,136,246.93","2,302,711.16","4,436,267.55","6,565,456.29","8,567,489.11","6,584,530.02","13,231,881.94","20,248,074.96","27,005,306.39","6,577,533.32","12,720,283.64","19,533,855.29","27,910,697.40","6,305,781.61","13,439,406.62","21,377,372.57","31,140,712.26","7,595,918.80","17,355,636.78","27,922,045.09"
减:营业外支出,"264,341.65","313,941.65","323,941.65","375,809.65","11,285.54","11,285.54","11,285.54","233,411.89",,"266,615.36","266,615.36","266,615.36",,"1,000.00","1,708.00","7,512.01",,"1,564.00","1,564.00","26,124.30",,"1,873.12","11,732.35","95,635.92",900.00,900.00,907.93,"275,459.03","1,086,870.55","597,590.22","976,800.36","1,613,761.37","274,170.92","277,124.92","330,130.15","439,666.68","3,335.90","125,332.69","148,248.29","320,744.30","37,631.95","199,508.05","521,298.24"
管理费用,"8,840,527.34","17,035,117.28","26,693,080.10","35,369,684.59","8,441,495.20","17,244,451.52","26,434,515.37","40,468,970.24","16,819,961.19","28,874,554.42","37,510,038.87","43,455,956.69","6,859,890.25","14,552,471.24","21,051,923.90","31,825,504.54","6,760,338.14","14,960,738.86","23,276,857.76","37,081,743.90","5,696,334.00","13,754,615.56","23,518,997.62","43,651,681.83","8,902,504.89","17,964,641.60","34,631,857.86","48,297,707.08","35,202,512.97","81,607,726.47","127,545,153.81","184,145,341.65","30,823,626.49","68,016,387.16","104,958,774.31","137,002,322.85","30,364,311.71","67,966,312.95","117,973,166.84","171,557,888.48","36,086,227.67","71,893,382.31","110,800,588.81"
其中:非流动资产处置净损失,"264,341.65","264,341.65","264,341.65",,,,,,,,,,,,,,,"1,480.00","1,480.00","26,124.30",,"1,873.12","11,732.35","95,635.92",,,,,"1,079,899.28","577,984.95","957,151.45","1,584,112.46","250,030.23","277,040.61","310,045.84","415,372.93","3,335.90","110,365.02","133,280.62","305,776.63","37,631.95","130,336.44","328,483.77"
