科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
非流动负债合计,"378,944.00",,,,,,"1,509,263.59","2,129,890.48","2,441,998.26","3,118,755.83","3,960,746.86","4,522,130.47","1,941,314.93","2,670,412.78","3,601,890.58","4,544,510.70","2,462,512.50","3,533,527.15","5,072,288.98","5,983,202.87","1,703,479.18","1,633,876.33","338,841.98","650,014.26","159,900.00","264,159,900.00","264,958,881.04","434,072,031.25","433,683,833.33","391,333,881.04","391,257,900.00","185,027,900.00","133,134,566.67","133,500,807.97","132,565,884.22","194,716,717.55","245,559,189.88","250,569,364.21","194,394,484.12","146,601,746.03"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"68,489,259.26","60,362,214.43","56,853,936.35","35,130,661.11","48,665,994.16","41,258,646.58","37,778,291.67","38,494,006.32","39,660,154.44","30,543,695.87","43,914,310.65","42,463,445.60","43,773,366.16","40,005,136.03","55,607,225.85","58,762,878.25","73,452,699.50","68,278,040.44","66,822,051.95","118,165,883.68","122,902,601.64","126,600,393.83","110,531,281.87","99,239,545.80","919,480,713.98","1,024,367,217.21","1,152,333,504.43","917,699,803.66","949,880,195.43","947,929,085.60","895,717,322.75","613,702,539.79","660,463,568.88","668,845,665.01","789,622,076.66","750,162,316.24","790,901,533.32","1,006,449,634.00","1,177,374,537.99","1,072,412,413.21"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"15,000,000.00","15,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","167,500,000.00","418,750,000.00","418,750,000.00","418,750,000.00","418,750,000.00","448,825,186.00","448,825,186.00","807,885,334.00","807,885,334.00","807,885,334.00","807,885,334.00","807,885,334.00","807,885,334.00","807,885,334.00","807,885,334.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"28,954,909.53","28,954,909.53","946,037,909.53","946,037,909.53","954,661,769.12","954,661,769.12","854,161,769.12","854,161,769.12","854,161,769.12","854,161,769.12","854,161,769.12","854,161,769.12","854,161,769.12","854,162,763.44","851,800,776.10","851,800,776.11","851,804,913.10","851,804,913.10","851,804,913.10","851,798,041.97","851,481,567.48","851,481,567.48","851,481,567.48","849,133,249.52","601,160,899.62","601,160,899.62","601,160,899.62","601,100,127.22","1,155,472,839.89","1,154,158,284.10","795,211,343.64","794,421,343.64","800,169,321.78","795,095,787.77","793,655,488.93","793,655,488.93","800,302,155.78","799,384,332.45"
无形资产,"6,236,994.00","15,859,236.83","15,588,034.12","15,478,522.99","16,560,050.73","16,385,246.51","16,290,670.30","16,140,148.24","15,989,626.18","23,900,857.86","22,426,246.18","22,123,332.18","22,176,954.19","40,672,683.91","41,532,991.68","41,103,408.50","40,312,341.99","39,777,464.60","38,396,366.46","38,227,401.87","37,698,043.16","36,845,161.82","37,676,722.22","37,023,825.71","92,091,128.46","88,294,551.16","86,008,573.99","90,646,171.84","88,496,745.46","86,120,802.12","82,818,807.84","80,856,880.90","86,697,475.09","84,050,147.44","98,363,602.73","95,682,884.39","102,428,529.62","98,560,215.27","82,307,697.36","78,435,320.36"
盈余公积,"6,314,898.94","10,395,490.96","5,595,767.92","5,595,767.92","5,595,767.92","5,595,767.92","13,389,259.97","13,389,259.97","13,389,259.97","13,389,259.97","22,339,702.93","22,339,702.93","22,339,702.93","22,339,702.93","30,397,701.59","30,397,701.59","30,397,701.59","30,397,701.59","43,117,421.12","43,117,421.12","43,117,421.12","43,117,421.12","51,480,398.64","51,480,398.64","51,480,398.64","51,480,398.64","58,062,685.02","58,062,685.02","58,062,685.02","58,062,685.02","67,579,414.91","67,579,414.91","67,579,414.91","67,579,414.91","72,020,866.99","72,020,866.99","72,020,866.99","72,020,866.99","72,600,033.72","72,600,033.72"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"2,826,497.40","4,698,593.70","6,537,049.73","2,408,217.71","4,560,231.12","6,881,621.17","9,921,949.11","11,190,026.18","5,136,818.43","7,723,220.99","9,340,635.67","12,722,111.80","4,715,456.86","6,755,448.20","13,577,114.53","17,286,694.17"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,"80,615,862.76","80,615,862.76","84,514,253.09","75,675,799.26","75,675,799.26","709,741,685.62","709,741,685.62","698,807,389.36","698,807,389.36","698,807,389.36","698,807,389.36","695,191,142.65","695,191,142.65","715,282,634.39","715,282,634.40","696,076,002.48","696,076,002.48","696,076,002.48","696,076,002.48","696,076,002.48","696,076,002.48"
未分配利润,"57,484,597.48","55,023,832.55","55,629,916.56","76,307,502.74","95,498,148.59","120,768,479.97","132,696,666.13","149,439,169.34","79,743,302.45",,"116,346,581.44","134,057,476.87","84,420,397.11","105,499,549.77","112,453,712.22","130,640,216.62","71,939,423.87","96,715,315.12","101,779,608.84","121,535,486.13","60,106,810.34","74,453,427.55","87,634,767.83","108,785,033.06","123,162,811.54","154,442,467.82","213,645,722.96","240,768,954.70","256,166,448.41","293,227,471.49","371,170,411.85","405,222,849.92","331,561,446.16","367,299,000.93","384,785,003.30","407,329,916.65","443,197,737.28","479,140,180.28","513,136,506.47","541,933,358.69"
长期待摊费用,,,,,,,,,,,,,,,,,"1,382,711.23","1,434,227.53","2,081,527.29","1,924,198.23","1,968,386.33","2,033,948.27","1,786,821.67","2,375,141.64","4,200,585.04","3,835,864.78","3,724,291.47","3,612,069.73","3,337,137.88","10,191,269.19","17,263,021.92","17,817,593.41","15,494,289.98","15,001,606.54","14,664,680.46","15,366,614.56","14,086,263.64","16,774,305.82","24,433,403.27","23,895,702.98"
少数股东权益,"938,384.75","1,537,506.20","2,513,050.86","2,866,664.96","994,726.69","991,562.46","981,054.51","977,833.23","1,009,927.00","1,132,228.17","960,647.08","1,141,491.94","652,209.37","687,805.12","-171,022.53","2,486,626.07","4,641,896.61","4,246,516.74","3,933,570.04","10,477,445.78","12,000,698.03","16,189,793.63","15,548,591.58","16,693,703.28","18,894,959.19","19,123,149.15","19,923,256.63","19,440,001.79","21,786,450.24","20,301,408.63","21,631,742.05","20,281,496.45","35,592,266.16","34,702,535.87","49,965,613.98","54,920,722.90","52,687,193.94","53,044,639.54","54,780,278.63","51,426,753.90"
递延所得税资产,"292,929.72","217,634.06","397,684.97","397,684.97","442,698.76","469,780.22","497,791.65","246,110.66","494,109.65","426,897.59","365,462.89","286,425.28","509,752.14","423,521.35","379,455.54","394,815.43","506,947.78","486,173.81","550,299.09","644,392.90","357,859.69","610,797.13","701,872.86","776,915.62","4,438,426.32","4,334,309.47","7,390,371.51","7,405,075.64","7,197,226.94","7,583,112.94","10,247,372.79","9,550,149.70","11,293,418.93","11,221,585.58","13,153,729.76","13,641,177.63","15,162,707.29","14,897,376.89","17,867,331.01","17,899,054.74"
外币报表折算价差,,,,,,,,,"-8,596.38","-569,878.54","-1,180,484.80","-870,280.15","-2,999,803.41","-1,720,349.98","-739,150.30","-244,443.55","-1,297,830.90","-57,847.74","-988,600.13","-10,154.28","-1,476,088.96","-4,144,871.68",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,125,042.75","1,240,750.00","5,993,182.85","1,853,667.37","534,788.00","2,842,358.80","5,082,000.00",,"8,737,464.12","27,375,400.00","29,002,046.20","29,000,490.64","8,556,200.33","42,513,550.40"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"27,815,021.80","45,516,786.95","78,193,636.40","82,985,899.68","80,467,773.22","79,808,889.09","84,596,508.58","96,999,597.84","98,358,514.52","108,595,327.00","109,004,692.11","107,496,345.63","112,946,023.70","131,023,211.24","138,826,241.00","159,264,140.25","180,859,977.86","205,700,490.50","235,415,518.66","396,562,810.11","421,428,589.45","507,026,231.31","515,786,782.24","537,016,211.64","1,268,638,366.55","1,266,637,498.59","1,311,005,419.18","1,360,581,491.80","1,360,852,704.73","1,381,235,824.77","1,388,390,121.98","1,383,638,227.44","1,426,603,989.54","1,473,029,109.78","1,501,692,232.66","1,554,529,411.87","1,593,222,749.66","1,689,945,594.59","1,750,363,689.78","1,780,629,040.35"
所有者权益(或股东权益)合计,"79,737,881.17","81,956,829.71","142,693,644.87","163,724,845.15","1,115,126,552.73","1,140,393,719.88","1,168,728,749.73","1,185,468,031.66","1,115,795,662.16","1,143,816,779.47","1,160,128,215.77","1,178,330,160.71","1,126,074,275.12","1,148,468,476.96","1,163,603,010.10","1,184,942,864.17","1,124,981,967.27","1,150,602,461.82","1,167,146,912.97","1,194,425,111.85","1,133,053,753.63","1,148,913,812.59","1,168,366,676.50","1,189,158,483.04","1,206,883,631.95","1,234,204,599.33","1,304,607,232.58","1,332,625,375.65","1,348,885,373.50","1,387,273,650.63","2,060,033,355.10","2,091,375,030.30","2,033,671,891.84","2,068,722,456.25","2,112,082,910.32","2,132,141,743.45","2,165,215,929.22","2,203,851,532.17","2,246,721,165.69","2,272,884,209.30"
资产总计,"148,227,140.43","142,319,044.14","199,547,581.22","198,855,506.26","1,163,792,546.89","1,181,652,366.46","1,206,507,041.40","1,223,962,037.98","1,155,455,816.60","1,174,360,475.34","1,204,042,526.42","1,220,793,606.31","1,169,847,641.28","1,188,473,612.99","1,219,210,235.95","1,243,705,742.42","1,198,434,666.77","1,218,880,502.26","1,233,968,964.92","1,312,590,995.53","1,255,956,355.27","1,275,514,206.42","1,278,897,958.37","1,288,398,028.84","2,126,364,345.93","2,258,571,816.54","2,456,940,737.01","2,250,325,179.31","2,298,765,568.93","2,335,202,736.23","2,955,750,677.85","2,705,077,570.09","2,694,135,460.72","2,737,568,121.26","2,901,704,986.98","2,882,304,059.69","2,956,117,462.54","3,210,301,166.17","3,424,095,703.68","3,345,296,622.51"
