科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"4,933,385,837.73","10,455,830,094.85","17,311,888,397.03","25,671,594,749.20","8,816,742,558.91","20,068,237,953.44","30,965,201,127.70","37,113,930,436.24","4,853,476,834.80","10,501,823,189.18","16,736,970,169.59","22,912,973,134.99","5,904,420,025.66","13,491,829,060.28","20,832,799,651.66","28,296,734,218.28","8,579,363,411.28","17,236,451,437.81","25,836,259,819.47","29,768,136,666.32","6,053,829,111.57","11,220,978,772.30","15,899,311,226.52","20,950,989,540.59","4,907,054,387.80","12,120,500,271.69","19,383,435,618.45","26,137,729,974.08","6,444,190,017.80","13,759,042,793.79","20,779,634,300.04","26,851,759,655.50","5,726,175,571.36","11,173,212,111.62","16,675,390,310.03","20,363,453,764.70","4,929,889,453.95","11,480,087,185.38","16,946,064,817.98","22,044,431,512.38","5,488,245,401.47","11,525,944,054.64","20,064,043,469.19","27,029,207,890.24"
二、营业利润,"299,297,839.37","636,439,368.97","966,543,695.94","1,140,571,877.30","323,111,502.80","794,783,042.66","965,825,772.50","148,353,771.82","-330,902,343.64","-497,681,508.46","-303,705,537.68","160,748,604.80","13,121,113.13","67,527,215.57","88,480,722.04","127,583,562.87","28,492,278.29","83,783,422.86","113,352,431.55","348,604,708.25","-469,646,988.92","-1,458,208,827.24","-2,476,174,313.35","-3,527,447,469.85","-396,978,479.10","-594,878,278.50","-404,812,399.95","10,836,443.92","32,507,784.64","41,524,476.36","44,880,477.82","27,427,744.22","-102,872,703.97","-391,837,420.35","-1,275,777,085.99","-2,582,517,025.69","-185,999,220.39","73,610,574.11","117,057,120.71","100,189,352.66","-207,102,902.05","5,798,960.26","1,019,618,136.29","1,610,249,140.20"
减:营业成本,"4,378,853,836.76","9,280,699,390.09","15,511,003,447.54","23,502,277,105.52","8,125,723,864.66","18,405,882,390.97","28,519,586,715.73","35,088,164,278.53","4,810,814,787.11","10,311,853,918.84","15,969,882,621.67","21,281,891,731.22","5,526,828,056.66","12,550,646,697.05","19,448,606,720.11","26,498,713,706.05","8,072,914,607.87","16,186,733,740.81","24,411,359,803.97","27,810,650,942.05","6,155,858,550.15","11,828,539,463.03","17,158,718,937.06","22,689,990,925.81","4,932,013,870.12","11,922,941,707.07","18,517,511,510.03","24,385,004,578.08","5,885,130,527.82","12,622,665,428.96","19,106,585,744.28","24,723,395,371.17","5,290,283,106.27","10,513,302,121.58","16,422,997,217.05","20,098,638,174.67","4,606,596,865.39","10,381,058,797.98","15,365,231,498.06","19,985,867,102.58","5,141,869,719.09","10,433,606,474.74","17,331,830,315.04","23,166,148,606.84"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"29,403,540.60","50,618,619.08","84,667,872.10","118,775,541.27","57,275,560.90","117,312,874.53","315,348,034.80","142,576,585.63","31,684,766.66","58,499,727.83","91,765,761.16","106,124,058.56","8,878,024.55","26,132,673.56","48,256,759.15","53,867,154.60","24,209,347.63","50,989,883.71","55,164,293.94","79,539,693.82","10,990,273.25","16,355,376.11","19,762,244.09","25,368,158.29","5,019,752.28","20,865,976.73","43,993,579.10","50,631,060.44","7,988,255.58","45,585,837.56","78,384,801.09","95,234,017.39","29,420,160.35","49,354,222.69","59,183,338.69","65,466,333.91","21,289,308.65","54,951,811.77","80,398,740.77","153,300,248.38","44,143,010.23","90,216,292.89","181,395,101.87","240,555,078.72"
营业外收入,"268,275.50","1,150,767.42","1,452,667.42","6,159,045.58","6,797,675.72","7,282,580.85","8,800,193.85","27,304,489.60","3,899,157.18","4,469,281.36","5,119,266.26","7,327,611.93","7,876,090.45","3,909,100.18","4,270,731.23","7,147,107.96","2,269,815.34","5,918,774.28","21,715,510.14","30,007,625.82","1,223,340.29","6,322,739.83","10,439,157.55","50,499,193.60","755,507.77","2,317,552.36","42,585,290.68","60,896,343.21","1,116,596.66","4,498,474.95","9,693,346.16","15,856,032.28","3,973,936.03","5,060,428.04","6,764,702.34","31,321,068.29","7,820,041.00","19,181,424.62","20,541,718.72","23,389,894.40","1,900,642.48","14,140,063.80","18,195,516.70","7,420,319.00"
销售费用,"41,984,877.41","93,738,472.49","148,423,453.61","219,883,474.61","83,536,856.04","209,381,331.17","338,373,915.49","473,215,570.42","53,248,034.96","128,283,635.70","196,573,960.79","268,677,739.29","65,521,632.19","159,648,570.63","258,806,551.14","331,497,330.68","53,724,283.53","116,558,403.95","181,821,561.38","230,126,247.12","52,653,610.22","99,517,039.20","131,500,054.33","170,438,359.68","30,066,955.96","93,105,417.29","151,124,572.97","205,927,217.69","45,991,499.31","108,014,119.93","168,941,332.83","225,160,299.67","64,734,085.47","121,213,641.80","169,630,855.07","240,303,900.52","70,678,881.93","144,247,105.26","192,724,524.67","248,843,637.16","58,980,260.59","133,518,851.87","201,059,664.99","257,142,871.72"
减:营业外支出,"2,366.40","13,903.58","121,554.74","1,285,408.68","1,003,635.90","5,618,765.48","5,643,425.88","20,111,980.52","32,729.87","126,013.66","10,017,382.89","22,343,712.95","716,938.09","759,343.17","769,201.33","29,869,916.96","13,385.50","78,384.91","87,924.11","5,502,827.64","15,622.10","26,540.10","65,480.30","19,364,681.62","20,169.62","16,258,566.39","19,817,919.48","24,776,632.91","104,745.00","139,517.50","141,847.59","3,764,133.45","2,912.50","115,200.00","1,264,391.27","7,298,318.42","82,198.59","99,099.07","1,244,553.71","10,794,998.33",537.50,"194,149.75","59,230,816.30","1,992,827.92"
管理费用,"140,364,304.30","300,368,314.00","464,510,552.44","497,892,629.41","178,633,023.15","360,966,713.19","532,785,015.62","698,702,357.18","166,615,792.41","358,286,929.97","522,656,110.96","616,209,657.30","158,905,115.00","409,073,344.34","568,016,278.41","710,863,309.11","224,993,259.88","496,849,666.61","686,419,165.66","836,341,162.37","172,237,311.90","457,060,597.61","629,028,086.17","853,551,056.81","179,348,211.57","392,241,806.39","555,657,779.67","700,108,929.99","170,947,699.76","363,852,729.45","577,991,263.39","770,403,475.74","180,317,417.36","355,684,501.47","551,379,033.64","732,434,063.22","175,826,895.56","375,443,494.58","555,165,175.81","705,423,538.07","159,807,427.44","330,206,133.98","529,859,500.76","731,330,886.56"
其中:非流动资产处置净损失,,,"42,863.96","1,190,850.30",,,,"1,484,132.15",,,,"12,234,004.84",,,,"29,045,130.63",,,,"5,405,753.11",,,"16,470.80","19,305,056.22",,"16,226,849.76","19,728,183.57","24,607,701.00",,,,"3,383,074.93",,,,"5,843,853.79",,,"242,256.00","8,536,179.62",,,"54,238,127.33",
