科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"625,114,400.67","775,960,023.37","1,039,055,697.91","1,002,040,919.03","945,870,012.61","1,099,926,497.64","958,438,626.52","947,688,634.16","1,355,630,021.55","1,481,459,058.62","1,201,582,249.10","1,269,087,866.20","1,261,616,903.93","1,706,134,253.06","1,488,308,751.36","1,980,899,443.78","2,318,141,611.36","2,343,749,869.72","2,044,262,913.31","1,620,489,171.39","2,028,683,440.64","2,147,001,157.46","1,606,690,618.79","1,938,214,334.46","1,502,848,275.36","1,373,116,375.97","1,494,285,196.99","1,456,543,285.16","1,289,019,738.96","1,320,406,130.72","1,195,944,795.48","1,907,379,618.35","1,588,366,815.06","1,579,949,861.00","1,219,288,020.30","1,278,080,638.93","1,293,027,855.89","1,410,301,917.51","1,638,502,744.74","1,209,874,060.21","1,419,809,127.93","1,167,580,157.46","1,459,203,352.95","1,774,082,537.09","2,060,108,285.52"
短期借款,"1,003,890,000.00","1,072,809,941.03","1,062,410,000.00","1,089,222,602.71","1,150,268,379.81","1,308,661,679.00","1,341,531,000.00","1,343,812,000.00","1,486,011,000.00","1,540,460,174.52","1,698,975,382.84","1,855,124,621.17","2,048,269,903.74","1,899,552,937.19","2,022,801,166.28","2,178,476,704.74","2,270,200,434.82","2,266,547,319.56","2,427,071,516.36","2,568,646,816.36","2,596,302,292.54","3,001,525,916.38","2,800,437,816.38","2,188,499,100.00","2,445,397,100.00","2,835,751,600.00","3,025,541,451.74","3,077,844,681.74","3,195,975,850.00","2,997,327,486.44","3,020,750,685.08","3,540,037,000.00","3,478,020,000.00","2,668,119,999.90","2,320,096,090.40","1,762,550,000.00","1,770,600,000.00","1,819,800,000.00","1,359,000,000.00","1,769,000,000.00","3,517,000,000.00","4,101,000,000.00","4,980,000,000.00","5,052,000,000.00","5,274,000,000.00"
交易性金融资产,"1,197,400.00","4,044,930.00","7,474,257.53","2,162,185.00","25,297,960.16","12,190.00",,,,,,,,,,"13,420,435.00","13,387,530.00","13,387,530.00","12,187,530.00","11,991,272.00","12,279,272.00","12,332,727.00","12,931,350.00","12,432,487.54","14,181,452.76","15,329,755.65","18,033,322.86",,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,"1,498,623.00","1,227,951.00",,,,,,,,,,,,,,,,,,,,
应收票据,"58,240,937.09","53,062,326.29","70,697,330.51","104,795,559.63","65,871,372.00","117,879,610.09","105,365,350.60","79,032,609.35","77,006,450.24","93,868,125.79","106,618,893.99","58,188,477.34","143,266,863.48","200,760,596.34","172,983,353.62","140,868,805.04","193,165,746.45","384,679,518.91","213,788,572.32","271,265,725.12","260,953,928.66","298,353,151.81","386,335,342.23","267,818,962.48","315,469,218.66","304,993,872.91","431,666,010.03","324,041,287.60","443,542,976.53","404,753,144.39","497,427,562.10","747,893,995.31","436,433,316.01","923,346,353.68","993,114,688.60","854,662,823.50","744,954,047.70","1,058,302,651.62","977,307,803.36","963,041,948.15","834,767,612.60","1,299,322,493.07","1,586,561,593.11","1,910,620,557.79","1,850,732,981.34"
应付票据,"578,495,567.22","697,157,808.49","927,840,997.01","925,363,165.38","907,024,728.10","785,800,408.20","810,983,008.50","705,331,689.95","1,028,652,804.72","1,323,788,839.35","972,013,505.68","1,158,466,622.04","1,320,408,493.14","1,585,108,876.21","1,558,001,131.87","2,108,941,185.41","2,645,137,585.26","2,474,502,130.85","2,040,842,552.54","1,886,985,850.22","2,481,838,125.31","2,170,846,965.65","2,158,491,959.06","1,743,550,025.31","1,269,824,558.46","985,555,763.48","714,834,836.93","691,434,247.57","845,039,725.24","1,107,992,598.51","1,610,038,472.29","1,130,487,298.19","544,391,375.04","516,797,150.57","717,361,805.55","641,762,517.02","735,593,796.97","650,130,500.53","548,289,889.83","592,367,087.22","561,275,821.06","522,765,250.28","1,073,808,095.59","1,577,538,392.83","1,786,731,894.56"
应收账款,"1,590,691,713.17","1,866,064,783.40","1,719,818,948.90","1,689,092,748.72","1,939,937,984.32","1,837,277,931.65","2,082,432,616.93","1,805,598,478.98","1,952,082,787.93","2,318,253,492.43","2,211,131,588.47","2,158,883,864.62","2,516,790,369.47","2,704,862,328.18","2,979,365,512.96","2,811,502,309.78","3,389,989,239.28","3,275,236,443.45","3,559,556,652.46","2,996,176,349.05","3,865,191,594.18","3,781,014,885.60","4,264,216,069.08","3,287,927,310.80","4,207,905,521.99","4,435,004,420.87","4,785,445,163.92","4,255,932,702.30","5,219,784,374.58","5,109,816,625.04","5,901,180,916.87","5,037,512,762.19","6,169,929,553.13","6,202,491,652.88","6,757,480,218.71","6,037,788,154.24","7,082,005,091.35","6,603,397,443.05","7,420,832,109.90","6,456,460,431.97","7,475,454,647.19","7,384,437,109.70","8,169,720,885.23","6,830,363,580.58","8,631,469,327.18"
应付账款,"1,446,515,405.23","1,808,037,698.29","1,760,799,249.48","1,719,541,487.40","1,843,933,462.41","1,849,158,698.99","2,005,747,252.89","1,764,590,727.54","1,849,273,777.97","2,170,221,534.60","2,210,372,450.37","2,055,222,086.20","2,149,503,886.64","2,155,889,334.88","2,275,599,372.85","2,252,429,914.41","2,637,720,445.17","2,682,848,882.39","2,743,440,768.35","2,422,207,229.82","2,787,247,808.79","2,742,542,711.82","3,122,768,538.50","2,610,192,854.01","2,924,234,252.86","3,062,937,246.09","3,207,468,213.76","2,998,657,612.45","3,475,091,562.22","3,440,057,141.68","4,015,266,298.94","3,493,064,158.18","3,882,431,505.63","4,087,104,798.54","4,561,565,232.11","4,044,880,008.20","4,282,723,552.19","4,270,431,511.71","4,923,051,239.42","4,538,095,554.87","4,298,498,637.11","4,200,326,771.40","4,594,922,031.24","4,073,864,280.99","4,164,459,073.69"
预付款项,"152,030,437.35","220,685,033.66","189,344,421.04","268,667,904.40","195,685,085.93","262,871,291.80","263,250,512.94","353,721,613.52","355,500,732.58","358,508,785.99","361,945,894.09","542,857,510.84","567,718,397.24","413,934,004.26","443,693,125.58","619,627,165.49","534,834,585.88","505,480,655.44","486,307,873.87","426,260,558.30","294,985,002.95","677,314,917.16","728,841,218.50","523,229,978.24","529,601,255.64","393,943,708.33","406,672,464.57","496,610,802.68","491,316,799.92","479,259,951.19","358,023,778.13","475,979,432.18","446,965,624.73","427,126,173.80","487,438,873.46","574,253,643.34","515,850,903.84","491,209,176.01","418,083,659.84","754,337,088.26","570,822,623.15","619,772,076.66","549,127,436.46","773,418,308.84","592,647,244.59"
预收款项,"42,670,344.12","64,973,308.53","103,553,104.52","104,243,382.26","119,359,024.28","119,874,278.89","134,925,636.34","147,187,156.61","138,698,006.56","143,428,154.22","148,685,120.24","175,601,469.40","169,763,862.89","154,026,371.98","93,769,070.26","92,082,983.70","49,242,411.62","63,753,777.38","75,675,385.30","48,736,766.46","25,165,064.02","47,590,830.18","60,708,447.53","33,908,082.90","38,461,248.28","38,767,696.55","40,954,905.50","39,430,077.45","40,861,479.28","56,237,409.45","29,526,706.26","53,911,772.94","42,952,787.94","41,088,501.21","32,826,149.80","63,319,996.29","42,672,436.57","46,629,330.41","51,401,884.10","78,513,627.60","47,283,658.06","60,204,754.51","50,817,318.94","52,722,003.51","63,889,594.10"
