科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"5,056,284.85","4,376,983.10","5,319,759.10","13,560,257.12","11,560,457.46","6,237,552.68","5,246,053.70","7,026,380.14","1,707,833.86","6,147,947.11","4,554,367.68","7,067,923.03","18,579,307.96","8,395,755.81","9,328,949.59","1,023,742.42","2,721,993.19","4,033,855.24","3,833,402.23","3,414,788.70","3,320,253.73","9,966,901.60","15,213,580.12","45,627,329.91","43,860,210.97","62,588,854.55","69,131,154.14","44,980,604.09","53,737,872.41","53,587,367.78","45,471,337.93","50,659,747.63","45,382,198.46","44,049,736.10","42,334,600.23","29,303,271.86","6,103,362.23","5,029,140.36","13,853,518.83","19,153,496.90","7,309,485.38","3,313,215.95","2,277,439.08","1,772,450.19","1,377,615.25","804,987.17"
短期借款,"87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","87,600,000.00","40,600,000.00","40,600,000.00","40,600,000.00","40,600,000.00","37,600,000.00",,,,"30,000,000.00","30,000,000.00","30,000,000.00","55,000,000.00","60,000,000.00","79,000,000.00","79,000,000.00","79,000,000.00","104,340,000.00","104,340,000.00","104,340,000.00","114,340,000.00","114,340,000.00","109,340,000.00","109,340,000.00","114,340,000.00","100,166,038.97","86,916,038.97","86,916,038.97","111,115,621.28","61,455,625.94","59,455,625.94","59,455,625.94","63,755,625.94","158,155,625.94","158,155,625.94","158,155,625.94"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,050,000.00",,"220,000.00","300,000.00",,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,"3,977,492.00","13,977,492.00","54,203,377.40","59,999,179.30","74,679,801.90","100,684,000.00","56,699,500.00","98,842,500.00","90,343,000.00","87,000,000.00","87,220,000.00","84,220,000.00","86,000,000.00","63,000,000.00","47,000,000.00","2,000,000.00",,,,,,,,,
应收账款,"81,621,845.38","82,105,096.06","77,909,310.47","48,561,278.67","55,949,007.90","56,479,703.82","54,155,788.58","56,408,483.49","49,723,660.25","46,610,063.93","36,153,416.23","41,258,130.44","38,844,981.54","30,900,292.25","30,897,412.25","17,045,426.41","17,136,535.89","7,852,865.96","7,829,045.96","11,148,841.74","8,392,124.33","513,975.83","1,047,257.71","2,416,745.15","2,717,348.62","2,008,745.38","2,792,321.88","883,832.80","1,455,540.26","1,048,733.14","2,643,424.34","827,744.05","1,401,653.16","385,199.81","2,513,402.35","7,904,091.16","17,320,094.63","16,443,791.05","15,730,332.58","5,613,520.17","761,118.42","1,514,220.00","624,508.36","783,126.81","1,458,237.46","710,167.31"
应付账款,"16,346,759.85","18,707,518.12","18,564,270.40","28,477,924.72","16,961,673.17","23,472,783.08","23,518,649.60","31,041,984.40","29,776,637.13","24,563,647.96","24,177,800.90","30,948,516.62","23,923,600.59","21,143,688.32","22,464,477.87","27,590,970.31","22,782,168.29","31,900,966.32","21,151,679.34","33,166,936.83","23,056,963.85","38,037,247.25","36,787,389.96","38,870,842.68","36,353,538.04","37,014,432.04","30,394,395.44","46,571,453.16","40,055,981.93","50,153,657.91","44,291,469.77","52,981,381.48","50,820,630.87","57,912,093.43","61,765,475.19","52,427,656.26","53,334,493.95","56,142,590.61","55,147,578.96","50,412,416.29","50,862,313.83","54,421,700.45","58,705,319.09","49,932,834.84","43,113,949.92","49,326,379.36"
预付款项,"31,436,799.07","29,066,799.17","34,040,725.15","35,180,553.23","23,853,273.88","28,361,870.21","33,416,181.65","28,584,355.83","30,246,192.04","29,682,953.55","30,268,134.61","1,951,016.81","3,946,026.16","4,847,158.93","4,797,789.70","15,047,713.01","20,447,333.47","11,649,172.33","15,604,139.62","29,486,618.16","31,384,065.15","23,719,693.45","29,597,611.94","15,594,388.61","29,833,411.37","16,777,223.45","18,636,039.76","16,442,061.86","17,954,503.81","16,932,235.11","20,680,123.33","19,280,249.44","23,685,824.91","27,385,833.98","95,815,280.36","90,116,087.04","92,851,007.00","85,885,824.91","83,278,830.54","16,608,242.58","20,110,410.64","13,674,500.90","22,938,985.02","1,390,119.55","3,724,099.10","1,997,400.21"
预收款项,"-6,847,917.06","57,807,432.72","54,381,241.35","27,380,142.64","15,158,903.90","3,325,186.40","920,782.40","5,997,692.61","23,714.80","6,108,828.47","6,177,839.47","3,276,828.47","2,724,360.07","2,937,002.07","5,304,950.18","6,336,929.27","6,696,298.17","6,459,032.74","4,522,898.36","23,906,693.55","8,425,148.02","14,940,346.71","25,497,209.08","7,269,940.25","6,430,541.48","7,183,908.95","10,660,563.74","8,775,892.63","7,605,854.69","10,497,209.16","10,148,168.53","10,852,388.41","11,982,832.47","13,146,197.81","13,776,812.32","10,784,846.90","11,927,671.99","21,364,272.30","18,294,782.59","10,444,105.03","11,845,355.93","9,269,974.45","17,765,313.57","7,466,837.18","11,246,672.79","11,207,247.68"
