科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"581,352,267.43","1,331,519,483.71","1,984,259,806.77","2,902,460,481.51","699,875,748.19","1,472,549,433.00","2,316,668,762.59","2,519,329,431.91","518,731,874.25","1,378,789,476.27","2,220,805,484.11","3,021,607,366.79","635,725,391.27","1,230,822,765.05","2,342,815,569.16","2,581,353,213.94","527,440,414.73","1,024,902,541.24","1,545,303,632.62","2,246,697,891.27","478,970,780.66","1,046,815,973.98","1,565,939,184.46","2,217,979,712.39","619,657,221.77","1,224,719,618.82","1,807,868,612.92","2,533,150,164.84","979,563,816.79","1,914,448,783.65","2,841,196,201.56","4,059,268,809.32","1,019,716,256.60","2,042,967,495.46","3,009,600,642.64","4,316,720,870.13","935,676,941.79","1,961,156,304.48","3,073,738,277.42","4,429,795,000.77","289,560,414.98","2,376,750,199.42","5,576,554,682.77","10,564,883,541.05"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,588,718.61",,,,,,,,,,,,,,"316,319,103.07","387,428,603.07","332,028,603.07","236,428,603.07"
收到的税费返还,"4,699,823.67","9,869,251.73","9,869,251.73","11,976,902.33","104,308.82","447,587.56","3,102,012.74","4,504,407.66","8,370,567.42","12,176,348.05","12,186,908.37","12,419,987.03","462,530.77","1,448,803.41","1,448,803.41","3,033,521.59","822,038.77","822,038.77","822,038.77","609,078.77","7,051,531.05","12,938,522.58","17,112,286.46",,"127,766.95","127,766.95","127,766.95",,"126,078.43","4,246,528.36","5,151,627.97","5,172,662.40","1,281,579.51","2,085,800.00","2,094,352.64","40,208.21","1,649,547.12","1,710,107.06","7,088,033.67","7,088,033.67",,,,"36,823.22"
支付其他与投资活动有关的现金,,,,,,,,,,,,,"98,000,000.00","128,000,000.00","143,960,000.00","369,624,553.22","160,000,000.00","325,200,000.00","738,380,000.00","176,686,558.40","46,590,000.00","791,170,000.00","970,444,832.31",,,,"3,696,610.75",,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"59,665,987.57","107,343,244.40","419,599,290.34","269,209,073.42","135,418,527.49","202,464,538.72","211,266,100.34","136,480,721.87","239,099,401.69","35,804,915.20","160,384,210.38","117,707,935.02","55,978,428.90","174,433,985.66","88,983,770.77","226,330,007.99","11,712,099.04","97,782,267.59","102,249,377.12","229,707,166.10","79,418,064.74","100,977,491.57","113,488,209.63","153,819,604.63","27,509,765.60","48,754,980.47","86,381,833.43","25,786,374.72","82,261,397.45","26,364,192.73","43,592,286.79","16,790,393.25","83,205,769.44","41,396,947.02","51,941,920.80","28,353,066.56","14,740,039.13","38,765,349.50","144,695,079.02","15,066,108.00","70,908,774.76","62,299,114.97","137,359,324.27","1,353,704,938.45"
投资活动现金流出小计,"1,664,612.13","3,637,432.00","5,464,725.51","10,960,905.44","3,799,883.42","10,719,367.37","18,503,538.86","23,380,870.69","3,418,140.68","7,269,770.80","27,729,295.24","37,221,261.35","109,870,899.58","218,951,297.67","301,460,436.55","491,285,094.41","195,091,686.90","362,248,039.56","782,327,842.56","192,225,694.22","48,086,075.50","800,335,851.50","1,092,258,243.31","274,545,698.75","9,992,160.64","258,434,745.07","247,046,805.69","278,383,916.95","572,450,102.82","1,500,625,373.55","1,953,654,451.16","1,840,917,066.96","481,810,557.24","1,575,948,441.60","2,133,740,929.25","3,038,316,102.86","250,528,905.46","342,716,485.01","1,622,422,681.25","3,266,054,936.77","704,257,628.01","525,820,847.36","605,176,338.86","2,005,672,023.00"
经营活动现金流入小计,"645,718,078.67","1,448,731,979.84","2,413,728,348.84","3,183,646,457.26","835,398,584.50","1,675,461,559.28","2,531,036,875.67","2,660,314,561.44","766,201,843.36","1,426,770,739.52","2,393,376,602.86","3,151,735,288.84","692,166,350.94","1,406,705,554.12","2,433,248,143.34","2,810,716,743.52","539,974,552.54","1,123,506,847.60","1,648,375,048.51","2,477,014,136.14","565,440,376.45","1,160,731,988.13","1,696,539,680.55","2,371,799,317.02","647,294,754.32","1,273,602,366.24","1,894,378,213.30","2,558,936,539.56","1,061,951,292.67","1,945,059,504.74","2,889,940,116.32","4,081,231,864.97","1,104,203,605.55","2,086,450,242.48","3,063,636,916.08","4,345,114,144.90","952,066,528.04","2,001,631,761.04","3,225,521,390.11","4,451,949,142.44","360,469,189.74","2,439,049,314.39","5,713,914,007.04","11,918,625,302.72"
投资活动产生的现金流量净额,"33,309,161.69","65,066,341.82","75,665,948.31","140,116,747.90","18,418,904.13","11,568,975.18","8,940,543.44","5,760,606.61","-3,314,560.68","7,947,809.20","-12,211,715.24","-13,923,173.95","18,485,168.55","-90,545,154.54","28,833,577.02","-249,149,246.80","6,347,052.79","-48,567,558.12","60,145,683.48","25,534,193.92","127,273,408.47","-112,595,321.40","-209,620,032.46","-234,342,251.95","21,719,792.08","42,878,865.33","-8,213,424.58","128,780,118.98","222,816,800.13","295,291,080.98","389,631,059.47","194,779,065.44","-86,033,316.64","-259,063,365.03","-457,400,604.35","-493,914,720.97","208,578,766.03","267,093,639.92","176,641,683.44","-19,235,649.67","-52,976,064.33","220,774,703.02","213,246,468.97","-50,793,839.35"
购买商品、接受劳务支付的现金,"407,397,471.13","1,166,968,723.73","1,629,208,932.21","2,374,009,604.89","574,575,032.85","1,162,149,422.59","1,771,759,181.88","1,889,454,130.78","476,084,019.96","923,763,133.02","1,505,827,596.33","2,095,400,521.17","458,596,580.99","1,009,063,484.88","1,594,062,117.74","1,846,160,219.46","439,997,964.78","836,255,636.54","1,179,251,430.49","2,014,857,871.36","356,481,226.63","884,934,859.70","1,275,756,936.69","1,719,142,711.85","454,625,727.17","931,942,430.73","1,356,466,984.08","1,896,357,766.59","592,168,994.42","1,235,637,945.77","1,901,163,766.62","2,865,758,147.55","647,506,068.05","1,195,176,680.98","1,705,782,698.14","2,503,248,289.70","678,257,723.76","1,295,501,448.19","1,968,749,920.55","2,947,141,824.94","149,402,791.14","2,135,153,035.68","5,319,725,107.11","10,057,164,286.01"
吸收投资收到的现金,,,,"5,056,849.00",,,,,,,,"18,754,142.40",,,"745,000,000.03","765,000,000.03",,,,"11,220,000.00",,,,"33,660,000.00",,"2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,"9,800,000.00",,,,,,,,
