科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"222,595,913.76","316,634,696.67","285,376,667.79","268,777,094.62","293,892,703.63","451,102,316.80","644,913,823.26","509,283,116.60","689,550,992.49","567,665,505.93","769,367,468.09","662,276,604.77","736,677,603.63","720,166,915.19","623,449,201.78","788,089,239.61","1,270,608,945.01","2,118,964,722.04","2,244,961,501.56","1,548,904,848.45","1,873,233,810.69","2,038,770,645.22","1,624,533,706.43","1,502,057,452.87","2,455,000,278.37","2,658,789,863.03","2,080,773,263.30","1,832,520,807.62","2,933,673,248.65","4,439,572,374.04","4,780,156,526.70","3,625,344,953.15","5,306,051,845.09","6,372,131,868.33","6,763,510,662.71","4,562,075,363.18","5,968,397,018.04","6,252,384,907.53","6,646,511,911.60","4,533,870,808.78","5,309,204,475.69","5,789,829,503.36","6,530,589,747.76","3,238,279,675.36","3,361,122,978.61","3,233,411,185.90","2,945,681,058.63","2,778,773,810.03","2,980,147,463.31"
短期借款,"484,950,560.83","298,729,470.00","458,272,259.26","768,236,411.27","515,316,696.64","639,976,641.43","708,605,905.51","321,167,535.54","315,788,061.12","488,727,976.55","825,967,068.57","571,069,231.10","699,882,223.52","653,417,758.83","941,344,911.00","1,314,281,353.76","1,694,474,980.50","1,994,783,610.11","1,801,396,996.86","1,254,891,934.60","1,915,553,987.75","2,037,643,873.69","1,874,223,731.60","1,088,781,606.73","2,459,422,553.12","2,049,393,519.86","1,918,311,048.74","1,345,410,089.39","2,868,363,824.16","4,382,850,916.95","3,944,415,822.12","1,737,350,852.74","3,647,191,428.74","4,319,195,141.70","3,613,799,219.16","1,413,732,514.46","2,637,731,446.02","3,044,657,265.06","3,225,964,236.18","2,436,894,687.63","3,449,238,916.99","2,622,387,803.93","2,780,770,442.76","1,071,717,494.56","1,346,596,512.41","1,457,881,018.05","850,483,329.94","307,899,566.28","640,566,143.04"
交易性金融资产,"26,900,192.92","32,916,150.97","77,370,987.13",,"18,000,000.00","11,099,425.36","14,363,132.68","1,753,950.00","235,305.00",,,,,"6,999,185.00","364,000.00","9,296,545.05","11,963,844.25","6,090,850.00","32,107,765.00","4,695,950.00","3,560,689.44","4,559,095.00","60,000.00","10,798,469.59","27,526,145.00","67,624,962.35","35,073,195.93","57,548,688.03","18,406,838.69","19,506,131.86","42,901,927.10","154,286,371.90","237,022,799.96","163,302,671.43","155,064,903.28","14,312,790.96","22,055,116.98","12,212,101.02","9,164,800.91","404,966,843.83","214,203,939.67","349,194,096.81",,,,"24,807.25","230,422.69","178,194.45",0.13
交易性金融负债,,,,,,,,,,,"62,558.00",,,,,,,,,,,,,,,,,"4,555,119.02","53,735,757.59","68,131,905.96","21,430,359.06",,,,,,,,,,,,,,,,,,
应收票据,"15,003,789.92","5,113,404.50","75,482,410.98","22,171,315.08","25,848,345.46","49,087,659.26","23,842,640.36","23,713,864.74","33,572,401.18","25,386,965.64","29,709,888.81","28,959,503.26","29,461,563.37","87,414,813.63","49,692,315.23","102,868,726.80","43,342,936.85","37,523,854.58","91,153,326.33","47,346,769.53","103,403,805.64","108,550,433.05","132,156,109.61","142,589,781.72","122,952,306.89","179,164,286.25","195,952,800.20","138,420,862.93","123,227,048.37","119,169,940.77","102,086,660.39","109,836,923.48","91,851,199.05","86,822,559.69","105,712,309.77","114,515,188.05","38,745,376.77","111,768,105.69","145,101,491.07","153,630,569.09","167,465,284.18","211,063,626.32","169,863,587.30","112,155,211.98","62,761,087.34","76,078,682.83","73,363,144.74","64,687,688.29","77,235,842.83"
应付票据,"146,702,584.16","125,412,584.16","112,435,000.00","118,263,100.00","257,805,812.50","239,409,376.00","331,108,734.04","297,807,493.93","271,722,251.30","259,608,406.48","239,381,680.53","306,102,604.07","408,997,512.09","372,434,586.81","341,173,273.27","384,952,122.12","449,295,927.00","508,589,638.00","421,446,230.00","255,818,780.64","476,339,959.90","711,701,952.86","635,549,878.92","497,386,505.06","509,917,644.00","541,227,930.52","451,528,540.93","434,990,968.00","281,956,157.20","367,058,897.71","444,322,100.17","604,011,769.11","696,995,375.53","805,317,497.53","928,392,546.53","1,092,190,174.00","822,745,377.75","1,208,187,756.80","1,515,289,893.75","1,040,718,655.63","1,321,077,349.60","1,307,721,160.00","799,451,000.00","696,856,120.00","162,778,916.25","57,801,060.00",,"516,228,597.20",
应收账款,"291,675,007.51","312,340,616.24","325,599,004.17","566,934,398.24","539,089,054.81","561,579,712.64","734,830,558.60","468,608,664.25","285,793,530.02","299,001,155.21","322,839,135.37","559,781,248.58","661,099,354.40","476,065,554.19","494,193,815.16","457,995,225.35","630,961,596.39","853,118,197.26","425,086,514.64","432,839,825.52","270,338,870.88","763,712,011.20","292,424,722.76","313,842,149.57","373,635,654.74","511,998,228.86","325,919,746.35","344,608,727.13","470,804,422.14","399,496,790.94","553,188,977.60","316,772,886.25","484,131,051.77","475,956,685.32","362,590,447.82","481,338,805.68","494,068,949.30","788,284,217.53","1,172,213,426.11","1,053,771,781.50","1,005,641,051.31","1,041,529,429.01","629,736,505.16","793,731,945.43","480,853,468.65","745,846,710.17","571,232,343.79","581,906,473.44","757,988,997.20"
应付账款,"685,414,023.29","701,006,741.06","882,459,393.51","1,083,669,939.28","1,426,340,019.13","1,358,512,991.25","1,359,004,713.00","565,141,894.05","578,579,195.91","448,942,707.88","453,185,533.72","691,228,666.84","1,254,398,427.99","1,200,325,026.31","1,002,814,227.89","957,001,309.57","1,999,134,538.95","2,323,680,865.15","2,509,238,257.38","1,405,779,959.13","1,972,224,858.60","2,251,064,140.57","1,807,541,712.25","1,462,112,411.56","2,132,040,059.04","2,317,187,783.59","2,150,262,188.26","1,635,655,302.03","2,509,601,410.93","2,398,082,646.80","2,337,050,020.38","2,407,291,591.23","2,995,870,045.99","3,355,425,681.47","3,473,638,978.18","2,156,750,741.74","3,444,721,925.84","3,199,036,843.07","3,941,079,578.65","3,654,231,069.01","5,111,430,661.70","3,412,196,064.70","3,797,988,148.08","3,021,465,350.28","1,898,161,645.97","2,162,300,513.57",,"1,925,509,013.81",
预付款项,"647,504,374.04","570,897,882.14","568,081,508.03","576,885,743.37","907,941,700.01","824,552,259.87","742,727,292.36","292,953,508.91","467,243,754.78","540,613,353.73","562,352,379.79","387,188,695.27","767,069,275.54","492,970,424.81","927,146,867.75","656,646,679.44","763,380,949.56","759,846,061.47","741,051,357.93","629,675,309.68","866,073,440.92","1,061,001,590.06","1,185,096,767.89","800,359,802.49","1,219,323,741.34","1,187,004,162.99","1,217,776,273.78","635,041,841.05","1,190,308,954.14","920,016,677.48","825,703,220.54","771,023,330.13","1,165,361,612.11","1,467,497,428.58","1,360,186,532.84","685,075,491.40","1,282,034,371.57","1,137,045,370.13","2,012,606,760.49","1,032,636,784.19","2,047,694,946.59","1,227,560,368.51","1,294,066,322.70","570,425,022.02","904,302,154.86","1,107,932,782.23","1,054,687,158.52","485,630,767.88","1,055,661,382.57"
预收款项,"462,207,319.43","570,860,607.79","509,309,754.62","313,844,796.99","623,940,298.39","570,769,689.52","730,332,810.94","389,929,597.66","623,548,240.05","593,362,131.02","712,466,526.12","435,799,825.52","684,311,445.81","457,876,690.63","526,657,595.97","435,398,315.18","1,110,670,891.26","864,862,840.97","956,422,490.72","872,286,289.84","1,067,637,746.97","1,063,094,283.76","1,148,408,822.48","577,431,058.33","1,133,792,804.90","1,466,725,111.33","1,473,867,492.49","741,478,066.41","1,339,733,426.88","1,113,885,702.95","1,424,141,797.82","726,440,291.06","1,671,124,417.68","1,817,259,281.95","2,111,912,158.08","602,514,167.63","1,801,501,946.20","710,758,442.71","1,373,227,313.42","544,330,389.89","1,202,478,132.37","1,299,634,178.07","963,714,636.81","370,129,357.55","630,624,051.14","859,016,978.70","897,193,449.28","505,997,998.00","763,894,030.04"
其他应收款,"142,914,093.17","115,659,322.56","151,425,964.50","212,409,578.79","198,592,711.46","137,203,179.52","191,009,869.41","220,905,416.32","177,595,429.83","231,716,318.67","319,346,171.77","199,645,223.92","314,830,759.60","257,911,113.44","314,812,724.38","371,026,432.99","369,236,030.53","351,735,681.37","333,933,820.32","329,990,577.31","404,352,886.83","519,870,048.95","635,618,046.44","270,263,693.13","165,924,037.95","172,011,477.65","200,934,801.66","283,665,184.13","171,383,602.61","199,782,777.04","215,121,852.53","358,177,605.55","233,187,351.05","194,207,054.91","205,862,274.32","283,351,991.71","114,422,906.65","297,379,748.56","182,892,455.96","332,305,182.27","219,921,428.67","208,919,103.80","713,489,291.70","251,320,563.02","122,363,717.30","202,995,982.20","182,492,645.51","184,953,734.75","152,034,683.83"
